time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
1006.483,180.0,60.0,867.0,0.53,0.0,989.0,0.09,0
1006.635,180.0,60.0,866.0,0.53,0.0,989.0,0.09,0
1006.788,180.0,60.0,867.0,0.53,0.0,989.0,0.09,0
1006.94,180.0,60.0,867.0,0.53,0.0,989.0,0.09,0
1007.093,180.0,60.0,866.0,0.53,0.0,989.0,0.09,0
1007.245,180.0,60.0,867.0,0.53,0.0,989.0,0.09,0
1007.398,180.0,60.0,866.0,0.53,0.0,989.0,0.09,0
1007.55,180.0,60.0,867.0,0.53,0.0,989.0,-0.26,0
1007.703,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1007.855,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1008.008,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1008.16,180.0,60.0,867.0,0.44,0.0,989.0,0.0,0
1008.313,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1008.465,180.0,60.0,867.0,0.53,0.0,989.0,-0.18,0
1008.618,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1008.77,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1008.923,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1009.075,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1009.228,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1009.38,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1009.533,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1009.685,180.0,60.0,867.0,0.53,0.0,990.0,0.0,0
1009.838,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1009.99,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1010.143,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1010.295,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1010.448,180.0,60.0,867.0,0.44,0.0,989.0,0.0,0
1010.6,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1010.753,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1010.905,180.0,60.0,866.0,0.53,0.0,989.0,0.0,0
1011.058,180.0,60.0,867.0,0.53,0.0,989.0,0.0,0
1013.21,180.0,130.0,866.0,0.53,0.0,989.0,0.0,1
1013.363,180.0,130.0,817.0,0.88,0.0,988.0,0.0,1
1013.515,180.0,130.0,622.0,5.36,0.0,989.0,-0.26,1
1013.668,180.0,130.0,461.0,9.14,0.0,989.0,-0.62,1
1013.82,180.0,130.0,376.0,11.34,0.0,989.0,-0.62,1
1013.972,180.0,130.0,335.0,12.92,0.0,989.0,-0.7,1
1014.125,180.0,130.0,320.0,13.1,0.0,990.0,-0.7,1
1014.277,180.0,130.0,324.0,12.83,0.0,990.0,-0.7,1
1014.43,180.0,130.0,322.0,12.74,0.0,989.0,-0.7,1
1014.582,180.0,130.0,325.0,12.74,0.0,989.0,-0.7,1
1014.735,180.0,130.0,387.0,10.46,0.0,989.0,-0.7,1
1014.887,180.0,130.0,452.0,8.61,0.0,989.0,-0.7,1
1015.04,180.0,130.0,489.0,7.56,0.0,989.0,-0.62,1
1015.192,180.0,130.0,497.0,7.38,0.0,989.0,-0.35,1
1015.344,180.0,130.0,497.0,7.38,0.0,989.0,-0.35,1
1015.497,180.0,130.0,498.0,7.38,0.0,989.0,-0.35,1
1015.649,180.0,130.0,497.0,7.38,0.0,989.0,-0.53,1
1015.802,180.0,130.0,498.0,7.38,0.0,989.0,-0.62,1
1015.954,180.0,130.0,497.0,7.38,0.0,989.0,-0.62,1
1016.107,180.0,130.0,498.0,7.38,0.0,989.0,-0.62,1
1018.259,180.0,60.0,497.0,7.38,0.0,989.0,-0.35,1
1018.412,180.0,60.0,597.0,6.06,0.0,989.0,-0.35,1
1018.564,180.0,60.0,810.0,1.67,0.0,989.0,0.0,1
1018.716,180.0,60.0,907.0,0.44,0.0,990.0,0.0,1
1018.869,180.0,60.0,907.0,0.44,0.0,989.0,0.0,1
1019.021,180.0,60.0,892.0,0.53,0.0,989.0,0.0,1
1019.174,180.0,60.0,882.0,0.53,0.0,989.0,0.0,1
1019.326,180.0,60.0,875.0,0.53,0.0,989.0,0.0,1
1019.479,180.0,60.0,870.0,0.53,0.0,989.0,0.0,1
1019.631,180.0,60.0,867.0,0.53,0.0,989.0,0.0,1
1019.783,180.0,60.0,866.0,0.53,0.0,989.0,-0.18,1
1019.936,180.0,60.0,866.0,0.44,0.0,990.0,0.0,1
1020.088,180.0,60.0,866.0,0.53,0.0,989.0,0.0,1
1020.241,180.0,60.0,866.0,0.53,0.0,989.0,0.0,1
1020.393,180.0,60.0,866.0,0.44,0.0,989.0,0.0,1
1020.546,180.0,60.0,866.0,0.53,0.0,989.0,0.0,1
1020.698,180.0,60.0,866.0,0.53,0.0,989.0,0.0,1
1020.851,180.0,60.0,867.0,0.53,0.0,989.0,0.09,1
1021.003,180.0,60.0,866.0,0.53,0.0,989.0,0.09,1
