time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
1006483,180.00,60,867,257,0,989,252,0
1006635,180.00,60,866,257,0,989,252,0
1006788,180.00,60,867,257,0,989,252,0
1006940,180.00,60,867,257,0,989,252,0
1007093,180.00,60,866,257,0,989,252,0
1007245,180.00,60,867,257,0,989,252,0
1007398,180.00,60,866,257,0,989,252,0
1007550,180.00,60,867,257,0,989,248,0
1007703,180.00,60,867,257,0,989,251,0
1007855,180.00,60,866,257,0,989,251,0
1008008,180.00,60,866,257,0,989,251,0
1008160,180.00,60,867,256,0,989,251,0
1008313,180.00,60,867,257,0,989,251,0
1008465,180.00,60,867,257,0,989,249,0
1008618,180.00,60,867,257,0,989,251,0
1008770,180.00,60,867,257,0,989,251,0
1008923,180.00,60,866,257,0,989,251,0
1009075,180.00,60,867,257,0,989,251,0
1009228,180.00,60,866,257,0,989,251,0
1009380,180.00,60,866,257,0,989,251,0
1009533,180.00,60,866,257,0,989,251,0
1009685,180.00,60,867,257,0,990,251,0
1009838,180.00,60,866,257,0,989,251,0
1009990,180.00,60,867,257,0,989,251,0
1010143,180.00,60,866,257,0,989,251,0
1010295,180.00,60,867,257,0,989,251,0
1010448,180.00,60,867,256,0,989,251,0
1010600,180.00,60,866,257,0,989,251,0
1010753,180.00,60,866,257,0,989,251,0
1010905,180.00,60,866,257,0,989,251,0
1011058,180.00,60,867,257,0,989,251,0
1013210,180.00,130,866,257,0,989,251,1
1013363,180.00,130,817,261,0,988,251,1
1013515,180.00,130,622,312,0,989,248,1
1013668,180.00,130,461,355,0,989,244,1
1013820,180.00,130,376,380,0,989,244,1
1013972,180.00,130,335,398,0,989,243,1
1014125,180.00,130,320,400,0,990,243,1
1014277,180.00,130,324,397,0,990,243,1
1014430,180.00,130,322,396,0,989,243,1
1014582,180.00,130,325,396,0,989,243,1
1014735,180.00,130,387,370,0,989,243,1
1014887,180.00,130,452,349,0,989,243,1
1015040,180.00,130,489,337,0,989,244,1
1015192,180.00,130,497,335,0,989,247,1
1015344,180.00,130,497,335,0,989,247,1
1015497,180.00,130,498,335,0,989,247,1
1015649,180.00,130,497,335,0,989,245,1
1015802,180.00,130,498,335,0,989,244,1
1015954,180.00,130,497,335,0,989,244,1
1016107,180.00,130,498,335,0,989,244,1
1018259,180.00,60,497,335,0,989,247,1
1018412,180.00,60,597,320,0,989,247,1
1018564,180.00,60,810,270,0,989,251,1
1018716,180.00,60,907,256,0,990,251,1
1018869,180.00,60,907,256,0,989,251,1
1019021,180.00,60,892,257,0,989,251,1
1019174,180.00,60,882,257,0,989,251,1
1019326,180.00,60,875,257,0,989,251,1
1019479,180.00,60,870,257,0,989,251,1
1019631,180.00,60,867,257,0,989,251,1
1019783,180.00,60,866,257,0,989,249,1
1019936,180.00,60,866,256,0,990,251,1
1020088,180.00,60,866,257,0,989,251,1
1020241,180.00,60,866,257,0,989,251,1
1020393,180.00,60,866,256,0,989,251,1
1020546,180.00,60,866,257,0,989,251,1
1020698,180.00,60,866,257,0,989,251,1
1020851,180.00,60,867,257,0,989,252,1
1021003,180.00,60,866,257,0,989,252,1
1021155,180.00,60,867,256,0,989,252,1
1023308,180.00,95,867,257,0,989,253,1
1023460,180.00,95,765,268,0,989,252,1
1023613,180.00,95,636,310,0,989,248,1
1023765,180.00,95,637,308,0,990,248,1
1023918,180.00,95,638,308,0,989,247,1
1024070,180.00,95,636,308,0,990,247,1
1024222,180.00,95,635,308,0,989,247,1
1024375,180.00,95,635,308,0,989,247,1
1024527,180.00,95,635,308,0,989,247,1
1024680,180.00,95,636,308,0,990,247,1
1024832,180.00,95,635,308,0,989,247,1
1024985,180.00,95,635,308,0,989,247,1
1025137,180.00,95,636,308,0,989,247,1
1025290,180.00,95,635,307,0,989,247,1
1025442,180.00,95,636,306,0,989,247,1
1025594,180.00,95,636,307,0,989,247,1
1025747,180.00,95,636,308,0,989,247,1
1025899,180.00,95,635,307,0,989,247,1
1026052,180.00,95,636,306,0,989,247,1
1026204,180.00,95,635,306,0,989,247,1
1028357,180.00,60,639,306,0,989,247,1
1028509,180.00,60,808,267,0,989,251,1
1028661,180.00,60,894,258,0,989,251,1
1028814,180.00,60,896,256,0,989,251,1
1028966,180.00,60,885,257,0,990,251,1
1029119,180.00,60,878,256,0,989,251,1
1029271,180.00,60,870,257,0,989,251,1
1029424,180.00,60,866,257,0,990,251,1
1029576,180.00,60,866,256,0,989,251,1
1029729,180.00,60,866,257,0,989,251,1
1029881,180.00,60,866,257,0,989,252,1
1030033,180.00,60,866,257,0,990,252,1
1030186,180.00,60,865,257,0,989,252,1
1030338,180.00,60,866,257,0,990,252,1
1030491,180.00,60,867,257,0,989,252,1
1030643,180.00,60,867,256,0,989,251,1
1030796,180.00,60,866,256,0,989,251,1
1030948,180.00,60,866,257,0,989,251,1
1031101,180.00,60,866,257,0,989,251,1
1031253,180.00,60,866,256,0,989,251,1
1031405,180.00,60,866,257,0,989,251,1
1031558,180.00,60,866,256,0,989,251,1
1031710,180.00,60,866,256,0,989,251,1
1031863,180.00,60,866,257,0,989,251,1
1032015,180.00,60,867,257,0,989,251,1
1032168,180.00,60,866,257,0,990,251,1
1032320,180.00,60,866,256,0,989,251,1
1032473,180.00,60,866,256,0,989,251,1
1032625,180.00,60,866,256,0,989,251,1
1032777,180.00,60,866,257,0,989,251,1
1032930,180.00,60,866,257,0,989,251,1
1033082,180.00,60,866,256,0,989,251,1
1033235,180.00,60,866,257,0,990,251,1
1033387,180.00,60,867,256,0,989,251,1
1033540,180.00,60,866,256,0,990,251,1
1033692,180.00,60,866,256,0,989,251,1
1033844,180.00,60,867,256,0,990,251,1
1033997,180.00,60,866,257,0,990,251,1
1034149,180.00,60,866,257,0,990,251,1
1034302,180.00,60,867,256,0,989,252,1
1034454,180.00,60,866,256,0,989,252,1
1034607,180.00,60,867,257,0,989,252,1
1034759,180.00,60,866,257,0,989,252,1
1034912,180.00,60,866,256,0,990,252,1
1035064,180.00,60,867,257,0,989,252,1
1035216,180.00,60,866,256,0,989,252,1
1035369,180.00,60,867,256,0,989,252,1
1035521,180.00,60,867,256,0,989,251,1
1035674,180.00,60,866,256,0,989,251,1
1035826,180.00,60,867,257,0,989,251,1
1035979,180.00,60,867,256,0,989,254,1
1036131,180.00,60,866,257,0,989,252,1
1036283,180.00,60,866,257,0,989,252,1
1036436,180.00,60,866,257,0,989,252,1
1036588,180.00,60,867,256,0,989,252,1
1036741,180.00,60,867,256,0,989,252,1
1036893,180.00,60,866,256,0,989,252,1
1037046,180.00,95,866,256,0,990,251,2
1039198,180.00,95,866,257,0,989,251,2
1039350,180.00,95,711,283,0,990,249,2
1039503,180.00,95,633,310,0,989,248,2
1039655,180.00,95,631,309,0,990,249,2
1039808,180.00,95,637,309,0,989,248,2
1039960,180.00,95,632,309,0,990,248,2
1040113,180.00,95,632,309,0,989,248,2
1040265,180.00,95,631,309,0,990,248,2
1040418,180.00,95,631,309,0,989,248,2
1040570,180.00,95,631,309,0,989,248,2
1040723,180.00,95,632,309,0,989,248,2
1040875,180.00,95,631,309,0,989,248,2
1041027,180.00,95,632,309,0,990,248,2
1041180,180.00,95,632,309,0,989,248,2
1041332,180.00,95,631,308,0,989,248,2
1041485,180.00,95,631,308,0,989,248,2
1041637,180.00,95,631,308,0,989,248,2
1041790,180.00,95,631,307,0,989,247,2
1041942,180.00,95,631,307,0,989,247,2
1044094,180.00,60,631,308,0,990,247,2
1044247,180.00,60,733,284,0,989,250,2
1044399,180.00,60,869,261,0,989,251,2
1044552,180.00,60,890,258,0,989,251,2
1044704,180.00,60,883,257,0,990,251,2
1044857,180.00,60,876,256,0,989,251,2
1045009,180.00,60,869,256,0,989,251,2
1045161,180.00,60,866,257,0,989,251,2
1045314,180.00,60,866,256,0,989,251,2
1045466,180.00,60,866,256,0,989,251,2
1045619,180.00,60,866,257,0,989,251,2
