time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
3040891,180.00,47,978,258,0,989,244,0
3041044,180.00,47,978,258,0,990,244,0
3041196,180.00,47,978,258,0,990,244,0
3041349,180.00,47,978,258,0,990,244,0
3041501,180.00,47,978,258,0,990,244,0
3041654,180.00,47,978,258,0,990,244,0
3041806,180.00,47,979,258,0,990,245,0
3041959,180.00,47,978,258,0,990,244,0
3042111,180.00,47,977,259,0,990,244,0
3042264,180.00,47,977,259,0,990,244,0
3042416,180.00,47,977,258,0,990,246,0
3042569,180.00,47,978,258,0,990,244,0
3042721,180.00,47,977,258,0,990,244,0
3042874,180.00,47,977,258,0,990,246,0
3043026,180.00,47,976,256,0,990,247,0
3043179,180.00,47,978,257,0,990,244,0
3043331,180.00,47,977,257,0,990,245,0
3043484,180.00,47,978,257,0,991,244,0
3043636,180.00,47,978,257,0,990,244,0
3043789,180.00,47,978,257,0,990,244,0
3043941,180.00,47,977,257,0,990,244,0
3046094,180.00,139,978,257,0,989,244,1
3046246,180.00,139,941,258,0,990,245,1
3046399,180.00,139,722,287,0,990,242,1
3046551,180.00,139,532,318,0,990,243,1
3046704,180.00,139,358,345,0,990,243,1
3046856,180.00,139,260,371,0,990,240,1
3047008,180.00,139,225,377,0,990,240,1
3047161,180.00,139,227,377,0,990,240,1
3047313,180.00,139,221,376,0,991,240,1
3047466,180.00,139,226,376,0,990,240,1
3047618,180.00,139,225,374,0,990,240,1
3047771,180.00,139,234,371,0,990,243,1
3047923,180.00,139,241,366,0,990,243,1
3048076,180.00,139,242,367,0,990,242,1
3048228,180.00,139,242,367,0,990,241,1
3048380,180.00,139,242,368,0,990,240,1
3048533,180.00,139,243,368,0,990,240,1
3048685,180.00,139,243,366,0,990,240,1
3048838,180.00,139,242,367,0,990,240,1
3048990,180.00,139,242,366,0,990,240,1
3051143,180.00,47,243,367,0,990,240,1
3051295,180.00,47,402,330,0,990,243,1
3051447,180.00,47,686,290,0,991,243,1
3051600,180.00,47,922,266,0,991,243,1
3051752,180.00,47,977,261,0,990,243,1
3051905,180.00,47,979,259,0,990,243,1
3052057,180.00,47,977,260,0,990,243,1
3052210,180.00,47,977,259,0,991,243,1
3052362,180.00,47,977,260,0,990,243,1
3052515,180.00,47,977,260,0,990,243,1
3052667,180.00,47,977,259,0,990,243,1
3052819,180.00,47,977,260,0,990,244,1
3052972,180.00,47,977,260,0,991,244,1
3053124,180.00,47,977,260,0,990,244,1
3053277,180.00,47,976,258,0,990,244,1
3053429,180.00,47,977,258,0,990,247,1
3053582,180.00,47,977,258,0,990,246,1
3053734,180.00,47,977,258,0,991,244,1
3053887,180.00,47,977,258,0,990,244,1
3054039,180.00,47,977,260,0,990,244,1
3056191,180.00,115,978,259,0,990,244,1
3056344,180.00,115,828,271,0,990,244,1
3056496,180.00,115,622,300,0,990,244,1
3056649,180.00,115,447,326,0,990,244,1
3056801,180.00,115,444,326,0,990,244,1
3056954,180.00,115,449,326,0,990,240,1
3057106,180.00,115,444,325,0,990,240,1
3057258,180.00,115,443,324,0,990,241,1
3057411,180.00,115,444,326,0,990,243,1
3057563,180.00,115,443,326,0,990,243,1
3057716,180.00,115,443,326,0,990,242,1
3057868,180.00,115,443,326,0,990,240,1
3058021,180.00,115,442,324,0,990,241,1
3058173,180.00,115,443,326,0,990,241,1
3058326,180.00,115,443,324,0,990,240,1
3058478,180.00,115,443,324,0,990,241,1
3058630,180.00,115,443,324,0,990,242,1
3058783,180.00,115,443,324,0,990,243,1
3058935,180.00,115,443,324,0,990,243,1
3059088,180.00,115,443,325,0,990,241,1
3061240,180.00,47,465,321,0,990,243,1
3061393,180.00,47,722,284,0,990,243,1
3061545,180.00,47,947,263,0,990,244,1
3061697,180.00,47,979,258,0,990,244,1
3061850,180.00,47,981,258,0,989,243,1
3062002,180.00,47,979,259,0,990,244,1
3062155,180.00,47,978,258,0,990,244,1
3062307,180.00,47,978,258,0,990,244,1
3062460,180.00,47,978,258,0,990,244,1
3062612,180.00,47,978,258,0,990,244,1
3062765,180.00,47,978,257,0,990,244,1
3062917,180.00,47,978,257,0,990,244,1
3063069,180.00,47,979,257,0,990,244,1
3063222,180.00,47,978,257,0,990,244,1
3063374,180.00,47,978,257,0,990,244,1
3063527,180.00,47,978,257,0,990,244,1
3063679,180.00,47,978,257,0,990,244,1
3063832,180.00,47,979,257,0,990,244,1
3063984,180.00,47,979,257,0,990,244,1
3064137,180.00,47,979,257,0,990,245,1
3064289,180.00,47,980,257,0,990,244,1
3064441,180.00,47,978,257,0,990,246,1
3064594,180.00,47,979,257,0,991,244,1
3064746,180.00,47,978,256,0,990,246,1
3064899,180.00,47,978,257,0,990,244,1
3065051,180.00,47,979,256,0,990,244,1
3065204,180.00,47,979,257,0,990,244,1
3065356,180.00,47,978,257,0,991,244,1
3065509,180.00,47,979,257,0,990,244,1
3065661,180.00,47,979,257,0,990,244,1
3065813,180.00,47,979,257,0,991,246,1
3065966,180.00,47,978,257,0,990,244,1
3066118,180.00,47,978,257,0,990,244,1
3066271,180.00,47,979,257,0,990,244,1
3066423,180.00,47,978,256,0,990,244,1
3066576,180.00,47,979,256,0,990,244,1
3066728,180.00,47,978,257,0,990,244,1
3066881,180.00,47,979,257,0,990,244,1
3067033,180.00,47,978,256,0,990,244,1
3067185,180.00,47,978,257,0,990,244,1
3067338,180.00,47,978,257,0,990,246,1
3067490,180.00,47,978,257,0,990,244,1
3067643,180.00,47,979,257,0,990,247,1
3067795,180.00,47,979,257,0,990,244,1
3067948,180.00,47,978,257,0,990,244,1
3068100,180.00,47,978,257,0,989,245,1
3068253,180.00,47,979,257,0,990,244,1
3068405,180.00,47,978,256,0,990,244,1
3068558,180.00,47,979,257,0,990,247,1
3068710,180.00,47,978,257,0,990,244,1
3068863,180.00,47,978,256,0,990,246,1
3069015,180.00,47,979,256,0,990,244,1
3069168,180.00,47,978,257,0,990,244,1
3069320,180.00,47,978,256,0,991,245,1
3069473,180.00,47,979,257,0,990,244,1
3069626,180.00,47,978,257,0,990,244,1
3069778,180.00,47,979,256,0,991,244,1
3069931,180.00,47,978,257,0,990,245,1
3070083,180.00,47,979,257,0,990,244,1
3070236,180.00,47,979,257,0,990,244,1
3070388,180.00,47,978,257,0,990,244,1
3070541,180.00,47,978,256,0,990,244,1
3070693,180.00,47,979,257,0,990,244,1
3070846,180.00,47,979,257,0,990,247,1
3070998,180.00,47,978,256,0,990,244,1
3071151,180.00,47,978,257,0,990,244,1
