time,flex sensor,"actuator position, command","actuator position, measured",force,"""Trial Number""","""Target Angle"""
828.656,180.0,4.0,3.8936170212765973,-0.7,0,0
829.11,180.0,4.0,3.829787234042552,-0.7,0,0
829.562,180.0,4.0,3.8936170212765973,-0.7,0,0
830.015,180.0,4.0,3.872340425531913,-0.7,0,0
830.467,180.0,4.0,3.829787234042552,-0.7,0,0
830.921,180.0,4.0,3.872340425531913,-0.7,0,0
831.373,180.0,4.0,3.914893617021278,-0.7,0,0
831.826,180.0,4.0,3.872340425531913,-0.7,0,0
832.278,180.0,4.0,3.9361702127659584,-0.7,0,0
832.731,180.0,4.0,3.914893617021278,-0.7,0,0
833.184,180.0,4.0,3.8936170212765973,-0.7,0,0
833.636,180.0,4.0,3.8936170212765973,-0.7,0,0
834.089,180.0,4.0,3.872340425531913,-0.7,0,0
834.541,180.0,4.0,3.8936170212765973,-0.7,0,0
834.994,180.0,4.0,3.8510638297872326,-0.7,0,0
835.447,180.0,4.0,3.8936170212765973,-0.7,0,0
835.899,180.0,4.0,3.914893617021278,-0.7,0,0
836.352,180.0,4.0,3.957446808510639,-0.7,0,0
836.804,180.0,4.0,3.8936170212765973,-0.7,0,0
837.257,180.0,4.0,3.872340425531913,-0.7,0,0
837.709,180.0,4.0,3.9361702127659584,-0.7,0,0
838.162,180.0,4.0,3.8936170212765973,-0.7,0,0
838.614,180.0,4.0,3.9361702127659584,-0.7,0,0
839.067,180.0,4.0,3.872340425531913,-0.7,0,0
839.519,180.0,4.0,3.957446808510639,-0.7,0,0
839.972,177.0,4.213333333333333,3.8936170212765973,-0.7,0,0
840.424,173.0,4.426666666666667,4.148936170212766,-0.7,0,0
840.877,169.0,4.8533333333333335,4.51063829787234,-0.7,0,0
841.329,162.0,5.28,4.574468085106384,-0.7,0,0
841.782,160.0,5.493333333333333,5.1914893617021285,-0.7,0,0
842.234,153.0,5.92,5.702127659574469,-0.7,0,0
842.687,146.0,6.346666666666667,6.0212765957446805,-0.7,0,0
843.139,144.0,6.5600000000000005,6.25531914893617,-0.7,0,0
843.592,138.0,6.986666666666666,6.638297872340425,-0.7,0,0
844.045,138.0,6.986666666666666,6.787234042553191,-0.7,0,0
844.498,132.0,7.413333333333334,7.23404255319149,-0.7,0,0
844.95,129.0,7.626666666666667,7.48936170212766,-0.7,0,0
845.403,125.0,7.84,7.617021276595745,-0.7,0,0
845.856,119.0,8.266666666666666,7.851063829787234,-0.7,0,0
846.309,115.0,8.693333333333333,8.382978723404255,-0.7,0,0
846.761,110.0,9.120000000000001,8.76595744680851,-0.7,0,0
847.214,110.0,9.120000000000001,8.97872340425532,-0.7,0,0
847.667,110.0,9.120000000000001,8.97872340425532,-0.7,0,0
848.119,110.0,9.120000000000001,9.0,-0.7,0,0
848.572,116.0,8.48,8.595744680851064,-0.7,0,0
849.025,120.0,8.266666666666666,8.170212765957446,-0.7,0,0
849.477,124.0,8.053333333333335,8.02127659574468,-0.7,0,0
849.93,126.0,7.84,7.723404255319149,-0.7,0,0
850.382,130.0,7.626666666666667,7.595744680851064,-0.7,0,0
850.835,134.0,7.2,7.1914893617021285,-0.7,0,0
851.287,139.0,6.986666666666666,6.9787234042553195,-0.7,0,0
851.74,142.0,6.773333333333333,6.829787234042554,-0.7,0,0
852.192,139.0,6.986666666666666,6.787234042553191,-0.7,0,0
852.645,136.0,7.2,6.872340425531915,-0.7,0,0
853.097,131.0,7.413333333333334,7.212765957446809,-0.7,0,0
853.55,126.0,7.84,7.680851063829786,-0.7,0,0
854.003,122.0,8.053333333333335,7.872340425531915,-0.7,0,0
854.456,118.0,8.48,8.191489361702128,-0.7,0,0
854.908,113.0,8.693333333333333,8.127659574468085,-0.7,0,0
855.361,111.0,8.906666666666666,8.638297872340425,-0.7,0,0
855.814,104.0,9.546666666666667,9.127659574468085,-0.7,0,0
856.266,100.0,9.76,9.595744680851064,-0.7,0,0
