time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
72953,180.00,47,980,245,0,989,252,0
73105,180.00,47,980,247,0,989,252,0
73258,180.00,47,979,247,0,989,252,0
73410,180.00,47,980,247,0,989,252,0
73563,180.00,47,980,247,0,989,252,0
73715,180.00,47,980,247,0,989,254,0
73868,180.00,47,980,247,0,989,252,0
74020,180.00,47,980,247,0,989,252,0
74172,180.00,47,980,247,0,989,252,0
74325,180.00,47,980,247,0,989,251,0
74477,180.00,47,980,247,0,989,251,0
74630,180.00,47,980,247,0,989,251,0
74782,180.00,47,980,247,0,989,251,0
74935,180.00,47,980,247,0,989,251,0
75087,180.00,47,980,247,0,989,251,0
