time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
43.458,180.0,9.130434782608695,0.06410256410256565,-1.32,0,0,0
43.91,180.0,9.130434782608695,0.10683760683760823,-1.32,0,0,0
44.363,180.0,9.130434782608695,0.08547008547008517,-1.23,0,0,0
44.816,180.0,9.130434782608695,0.1923076923076934,-1.14,0,0,0
45.269,180.0,9.130434782608695,0.21367521367521292,-1.32,0,0,0
45.721,180.0,9.130434782608695,0.10683760683760823,-1.32,0,0,0
46.174,180.0,9.130434782608695,0.14957264957265082,-1.32,0,0,0
46.627,180.0,9.130434782608695,0.1923076923076934,-1.32,0,0,0
47.079,180.0,9.130434782608695,0.12820512820512775,-1.05,0,0,0
47.532,180.0,9.130434782608695,0.12820512820512775,-1.05,0,0,0
47.985,180.0,9.130434782608695,0.21367521367521292,-1.05,0,0,0
48.438,180.0,9.130434782608695,0.10683760683760823,-1.05,0,0,0
48.891,180.0,9.130434782608695,0.12820512820512775,-1.23,0,0,0
49.343,180.0,9.130434782608695,0.1923076923076934,-1.05,0,0,0
49.796,180.0,9.130434782608695,0.12820512820512775,-1.14,0,0,0
50.249,180.0,9.130434782608695,0.12820512820512775,-1.14,0,0,0
50.702,180.0,9.130434782608695,0.14957264957265082,-1.32,0,0,0
51.154,180.0,9.130434782608695,0.12820512820512775,-1.14,0,0,0
51.607,180.0,9.130434782608695,0.12820512820512775,-1.32,0,0,0
52.06,180.0,9.130434782608695,0.14957264957265082,-1.14,0,0,0
52.513,180.0,9.130434782608695,0.08547008547008517,-1332.6,0,0,0
52.965,180.0,9.130434782608695,0.23504273504273598,-1.32,0,0,0
53.418,180.0,9.130434782608695,0.14957264957265082,-1.32,0,0,0
53.871,180.0,9.130434782608695,0.17094017094017033,-1.32,0,0,0
54.324,180.0,9.130434782608695,0.1923076923076934,-1.32,0,0,0
54.776,180.0,9.130434782608695,0.12820512820512775,-1.32,0,0,0
55.229,180.0,9.130434782608695,0.14957264957265082,-1.32,0,0,0
55.682,180.0,9.130434782608695,0.10683760683760823,-0.97,0,0,0
56.134,180.0,9.130434782608695,0.08547008547008517,-0.97,0,0,0
56.587,180.0,9.130434782608695,0.10683760683760823,-1.32,0,0,0
57.04,180.0,9.130434782608695,0.17094017094017033,-1.14,0,0,0
57.493,180.0,9.130434782608695,0.17094017094017033,-1.23,0,0,0
57.945,180.0,9.130434782608695,0.08547008547008517,-1.32,0,0,0
