time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
51.671,164.44,5.28,8.555160142348754,0.0,0,180
51.797,164.44,5.28,8.59311981020166,0.0,0,180
51.922,164.96,5.28,8.59311981020166,0.0,0,180
52.048,164.96,5.28,8.59311981020166,0.0,0,180
52.174,164.96,5.28,8.59311981020166,0.0,0,180
52.299,165.49,5.28,8.59311981020166,0.0,0,180
52.425,165.63,5.28,8.59311981020166,0.0,0,180
52.55,165.63,5.28,8.59311981020166,0.0,0,180
52.677,168.68,5.066666666666666,8.59311981020166,0.0,0,180
52.802,176.24,4.213333333333333,8.422301304863582,0.0,0,180
52.927,176.94,4.213333333333333,7.644128113879004,0.0,0,180
53.053,178.7,4.0,7.150652431791222,0.0,0,180
53.179,182.11,4.0,7.73902728351127,0.0,0,180
53.304,160.59,5.706666666666667,7.56820877817319,0.0,0,180
53.43,175.38,4.426666666666667,7.7010676156583635,0.0,0,180
53.555,175.12,4.426666666666667,8.669039145907472,0.0,0,180
53.681,179.63,4.0,7.625148279952551,0.0,0,180
53.807,187.0,4.0,7.3214709371293,0.0,0,180
53.932,168.54,5.066666666666666,7.207591933570582,0.0,0,180
54.058,165.85,5.28,7.947805456702254,0.0,0,180
54.183,172.85,4.64,8.688018979833926,0.0,0,180
54.309,184.4,4.0,7.947805456702254,0.0,0,180
54.435,178.76,4.0,7.378410438908659,0.0,0,180
54.56,180.58,4.0,7.378410438908659,0.0,0,180
54.685,185.44,4.0,7.397390272835112,0.0,0,180
54.812,185.11,4.0,7.378410438908659,0.0,0,180
54.937,185.11,4.0,7.397390272835112,0.0,0,180
55.063,184.76,4.0,7.397390272835112,0.0,0,180
55.188,184.76,4.0,7.397390272835112,0.0,0,180
55.313,183.88,4.0,7.397390272835112,0.0,0,180
55.44,184.65,4.0,7.397390272835112,0.0,0,180
55.565,184.04,4.0,7.397390272835112,0.0,0,180
55.691,184.65,4.0,7.397390272835112,0.0,0,180
55.816,184.65,4.0,7.397390272835112,0.0,0,180
55.942,184.65,4.0,7.378410438908659,0.0,0,180
56.068,184.65,4.0,7.378410438908659,0.0,0,180
56.193,184.65,4.0,7.397390272835112,0.0,0,180
