time,flex sensor,"actuator position, command","actuator position, measured",force




















57.381,3639.0,431.5,20.268006700167504,-22.632093933463796
57.482,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
57.582,3643.0,431.94,20.268006700167504,-22.632093933463796
57.683,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
57.784,3616.0,428.64,20.268006700167504,-22.632093933463796
57.884,3625.0,429.74,20.268006700167504,-22.632093933463796
57.985,3621.0,429.3,20.268006700167504,-22.632093933463796
58.085,3621.0,429.3,20.234505862646568,-22.632093933463796
58.186,3625.0,429.74,20.268006700167504,-22.632093933463796
58.287,3603.0,427.1,20.268006700167504,-22.632093933463796
58.387,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
58.488,3621.0,429.3,20.268006700167504,-22.632093933463796
58.588,3616.0,428.64,20.268006700167504,-22.632093933463796
58.689,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
58.79,3616.0,428.64,20.268006700167504,-22.632093933463796
58.89,3616.0,428.64,20.268006700167504,-22.632093933463796
58.991,3612.0,428.2,20.268006700167504,-22.632093933463796
59.091,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
59.192,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
59.293,3621.0,429.3,20.268006700167504,-22.632093933463796
59.393,3630.0,430.40000000000003,20.268006700167504,-22.632093933463796
59.494,3634.0,430.84000000000003,20.268006700167504,-22.632093933463796
59.595,3625.0,429.74,20.268006700167504,-22.632093933463796
59.695,3612.0,428.2,20.268006700167504,-22.632093933463796
59.796,3927.0,466.04,20.268006700167504,-22.632093933463796
59.896,3621.0,429.3,20.268006700167504,-22.632093933463796
59.997,2563.0,302.36,20.268006700167504,-22.632093933463796
60.098,-1435.0,-177.45999999999998,20.268006700167504,-22.632093933463796
60.198,-2470.0,-301.76,20.268006700167504,-22.632093933463796
60.299,-937.0,-117.62,20.268006700167504,-22.632093933463796
60.399,-1009.0,-126.42,20.268006700167504,-22.632093933463796
60.5,591.0,65.64,20.268006700167504,-22.632093933463796
60.601,-1319.0,-163.6,20.268006700167504,-22.632093933463796
60.701,-1493.0,-184.5,20.268006700167504,-22.632093933463796
60.802,3945.0,468.24,20.268006700167504,-22.632093933463796
60.903,6486.0,773.16,20.268006700167504,-22.632093933463796
61.003,6935.0,826.8399999999999,20.268006700167504,-22.632093933463796
61.104,8623.0,1029.46,20.268006700167504,-22.632093933463796
61.204,9601.0,1146.94,20.268006700167504,-22.632093933463796
61.305,10854.0,1297.2,20.268006700167504,-22.632093933463796
61.406,10596.0,1266.18,20.268006700167504,-22.632093933463796
61.506,11231.0,1342.52,20.268006700167504,-22.632093933463796
61.607,10747.0,1284.44,20.268006700167504,-22.632093933463796
61.707,10352.0,1236.92,20.268006700167504,-22.632093933463796
61.808,8330.0,994.26,20.268006700167504,-22.632093933463796
61.909,5882.0,700.56,20.268006700167504,-22.632093933463796
62.009,2732.0,322.6,20.268006700167504,-22.632093933463796
62.11,142.0,11.740000000000002,20.268006700167504,-22.632093933463796
62.211,-955.0,-119.82000000000001,20.268006700167504,-22.632093933463796
62.311,-1471.0,-181.85999999999999,20.268006700167504,-22.632093933463796
62.412,-1257.0,-156.11999999999998,20.268006700167504,-22.632093933463796
62.512,400.0,42.760000000000005,20.234505862646568,-22.632093933463796
62.613,1431.0,166.4,20.268006700167504,-22.632093933463796
62.714,5913.0,704.3,20.268006700167504,-22.632093933463796
62.814,11329.0,1354.18,20.268006700167504,-22.632093933463796
62.915,10312.0,1232.08,20.268006700167504,-22.632093933463796
63.015,9947.0,1188.3,20.268006700167504,-22.632093933463796
63.116,10747.0,1284.44,20.268006700167504,-22.632093933463796
63.217,10569.0,1263.1,20.268006700167504,-22.632093933463796
63.317,10800.0,1290.82,20.268006700167504,-22.632093933463796
63.418,10756.0,1285.54,20.268006700167504,-22.632093933463796
63.519,10569.0,1263.1,20.268006700167504,-22.632093933463796
63.619,10400.0,1242.6399999999999,20.268006700167504,-22.632093933463796
63.72,10223.0,1221.52,20.268006700167504,-22.632093933463796
63.82,10116.0,1208.76,20.268006700167504,-22.632093933463796
63.921,5100.0,606.8399999999999,20.268006700167504,-22.632093933463796
64.022,2541.0,299.72,20.268006700167504,-22.632093933463796
64.122,-258.0,-36.22,20.268006700167504,-22.632093933463796
64.223,36.0,-1.0199999999999996,20.268006700167504,-22.632093933463796
64.323,-982.0,-123.12,20.268006700167504,-22.632093933463796
64.424,-609.0,-78.24000000000001,20.268006700167504,-22.632093933463796
64.525,-329.0,-44.8,20.268006700167504,-22.632093933463796
64.625,2563.0,302.36,20.268006700167504,-22.632093933463796
64.726,1955.0,229.32000000000002,20.268006700167504,-22.632093933463796
64.827,4158.0,493.76,20.268006700167504,-22.632093933463796
64.927,6629.0,790.3199999999999,20.268006700167504,-22.632093933463796
65.028,8206.0,979.52,20.268006700167504,-22.632093933463796
65.128,8761.0,1045.96,20.268006700167504,-22.632093933463796
65.229,10480.0,1252.32,20.268006700167504,-22.632093933463796
65.33,10360.0,1238.02,20.268006700167504,-22.632093933463796
65.43,10165.0,1214.48,20.268006700167504,-22.632093933463796
65.531,9987.0,1193.1399999999999,20.268006700167504,-22.632093933463796
65.631,9987.0,1193.1399999999999,20.268006700167504,-22.632093933463796
65.732,10512.0,1256.28,20.268006700167504,-22.632093933463796
65.833,2399.0,282.56,20.268006700167504,-22.632093933463796
65.933,1786.0,209.08,20.234505862646568,-22.632093933463796
66.034,-1324.0,-164.04,20.268006700167504,-22.632093933463796
