45.0,0.6923076923076923,0.6153846153846154,3.3846153846153846,9.23076923076923,17.153846153846153,7.461538461538462
60.0,0.6923076923076923,0.6923076923076923,6.384615384615385,7.538461538461538,20.384615384615383,12.692307692307692
75.0,0.46153846153846156,0.6923076923076923,5.846153846153846,10.076923076923077,14.538461538461538,13.461538461538462
90.0,0.46153846153846156,0.5384615384615384,8.846153846153847,12.615384615384615,11.76923076923077,11.076923076923077
105.0,1.1538461538461537,0.5384615384615384,9.0,18.846153846153847,11.076923076923077,7.6923076923076925
120.0,1.3846153846153846,0.7692307692307693,8.076923076923077,22.76923076923077,10.076923076923077,8.0
135.0,0.38461538461538464,0.6923076923076923,9.076923076923077,20.46153846153846,10.076923076923077,13.23076923076923
150.0,1.0,0.7692307692307693,6.846153846153846,11.384615384615385,12.461538461538462,12.923076923076923
165.0,1.0,0.7692307692307693,5.615384615384615,10.846153846153847,16.0,13.384615384615385
180.0,10.76923076923077,0.07692307692307693,0.0,1.6153846153846154,0.8461538461538461,2.076923076923077
