47,976,-0.44
48,976,-0.09
49,979,0.00
50,955,0.00
51,960,-0.09
52,939,0.00
53,933,0.00
54,921,0.09
55,921,0.00
56,901,0.09
57,894,0.09
58,880,0.18
59,869,0.09
60,864,0.09
61,851,0.26
62,850,0.18
63,830,0.26
64,818,0.35
65,826,0.53
66,795,0.88
67,817,0.88
68,780,1.32
69,766,1.58
70,767,1.49
71,748,2.29
72,754,2.46
73,735,2.81
74,739,3.43
75,730,3.69
76,704,4.04
77,692,3.96
78,684,4.22
250
ZERO_FORCE = 250
259
USER_MIN_FORCE_DATA = 259
303
USER_MAX_FORCE_DATA = 303
63
USER_MIN_ACTUATOR_COMMAND = 63
76
USER_MAX_ACTUATOR_COMMAND = 76
63
USER_MIN_ACTUATOR_AVG = 63
76
USER_MAX_ACTUATOR_AVG = 76
47,972,0.18
48,978,0.18
49,979,0.09
50,958,0.00
51,951,0.18
52,940,0.18
53,931,0.18
54,916,0.18
55,912,0.18
56,903,0.09
57,888,0.18
58,882,0.18
59,877,0.09
60,889,0.18
61,844,0.26
62,847,0.35
63,830,0.53
64,820,0.62
65,809,0.53
66,804,0.70
67,791,0.88
68,791,1.14
69,775,1.58
70,778,1.85
71,749,2.02
72,740,2.72
73,733,2.72
74,720,3.34
75,736,3.52
76,703,3.60
77,692,3.96
257
ZERO_FORCE = 257
259
USER_MIN_FORCE_DATA = 259
301
USER_MAX_FORCE_DATA = 301
62
USER_MIN_ACTUATOR_COMMAND = 62
75
USER_MAX_ACTUATOR_COMMAND = 75
62
USER_MIN_ACTUATOR_AVG = 62
75
USER_MAX_ACTUATOR_AVG = 75
47,975,0.09
48,979,-0.09
49,975,0.09
50,960,0.00
51,954,0.09
52,933,0.18
53,934,0.00
54,918,0.18
55,919,0.09
56,899,0.09
57,895,0.09
58,875,0.09
59,873,0.09
60,856,0.18
61,857,0.18
62,840,0.18
63,856,0.26
64,823,0.70
65,806,0.62
66,803,0.62
67,791,0.79
68,779,1.23
69,762,1.58
70,765,1.41
71,757,2.11
72,736,2.46
73,727,2.99
74,722,3.34
75,714,3.34
76,723,3.78
77,693,4.22
78,684,4.39
79,675,4.83
80,657,5.36
256
ZERO_FORCE = 256
262
USER_MIN_FORCE_DATA = 262
315
USER_MAX_FORCE_DATA = 315
64
USER_MIN_ACTUATOR_COMMAND = 64
78
USER_MAX_ACTUATOR_COMMAND = 78
63
USER_MIN_ACTUATOR_AVG = 63
76
USER_MAX_ACTUATOR_AVG = 76
