time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
489188,180.00,47,981,251,0,986,244,0
489341,180.00,47,981,251,0,986,244,0
489493,180.00,47,981,251,0,986,244,0
489646,180.00,47,981,251,0,987,247,0
489798,180.00,47,981,251,0,986,245,0
489951,180.00,47,981,251,0,986,247,0
490103,180.00,47,981,251,0,987,244,0
490256,180.00,47,980,251,0,986,244,0
490408,180.00,47,981,251,0,986,244,0
490561,180.00,47,981,251,0,986,244,0
490713,180.00,47,980,252,0,986,244,0
490866,180.00,47,981,253,0,987,244,0
491018,180.00,47,981,252,0,986,244,0
491171,180.00,47,981,252,0,986,244,0
491324,180.00,47,981,252,0,987,244,0
491476,180.00,47,981,252,0,987,244,0
491629,180.00,47,981,252,0,986,246,0
491781,180.00,47,980,252,0,986,244,0
491934,180.00,47,981,252,0,986,244,0
492086,180.00,47,981,252,0,986,244,0
492239,180.00,47,980,252,0,986,244,0
492391,180.00,47,981,252,0,986,244,0
492544,180.00,47,981,252,0,986,246,0
492696,180.00,47,981,252,0,986,244,0
492849,180.00,47,981,253,0,986,244,0
493001,180.00,47,981,252,0,986,244,0
493154,180.00,47,981,255,0,986,245,0
493306,180.00,47,981,254,0,986,244,0
493459,180.00,47,980,252,0,986,244,0
493611,180.00,47,981,252,0,986,244,0
493764,180.00,47,980,252,0,987,244,0
493916,180.00,47,981,252,0,986,246,0
494069,180.00,47,981,252,0,987,244,0
494221,180.00,47,980,252,0,987,244,0
494374,180.00,47,981,252,0,986,246,0
494526,180.00,47,981,252,0,986,244,0
494679,180.00,47,981,252,0,986,247,0
494831,180.00,47,981,251,0,987,246,0
494984,180.00,47,980,251,0,987,247,0
495136,180.00,47,980,251,0,986,244,0
495289,180.00,47,981,251,0,987,244,0
495441,180.00,47,981,251,0,986,244,0
495594,180.00,47,981,251,0,987,244,0
495747,180.00,47,981,253,0,986,244,0
495899,180.00,47,981,252,0,986,245,0
496052,180.00,47,981,253,0,987,244,0
