time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
489.188,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
489.341,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
489.493,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
489.646,180.0,47.0,981.0,-0.35,0.0,987.0,-0.7,0
489.798,180.0,47.0,981.0,-0.35,0.0,986.0,-0.88,0
489.951,180.0,47.0,981.0,-0.35,0.0,986.0,-0.7,0
490.103,180.0,47.0,981.0,-0.35,0.0,987.0,-0.97,0
490.256,180.0,47.0,980.0,-0.35,0.0,986.0,-0.97,0
490.408,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
490.561,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
490.713,180.0,47.0,980.0,-0.26,0.0,986.0,-0.97,0
490.866,180.0,47.0,981.0,-0.18,0.0,987.0,-0.97,0
491.018,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
491.171,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
491.324,180.0,47.0,981.0,-0.26,0.0,987.0,-0.97,0
491.476,180.0,47.0,981.0,-0.26,0.0,987.0,-0.97,0
491.629,180.0,47.0,981.0,-0.26,0.0,986.0,-0.79,0
491.781,180.0,47.0,980.0,-0.26,0.0,986.0,-0.97,0
491.934,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
492.086,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
492.239,180.0,47.0,980.0,-0.26,0.0,986.0,-0.97,0
492.391,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
492.544,180.0,47.0,981.0,-0.26,0.0,986.0,-0.79,0
492.696,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
492.849,180.0,47.0,981.0,-0.18,0.0,986.0,-0.97,0
493.001,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
493.154,180.0,47.0,981.0,0.0,0.0,986.0,-0.88,0
493.306,180.0,47.0,981.0,-0.09,0.0,986.0,-0.97,0
493.459,180.0,47.0,980.0,-0.26,0.0,986.0,-0.97,0
493.611,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
493.764,180.0,47.0,980.0,-0.26,0.0,987.0,-0.97,0
493.916,180.0,47.0,981.0,-0.26,0.0,986.0,-0.79,0
494.069,180.0,47.0,981.0,-0.26,0.0,987.0,-0.97,0
494.221,180.0,47.0,980.0,-0.26,0.0,987.0,-0.97,0
494.374,180.0,47.0,981.0,-0.26,0.0,986.0,-0.79,0
494.526,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
494.679,180.0,47.0,981.0,-0.26,0.0,986.0,-0.7,0
494.831,180.0,47.0,981.0,-0.35,0.0,987.0,-0.79,0
494.984,180.0,47.0,980.0,-0.35,0.0,987.0,-0.7,0
495.136,180.0,47.0,980.0,-0.35,0.0,986.0,-0.97,0
495.289,180.0,47.0,981.0,-0.35,0.0,987.0,-0.97,0
495.441,180.0,47.0,981.0,-0.35,0.0,986.0,-0.97,0
495.594,180.0,47.0,981.0,-0.35,0.0,987.0,-0.97,0
495.747,180.0,47.0,981.0,-0.18,0.0,986.0,-0.97,0
495.899,180.0,47.0,981.0,-0.26,0.0,986.0,-0.88,0
496.052,180.0,47.0,981.0,-0.18,0.0,987.0,-0.97,0
496.204,180.0,47.0,981.0,-0.26,0.0,987.0,-0.97,0
496.357,180.0,47.0,980.0,-0.26,0.0,986.0,-0.97,0
496.509,180.0,47.0,981.0,-0.26,0.0,987.0,-0.7,0
496.662,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
496.814,180.0,47.0,981.0,-0.26,0.0,986.0,-0.97,0
498.967,180.0,80.0,980.0,-0.35,0.0,986.0,-0.97,1
499.119,180.0,80.0,963.0,-0.35,0.0,986.0,-0.97,1
499.272,180.0,80.0,769.0,1.32,0.0,986.0,-0.97,1
499.424,180.0,80.0,734.0,2.02,0.0,986.0,-0.97,1
499.576,180.0,80.0,737.0,1.85,0.0,986.0,-0.97,1
499.729,180.0,80.0,734.0,1.85,0.0,986.0,-0.88,1
499.881,180.0,80.0,734.0,1.93,0.0,986.0,-0.97,1
500.034,180.0,80.0,719.0,2.2,0.0,986.0,-0.97,1
500.186,180.0,80.0,715.0,2.11,0.0,987.0,-0.97,1
500.339,180.0,80.0,712.0,2.11,0.0,986.0,-0.97,1
500.491,180.0,80.0,707.0,2.11,0.0,986.0,-0.97,1
500.644,180.0,80.0,709.0,2.11,0.0,986.0,-0.97,1
500.796,180.0,80.0,707.0,2.29,0.0,990.0,-0.97,1
500.948,180.0,80.0,706.0,2.11,0.0,987.0,-0.97,1
501.101,180.0,80.0,690.0,2.55,0.0,986.0,-0.97,1
501.253,180.0,80.0,674.0,2.55,0.0,986.0,-0.7,1
501.406,180.0,80.0,673.0,2.55,0.0,987.0,-0.97,1
501.558,180.0,80.0,671.0,2.72,0.0,987.0,-0.97,1
501.711,180.0,80.0,672.0,2.64,0.0,987.0,-0.97,1
501.863,180.0,80.0,670.0,2.64,0.0,986.0,-0.97,1
504.015,180.0,47.0,653.0,2.64,0.0,987.0,-0.97,1
504.168,180.0,47.0,654.0,2.64,0.0,986.0,-0.97,1
504.32,180.0,47.0,783.0,1.23,0.0,987.0,-0.97,1
504.473,180.0,47.0,981.0,0.0,0.0,986.0,-0.97,1
504.625,180.0,47.0,981.0,-0.26,0.0,987.0,-0.97,1
504.778,180.0,47.0,983.0,-0.26,0.0,986.0,-0.97,1
504.93,180.0,47.0,982.0,-0.26,0.0,986.0,-0.88,1
505.083,180.0,47.0,982.0,-0.26,0.0,987.0,-0.88,1
