time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
392.88,169.0,4.64,8.137603795966784,0.0,0,180
393.332,169.0,4.64,8.099644128113878,0.0,0,180
393.784,169.0,4.64,8.042704626334519,0.0,0,180
394.236,169.0,4.64,8.061684460260972,0.0,0,180
394.688,180.0,4.0,7.226571767497035,0.0,0,180
395.14,180.0,4.0,7.492289442467378,0.0,0,180
395.592,180.0,4.0,7.473309608540925,0.0,0,180
396.044,180.0,4.0,7.511269276393831,0.0,0,180
396.496,163.0,5.066666666666666,7.511269276393831,0.0,0,180
396.948,163.0,5.066666666666666,8.365361803084223,0.0,0,180
397.4,166.0,4.8533333333333335,8.384341637010676,0.0,0,180
397.852,166.0,4.8533333333333335,8.308422301304864,0.0,0,180
398.304,166.0,4.8533333333333335,8.28944246737841,0.0,0,180
398.756,166.0,4.8533333333333335,8.251482799525505,0.0,0,180
399.208,179.0,4.0,7.302491103202847,0.0,0,180
399.66,179.0,4.0,7.511269276393831,0.0,0,180
400.112,174.0,4.426666666666667,7.492289442467378,0.0,0,180
400.564,160.0,5.28,7.909845788849347,0.0,0,180
401.016,146.0,6.133333333333333,8.631079478054566,0.0,0,180
401.468,137.0,6.5600000000000005,9.97864768683274,0.0,0,180
401.92,126.0,7.2,10.586002372479241,0.0,0,180
402.372,112.0,8.053333333333335,11.098457888493476,0.0,0,180
402.824,98.0,9.120000000000001,11.383155397390272,0.0,0,180
403.276,87.0,9.76,12.02846975088968,0.0,0,180
403.728,84.0,9.973333333333333,12.844602609727165,0.0,0,180
404.18,65.0,11.04,14.040332147093713,0.0,0,180
404.632,53.0,11.68,14.590747330960854,0.0,0,180
405.084,53.0,11.68,14.344009489916964,0.0,0,180
405.536,70.0,10.826666666666668,13.907473309608541,0.0,0,180
405.988,87.0,9.76,12.7497034400949,0.0,0,180
406.441,97.0,9.120000000000001,12.256227758007118,0.0,0,180
406.893,135.0,6.773333333333333,10.69988137603796,0.0,0,180
407.345,156.0,5.493333333333333,9.105575326215895,0.0,0,180
407.798,156.0,5.493333333333333,8.915776986951364,0.0,0,180
408.25,156.0,5.493333333333333,8.839857651245552,0.0,0,180
408.702,159.0,5.28,8.839857651245552,0.0,0,180
