time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
72530,0.00,0.00,253.09,0,0,0
72585,0.00,0.00,253.11,0,0,0
72641,0.00,0.01,253.12,0,0,0
72697,0.00,0.01,253.12,0,0,0
72753,0.00,0.01,253.12,0,0,0
72809,0.00,0.00,253.10,0,0,0
72864,0.00,0.00,253.07,0,0,0
72920,0.00,0.00,253.03,0,0,0
72976,0.00,-0.00,252.98,0,0,0
73032,0.00,-0.00,252.91,1,0,0
73088,0.00,-0.02,252.83,1,0,0
73144,0.00,-0.02,252.73,2,0,0
73200,0.00,-0.03,252.63,2,0,0
73255,0.00,-0.04,252.51,3,0,0
73311,0.00,-0.05,252.38,4,0,0
73367,0.00,-0.07,252.25,4,0
NEW SETPOINT=6.00
x6.0
74427,6.00,-0.08,252.10,1497,0,0
74483,6.00,-0.09,251.96,176,0,0
x6.0
74539,6.00,-0.10,251.83,202,130,0
x6.0
74596,6.00,-0.11,251.75,227,186,0
x6.0
74652,6.00,-0.11,251.76,252,187
x6.0
74709,6.00,-0.10,251.89,275,226,0
x6.0
74765,6.00,-0.07,252.15,298,239,0
x6.0
74821,6.00,-0.04,252.57,320,268,0
x6.0
74878,6.00,0.01,253.16,341,296,0
x6.0
74934,6.00,0.08,253.94,362,303,0
x6.0
74990,6.00,0.17,254.90,381,338,0
x6.0
75047,6.00,0.27,256.04,400,360,0
x6.0
75103,6.00,0.38,257.36,418,370,0
x6.0
75159,6.00,0.52,258.86,436,397,0
x6.0
75216,6.00,0.66,260.53,452,402,0
x6.0
75272,6.00,0.82,262.34,468,432,0
x6.0
75328,6.00,0.99,264.30,483,451,0
x6.0
75384,6.00,1.18,266.38,498,456,0
x6.0
75441,6.00,1.37,268.58,512,482,0
x6.0
75497,6.00,1.57,270.88,525,483,0
x6.0
75553,6.00,1.78,273.25,537,503,0
x6.0
75610,6.00,1.99,275.69,548,524,0
x6.0
75666,6.00,2.21,278.17,559,524,0
x6.0
75722,6.00,2.43,280.68,570,542,0
x6.0
75779,6.00,2.65,283.20,579,558,0
x6.0
75835,6.00,2.88,285.71,588,559,0
x6.0
75891,6.00,3.09,288.20,597,577,0
x6.0
75948,6.00,3.31,290.64,605,577,0
x6.0
76004,6.00,3.52,293.03,613,594
x6.0
76060,6.00,3.72,295.34,620,592,0
x6.0
76117,6.00,3.92,297.58,626,609,0
x6.0
76173,6.00,4.11,299.73,632,618,0
x6.0
76229,6.00,4.29,301.79,638,619,0
x6.0
76286,6.00,4.46,303.75,643,630
x6.0
76342,6.00,4.62,305.61,647,630,0
76398,6.00,4.78,307.37,651,637,0
x6.0
76454,6.00,4.92,309.03,655,647,0
x6.0
76511,6.00,5.06,310.58,659,647,0
x6.0
76567,6.00,5.19,312.02,662,646
x6.0
76623,6.00,5.31,313.36,664,653,0
76680,6.00,5.41,314.60,667,661,0
x6.0
76736,6.00,5.51,315.73,669,660,0
x6.0
76792,6.00,5.60,316.76,671,661,0
x6.0
76849,6.00,5.69,317.69,672,661
x6.0
76905,6.00,5.76,318.54,674,664,0
76961,6.00,5.83,319.29,675,670,0
x6.0
77018,6.00,5.88,319.95,676,670,0
x6.0
77074,6.00,5.94,320.54,677,669,0
x6.0
77130,6.00,5.98,321.05,677,672
x6.0
77187,6.00,6.02,321.49,678,668,0
77243,6.00,6.05,321.86,678,669,0
x6.0
77299,6.00,6.08,322.16,679,670,0
x6.0
77356,6.00,6.10,322.42,679,669,0
x6.0
77412,6.00,6.12,322.62,679,673
x6.0
77468,6.00,6.13,322.79,679,680,0
77524,6.00,6.15,322.92,679,680,0
x6.0
77581,6.00,6.16,323.03,678,680,0
x6.0
77637,6.00,6.16,323.12,678,680,0
x6.0
77693,6.00,6.17,323.20,677,680,0
x6.0
77750,6.00,6.18,323.28,677,680,0
x6.0
77806,6.00,6.18,323.34,676,680,0
x6.0
77862,6.00,6.19,323.41,675,680,0
x6.0
77919,6.00,6.19,323.48,674,680,0
x6.0
77975,6.00,6.20,323.55,673,680,0
x6.0
78031,6.00,6.21,323.62,672,680,0
x6.0
78088,6.00,6.21,323.69,671,680,0
x6.0
78144,6.00,6.22,323.75,670,681,0
x6.0
78200,6.00,6.22,323.80,669,670,0
x6.0
78257,6.00,6.23,323.83,668,670,0
x6.0
78313,6.00,6.23,323.85,668,670,0
x6.0
78369,6.00,6.23,323.84,667,670,0
x6.0
78426,6.00,6.22,323.82,667,670,0
x6.0
78482,6.00,6.22,323.77,666,670,0
x6.0
78538,6.00,6.21,323.70,666,670,0
x6.0
78594,6.00,6.21,323.62,665,670,0
x6.0
78651,6.00,6.20,323.52,665,670,0
x6.0
78707,6.00,6.19,323.40,665,671,0
x6.0
78763,6.00,6.18,323.27,665,670,0
x6.0
78820,6.00,6.16,323.12,664,670,0
x6.0
78876,6.00,6.15,322.96,664,670,0
x6.0
78932,6.00,6.13,322.79,664,670,0
x6.0
78989,6.00,6.12,322.61,664,670,0
x6.0
79045,6.00,6.10,322.42,664,670
x6.0
79101,6.00,6.08,322.22,665,670,0
79158,6.00,6.07,322.02,665,670,0
x6.0
79214,6.00,6.05,321.80,665,670,0
x6.0
79270,6.00,6.03,321.57,666,670,0
x6.0
79327,6.00,6.01,321.34,666,670
x6.0
79383,6.00,5.99,321.10,667,670
NEW SETPOINT=0.00
x0.0
80451,0.00,5.96,320.86,0,670,0
80507,0.00,5.94,320.62,0,670,0
x0.0
80563,0.00,5.92,320.36,0,528,0
x0.0
80620,0.00,5.89,320.03,0,87,0
x0.0
80676,0.00,5.85,319.54,0,7,0
x0.0
80732,0.00,5.79,318.83,0,2,0
80788,0.00,5.70,317.86,0,2,0
x0.0
80844,0.00,5.59,316.59,0,2,0
x0.0
80900,0.00,5.45,315.01,0,2,0
x0.0
80956,0.00,5.28,313.12,0,1,0
x0.0
81013,0.00,5.09,310.93,0,1,0
x0.0
81069,0.00,4.87,308.46,0,2,0
x0.0
81125,0.00,4.64,305.74,0,2,0
x0.0
81181,0.00,4.38,302.79,0,2,0
x0.0
81237,0.00,4.10,299.66,0,2,0
x0.0
81293,0.00,3.81,296.39,0,2,0
x0.0
81349,0.00,3.52,293.00,0,2,0
x0.0
81405,0.00,3.21,289.55,0,2,0
x0.0
81461,0.00,2.91,286.07,0,2,0
x0.0
81518,0.00,2.60,282.59,0,1,0
81574,0.00,2.30,279.16,0,1,0
x0.0
81630,0.00,2.01,275.82,0,2,0
x0.0
81686,0.00,1.72,272.58,0,2,0
x0.0
81742,0.00,1.45,269.47,0,1,0
x0.0
81798,0.00,1.19,266.52,0,2,0
x0.0
81854,0.00,0.94,263.74,0,2,0
x0.0
81910,0.00,0.72,261.16,0,2,0
x0.0
