t1,t2,command,measured,position
93028167,93028167,74,256,748
93037845,93037845,74,256,746
93047517,93047517,74,256,744
93057195,93057195,74,256,745
93067879,93067880,74,256,743
93077557,93077557,74,256,744
93087230,93087230,74,256,747
93096908,93096909,74,256,745
93106580,93106581,74,256,745
93116643,93116644,74,256,746
93126317,93126318,74,256,747
93135993,93135994,74,256,744
93145662,93145662,74,256,744
93155337,93155337,74,256,743
93165013,93165013,74,256,744
93174691,93174691,74,256,745
93184364,93184364,74,256,745
93194709,93194709,74,256,745
93204380,93204381,74,256,744
93214054,93214055,74,256,747
93223727,93223727,74,256,746
93233398,93233398,74,256,745
93244120,93244120,74,256,743
93253792,93253793,74,256,744
93263462,93263463,74,256,745
93273136,93273136,74,256,745
93282814,93282815,74,256,745
93292924,93292924,74,256,745
93302600,93302601,74,257,743
93312272,93312273,74,257,745
93321950,93321951,74,256,743
93331622,93331622,74,256,745
93341302,93341302,74,256,745
93350976,93350977,74,256,746
93360649,93360650,74,256,746
93371012,93371012,74,256,746
93380687,93380687,74,256,744
93390360,93390361,74,256,745
93400036,93400036,74,256,745
93409712,93409712,74,256,745
93420381,93420382,74,256,744
93430055,93430056,74,254,745
93439733,93439733,74,254,745
93449403,93449403,74,255,745
93459080,93459081,74,255,745
93469061,93469062,74,255,745
93478739,93478740,74,253,746
93488413,93488413,74,253,746
93498904,93498904,74,254,746
93508574,93508574,74,255,746
93518249,93518250,74,255,744
93527926,93527927,74,255,744
93537605,93537605,74,255,745
93548287,93548287,74,255,745
93557966,93557967,74,255,744
93567642,93567643,74,255,744
93577319,93577320,74,255,746
93586994,93586995,74,255,739
93597126,93597127,74,255,744
93606799,93606799,74,255,744
93616476,93616477,74,255,746
93626819,93626820,74,255,746
93636498,93636498,74,255,746
93646173,93646175,75,255,746
93655854,93655855,75,256,745
93665525,93665526,75,257,746
93676202,93676203,75,257,746
93685879,93685879,75,256,744
93695558,93695559,75,256,745
93705237,93705238,75,257,745
93714932,93714933,75,257,745
93724941,93724941,75,257,740
93734614,93734614,75,256,744
93744285,93744286,75,256,745
93753961,93753961,75,256,745
93763632,93763633,75,256,745
93773301,93773302,75,256,745
93782976,93782976,75,256,745
93792651,93792651,75,256,744
93803037,93803037,75,256,745
93812713,93812714,75,256,745
93822388,93822388,75,256,745
93832065,93832066,75,256,746
93841742,93841743,75,256,743
93852568,93852569,75,256,744
93862243,93862244,75,256,743
93871921,93871922,75,256,739
93881601,93881602,75,256,737
93891276,93891277,75,256,734
93901269,93901269,75,256,733
93910944,93910944,75,256,734
93920619,93920620,75,256,731
93931067,93931068,75,256,734
93940748,93940748,75,256,732
93950422,93950422,75,256,733
93960100,93960101,75,256,733
93969775,93969776,75,256,733
93980607,93980608,75,256,732
93990277,93990277,75,256,732
93999954,93999955,75,256,733
94009624,94009624,75,256,733
94019297,94019298,75,256,734
94029282,94029283,75,256,732
94038959,94038960,75,256,733
94048631,94048631,75,256,732
94059128,94059128,75,256,733
94068802,94068803,75,256,734
94078479,94078479,75,256,733
94088155,94088155,75,256,733
94097834,94097834,75,256,731
94108673,94108674,75,256,734
94118351,94118351,75,256,732
94128025,94128026,75,256,732
94137708,94137709,75,256,733
94147382,94147383,75,256,733
94157273,94157273,75,256,734
94166946,94166947,75,256,730
94176626,94176627,75,256,732
94187054,94187055,75,256,733
94196732,94196732,75,256,732
94206404,94206404,75,256,732
94216080,94216080,75,256,733
94225749,94225749,75,254,733
94236612,94236612,75,254,731
94246282,94246282,75,255,732
94255961,94255961,75,255,733
94265630,94265631,75,255,732
94275316,94275316,75,255,733
94285314,94285315,75,255,733
94294987,94294988,75,255,733
94304658,94304658,75,255,733
94315104,94315105,75,255,733
94324777,94324778,75,255,733
94334449,94334450,75,255,733
94344120,94344121,75,255,733
94353794,94353794,75,255,733
94364640,94364641,75,255,732
94374312,94374312,75,255,732
94383986,94383986,75,255,733
94393655,94393656,75,255,733
94403336,94403336,75,255,731
94413337,94413337,75,255,732
94423011,94423011,75,255,733
94432682,94432683,75,255,733
94443162,94443163,75,255,731
94452837,94452838,75,256,731
94462512,94462512,75,256,731
94472187,94472188,75,256,731
94481865,94481866,75,257,733
94492707,94492708,75,257,732
94502381,94502382,75,256,733
94512055,94512056,75,256,733
94521734,94521734,75,256,732
94531434,94531434,75,256,732
94541417,94541418,75,256,732
94551089,94551089,75,256,733
94560764,94560765,75,256,733
94571139,94571139,75,257,733
94580818,94580818,75,256,734
94590489,94590489,75,256,733
94600162,94600163,75,256,732
94609834,94609835,75,256,733
94620537,94620538,75,256,733
94630206,94630206,75,256,733
94639883,94639884,75,256,733
94649555,94649556,75,256,732
94659233,94659233,75,256,733
94669347,94669348,75,256,733
94679023,94679024,75,256,732
94688698,94688698,75,256,732
94699205,94699206,75,256,733
94708878,94708879,75,256,732
94718557,94718557,75,256,733
94728231,94728232,75,256,732
94737910,94737911,75,256,731
94748752,94748753,75,256,733
94758429,94758430,75,256,733
94768103,94768104,75,256,733
94777784,94777785,75,256,732
94787459,94787459,75,257,733
94797448,94797449,75,257,732
94807121,94807121,75,256,733
94816796,94816796,75,256,732
94827259,94827259,75,256,732
94836939,94836940,75,256,734
94846610,94846611,75,256,732
94856286,94856286,75,256,733
94865959,94865959,75,256,732
94876790,94876791,75,256,732
94886467,94886468,75,256,732
94896146,94896146,75,256,732
94905822,94905823,75,256,733
94915496,94915497,75,256,733
94925434,94925434,75,256,731
94935109,94935109,75,256,732
94944784,94944784,75,256,732
94955244,94955245,75,256,732
94964916,94964917,75,256,733
94974591,94974591,75,256,732
94984265,94984266,75,256,730
94993937,94993938,75,256,734
95004618,95004619,75,256,732
95014289,95014290,75,256,732
95023962,95023963,75,256,732
95033632,95033632,75,256,732
95043303,95043304,75,256,731
95053386,95053387,75,256,732
95063062,95063062,75,254,733
95072738,95072738,75,254,731
95083243,95083244,75,253,734
95092918,95092919,75,252,732
95102594,95102595,75,252,732
95112266,95112267,75,254,731
95121943,95121944,75,255,732
95132641,95132641,75,255,733
95142313,95142314,75,255,734
95151986,95151987,75,255,734
95161663,95161664,75,255,734
95171336,95171337,75,255,734
95181399,95181399,75,255,735
95191074,95191075,75,255,732
95200749,95200750,75,255,732
95211256,95211257,75,255,733
95220933,95220934,75,256,734
95230606,95230607,75,256,732
95240280,95240281,75,257,732
95249951,95249952,75,257,733
95260314,95260314,75,257,734
95269983,95269984,75,256,733
95279656,95279657,75,256,732
95289328,95289328,75,256,731
95299007,95299007,75,256,733
95309677,95309677,75,256,734
95319352,95319353,75,256,730
95329028,95329028,75,256,733
95338703,95338703,75,257,732
95348384,95348384,75,257,732
95358576,95358576,75,257,733
95368246,95368247,75,257,733
95377928,95377928,75,257,734
95387602,95387602,75,256,732
95397278,95397279,75,256,733
95406951,95406952,75,256,733
95416627,95416627,75,256,733
95426298,95426299,75,256,732
95436659,95436660,75,256,733
95446331,95446331,75,256,733
95456008,95456009,75,256,732
95465680,95465681,75,256,732
95475356,95475357,75,256,732
95486191,95486192,75,256,732
95495872,95495873,75,256,732
95505545,95505545,75,256,733
95515219,95515220,75,256,732
95524895,95524896,75,256,733
95534819,95534819,75,256,732
95544492,95544492,75,256,734
95554166,95554167,75,256,733
95564539,95564540,75,256,732
95574210,95574210,75,256,732
95583885,95583886,75,256,734
95593558,95593558,75,256,734
95603231,95603232,75,256,732
95613902,95613903,76,256,732
95623573,95623574,76,256,732
95633242,95633242,76,256,731
95642918,95642918,76,256,732
95652591,95652592,76,257,733
95662664,95662665,76,257,733
95672335,95672335,76,256,732
95682015,95682015,76,256,732
95691688,95691689,76,257,732
95701405,95701405,76,257,732
95711078,95711079,76,257,733
95720757,95720757,76,256,732
95730428,95730428,76,256,732
95740820,95740820,76,257,733
95750491,95750492,76,257,732
95760171,95760172,76,257,734
95769845,95769845,76,257,732
95779521,95779521,76,257,732
95790190,95790190,76,257,732
95799867,95799868,76,256,733
95809539,95809539,76,256,733
95819214,95819215,76,257,734
95828885,95828886,76,256,733
95838954,95838954,76,256,732
95848623,95848624,76,256,732
95858298,95858298,76,256,729
95867971,95867971,76,256,729
95877649,95877649,76,256,726
95887326,95887326,76,256,725
95897007,95897008,76,256,726
95906683,95906683,76,256,726
95917139,95917140,76,256,724
95926811,95926811,76,256,723
95936490,95936490,76,256,726
95946167,95946168,76,254,726
95955843,95955844,76,253,724
95966530,95966531,76,253,726
95976206,95976207,76,254,724
95985879,95985880,76,254,723
95995553,95995553,76,255,725
96005260,96005260,76,255,726
96015269,96015269,76,255,725
96024942,96024942,76,255,725
96034616,96034617,76,255,726
96044289,96044290,76,255,728
96053962,96053963,76,255,725
96063635,96063636,76,255,725
96073308,96073309,76,255,726
96082985,96082985,76,255,725
96093476,96093476,76,255,724
96103151,96103151,76,255,727
96112828,96112829,76,255,726
96122508,96122508,76,256,725
96132182,96132183,76,257,724
96142907,96142908,76,257,726
96152580,96152581,76,256,726
96162256,96162256,76,256,724
96171932,96171933,76,257,725
96181609,96181610,76,257,725
96191679,96191679,76,257,725
96201359,96201360,76,256,726
96211034,96211034,76,256,727
96221545,96221546,76,256,725
96231218,96231218,76,257,724
96240897,96240898,76,257,726
96250573,96250573,76,256,727
96260253,96260253,76,256,727
96270616,96270617,76,256,726
96280294,96280295,76,256,726
96289972,96289972,76,256,724
96299648,96299649,76,256,727
96309321,96309321,76,256,724
96320065,96320066,76,256,725
96329740,96329740,76,256,726
96339417,96339417,76,256,726
96349092,96349093,76,256,726
96358771,96358772,76,256,726
96368830,96368830,76,256,725
96378507,96378507,76,256,725
96388182,96388182,76,256,726
96398671,96398672,76,254,727
96408343,96408343,76,253,726
96418020,96418020,76,253,727
96427695,96427695,76,254,727
96437372,96437372,76,255,726
96448077,96448077,76,255,726
96457757,96457757,76,255,727
96467430,96467431,76,255,725
96477110,96477110,76,255,725
96486784,96486784,76,255,726
96496928,96496928,76,255,726
96506604,96506605,76,255,725
96516287,96516288,76,255,726
96526641,96526642,76,256,724
96536318,96536318,76,256,727
96545995,96545995,76,256,726
96555672,96555673,76,256,726
96565345,96565346,76,257,726
96576109,96576109,76,257,726
96585788,96585789,76,257,726
96595461,96595461,76,257,726
96605132,96605133,76,257,726
96614809,96614809,76,257,725
96624939,96624939,76,257,726
96634613,96634613,76,257,726
96644286,96644286,76,257,724
96653962,96653963,76,257,725
96663634,96663634,76,256,726
96673306,96673307,76,256,725
96682984,96682984,76,257,723
96692661,96692662,76,257,724
96703008,96703009,76,256,728
96712681,96712681,76,256,727
96722355,96722356,76,256,725
96732029,96732030,76,256,727
96741710,96741710,76,256,726
96752036,96752036,76,256,727
96761713,96761714,76,256,725
96771388,96771389,76,256,726
96781067,96781067,76,256,725
96790740,96790741,76,256,725
96801455,96801456,76,256,726
96811127,96811128,76,256,725
96820806,96820807,76,256,725
96830477,96830478,76,256,725
96840153,96840153,76,256,726
96850220,96850220,76,256,726
96859894,96859894,76,256,725
96869565,96869565,76,256,725
96879241,96879241,76,256,725
96888915,96888916,76,256,726
96898595,96898596,76,256,726
96908269,96908269,76,256,726
96917949,96917950,76,256,725
96928308,96928309,76,257,726
96937987,96937988,76,256,724
96947662,96947663,76,256,726
96957339,96957339,76,256,726
96967014,96967014,76,257,724
96977756,96977757,76,257,726
96987429,96987429,76,256,726
96997108,96997108,76,256,725
97006781,97006781,76,257,726
97016458,97016458,76,257,725
97026584,97026584,76,257,726
97036259,97036260,76,256,724
97045935,97045936,76,256,725
97055610,97055610,76,256,729
97065280,97065280,76,257,726
97074953,97074953,76,257,725
97084625,97084626,76,257,725
97094297,97094298,76,257,726
97104679,97104680,76,257,726
97114352,97114352,76,256,726
97124027,97124028,76,256,726
97133703,97133704,76,256,725
97143377,97143377,76,256,726
97154113,97154113,76,256,723
97163788,97163789,76,256,726
97173459,97173459,76,256,727
97183132,97183132,76,256,725
97192807,97192808,76,256,726
97202964,97202964,76,256,725
97212638,97212638,76,256,725
97222315,97222315,76,256,725
97231989,97231990,76,256,726
97241664,97241664,76,256,725
97251336,97251336,76,256,725
97261012,97261013,76,256,727
97270685,97270686,76,256,727
97281178,97281178,76,256,726
97290853,97290854,76,256,727
97300533,97300534,76,256,726
97310208,97310208,76,256,726
97319888,97319889,76,256,727
97330609,97330609,76,256,726
97340284,97340284,76,256,726
97349957,97349958,76,256,726
97359636,97359637,76,256,727
97369314,97369314,76,257,727
97379517,97379518,76,257,725
97389191,97389191,76,256,726
97398869,97398869,76,256,726
97408541,97408542,76,257,725
97418217,97418217,76,256,724
97427889,97427890,76,256,727
97437566,97437566,76,257,725
97447239,97447240,76,257,724
97457625,97457626,76,256,726
97467298,97467299,76,256,724
97476979,97476980,76,256,724
97486657,97486658,76,257,726
97496334,97496334,76,257,728
97507072,97507072,76,257,725
97516753,97516753,76,257,726
97526425,97526426,76,257,726
97536104,97536105,76,257,724
97545778,97545779,76,256,724
97555760,97555760,76,256,725
97565432,97565432,76,256,726
97575106,97575107,77,256,726
97584783,97584783,77,256,726
97594454,97594454,77,256,724
97604128,97604129,77,256,725
97613801,97613801,77,256,725
97623468,97623469,77,256,725
97633918,97633918,77,256,726
97643588,97643588,77,254,726
97653259,97653260,77,254,723
97662936,97662936,77,255,725
97672610,97672610,77,255,725
97683330,97683330,77,255,725
97693005,97693005,77,255,723
97702686,97702686,77,255,726
97712362,97712363,77,255,725
97722043,97722044,77,255,725
97732102,97732102,77,255,726
97741783,97741784,77,255,725
97751461,97751461,77,255,727
97761141,97761141,77,255,727
97770817,97770818,77,255,726
97780493,97780494,77,255,725
97790167,97790168,77,255,726
97799850,97799851,77,255,725
97810207,97810207,77,255,725
97819887,97819887,77,255,726
97829558,97829558,77,255,722
97839234,97839235,77,255,723
97848909,97848909,77,255,722
97859638,97859638,77,255,718
97869312,97869312,77,255,715
97878988,97878989,77,255,714
97888662,97888662,77,256,711
97898368,97898368,77,256,711
97908375,97908376,77,256,711
97918055,97918056,77,256,712
97927735,97927735,77,256,710
97937415,97937416,77,257,711
97947091,97947091,77,256,712
97956770,97956771,77,256,711
97966444,97966445,77,256,712
97976122,97976122,77,256,711
97986466,97986467,77,256,711
97996144,97996145,77,256,712
98005818,98005819,77,256,711
98015493,98015494,77,256,710
98025168,98025168,77,254,713
98035860,98035861,77,254,710
98045534,98045534,77,253,712
98055209,98055209,77,253,712
98064884,98064884,77,254,712
98074553,98074554,77,255,711
98084550,98084551,77,255,711
98094223,98094224,77,255,710
98103901,98103901,77,255,711
98114369,98114370,77,255,711
98124043,98124044,77,255,710
98133714,98133714,77,255,711
98143384,98143385,77,255,708
98153060,98153061,77,255,712
98163802,98163802,77,255,711
98173473,98173474,77,255,711
98183151,98183152,77,255,712
98192825,98192826,77,255,712
98202498,98202499,77,255,710
98212571,98212571,77,255,711
98222245,98222246,77,256,711
98231920,98231921,77,256,711
98241600,98241600,77,257,709
98251274,98251274,77,256,710
98260951,98260951,77,256,710
98270625,98270626,77,257,710
98280304,98280304,77,257,711
98290687,98290688,77,257,711
98300365,98300366,77,256,712
98310037,98310038,77,256,710
98319717,98319717,77,257,710
98329390,98329390,77,257,712
98340067,98340067,77,257,711
98349737,98349737,77,257,710
98359414,98359415,77,257,712
98369082,98369083,77,256,711
98378756,98378757,77,257,712
98388915,98388915,77,257,710
98398590,98398590,77,256,712
98408260,98408261,77,256,712
98417936,98417936,77,256,711
98427608,98427609,77,256,712
98437283,98437283,77,256,712
98446956,98446956,77,256,712
98456633,98456633,77,256,712
98467017,98467018,77,256,713
98476693,98476694,77,256,710
98486366,98486366,77,256,711
98496040,98496041,77,256,711
98505715,98505715,77,256,711
98516390,98516391,77,256,712
98526060,98526061,77,256,711
98535737,98535738,77,256,713
98545409,98545410,77,256,710
98555084,98555084,77,256,711
98565241,98565242,77,256,713
98574918,98574919,77,256,711
98584589,98584589,77,256,709
98594260,98594261,77,256,710
98603935,98603936,77,256,710
98613604,98613605,77,256,711
98623276,98623276,77,256,710
98632949,98632950,77,256,710
98643379,98643379,77,256,711
98653050,98653051,77,257,711
98662725,98662726,77,257,711
98672398,98672398,77,257,711
98682071,98682072,77,257,711
98692412,98692412,77,257,712
98702082,98702083,77,257,711
98711757,98711758,77,257,713
98721432,98721432,77,257,710
98731106,98731106,77,257,712
98741867,98741867,77,257,712
98751540,98751541,77,257,711
98761217,98761218,77,257,711
98770892,98770892,77,257,712
98780572,98780573,77,256,710
98790758,98790759,77,256,711
98800433,98800434,77,256,711
98810104,98810105,77,256,712
98819780,98819780,77,256,712
98829448,98829448,77,256,710
98839121,98839122,77,256,711
98848793,98848794,77,256,711
98858467,98858468,77,256,711
98868933,98868934,77,256,711
98878605,98878605,77,256,710
98888277,98888277,77,256,712
98897951,98897952,77,254,711
98907624,98907625,77,254,712
98917948,98917948,77,255,709
98927622,98927622,77,255,711
98937298,98937299,77,255,710
98946974,98946975,77,255,711
98956654,98956654,77,255,710
98967410,98967410,77,255,711
98977084,98977084,77,255,709
98986757,98986757,77,255,710
98996430,98996431,77,255,709
99006103,99006103,77,253,712
99016288,99016288,77,253,713
99025960,99025960,77,254,711
99035632,99035632,77,254,711
99045301,99045302,77,255,711
99054975,99054976,77,255,712
99064648,99064648,77,255,711
99074316,99074317,77,256,710
99083989,99083990,77,256,710
99094496,99094496,77,256,711
99104169,99104170,77,256,711
99113843,99113844,77,256,711
99123516,99123517,77,257,711
99133190,99133190,77,256,710
99143889,99143890,77,256,711
99153562,99153562,77,257,711
99163233,99163233,77,257,710
99172908,99172909,77,257,710
99182580,99182581,77,257,710
99192751,99192752,77,257,713
99202423,99202424,77,257,712
99212096,99212096,77,257,712
99221775,99221775,77,257,712
99231443,99231443,77,257,711
99241116,99241116,77,257,712
99250785,99250786,77,256,711
99260456,99260456,77,256,712
99270796,99270797,77,257,711
99280470,99280470,77,256,711
99290140,99290140,77,256,711
99299816,99299816,77,256,711
99309488,99309488,77,256,711
99320171,99320171,77,256,711
99329845,99329846,77,256,710
99339521,99339522,77,256,712
99349194,99349194,77,256,711
99358870,99358870,77,256,711
99369012,99369012,77,256,712
99378687,99378687,77,256,712
99388357,99388358,77,256,711
99398035,99398036,77,256,709
99407708,99407708,77,256,712
99417379,99417380,77,256,711
99427050,99427050,77,254,711
99436727,99436727,77,254,711
99447159,99447159,77,255,711
99456838,99456838,77,255,708
99466512,99466512,77,255,712
99476190,99476190,77,253,710
99485861,99485862,77,254,711
99496570,99496570,77,254,712
99506239,99506239,77,255,709
99515918,99515919,77,255,712
99525591,99525592,77,255,710
99535264,99535265,78,256,712
99545309,99545309,78,256,710
99554983,99554984,78,256,711
99564656,99564657,78,256,711
99574328,99574329,78,257,710
99584002,99584002,78,257,712
99593676,99593676,78,257,712
99603350,99603350,78,257,711
99613024,99613025,78,257,710
99623459,99623460,78,256,711
99633131,99633131,78,257,711
99642806,99642806,78,257,712
99652476,99652477,78,257,710
99662150,99662151,78,257,710
99672863,99672864,78,257,711
99682538,99682538,78,256,711
99692209,99692210,78,256,712
99701886,99701886,78,256,709
99711560,99711560,78,256,712
99721641,99721641,78,256,712
99731315,99731316,78,256,711
99740993,99740994,78,256,714
99750665,99750666,78,256,712
99760342,99760343,78,256,711
99770014,99770015,78,256,709
99779690,99779690,78,256,712
99789360,99789360,78,256,710
99799762,99799763,78,256,711
99809433,99809434,78,256,711
99819111,99819111,78,256,711
99828784,99828785,78,256,709
99838458,99838459,78,256,708
99849161,99849161,78,256,706
99858841,99858842,78,256,703
99868511,99868512,78,256,703
99878189,99878189,78,256,701
99887902,99887903,78,256,702
99897907,99897908,78,256,702
99907578,99907579,78,256,703
99917258,99917258,78,256,702
99926934,99926934,78,257,703
99936611,99936612,78,256,703
99946281,99946281,78,256,703
99955959,99955959,78,256,703
99965631,99965632,78,256,703
99976034,99976034,78,257,701
99985707,99985708,78,256,703
99995382,99995382,78,256,704
100005055,100005056,78,256,704
100014732,100014733,78,256,703
100025426,100025426,78,256,702
100035099,100035100,78,256,702
100044771,100044771,78,256,703
100054441,100054441,78,256,703
100064112,100064113,78,256,701
100074179,100074180,78,256,703
100083853,100083854,78,257,703
100093525,100093525,78,257,702
100103979,100103979,78,256,703
100113653,100113654,78,257,704
100123327,100123328,78,257,703
100133002,100133002,78,256,704
100142681,100142681,78,256,703
100153410,100153410,78,256,703
100163084,100163084,78,256,703
100172760,100172760,78,256,702
100182437,100182437,78,256,702
100192111,100192111,78,256,701
100202187,100202187,78,256,702
100211865,100211865,78,256,704
100221542,100221543,78,256,703
100231216,100231216,78,256,702
100240895,100240896,78,256,703
100250565,100250565,78,256,704
100260236,100260237,78,256,702
100269907,100269908,78,256,702
100280320,100280321,78,256,703
100289992,100289993,78,254,704
100299669,100299670,78,254,703
100309342,100309343,78,255,703
100319018,100319018,78,255,702
100329802,100329803,78,255,703
100339477,100339478,78,255,703
100349151,100349152,78,255,703
100358828,100358828,78,255,702
100368501,100368502,78,255,702
100378588,100378589,78,255,703
100388260,100388261,78,255,702
100397937,100397938,78,255,703
100407612,100407612,78,255,703
100417288,100417289,78,255,703
100426960,100426960,78,255,703
100436635,100436636,78,255,703
100446304,100446304,78,255,702
100456729,100456729,78,255,706
100466399,100466400,78,255,704
100476074,100476075,78,255,703
100485745,100485746,78,255,702
100495415,100495415,78,255,702
100506157,100506157,78,255,703
100515834,100515835,78,256,703
100525507,100525507,78,256,702
100535181,100535182,78,256,704
100544856,100544857,78,256,703
100554920,100554921,78,256,703
100564594,100564595,78,256,703
100574263,100574263,78,256,702
100583939,100583939,78,256,702
100593615,100593616,78,256,703
100603288,100603289,78,256,703
100612965,100612966,78,254,705
100622643,100622644,78,254,704
100633010,100633011,78,253,704
100642686,100642687,78,254,703
100652355,100652356,78,254,703
100662028,100662028,78,255,702
100671705,100671705,78,255,703
100682461,100682461,78,255,702
100692134,100692135,78,255,702
100701813,100701813,78,255,704
100711482,100711482,78,255,703
100721162,100721162,78,253,703
100731333,100731334,78,253,703
100741010,100741011,78,254,702
100750680,100750680,78,254,703
100760355,100760355,78,255,702
100770026,100770026,78,255,704
100779701,100779701,78,255,703
100789370,100789370,78,255,702
100799043,100799043,78,255,702
100809419,100809420,78,256,702
100819096,100819096,78,256,702
100828767,100828767,78,256,703
100838439,100838439,78,256,704
100848108,100848108,78,256,703
100858799,100858799,78,256,703
100868468,100868468,78,256,704
100878145,100878146,78,256,703
100887821,100887822,78,256,702
100897494,100897494,78,256,703
100907603,100907604,78,256,703
100917279,100917280,78,256,702
100926956,100926957,78,256,702
100936636,100936636,78,256,702
100946310,100946310,78,256,702
100955985,100955985,78,256,703
100965659,100965660,78,256,702
100975334,100975334,78,256,704
100985813,100985813,78,256,704
100995487,100995487,78,256,703
101005159,101005160,78,256,702
101014836,101014837,78,254,703
101024508,101024508,78,255,703
101035227,101035228,78,255,703
101044899,101044899,78,255,703
101054575,101054575,78,255,703
101064249,101064250,78,255,703
101073923,101073924,78,255,703
101084080,101084080,78,255,703
101093752,101093753,78,253,702
101103420,101103421,78,253,704
101113091,101113092,78,254,701
101122767,101122767,78,255,702
101132440,101132441,78,255,702
101142115,101142116,78,255,703
101151793,101151794,78,255,702
101162146,101162147,78,255,702
101171820,101171821,78,253,704
101181498,101181498,78,253,702
101191172,101191173,78,254,704
101200854,101200855,78,255,704
101211599,101211600,78,255,704
101221276,101221277,78,256,703
101230951,101230952,78,256,703
101240626,101240626,78,256,703
101250299,101250299,78,256,702
101260368,101260368,78,256,703
101270038,101270039,78,256,703
101279716,101279716,78,256,703
101289386,101289386,78,256,703
101299058,101299059,78,256,704
101308734,101308735,78,256,702
101318409,101318410,78,257,702
101328085,101328086,78,257,703
101338549,101338550,78,256,704
101348223,101348223,78,256,702
101357905,101357905,78,256,703
101367581,101367581,78,256,703
101377261,101377262,78,256,702
101387980,101387981,78,256,703
101397660,101397661,78,256,702
101407335,101407335,78,256,703
101417011,101417012,78,256,702
101426689,101426689,78,256,703
101436789,101436790,78,256,703
101446459,101446460,78,256,703
101456136,101456137,78,256,703
101465812,101465812,78,256,702
101475485,101475486,78,256,702
101485158,101485159,78,256,704
101494832,101494834,79,254,702
101504506,101504506,79,254,703
101515008,101515009,79,255,703
101524681,101524681,79,253,704
101534352,101534353,79,253,705
101544023,101544024,79,254,703
101553698,101553699,79,253,702
101564455,101564455,79,253,703
101574125,101574125,79,254,703
101583797,101583797,79,254,704
101593466,101593466,79,255,703
101603144,101603145,79,255,703
101613217,101613217,79,255,702
101622895,101622895,79,255,702
101632571,101632571,79,255,704
101642247,101642248,79,255,702
101651922,101651922,79,255,703
101661599,101661600,79,255,705
101671271,101671271,79,255,701
101680946,101680947,79,255,703
101691294,101691295,79,255,703
101700968,101700969,79,255,700
101710640,101710641,79,255,700
101720319,101720320,79,255,701
101729992,101729993,79,255,696
101740678,101740678,79,255,695
101750349,101750349,79,256,693
101760026,101760027,79,256,691
101769702,101769703,79,256,691
101779377,101779377,79,256,692
101789461,101789461,79,256,691
101799134,101799135,79,257,689
101808808,101808808,79,257,690
101818481,101818481,79,256,691
101828153,101828153,79,256,689
101837832,101837832,79,256,690
101847503,101847504,79,254,690
101857177,101857178,79,254,690
101867681,101867681,79,255,689
101877356,101877357,79,253,690
101887027,101887027,79,253,689
101896705,101896706,79,252,690
101906380,101906380,79,252,689
101917133,101917134,79,252,690
101926805,101926806,79,252,690
101936483,101936484,79,252,690
101946157,101946158,79,252,690
101955836,101955837,79,254,690
101965923,101965923,79,254,691
101975598,101975598,79,253,691
101985268,101985268,79,253,689
101994941,101994941,79,254,690
102004613,102004614,79,253,690
102014285,102014286,79,253,690
102023956,102023956,79,254,690
102033630,102033631,79,254,691
102044057,102044058,79,255,689
102053731,102053732,79,253,689
102063399,102063400,79,253,689
102073069,102073069,79,254,689
102082746,102082746,79,255,690
102093468,102093468,79,255,689
102103143,102103143,79,255,690
102112816,102112817,79,255,690
102122490,102122491,79,255,690
102132166,102132167,79,255,690
102142235,102142235,79,255,690
102151913,102151913,79,255,693
102161592,102161592,79,255,689
102172079,102172079,79,256,688
102181759,102181760,79,256,689
102191430,102191431,79,256,690
102201108,102201108,79,256,689
102210783,102210783,79,256,688
102221456,102221456,79,256,690
102231132,102231133,79,256,689
102240807,102240807,79,256,689
102250477,102250477,79,256,690
102260153,102260153,79,256,690
102270259,102270259,79,256,689
102279932,102279933,79,256,690
102289605,102289606,79,256,690
102299279,102299280,79,256,689
102308949,102308949,79,254,691
102318628,102318628,79,254,690
102328295,102328296,79,255,689
102337973,102337974,79,255,690
102348468,102348469,79,253,688
102358145,102358145,79,254,690
102367817,102367817,79,254,689
102377493,102377494,79,253,690
102387165,102387166,79,254,688
102397913,102397913,79,254,689
102407587,102407587,79,255,690
102417265,102417265,79,255,688
102426936,102426937,79,255,689
102436610,102436611,79,255,690
102446678,102446679,79,255,688
102456353,102456353,79,255,690
102466021,102466022,79,255,691
102475693,102475694,79,255,689
102485363,102485363,79,255,690
102495033,102495034,79,255,690
102504703,102504704,79,255,690
102514373,102514373,79,255,689
102524709,102524710,79,255,691
102534383,102534383,79,255,689
102544058,102544059,79,255,689
102553734,102553735,79,255,690
102563407,102563407,79,255,690
102574119,102574119,79,255,691
102583793,102583793,79,255,692
102593459,102593459,79,255,690
102603131,102603131,79,255,690
102612805,102612805,79,255,690
102622880,102622881,79,255,689
102632552,102632552,79,256,688
102642227,102642227,79,256,691
102651901,102651901,79,256,691
102661578,102661579,79,256,689
102671249,102671250,79,256,691
102680925,102680926,79,256,690
102690598,102690599,79,256,688
102701019,102701019,79,256,688
102710689,102710690,79,256,690
102720364,102720365,79,256,690
102730036,102730036,79,254,689
102739714,102739714,79,253,691
102750398,102750398,79,253,690
102760071,102760072,79,252,688
102769740,102769740,79,252,688
102779414,102779414,79,252,690
102789083,102789084,79,252,690
102799218,102799219,79,252,690
102808889,102808890,79,252,691
102818563,102818564,79,252,690
