time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
54015,0.00,0.05,253.60,0,0,0
54071,0.00,0.06,253.64,0,0,0
54127,0.00,0.06,253.67,0,0,0
54182,0.00,0.06,253.71,0,0,0
54238,0.00,0.07,253.74,0,0,0
54294,0.00,0.07,253.78,0,0,0
54350,0.00,0.07,253.81,0,0,0
54406,0.00,0.07,253.84,0,0,0
54461,0.00,0.08,253.87,0,0,0
54517,0.00,0.08,253.90,0,0,0
54573,0.00,0.08,253.93,0,0,0
54629,0.00,0.08,253.96,0,0,0
54685,0.00,0.09,254.01,0,0,0
54741,0.00,0.09,254.06,0,0,0
54796,0.00,0.10,254.14,0,0,0
54852,0.00,0.11,254.23,0,0,0
54908,0.00,0.12,254.34,0,0,0
54964,0.00,0.13,254.47,0,0,0
55020,0.00,0.14,254.62,0,0,0
55076,0.00,0.16,254.77,0,0,0
55131,0.00,0.17,254.93,0,0,0
55187,0.00,0.18,255.10,0,0,0
55243,0.00,0.20,255.27,0,0,0
55299,0.00,0.21,255.44,0,0,0
55355,0.00,0.23,255.61,0,0,0
55410,0.00,0.24,255.79,0,0,0
55466,0.00,0.26,255.96,0,0,0
55522,0.00,0.28,256.14,0,0,0
55578,0.00,0.29,256.31,0,0,0
55634,0.00,0.31,256.47,0,0,0
55689,0.00,0.32,256.61,0,0,0
55745,0.00,0.33,256.73,0,0,0
55801,0.00,0.34,256.82,0,0,0
55857,0.00,0.34,256.88,0,0,0
55913,0.00,0.34,256.92,0,0,0
55969,0.00,0.35,256.93,0,0,0
56024,0.00,0.34,256.91,0,0,0
56080,0.00,0.34,256.88,0,0,0
56136,0.00,0.34,256.82,0,0,0
56192,0.00,0.33,256.75,0,0,0
56248,0.00,0.32,256.66,0,0,0
56303,0.00,0.31,256.56,0,0,0
56359,0.00,0.30,256.46,0,0,0
56415,0.00,0.29,256.34,0,0,0
56471,0.00,0.28,256.21,0,0,0
56527,0.00,0.27,256.08,0,0,0
56583,0.00,0.26,255.95,0,0,0
56638,0.00,0.25,255.85,0,0,0
56694,0.00,0.24,255.76,0,0,0
56750,0.00,0.24,255.71,0,0,0
56806,0.00,0.24,255.69,0,0,0
56862,0.00,0.24,255.71,0,0,0
56917,0.00,0.24,255.78,0,0,0
56973,0.00,0.25,255.90,0,0,0
57029,0.00,0.27,256.06,0,0,0
57085,0.00,0.29,256.27,0,0,0
57141,0.00,0.31,256.52,0,0,0
57197,0.00,0.33,256.81,0,0,0
57252,0.00,0.36,257.11,0,0,0
57308,0.00,0.39,257.43,0,0,0
57364,0.00,0.42,257.77,0,0,0
57420,0.00,0.45,258.11,0,0,0
57476,0.00,0.48,258.43,0,0,0
57531,0.00,0.51,258.75,0,0,0
57587,0.00,0.53,259.05,0,0,0
57643,0.00,0.56,259.33,0,0,0
57699,0.00,0.58,259.59,0,0,0
57755,0.00,0.60,259.82,0,0,0
57811,0.00,0.62,260.02,0,0,0
57866,0.00,0.63,260.19,0,0,0
57922,0.00,0.64,260.32,0,0,0
57978,0.00,0.65,260.42,0,0,0
58034,0.00,0.66,260.49,0,0,0
58090,0.00,0.66,260.52,0,0,0
58145,0.00,0.66,260.52,0,0,0
58201,0.00,0.66,260.49,0,0,0
58257,0.00,0.65,260.45,0,0,0
58313,0.00,0.65,260.38,0,0,0
58369,0.00,0.64,260.29,0,0,0
58424,0.00,0.63,260.19,0,0,0
58480,0.00,0.62,260.06,0,0,0
58536,0.00,0.61,259.91,0,0,0
58592,0.00,0.59,259.74,0,0,0
58648,0.00,0.57,259.54,0,0,0
58704,0.00,0.56,259.33,0,0,0
58759,0.00,0.54,259.10,0,0,0
58815,0.00,0.52,258.86,0,0,0
58871,0.00,0.49,258.62,0,0,0
58927,0.00,0.47,258.40,0,0,0
58983,0.00,0.46,258.19,0,0,0
59038,0.00,0.44,258.02,0,0,0
59094,0.00,0.43,257.87,0,0,0
59150,0.00,0.42,257.77,0,0,0
59206,0.00,0.41,257.72,0,0,0
59262,0.00,0.41,257.70,0,0,0
59318,0.00,0.42,257.73,0,0,0
59373,0.00,0.42,257.79,0,0,0
59429,0.00,0.43,257.89,0,0,0
59485,0.00,0.44,258.01,0,0,0
59541,0.00,0.45,258.17,0,0,0
59597,0.00,0.47,258.35,0,0,0
59652,0.00,0.49,258.57,0,0,0
59708,0.00,0.51,258.82,0,0,0
59764,0.00,0.54,259.09,0,0,0
59820,0.00,0.56,259.38,0,0,0
59876,0.00,0.59,259.69,0,0,0
59932,0.00,0.62,260.00,0,0,0
59987,0.00,0.64,260.31,0,0,0
60043,0.00,0.67,260.62,0,0,0
60099,0.00,0.70,260.92,0,0,0
60155,0.00,0.72,261.20,0,0,0
60211,0.00,0.74,261.46,0,0,0
60267,0.00,0.76,261.70,0,0,0
60322,0.00,0.78,261.91,0,0,0
60378,0.00,0.80,262.09,0,0,0
60434,0.00,0.81,262.24,0,0,0
60490,0.00,0.82,262.37,0,0,0
60546,0.00,0.83,262.46,0,0,0
60601,0.00,0.84,262.51,0,0,0
60657,0.00,0.84,262.52,0,0,0
60713,0.00,0.83,262.50,0,0,0
60769,0.00,0.83,262.44,0,0,0
60825,0.00,0.82,262.36,0,0,0
60881,0.00,0.81,262.25,0,0,0
60936,0.00,0.80,262.13,0,0,0
60992,0.00,0.79,261.99,0,0,0
61048,0.00,0.78,261.85,0,0,0
61104,0.00,0.77,261.71,0,0,0
61160,0.00,0.75,261.56,0,0,0
61215,0.00,0.74,261.42,0,0,0
61271,0.00,0.73,261.27,0,0,0
61327,0.00,0.71,261.13,0,0,0
61383,0.00,0.70,261.00,0,0,0
61439,0.00,0.69,260.88,0,0,0
61495,0.00,0.68,260.77,0,0,0
61550,0.00,0.67,260.68,0,0,0
61606,0.00,0.67,260.60,0,0,0
61662,0.00,0.66,260.54,0,0,0
61718,0.00,0.66,260.50,0,0,0
61774,0.00,0.66,260.47,0,0,0
61829,0.00,0.65,260.44,0,0,0
61885,0.00,0.65,260.43,0,0,0
61941,0.00,0.65,260.42,0,0,0
61997,0.00,0.65,260.41,0,0,0
62053,0.00,0.65,260.41,0,0,0
62108,0.00,0.65,260.42,0,0,0
62164,0.00,0.65,260.43,0,0,0
62220,0.00,0.65,260.45,0,0,0
62276,0.00,0.66,260.47,0,0,0
62332,0.00,0.66,260.49,0,0,0
62388,0.00,0.66,260.51,0,0,0
62443,0.00,0.66,260.53,0,0,0
62499,0.00,0.66,260.55,0,0,0
62555,0.00,0.67,260.57,0,0,0
62611,0.00,0.67,260.58,0,0,0
62667,0.00,0.67,260.58,0,0,0
62723,0.00,0.67,260.57,0,0,0
62778,0.00,0.66,260.55,0,0,0
62834,0.00,0.66,260.53,0,0,0
62890,0.00,0.66,260.49,0,0,0
62946,0.00,0.65,260.45,0,0,0
63002,0.00,0.65,260.41,0,0,0
63057,0.00,0.65,260.36,0,0,0
63113,0.00,0.64,260.31,0,0,0
63169,0.00,0.64,260.25,0,0,0
63225,0.00,0.63,260.18,0,0,0
63281,0.00,0.62,260.10,0,0,0
63337,0.00,0.62,260.01,0,0,0
63392,0.00,0.61,259.91,0,0,0
63448,0.00,0.60,259.80,0,0,0
63504,0.00,0.59,259.69,0,0,0
63560,0.00,0.58,259.57,0,0,0
63616,0.00,0.57,259.44,0,0,0
63671,0.00,0.55,259.31,0,0,0
63727,0.00,0.54,259.18,0,0,0
63783,0.00,0.53,259.04,0,0,0
63839,0.00,0.52,258.89,0,0,0
63895,0.00,0.50,258.73,0,0,0
63951,0.00,0.49,258.57,0,0,0
64006,0.00,0.48,258.41,0,0,0
64062,0.00,0.46,258.25,0,0,0
64118,0.00,0.45,258.09,0,0,0
64174,0.00,0.43,257.94,0,0,0
64230,0.00,0.42,257.80,0,0,0
64285,0.00,0.41,257.67,0,0,0
64341,0.00,0.40,257.55,0,0,0
64397,0.00,0.39,257.44,0,0,0
64453,0.00,0.38,257.34,0,0,0
64509,0.00,0.37,257.24,0,0,0
64565,0.00,0.36,257.15,0,0,0
64620,0.00,0.36,257.06,0,0,0
64676,0.00,0.35,256.97,0,0,0
64732,0.00,0.34,256.88,0,0,0
64788,0.00,0.33,256.79,0,0,0
64844,0.00,0.32,256.70,0,0,0
64899,0.00,0.32,256.60,0,0,0
64955,0.00,0.31,256.51,0,0,0
65011,0.00,0.30,256.43,0,0,0
65067,0.00,0.29,256.34,0,0,0
65123,0.00,0.29,256.26,0,0,0
65178,0.00,0.28,256.19,0,0,0
65234,0.00,0.27,256.13,0,0,0
65290,0.00,0.27,256.07,0,0,0
65346,0.00,0.26,256.01,0,0,0
65402,0.00,0.26,255.96,0,0,0
65458,0.00,0.26,255.90,0,0,0
65513,0.00,0.25,255.85,0,0,0
65569,0.00,0.25,255.79,0,0,0
65625,0.00,0.24,255.74,0,0,0
65681,0.00,0.24,255.69,0,0,0
65737,0.00,0.23,255.65,0,0,0
65792,0.00,0.23,255.62,0,0,0
65848,0.00,0.23,255.60,0,0,0
65904,0.00,0.23,255.59,0,0,0
65960,0.00,0.23,255.60,0,0,0
66016,0.00,0.23,255.62,0,0,0
66072,0.00,0.23,255.64,0,0,0
66127,0.00,0.24,255.68,0,0,0
66183,0.00,0.24,255.73,0,0,0
66239,0.00,0.24,255.78,0,0,0
66295,0.00,0.25,255.85,0,0,0
66351,0.00,0.26,255.92,0,0,0
66406,0.00,0.26,256.01,0,0,0
66462,0.00,0.27,256.11,0,0,0
66518,0.00,0.28,256.22,0,0,0
66574,0.00,0.29,256.34,0,0,0
66630,0.00,0.30,256.46,0,0,0
66686,0.00,0.32,256.59,0,0,0
66741,0.00,0.33,256.73,0,0,0
66797,0.00,0.34,256.89,0,0,0
66853,0.00,0.36,257.06,0,0,0
66909,0.00,0.37,257.25,0,0,0
66965,0.00,0.39,257.45,0,0,0
67020,0.00,0.41,257.67,0,0,0
67076,0.00,0.43,257.90,0,0,0
67132,0.00,0.45,258.14,0,0,0
67188,0.00,0.47,258.39,0,0,0
67244,0.00,0.50,258.64,0,0,0
67300,0.00,0.52,258.91,0,0,0
67355,0.00,0.54,259.18,0,0,0
67411,0.00,0.57,259.46,0,0,0
67467,0.00,0.59,259.74,0,0,0
67523,0.00,0.62,260.02,0,0,0
67579,0.00,0.64,260.30,0,0,0
67635,0.00,0.67,260.58,0,0,0
67690,0.00,0.69,260.86,0,0,0
67746,0.00,0.71,261.13,0,0,0
67802,0.00,0.74,261.39,0,0,0
67858,0.00,0.76,261.64,0,0,0
67914,0.00,0.78,261.88,0,0,0
67969,0.00,0.80,262.10,0,0,0
68025,0.00,0.82,262.31,0,0,0
68081,0.00,0.84,262.51,0,0,0
68137,0.00,0.85,262.70,0,0,0
68193,0.00,0.87,262.88,0,0,0
68249,0.00,0.88,263.05,0,0,0
68304,0.00,0.90,263.20,0,0,0
68360,0.00,0.91,263.34,0,0,0
68416,0.00,0.92,263.46,0,0,0
68472,0.00,0.93,263.55,0,0,0
68528,0.00,0.93,263.61,0,0,0
68583,0.00,0.93,263.63,0,0,0
68639,0.00,0.93,263.61,0,0,0
68695,0.00,0.93,263.56,0,0,0
68751,0.00,0.92,263.48,0,0,0
68807,0.00,0.91,263.37,0,0,0
68863,0.00,0.90,263.24,0,0,0
68918,0.00,0.89,263.08,0,0,0
68974,0.00,0.87,262.91,0,0,0
69030,0.00,0.85,262.72,0,0,0
69086,0.00,0.84,262.52,0,0,0
69142,0.00,0.82,262.32,0,0,0
69198,0.00,0.80,262.11,0,0,0
69253,0.00,0.78,261.90,0,0,0
69309,0.00,0.76,261.70,0,0,0
69365,0.00,0.75,261.49,0,0,0
69421,0.00,0.73,261.30,0,0,0
69477,0.00,0.71,261.12,0,0,0
69532,0.00,0.70,260.95,0,0,0
69588,0.00,0.69,260.80,0,0,0
69644,0.00,0.67,260.66,0,0,0
69700,0.00,0.66,260.53,0,0,0
69756,0.00,0.65,260.42,0,0,0
69812,0.00,0.64,260.32,0,0,0
69867,0.00,0.64,260.23,0,0,0
69923,0.00,0.63,260.16,0,0,0
69979,0.00,0.62,260.10,0,0,0
70035,0.00,0.62,260.06,0,0,0
70091,0.00,0.62,260.02,0,0,0
70146,0.00,0.61,259.99,0,0,0
70202,0.00,0.61,259.97,0,0,0
70258,0.00,0.61,259.96,0,0,0
70314,0.00,0.61,259.96,0,0,0
70370,0.00,0.61,259.96,0,0,0
70426,0.00,0.61,259.96,0,0,0
70481,0.00,0.61,259.96,0,0,0
70537,0.00,0.61,259.95,0,0,0
70593,0.00,0.61,259.95,0,0,0
70649,0.00,0.61,259.93,0,0,0
70705,0.00,0.61,259.91,0,0,0
70760,0.00,0.61,259.89,0,0,0
70816,0.00,0.60,259.86,0,0,0
70872,0.00,0.60,259.83,0,0,0
70928,0.00,0.60,259.79,0,0,0
70984,0.00,0.59,259.75,0,0,0
71040,0.00,0.59,259.71,0,0,0
71095,0.00,0.59,259.67,0,0,0
71151,0.00,0.58,259.64,0,0,0
71207,0.00,0.58,259.61,0,0,0
71263,0.00,0.58,259.58,0,0,0
71319,0.00,0.58,259.56,0,0,0
71374,0.00,0.57,259.54,0,0,0
71430,0.00,0.57,259.52,0,0,0
71486,0.00,0.57,259.50,0,0,0
71542,0.00,0.57,259.49,0,0,0
71598,0.00,0.57,259.50,0,0,0
71654,0.00,0.57,259.53,0,0,0
71709,0.00,0.58,259.58,0,0,0
71765,0.00,0.59,259.66,0,0,0
71821,0.00,0.60,259.78,0,0,0
71877,0.00,0.61,259.92,0,0,0
71933,0.00,0.62,260.10,0,0,0
71989,0.00,0.64,260.32,0,0,0
72044,0.00,0.66,260.55,0,0,0
72100,0.00,0.69,260.81,0,0,0
72156,0.00,0.71,261.09,0,0,0
72212,0.00,0.74,261.38,0,0,0
72268,0.00,0.76,261.67,0,0,0
72323,0.00,0.79,261.95,0,0,0
72379,0.00,0.81,262.22,0,0,0
72435,0.00,0.83,262.47,0,0,0
72491,0.00,0.85,262.68,0,0,0
72547,0.00,0.87,262.86,0,0,0
72603,0.00,0.88,262.99,0,0,0
72658,0.00,0.89,263.07,0,0,0
72714,0.00,0.89,263.11,0,0,0
72770,0.00,0.89,263.11,0,0,0
72826,0.00,0.88,263.06,0,0,0
72882,0.00,0.88,262.97,0,0,0
72937,0.00,0.87,262.85,0,0,0
72993,0.00,0.85,262.69,0,0,0
73049,0.00,0.83,262.50,0,0,0
73105,0.00,0.82,262.28,0,0,0
73161,0.00,0.79,262.03,0,0,0
73217,0.00,0.77,261.75,0,0,0
73272,0.00,0.74,261.45,0,0,0
73328,0.00,0.72,261.14,0,0,0
73384,0.00,0.69,260.81,0,0,0
73440,0.00,0.66,260.47,0,0,0
73496,0.00,0.63,260.13,0,0,0
73551,0.00,0.60,259.79,0,0,0
73607,0.00,0.57,259.45,0,0,0
73663,0.00,0.54,259.11,0,0,0
73719,0.00,0.51,258.78,0,0,0
73775,0.00,0.48,258.44,0,0,0
73830,0.00,0.45,258.12,0,0,0
73886,0.00,0.42,257.81,0,0,0
73942,0.00,0.40,257.52,0,0,0
73998,0.00,0.38,257.27,0,0,0
74054,0.00,0.36,257.06,0,0,0
74110,0.00,0.34,256.90,0,0,0
74166,0.00,0.33,256.78,0,0,0
74221,0.00,0.33,256.73,0,0,0
74277,0.00,0.33,256.73,0,0,0
74333,0.00,0.33,256.78,0,0,0
74389,0.00,0.34,256.89,0,0,0
74445,0.00,0.36,257.05,0,0,0
74500,0.00,0.37,257.26,0,0,0
74556,0.00,0.40,257.52,0,0,0
74612,0.00,0.43,257.84,0,0,0
74668,0.00,0.46,258.19,0,0,0
74724,0.00,0.49,258.58,0,0,0
74780,0.00,0.53,259.01,0,0,0
74835,0.00,0.57,259.45,0,0,0
74891,0.00,0.61,259.92,0,0,0
74947,0.00,0.65,260.39,0,0,0
75003,0.00,0.69,260.87,0,0,0
75059,0.00,0.73,261.35,0,0,0
75114,0.00,0.77,261.82,0,0,0
75170,0.00,0.82,262.28,0,0,0
75226,0.00,0.85,262.72,0,0,0
75282,0.00,0.89,263.15,0,0,0
75338,0.00,0.93,263.55,0,0,0
75393,0.00,0.96,263.94,0,0,0
75449,0.00,0.99,264.30,0,0,0
75505,0.00,1.02,264.64,0,0,0
75561,0.00,1.05,264.95,0,0,0
75617,0.00,1.08,265.24,0,0,0
75673,0.00,1.10,265.49,0,0,0
75728,0.00,1.12,265.72,0,0,0
75784,0.00,1.13,265.91,0,0,0
75840,0.00,1.15,266.06,0,0,0
75896,0.00,1.16,266.16,0,0,0
75952,0.00,1.16,266.23,0,0,0
76007,0.00,1.16,266.24,0,0,0
76063,0.00,1.16,266.20,0,0,0
76119,0.00,1.15,266.12,0,0,0
76175,0.00,1.14,265.99,0,0,0
76231,0.00,1.13,265.82,0,0,0
76287,0.00,1.11,265.62,0,0,0
76342,0.00,1.09,265.38,0,0,0
76398,0.00,1.06,265.11,0,0,0
76454,0.00,1.04,264.82,0,0,0
76510,0.00,1.01,264.51,0,0,0
76566,0.00,0.98,264.18,0,0,0
76621,0.00,0.95,263.84,0,0,0
76677,0.00,0.92,263.49,0,0,0
76733,0.00,0.89,263.12,0,0,0
76789,0.00,0.86,262.75,0,0,0
76845,0.00,0.82,262.38,0,0,0
76901,0.00,0.79,262.00,0,0,0
76956,0.00,0.76,261.61,0,0,0
77012,0.00,0.72,261.22,0,0,0
77068,0.00,0.69,260.82,0,0,0
77124,0.00,0.65,260.43,0,0,0
