time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
51.235,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
51.387,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
51.54,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
51.692,180.0,47.0,979.0,0.0,0.0,988.0,0.0,0
51.845,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
51.997,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
52.149,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
52.302,180.0,47.0,979.0,0.0,0.0,990.0,0.0,0
52.454,180.0,47.0,979.0,0.0,0.0,988.0,0.0,0
52.607,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
52.759,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
52.912,180.0,47.0,979.0,0.0,0.0,988.0,0.0,0
53.064,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
53.216,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
53.369,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
53.521,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
53.674,180.0,47.0,978.0,0.0,0.0,989.0,0.0,0
53.826,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
53.979,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.131,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.284,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.436,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.589,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.741,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
54.893,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.046,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.198,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.351,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.503,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.656,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.808,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
55.961,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
56.113,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
56.265,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
56.418,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
56.57,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
56.723,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
56.875,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.028,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.18,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.333,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.485,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.637,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.79,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
57.942,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
58.095,180.0,47.0,979.0,0.0,0.0,990.0,0.0,0
58.247,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
58.4,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
58.552,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
58.704,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
58.857,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
59.009,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
59.162,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
59.314,180.0,47.0,979.0,0.0,0.0,988.0,0.0,0
59.467,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
59.619,180.0,47.0,979.0,0.0,0.0,990.0,0.0,0
59.772,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
59.924,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.076,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.229,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.381,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.534,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.686,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.839,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
60.991,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.143,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.296,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.448,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.601,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.753,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
61.906,180.0,47.0,978.0,0.0,0.0,989.0,0.0,0
62.058,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
62.211,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
62.363,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
62.515,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
62.668,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
62.82,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
62.973,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
63.125,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
63.278,180.0,47.0,980.0,0.0,0.0,989.0,0.0,0
63.43,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
63.583,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
63.735,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
63.887,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
64.04,180.0,47.0,979.0,0.0,0.0,989.0,0.0,0
