251,0.06
253,0.39
252,1.33
254,3.18
255,6.14
252,10.34
249,15.82
250,22.58
251,30.56
251,39.67
254,49.78
252,60.77
249,72.47
251,84.74
251,97.41
251,110.31
251,123.30
252,136.22
252,148.95
250,161.36
252,173.35
254,184.81
252,195.68
252,205.88
251,215.38
251,224.12
251,232.09
255,239.28
252,245.68
251,251.31
251,256.19
251,260.33
252,263.78
248,266.57
254,268.74
252,270.34
250,271.42
251,272.02
251,272.21
251,272.03
253,271.53
255,270.76
250,269.77
252,268.60
255,267.30
252,265.91
252,264.47
252,262.99
251,261.52
251,260.07
253,258.66
252,257.31
255,256.04
255,254.85
252,253.77
251,252.79
252,251.92
252,251.17
252,250.51
252,249.96
252,249.51
248,249.16
248,248.88
252,248.68
255,248.54
252,248.47
252,248.45
252,248.49
254,248.57
252,248.69
252,248.85
252,249.05
255,249.26
248,249.49
251,249.74
248,249.99
251,250.23
251,250.46
251,250.67
251,250.87
251,251.05
252,251.21
249,251.35
249,251.47
249,251.57
252,251.64
252,251.69
252,251.72
255,251.73
251,251.73
252,251.73
248,251.73
253,251.72
255,251.70
248,251.68
255,251.66
254,251.65
252,251.63
248,251.63
248,251.62
249,251.61
251,251.60
252,251.57
252,251.54
254,251.51
252,251.48
251,251.45
251,251.42
252,251.40
252,251.38
251,251.37
251,251.36
251,251.35
248,251.34
250,251.33
248,251.32
250,251.30
252,251.27
252,251.23
252,251.19
248,251.14
250,251.10
251,251.06
251,251.01
251,250.96
249,250.91
248,250.86
251,250.81
248,250.76
251,250.70
252,250.65
252,250.59
252,250.54
254,250.49
255,250.46
251,250.44
251,250.45
251,250.46
251,250.49
251,250.53
253,250.58
252,250.64
248,250.70
251,250.76
250,250.82
254,250.88
252,250.94
30778,2.00,0.09,251.00,754,0
30888,2.00,0.10,251.12,56,130
30998,2.00,0.11,251.25,75,56
31108,2.00,0.12,251.38,94,75
31219,2.00,0.13,251.47,114,91
31329,2.00,0.14,251.55,134,111
31440,2.00,0.14,251.61,153,131
31550,2.00,0.15,251.71,171,149
31660,2.00,0.16,251.81,190,169
31771,2.00,0.16,251.87,210,187
31881,2.00,0.16,251.87,230,206
31992,2.00,0.16,251.79,251,227
32102,2.00,0.14,251.64,271,247
32212,2.00,0.13,251.45,291,268
32323,2.00,0.11,251.28,310,289
32433,2.00,0.10,251.19,329,304
32544,2.00,0.10,251.19,347,326
32654,2.00,0.12,251.35,363,344
32764,2.00,0.15,251.74,378,363
32875,2.00,0.21,252.43,390,376
32985,2.00,0.30,253.41,402,387
33096,2.00,0.41,254.65,413,401
33206,2.00,0.53,256.07,424,407
33316,2.00,0.67,257.62,435,420
33427,2.00,0.81,259.24,444,429
33537,2.00,0.96,260.87,453,437
33648,2.00,1.10,262.46,462,451
33758,2.00,1.23,263.98,469,458
33868,2.00,1.35,265.37,477,466
33979,2.00,1.46,266.62,483,471
34089,2.00,1.56,267.70,490,480
34200,2.00,1.64,268.64,495,486
34310,2.00,1.71,269.45,499,488
34421,2.00,1.77,270.15,502,496
34531,2.00,1.83,270.77,504,497
34641,2.00,1.88,271.34,506,497
34752,2.00,1.92,271.88,506,502
34862,2.00,1.97,272.39,507,502
34973,2.00,2.01,272.87,506,501
35083,2.00,2.05,273.33,506,502
35193,2.00,2.09,273.76,505,502
35304,2.00,2.12,274.16,504,502
35414,2.00,2.15,274.50,503,502
35525,2.00,2.17,274.75,502,501
35635,2.00,2.19,274.89,502,502
35745,2.00,2.19,274.95,501,501
35856,2.00,2.19,274.94,500,502
35966,2.00,2.19,274.88,499,501
36077,2.00,2.18,274.79,498,502
36187,2.00,2.17,274.70,496,502
36297,2.00,2.16,274.60,495,502
36408,2.00,2.15,274.49,494,502
36518,2.00,2.13,274.26,495,492
36629,2.00,2.09,273.74,500,491
36739,2.00,2.01,272.86,507,498
36849,2.00,1.90,271.61,516,506
36960,2.00,1.76,270.02,525,513
37070,2.00,1.60,268.16,535,522
37181,2.00,1.42,266.12,546,531
37291,2.00,1.23,263.98,558,539
37401,2.00,1.04,261.84,570,555
37512,2.00,0.86,259.79,582,566
37622,2.00,0.70,257.91,594,576
37733,2.00,0.55,256.27,607,591
37843,2.00,0.43,254.89,620,604
37953,2.00,0.33,253.76,635,617
y0
38064,2.00,0.25,252.86,650,634
NEW SETPOINT=0.00
y0
40675,0.00,0.19,252.17,0,655
y0
40786,0.00,0.15,251.67,2,522
y0
40896,0.00,0.12,251.36,0,3
y0
41007,0.00,0.11,251.22,0,2
y0
41117,0.00,0.11,251.20,0,2
y0
41227,0.00,0.11,251.27,0,2
y0
41338,0.00,0.12,251.39,0,3
y0
41448,0.00,0.13,251.53,0,3
y0
41558,0.00,0.15,251.67,0,3
y0
41669,0.00,0.16,251.79,0,3
y0
41779,0.00,0.16,251.86,0,2
y0
41889,0.00,0.17,251.89,0,2
y0
42000,0.00,0.16,251.86,0,2
y0
42110,0.00,0.16,251.78,0,2
y0
42220,0.00,0.14,251.65,0,2
y0
42331,0.00,0.13,251.46,0,3
y0
42441,0.00,0.11,251.24,0,2
y0
42552,0.00,0.09,251.04,0,2
y0
42662,0.00,0.08,250.91,0,2
y0
42772,0.00,0.08,250.86,0,2
y0
42883,0.00,0.08,250.89,0,3
y0
42993,0.00,0.09,250.99,0,2
y0
43103,0.00,0.10,251.12,0,3
y0
43214,0.00,0.11,251.26,0,3
y0
43324,0.00,0.12,251.40,0,2
y0
43434,0.00,0.13,251.53,0,2
y0
43545,0.00,0.15,251.66,0,2
y0
43655,0.00,0.16,251.81,0,2
y0
43766,0.00,0.17,251.97,0,2
y0
43876,0.00,0.18,252.08,0,2
y0
43986,0.00,0.19,252.12,0,3
y0
44097,0.00,0.18,252.08,0,2
y0
44207,0.00,0.18,252.01,0,2
y0
44317,0.00,0.17,251.93,0,2
y0
44428,0.00,0.17,251.88,0,2
y0
44538,0.00,0.16,251.85,0,2
y0
44648,0.00,0.16,251.85,0,2
y0
44759,0.00,0.16,251.87,0,2
y0
44869,0.00,0.17,251.91,0,2
y0
44980,0.00,0.17,251.97,0,2
y0
45090,0.00,0.18,252.05,0,2
y0
45200,0.00,0.19,252.12,0,2
y0
45311,0.00,0.19,252.19,0,2
y0
45421,0.00,0.20,252.24,0,2
y0
45531,0.00,0.20,252.27,0,2
y0
45642,0.00,0.20,252.26,0,3
y0
45752,0.00,0.20,252.24,0,2
y0
45863,0.00,0.19,252.21,0,2
y0
45973,0.00,0.19,252.15,0,2
y0
46083,0.00,0.18,252.08,0,3
y0
46194,0.00,0.17,251.98,0,2
y0
46304,0.00,0.17,251.88,0,2
y0
46414,0.00,0.16,251.83,0,2
y0
46525,0.00,0.16,251.83,0,3
y0
46635,0.00,0.17,251.88,0,3
y0
46745,0.00,0.17,251.98,0,3
y0
46856,0.00,0.19,252.11,0,2
y0
46966,0.00,0.20,252.25,0,2
y0
47076,0.00,0.21,252.37,0,2
y0
47187,0.00,0.21,252.43,0,2
y0
47297,0.00,0.21,252.42,0,2
y0
47408,0.00,0.21,252.34,0,2
y0
47518,0.00,0.19,252.20,0,2
y0
47628,0.00,0.18,251.99,0,2
y0
47739,0.00,0.15,251.73,0,2
y0
47849,0.00,0.13,251.44,0,2
y0
47959,0.00,0.10,251.12,0,2
y0
48070,0.00,0.07,250.82,0,2
y0
48180,0.00,0.05,250.55,0,2
y0
48290,0.00,0.03,250.32,0,2
y0
48401,0.00,0.01,250.14,0,2
y0
48511,0.00,-0.00,249.99,0,2
y0
48622,0.00,-0.01,249.88,0,3
y0
48732,0.00,-0.02,249.83,0,2
y0
48843,0.00,-0.01,249.85,0,2
y0
48953,0.00,-0.00,249.92,0,2
y0
49063,0.00,0.00,250.03,0,3
y0
49174,0.00,0.01,250.17,0,2
y0
49284,0.00,0.03,250.35,0,2
y0
49394,0.00,0.05,250.57,0,2
y0
49505,0.00,0.07,250.81,0,2
y0
49615,0.00,0.09,251.04,0,2
y0
49726,0.00,0.11,251.23,0,2
y0
49836,0.00,0.12,251.36,0,2
y0
49946,0.00,0.13,251.42,0,2
y0
50057,0.00,0.12,251.42,0,2
y0
50167,0.00,0.12,251.35,0,2
y0
50277,0.00,0.11,251.24,0,2
y0
50388,0.00,0.10,251.10,0,2
y0
50498,0.00,0.08,250.95,0,2
y0
50608,0.00,0.07,250.81,0,2
y0
50719,0.00,0.06,250.65,0,2
y0
50829,0.00,0.04,250.48,0,3
y0
50939,0.00,0.03,250.33,0,2
y0
51050,0.00,0.02,250.22,0,2
y0
51160,0.00,0.02,250.17,0,2
y0
51271,0.00,0.02,250.20,0,2
y0
51381,0.00,0.03,250.30,0,2
y0
51491,0.00,0.04,250.47,0,2
y0
51602,0.00,0.06,250.69,0,2
y0
51712,0.00,0.08,250.94,0,2
y0
51822,0.00,0.10,251.19,0,2
y0
51933,0.00,0.13,251.45,0,2
