time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
46001,0.00,0.05,255.62,0,0,0
46057,0.00,0.05,255.52,0,0,0
46113,0.00,0.04,255.43,0,0,0
46169,0.00,0.03,255.34,0,1,0
46225,0.00,0.02,255.25,0,0,0
46281,0.00,0.01,255.16,0,0,0
46336,0.00,0.00,255.07,0,1,0
46392,0.00,-0.00,254.98,0,0,0
46448,0.00,-0.01,254.89,1,0,0
46504,0.00,-0.02,254.81,1,0,0
46560,0.00,-0.02,254.72,1,0,0
46616,0.00,-0.03,254.64,1,0,0
46671,0.00,-0.04,254.57,1,0,0
46727,0.00,-0.04,254.49,2,0,0
46783,0.00,-0.05,254.42,2,0,0
46839,0.00,-0.06,254.34,2,0,0
46895,0.00,-0.06,254.27,3,0,0
46951,0.00,-0.07,254.19,3,0,0
47007,0.00,-0.08,254.11,4,0,0
47063,0.00,-0.09,254.03,4,0,0
47119,0.00,-0.09,253.96,5,0,0
47174,0.00,-0.10,253.89,5,0,0
47230,0.00,-0.10,253.83,6,0,0
47286,0.00,-0.11,253.78,6,1,0
47342,0.00,-0.11,253.74,6,0,0
47398,0.00,-0.11,253.70,7,1,0
47454,0.00,-0.12,253.68,7,0,0
47510,0.00,-0.12,253.66,7,0,0
47565,0.00,-0.12,253.66,8,0,0
47621,0.00,-0.12,253.66,8,0,0
47677,0.00,-0.12,253.67,8,0,0
47733,0.00,-0.12,253.68,9,4,0
47789,0.00,-0.12,253.68,9,4,0
47845,0.00,-0.12,253.69,10,4,0
47901,0.00,-0.11,253.70,10,4,0
47957,0.00,-0.11,253.71,11,4,0
48012,0.00,-0.11,253.73,11,4,0
48068,0.00,-0.11,253.76,11,4,0
48124,0.00,-0.11,253.80,12,7,0
48180,0.00,-0.10,253.84,12,10,0
48236,0.00,-0.10,253.90,12,10,0
48292,0.00,-0.09,253.96,12,10,0
48348,0.00,-0.08,254.04,12,10,0
48404,0.00,-0.08,254.11,12,10,0
48460,0.00,-0.07,254.19,12,10,0
48516,0.00,-0.06,254.27,12,10,0
48572,0.00,-0.06,254.34,13,10,0
48628,0.00,-0.05,254.41,13,10,0
48684,0.00,-0.05,254.48,13,10,0
48740,0.00,-0.04,254.55,13,10,0
48796,0.00,-0.03,254.60,13,10,0
48852,0.00,-0.03,254.65,13,10,0
48907,0.00,-0.03,254.70,14,10,0
48963,0.00,-0.02,254.73,14,10,0
49019,0.00,-0.02,254.75,14,11,0
49075,0.00,-0.02,254.75,14,10,0
49131,0.00,-0.02,254.75,15,10,0
49187,0.00,-0.02,254.75,15,10,0
49243,0.00,-0.02,254.74,15,10,0
49299,0.00,-0.02,254.73,15,10,0
49355,0.00,-0.03,254.71,15,10,0
49411,0.00,-0.03,254.69,16,10,0
49467,0.00,-0.03,254.66,16,10,0
49523,0.00,-0.03,254.62,16,10,0
49579,0.00,-0.04,254.56,17,10,0
49635,0.00,-0.04,254.50,17,10,0
49691,0.00,-0.05,254.44,18,10,0
49747,0.00,-0.06,254.37,18,14,0
49803,0.00,-0.06,254.31,19,16,0
49859,0.00,-0.07,254.25,19,16,0
