time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
967.302,180.0,3.0434782608695654,0.043336944745394845,-0.35,0,0,1
967.754,180.0,3.0434782608695654,0.0,-0.26,0,0,1
968.206,180.0,3.0434782608695654,0.06500541711809404,-0.44,0,0,1
968.659,180.0,3.0434782608695654,0.06500541711809404,-0.44,0,0,1
969.111,180.0,3.0434782608695654,-0.06500541711809404,-0.44,0,0,1
969.563,180.0,3.0434782608695654,0.08667388949078969,-0.35,0,0,1
970.015,180.0,3.0434782608695654,0.043336944745394845,-0.09,0,0,1
970.467,180.0,3.0434782608695654,-0.0216684723726992,-0.35,0,0,1
970.92,180.0,3.0434782608695654,0.10834236186348889,-0.35,0,0,1
971.372,180.0,3.0434782608695654,0.043336944745394845,0.0,0,0,1
971.824,180.0,3.0434782608695654,0.0,-0.44,0,0,1
972.276,180.0,3.0434782608695654,0.1300108342361881,-0.79,0,0,1
972.728,180.0,3.0434782608695654,0.043336944745394845,-0.62,0,0,1
973.181,180.0,3.0434782608695654,0.043336944745394845,-0.53,0,0,1
973.633,180.0,3.0434782608695654,0.0216684723726992,-0.7,0,0,1
974.085,180.0,3.0434782608695654,0.043336944745394845,-0.44,0,0,1
974.537,180.0,3.0434782608695654,0.08667388949078969,-0.53,0,0,1
974.989,180.0,3.0434782608695654,0.08667388949078969,-0.35,0,0,1
975.442,180.0,3.0434782608695654,0.10834236186348889,-0.53,0,0,1
975.894,180.0,3.0434782608695654,0.0,-0.79,0,0,1
976.346,180.0,3.0434782608695654,0.0216684723726992,-0.53,0,0,1
976.798,180.0,3.0434782608695654,0.10834236186348889,-0.44,0,0,1
977.25,174.0,3.260869565217391,0.06500541711809404,-0.62,0,0,1
977.703,171.0,3.4782608695652173,0.0,-0.7,0,0,1
978.155,168.0,3.4782608695652173,0.06500541711809404,-0.7,0,0,1
978.607,166.0,3.4782608695652173,0.0,-0.79,0,0,1
979.059,159.0,3.9130434782608696,0.10834236186348889,-0.7,0,0,1
979.511,157.0,3.9130434782608696,0.0,-0.53,0,0,1
979.964,152.0,4.130434782608695,-0.0216684723726992,-0.53,0,0,1
980.416,148.0,4.130434782608695,0.08667388949078969,-0.62,0,0,1
980.868,141.0,4.565217391304348,0.043336944745394845,-0.62,0,0,1
981.32,138.0,4.565217391304348,0.08667388949078969,-0.53,0,0,1
981.773,135.0,4.782608695652174,0.043336944745394845,-0.26,0,0,1
982.226,132.0,4.782608695652174,0.10834236186348889,-0.53,0,0,1
982.678,128.0,5.0,0.043336944745394845,-0.62,0,0,1
983.131,121.0,5.217391304347826,0.043336944745394845,-0.7,0,0,1
983.583,119.0,5.217391304347826,0.10834236186348889,-0.44,0,0,1
984.036,116.0,5.434782608695652,0.08667388949078969,-0.62,0,0,1
984.488,114.0,5.434782608695652,0.0,-0.7,0,0,1
984.94,113.0,5.434782608695652,0.0216684723726992,-0.62,0,0,1
985.393,113.0,5.434782608695652,0.0216684723726992,-0.53,0,0,1
985.845,113.0,5.434782608695652,0.0216684723726992,-0.79,0,0,1
986.297,114.0,5.434782608695652,0.06500541711809404,-0.26,0,0,1
986.749,117.0,5.434782608695652,0.0,-0.53,0,0,1
987.501,121.0,5.217391304347826,1.581798483206935,-0.35,0,0,1
987.954,124.0,5.217391304347826,5.330444203683641,1.85,0,0,1
988.407,124.0,5.217391304347826,5.308775731310943,1.76,0,0,1
988.859,124.0,5.217391304347826,5.308775731310943,1.85,0,0,1
989.311,124.0,5.217391304347826,5.352112676056338,1.76,0,0,1
989.764,124.0,5.217391304347826,5.308775731310943,1.76,0,0,1
990.216,125.0,5.0,4.962080173347779,1.41,0,0,1
990.669,132.0,4.782608695652174,4.9837486457204765,1.23,0,0,1
991.121,138.0,4.565217391304348,4.442036836403034,1.23,0,0,1
991.574,145.0,4.3478260869565215,4.702058504875406,0.97,0,0,1
992.026,147.0,4.3478260869565215,4.420368364030336,0.7,0,0,1
992.478,152.0,4.130434782608695,4.203683640303359,0.53,0,0,1
992.93,154.0,3.9130434782608696,4.2470205850487535,0.62,0,0,1
993.383,157.0,3.9130434782608696,3.9869989165763826,0.53,0,0,1
