13126,0.00,179.00,47,83,-1,104,133,-1
13229,0.00,179.00,47,41,-1,104,61,-1
13333,0.00,179.00,47,87,-1,104,111,-1
13437,0.00,179.00,47,113,-1,104,159,-1
13541,0.00,179.00,47,144,-1,104,163,-1
13645,0.00,179.00,47,27,-1,104,44,-1
13749,0.00,179.00,47,70,-1,104,88,-1
13853,0.00,179.00,47,111,-1,104,152,-1
13957,0.00,179.00,47,77,-1,104,117,-1
14061,0.00,179.00,47,30,-1,104,49,-1
14165,0.00,179.00,47,59,-1,104,75,-1
14269,0.00,179.00,47,108,-1,104,145,-1
14373,0.00,179.00,47,88,-1,104,133,-1
14477,0.00,179.00,47,156,-1,104,186,-1
14581,0.00,179.00,47,41,-1,104,54,-1
14685,0.00,179.00,47,100,-1,104,131,-1
14789,0.00,179.00,47,97,-1,104,144,-1
14893,0.00,179.00,47,43,-1,104,70,-1
14997,0.00,179.00,47,39,-1,104,49,-1
15101,0.00,179.00,47,93,-1,104,119,-1
15205,0.00,179.00,47,108,-1,104,152,-1
15309,0.00,179.00,47,53,-1,104,85,-1
15413,0.00,179.00,47,33,-1,104,45,-1
15517,0.00,179.00,47,81,-1,104,102,-1
15621,0.00,179.00,47,111,-1,104,156,-1
15725,0.00,179.00,47,66,-1,104,104,-1
15829,0.00,179.00,47,32,-1,104,46,-1
15933,0.00,179.00,47,190,-1,104,214,-1
16037,0.00,179.00,47,107,-1,104,146,-1
16141,0.00,179.00,47,78,-1,104,117,-1
16245,0.00,179.00,47,29,-1,104,51,-1
16349,0.00,179.00,47,54,-1,104,68,-1
16453,0.00,179.00,47,104,-1,104,141,-1
16557,0.00,179.00,47,89,-1,104,135,-1
16661,0.00,179.00,47,36,-1,104,60,-1
16765,0.00,179.00,47,46,-1,104,58,-1
16869,0.00,179.00,47,100,-1,104,132,-1
16973,0.00,179.00,47,98,-1,104,144,-1
17077,0.00,179.00,47,41,-1,104,71,-1
17181,0.00,179.00,47,35,-1,104,49,-1
17285,0.00,179.00,47,89,-1,104,114,-1
17389,0.00,179.00,47,187,-1,104,215,-1
17493,0.00,179.00,47,57,-1,104,90,-1
17597,0.00,179.00,47,26,-1,104,40,-1
17701,0.00,179.00,47,78,-1,104,101,-1
17805,0.00,179.00,47,115,-1,104,161,-1
17909,0.00,179.00,47,70,-1,104,109,-1
18013,0.00,179.00,47,25,-1,104,40,-1
18117,0.00,179.00,47,60,-1,104,76,-1
18221,0.00,179.00,47,112,-1,104,154,-1
18325,0.00,179.00,47,208,-1,104,264,-1
18429,0.00,179.00,47,36,-1,104,60,-1
18533,0.00,179.00,47,51,-1,104,67,-1
18637,0.00,179.00,47,96,-1,104,123,-1
18741,0.00,179.00,47,93,-1,104,137,-1
18845,0.00,179.00,47,30,-1,104,61,-1
18949,0.00,178.00,48,46,-1,104,57,-1
19053,0.00,178.00,48,772,-1,104,281,-1
19157,0.00,177.00,48,704,-1,103,294,-1
19261,1.00,177.00,48,0,-1,103,41,-1
