time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
235.305,180.0,65.0,811.0,2.37,0.0,13.0,0.62,0
235.457,180.0,65.0,811.0,2.29,0.0,13.0,0.62,0
235.61,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
235.762,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
235.915,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
236.067,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
236.219,180.0,65.0,810.0,1.93,0.0,13.0,0.62,0
236.372,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
236.524,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
236.677,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
236.829,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
236.982,180.0,65.0,811.0,2.02,0.0,13.0,0.62,0
237.134,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
237.286,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
237.439,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
237.591,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
237.744,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
237.896,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
238.049,180.0,65.0,810.0,1.85,0.0,13.0,0.62,0
238.201,180.0,65.0,811.0,1.85,0.0,13.0,0.62,0
238.354,180.0,65.0,811.0,1.85,0.0,13.0,0.62,0
238.506,180.0,65.0,811.0,1.85,0.0,13.0,0.62,0
238.659,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
238.811,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
238.963,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
239.116,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
239.268,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
239.421,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
239.573,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
239.726,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
239.878,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
240.03,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
240.183,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
240.335,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
240.488,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
240.64,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
240.793,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
240.945,180.0,65.0,811.0,2.29,0.0,13.0,0.62,0
241.098,180.0,65.0,811.0,2.37,0.0,13.0,0.62,0
241.25,180.0,65.0,810.0,2.37,0.0,13.0,0.62,0
241.402,180.0,65.0,811.0,2.37,0.0,13.0,0.62,0
241.555,180.0,65.0,810.0,2.29,0.0,12.0,0.62,0
241.707,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
241.86,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
242.012,180.0,65.0,811.0,2.02,0.0,13.0,0.62,0
242.165,180.0,65.0,811.0,2.37,0.0,13.0,0.62,0
242.317,180.0,65.0,811.0,2.29,0.0,13.0,0.62,0
242.47,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
242.622,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
242.774,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
242.927,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
243.079,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
243.232,180.0,65.0,811.0,1.93,0.0,13.0,0.62,0
243.384,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
243.537,180.0,65.0,812.0,2.11,0.0,13.0,0.62,0
243.689,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
243.841,180.0,65.0,811.0,2.2,0.0,13.0,0.62,0
243.994,180.0,65.0,811.0,2.11,0.0,14.0,0.62,0
244.146,180.0,65.0,811.0,2.11,0.0,13.0,0.62,0
244.299,180.0,65.0,812.0,2.11,0.0,13.0,0.62,0
244.451,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
244.604,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
244.756,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
244.909,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
245.061,180.0,65.0,811.0,3.16,0.0,13.0,0.62,0
245.214,180.0,65.0,812.0,2.72,0.0,13.0,0.62,0
245.366,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
245.518,180.0,65.0,812.0,2.29,0.0,13.0,0.62,0
245.671,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
245.823,180.0,65.0,813.0,2.2,0.0,13.0,0.62,0
245.976,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
246.128,180.0,65.0,812.0,2.29,0.0,13.0,0.62,0
246.281,180.0,65.0,812.0,2.29,0.0,13.0,0.62,0
246.433,180.0,65.0,813.0,2.29,0.0,13.0,0.62,0
246.586,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
246.738,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
246.89,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
247.043,180.0,65.0,813.0,2.11,0.0,13.0,0.62,0
247.195,180.0,65.0,812.0,2.11,0.0,13.0,0.62,0
247.348,180.0,65.0,813.0,2.2,0.0,13.0,0.62,0
247.5,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
247.653,180.0,65.0,813.0,2.2,0.0,13.0,0.62,0
247.805,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
247.958,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
248.11,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
248.262,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
248.415,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
248.567,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
248.72,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
248.872,180.0,65.0,813.0,2.29,0.0,13.0,0.62,0
249.025,180.0,65.0,812.0,2.2,0.0,13.0,0.62,0
249.177,180.0,65.0,812.0,2.29,0.0,13.0,0.62,0
249.33,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
249.482,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
249.634,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
249.787,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
249.939,180.0,65.0,813.0,2.64,0.0,13.0,0.62,0
250.092,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
250.244,180.0,65.0,813.0,2.46,0.0,13.0,0.62,0
250.397,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
250.549,180.0,65.0,812.0,2.55,0.0,13.0,0.62,0
250.702,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
250.854,180.0,65.0,813.0,2.64,0.0,13.0,0.62,0
251.007,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
251.159,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
251.311,180.0,65.0,813.0,2.72,0.0,13.0,0.62,0
251.464,180.0,65.0,812.0,2.72,0.0,13.0,0.62,0
251.616,180.0,65.0,812.0,2.72,0.0,13.0,0.62,0
251.769,180.0,65.0,812.0,2.9,0.0,13.0,0.62,0
251.921,180.0,65.0,812.0,2.9,0.0,13.0,0.62,0
252.074,180.0,65.0,812.0,2.72,0.0,13.0,0.62,0
252.226,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
252.378,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
252.531,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
252.683,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
252.836,180.0,65.0,812.0,2.29,0.0,13.0,0.62,0
252.988,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
253.141,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
253.293,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
253.446,180.0,65.0,812.0,2.37,0.0,13.0,0.62,0
253.598,180.0,65.0,813.0,2.37,0.0,13.0,0.62,0
253.75,180.0,65.0,813.0,2.55,0.0,13.0,0.62,0
253.903,180.0,65.0,813.0,2.46,0.0,13.0,0.62,0
254.055,180.0,65.0,813.0,2.46,0.0,13.0,0.62,0
254.208,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
254.36,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
254.513,180.0,65.0,812.0,2.55,0.0,13.0,0.62,0
254.665,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
254.818,180.0,65.0,812.0,2.46,0.0,14.0,0.62,0
254.97,180.0,65.0,812.0,2.64,0.0,13.0,0.62,0
255.122,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
255.275,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
255.427,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
255.58,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
255.732,180.0,65.0,812.0,2.46,0.0,13.0,0.62,0
