22161,0.00,180.00,47,947,247,47,964,251
22185,0.00,180.00,47,948,247,47,967,251
22208,0.00,180.00,47,949,248,47,966,251
22231,0.00,180.00,47,950,248,47,965,251
22254,0.00,179.00,47,948,249,47,966,251
22277,0.00,179.00,47,948,248,47,966,251
22300,0.00,179.00,47,949,250,47,965,251
22323,0.00,179.00,47,950,249,47,965,251
22346,0.00,179.00,47,948,248,47,968,250
22369,0.00,179.00,47,948,248,47,965,251
22392,0.00,179.00,47,950,250,47,966,251
22415,0.00,179.00,47,950,249,47,965,251
22438,0.00,179.00,47,949,248,47,966,251
22461,0.00,179.00,47,949,248,47,966,251
22484,0.00,180.00,47,948,248,47,966,251
22507,0.00,180.00,47,950,248,47,966,251
22530,0.00,180.00,47,948,248,47,967,251
22553,0.00,180.00,47,949,248,47,967,251
22576,0.00,180.00,47,948,248,47,967,249
22599,0.00,179.00,47,949,248,47,967,251
22622,0.00,179.00,47,949,248,47,967,251
22645,0.00,179.00,47,949,248,47,967,251
22668,0.00,179.00,47,950,251,47,967,251
22691,0.00,179.00,47,949,251,47,968,251
22714,0.00,179.00,47,949,248,47,965,252
22737,0.00,180.00,47,948,248,47,967,252
22760,0.00,180.00,47,949,249,47,966,252
22783,0.00,180.00,47,949,248,47,967,252
22806,0.00,180.00,47,948,250,47,967,255
22829,0.00,180.00,47,949,248,47,966,252
22852,0.00,180.00,47,949,248,47,968,253
22875,0.00,180.00,47,948,248,47,966,253
22898,0.00,180.00,47,948,248,47,968,252
22921,0.00,180.00,47,948,247,47,964,254
22944,0.00,180.00,47,949,247,47,966,253
22967,0.00,180.00,47,947,247,47,965,253
22990,0.00,179.00,47,950,247,47,966,254
23013,0.00,179.00,47,949,247,47,965,255
23036,0.00,179.00,47,949,244,47,965,252
23059,0.00,179.00,47,948,247,47,966,255
23082,0.00,179.00,47,949,247,47,966,252
23105,0.00,179.00,47,949,247,47,967,252
23128,0.00,179.00,47,948,246,47,967,252
23151,0.00,180.00,47,948,247,47,967,252
23174,0.00,180.00,47,949,247,47,966,252
23197,0.00,180.00,47,948,247,47,965,252
23220,0.00,180.00,47,948,247,47,966,252
23243,0.00,180.00,47,949,247,47,966,252
23266,1.00,180.00,47,949,248,47,967,252
23289,1.00,180.00,47,949,248,47,966,253
23312,1.00,180.00,47,949,248,47,965,252
23335,1.00,180.00,47,947,248,47,966,252
23358,2.00,179.00,47,949,250,48,968,252
23381,2.00,179.00,47,948,248,48,967,252
23404,2.00,179.00,47,949,249,48,965,253
23427,2.00,179.00,47,948,248,48,966,252
23450,3.00,179.00,47,948,248,49,966,255
23473,3.00,179.00,47,949,248,49,967,253
23496,4.00,179.00,47,948,248,50,966,255
23519,4.00,179.00,47,949,248,50,966,253
23542,4.00,179.00,47,948,248,50,967,254
23565,5.00,179.00,47,950,247,50,966,255
23588,5.00,179.00,47,950,247,50,966,255
23611,6.00,179.00,47,950,247,51,966,255
23634,7.00,179.00,47,947,248,52,966,254
23657,8.00,179.00,47,949,248,53,967,254
