time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2059129,180.00,65,807,276,0,13,255,0
2059281,180.00,65,808,276,0,13,255,0
2059433,180.00,65,808,276,0,12,255,0
2059586,180.00,65,808,276,0,13,255,0
2059738,180.00,65,808,276,0,13,255,0
2059891,180.00,65,808,278,0,13,255,0
2060043,180.00,65,809,277,0,13,255,0
2060196,180.00,65,808,276,0,13,255,0
2060348,180.00,65,809,276,0,13,255,0
2060500,180.00,65,808,276,0,13,255,0
2060653,180.00,65,809,277,0,13,255,0
2060805,180.00,65,808,276,0,13,255,0
2060958,180.00,65,809,276,0,13,255,0
2061110,180.00,65,808,276,0,13,255,0
2061263,180.00,65,808,276,0,13,255,0
2061415,180.00,65,808,276,0,13,255,0
2061567,180.00,65,808,278,0,13,255,0
2061720,180.00,65,808,276,0,13,255,0
2061872,180.00,65,809,276,0,13,255,0
2062025,180.00,65,808,276,0,13,255,0
2062177,180.00,65,807,276,0,13,255,0
2062330,180.00,65,808,276,0,13,255,0
2062482,180.00,65,808,276,0,13,255,0
2062635,180.00,65,808,276,0,13,255,0
2062787,180.00,65,809,276,0,13,255,0
2062939,180.00,65,808,276,0,13,255,0
2063092,180.00,65,808,276,0,13,255,0
2063244,180.00,65,808,276,0,13,255,0
2063397,180.00,65,808,276,0,13,255,0
2063549,180.00,65,808,277,0,13,255,0
2063702,180.00,65,808,276,0,14,255,0
2063854,180.00,65,808,276,0,13,255,0
2064007,180.00,65,808,276,0,12,255,0
2064159,180.00,65,808,276,0,13,255,0
2064312,180.00,65,808,276,0,13,255,0
2064464,180.00,65,808,276,0,13,255,0
2066617,180.00,120,809,276,0,13,255,1
2066769,180.00,120,774,278,0,13,255,1
2066921,180.00,120,569,303,0,12,255,1
2067074,180.00,120,394,331,0,10,255,1
2067226,180.00,120,389,330,0,10,255,1
2067379,180.00,120,389,331,0,10,255,1
2067531,180.00,120,394,330,0,10,255,1
2067684,180.00,120,389,330,0,10,255,1
