time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
946.718,180.0,3.260869565217391,-0.04305705059203291,-0.97,0,0,1
947.171,180.0,3.260869565217391,-0.04305705059203291,-0.97,0,0,1
947.623,180.0,3.260869565217391,-0.021528525296016454,-0.97,0,0,1
948.076,180.0,3.260869565217391,0.04305705059203291,-0.88,0,0,1
948.528,180.0,3.260869565217391,0.0,-0.97,0,0,1
948.981,180.0,3.260869565217391,0.04305705059203291,-0.88,0,0,1
949.433,180.0,3.260869565217391,-0.021528525296016454,-0.79,0,0,1
949.885,180.0,3.260869565217391,-0.10764262648008582,-0.97,0,0,1
950.337,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
950.791,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
951.243,180.0,3.260869565217391,0.0,-0.88,0,0,1
951.695,180.0,3.260869565217391,0.021528525296016454,-0.44,0,0,1
952.148,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
952.6,180.0,3.260869565217391,0.0,-0.53,0,0,1
953.053,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
953.505,180.0,3.260869565217391,-0.06458557588805292,-0.62,0,0,1
953.957,180.0,3.260869565217391,-0.10764262648008582,-0.97,0,0,1
954.41,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
954.863,180.0,3.260869565217391,-0.08611410118406937,-0.79,0,0,1
955.315,180.0,3.260869565217391,0.0,-0.88,0,0,1
955.768,180.0,3.260869565217391,-0.10764262648008582,-0.35,0,0,1
956.22,180.0,3.260869565217391,-0.08611410118406937,-0.44,0,0,1
956.672,180.0,3.260869565217391,-0.06458557588805292,-0.7,0,0,1
957.125,180.0,3.260869565217391,-0.021528525296016454,-0.44,0,0,1
957.577,180.0,3.260869565217391,-0.08611410118406937,-0.35,0,0,1
958.03,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
958.482,180.0,3.260869565217391,-0.021528525296016454,-0.97,0,0,1
958.935,180.0,3.260869565217391,0.0,-0.7,0,0,1
959.388,180.0,3.260869565217391,0.04305705059203291,-0.79,0,0,1
959.84,180.0,3.260869565217391,-0.06458557588805292,-0.7,0,0,1
960.292,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
960.744,180.0,3.260869565217391,-0.08611410118406937,-0.7,0,0,1
961.197,180.0,3.260869565217391,-0.08611410118406937,-0.97,0,0,1
961.65,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
962.102,180.0,3.260869565217391,0.06458557588805292,-0.62,0,0,1
962.554,180.0,3.260869565217391,0.0,-0.62,0,0,1
963.007,180.0,3.260869565217391,0.08611410118406937,-0.62,0,0,1
963.459,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
963.912,180.0,3.260869565217391,0.021528525296016454,-0.53,0,0,1
964.364,180.0,3.260869565217391,-0.12917115177610228,-0.7,0,0,1
964.816,180.0,3.260869565217391,0.021528525296016454,-0.62,0,0,1
965.269,180.0,3.260869565217391,0.04305705059203291,-0.62,0,0,1
965.722,180.0,3.260869565217391,-0.021528525296016454,-0.97,0,0,1
966.174,180.0,3.260869565217391,-0.021528525296016454,-0.62,0,0,1
966.627,180.0,3.260869565217391,0.021528525296016454,-0.62,0,0,1
967.079,180.0,3.260869565217391,-0.08611410118406937,-0.62,0,0,1
967.531,180.0,3.260869565217391,-0.021528525296016454,-0.88,0,0,1
967.983,180.0,3.260869565217391,-0.08611410118406937,-0.79,0,0,1
968.436,180.0,3.260869565217391,-0.10764262648008582,-0.79,0,0,1
968.889,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
969.341,180.0,3.260869565217391,0.0,-0.97,0,0,1
969.793,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
970.246,180.0,3.260869565217391,-0.021528525296016454,-1.05,0,0,1
970.699,180.0,3.260869565217391,0.10764262648008582,-0.88,0,0,1
971.151,180.0,3.260869565217391,0.0,-0.88,0,0,1
971.603,180.0,3.260869565217391,-0.06458557588805292,-0.7,0,0,1
972.055,180.0,3.260869565217391,-0.10764262648008582,-0.7,0,0,1
972.509,180.0,3.260869565217391,-0.021528525296016454,-0.88,0,0,1
972.961,180.0,3.260869565217391,0.021528525296016454,-0.79,0,0,1
973.413,180.0,3.260869565217391,-0.12917115177610228,-0.97,0,0,1
973.866,180.0,3.260869565217391,0.06458557588805292,-0.79,0,0,1
974.318,180.0,3.260869565217391,-0.04305705059203291,-0.7,0,0,1
974.77,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
975.223,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
975.675,180.0,3.260869565217391,-0.08611410118406937,-0.97,0,0,1
976.128,180.0,3.260869565217391,-0.10764262648008582,-0.97,0,0,1
976.58,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
977.033,180.0,3.260869565217391,-0.04305705059203291,-0.53,0,0,1
977.486,180.0,3.260869565217391,-0.06458557588805292,0.0,0,0,1
977.938,180.0,3.260869565217391,-0.04305705059203291,-0.35,0,0,1
978.39,180.0,3.260869565217391,-0.12917115177610228,-0.44,0,0,1
978.842,180.0,3.260869565217391,0.0,-0.35,0,0,1
979.294,180.0,3.260869565217391,0.0,-0.35,0,0,1
979.748,180.0,3.260869565217391,-0.06458557588805292,-0.35,0,0,1
980.2,180.0,3.260869565217391,-0.08611410118406937,-0.79,0,0,1
980.652,180.0,3.260869565217391,-0.06458557588805292,-0.35,0,0,1
981.105,180.0,3.260869565217391,-0.04305705059203291,-0.53,0,0,1
981.557,180.0,3.260869565217391,0.04305705059203291,-0.62,0,0,1
982.01,180.0,3.260869565217391,-0.06458557588805292,-0.62,0,0,1
982.462,180.0,3.260869565217391,0.0,-0.62,0,0,1
982.914,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
983.368,180.0,3.260869565217391,-0.10764262648008582,-0.44,0,0,1
983.82,180.0,3.260869565217391,-0.08611410118406937,-0.35,0,0,1
984.272,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
984.725,180.0,3.260869565217391,-0.08611410118406937,-0.7,0,0,1
985.177,180.0,3.260869565217391,0.021528525296016454,-0.62,0,0,1
985.629,180.0,3.260869565217391,0.0,-0.62,0,0,1
986.082,180.0,3.260869565217391,-0.06458557588805292,-0.35,0,0,1
986.534,180.0,3.260869565217391,-0.06458557588805292,-0.53,0,0,1
986.987,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
987.439,180.0,3.260869565217391,-0.08611410118406937,-0.62,0,0,1
987.891,180.0,3.260869565217391,0.04305705059203291,-0.44,0,0,1
988.344,180.0,3.260869565217391,0.021528525296016454,-0.62,0,0,1
988.797,180.0,3.260869565217391,-0.15069967707212228,-0.35,0,0,1
989.249,180.0,3.260869565217391,-0.10764262648008582,-0.79,0,0,1
989.701,180.0,3.260869565217391,0.04305705059203291,-0.7,0,0,1
990.153,180.0,3.260869565217391,0.04305705059203291,-0.62,0,0,1
990.607,180.0,3.260869565217391,-0.04305705059203291,-0.7,0,0,1
991.059,180.0,3.260869565217391,-0.06458557588805292,-0.7,0,0,1
991.511,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
991.964,180.0,3.260869565217391,-0.04305705059203291,-0.7,0,0,1
992.416,180.0,3.260869565217391,-0.06458557588805292,-0.79,0,0,1
992.868,180.0,3.260869565217391,0.021528525296016454,-0.62,0,0,1
993.321,180.0,3.260869565217391,0.021528525296016454,-0.7,0,0,1
993.773,180.0,3.260869565217391,-0.08611410118406937,-0.62,0,0,1
994.226,180.0,3.260869565217391,0.0,-0.79,0,0,1
994.678,180.0,3.260869565217391,-0.10764262648008582,-0.62,0,0,1
995.131,180.0,3.260869565217391,-0.021528525296016454,-0.7,0,0,1
995.583,180.0,3.260869565217391,0.021528525296016454,-0.35,0,0,1
996.036,180.0,3.260869565217391,-0.08611410118406937,-0.35,0,0,1
996.488,180.0,3.260869565217391,-0.06458557588805292,-0.62,0,0,1
996.94,180.0,3.260869565217391,0.0,-0.35,0,0,1
997.392,180.0,3.260869565217391,0.0,-0.35,0,0,1
997.846,180.0,3.260869565217391,-0.12917115177610228,-0.09,0,0,1
998.298,180.0,3.260869565217391,-0.04305705059203291,-0.62,0,0,1
998.75,180.0,3.260869565217391,0.0,-0.53,0,0,1
999.203,180.0,3.260869565217391,-0.06458557588805292,-0.53,0,0,1
