11080,47,980,244
11230,47,980,244
11380,47,980,244
11530,47,981,244
11680,47,980,244
11830,47,980,242
11980,47,980,243
12130,47,981,243
12278,47,980,243
12430,47,980,243
12580,47,980,245
12730,47,980,244
12880,47,980,244
13030,47,979,244
13180,47,981,244
13330,47,980,243
13480,47,980,243
13630,47,980,243
13780,47,980,243
13930,47,980,243
14080,47,980,246
14230,47,980,244
14380,47,980,244
14530,47,980,244
14680,47,980,244
14830,47,980,244
14980,47,980,243
15130,47,980,243
15278,47,980,243
15430,47,981,243
15580,47,980,243
15730,47,980,243
15880,47,980,243
16030,48,981,243
16180,48,980,243
16330,48,980,240
16480,48,980,243
16630,48,980,241
16780,48,980,243
16930,48,981,243
17080,48,979,243
17230,48,981,241
17380,48,980,243
17530,48,981,243
17678,48,980,241
17830,48,981,243
17980,48,980,241
18130,48,980,243
18280,48,980,242
18430,48,980,242
18578,48,980,242
18730,48,980,241
18880,48,980,243
19030,48,980,243
19180,48,980,240
19330,48,980,243
19478,48,980,243
19630,48,980,243
19780,48,980,243
19930,48,980,243
20080,48,980,243
20230,48,980,242
20380,48,980,240
20530,48,980,240
20678,48,981,243
20830,48,980,243
20980,49,980,243
21128,49,980,243
21280,49,980,243
21428,49,980,243
21580,49,980,243
21730,49,981,243
21880,49,980,243
22030,49,980,243
22180,49,980,243
22330,49,980,243
22480,49,980,243
22630,49,980,243
22780,49,980,242
22930,49,980,243
23080,49,980,241
23230,49,980,242
23378,49,980,243
23530,49,980,243
23680,49,980,242
23830,49,980,243
23980,49,980,243
24130,49,979,243
24280,49,980,240
24428,49,980,241
24578,49,980,243
24730,49,980,242
24878,49,980,243
25030,49,980,241
25178,49,980,243
25328,49,980,243
25478,49,980,240
25630,49,980,240
25780,49,980,240
25928,49,981,243
26078,50,980,240
26230,50,981,241
26378,50,980,243
26530,50,980,243
26678,50,980,243
26830,50,980,243
26978,50,980,241
27130,50,980,242
27278,50,980,243
27430,50,980,240
27578,50,980,243
27730,50,980,243
27878,50,980,243
28030,50,980,243
28178,50,980,243
28330,50,980,243
28478,50,981,243
28630,50,980,243
28778,50,980,243
28930,50,981,242
29078,50,979,243
29230,50,980,242
29378,50,980,240
29530,50,981,243
29678,50,980,241
29830,50,980,240
29978,50,980,241
30130,50,980,241
30278,50,980,243
30430,50,980,243
30578,50,980,241
30730,50,980,240
30878,50,980,243
31030,51,980,243
31180,51,970,241
31330,51,970,243
31480,51,955,243
31630,51,965,243
31780,51,965,243
31930,51,964,243
32078,51,964,243
32230,51,964,243
32380,51,964,243
32530,51,964,243
32680,51,965,243
32830,51,965,243
32980,51,964,243
33128,51,964,243
33280,51,965,243
33430,51,964,243
33580,51,964,240
33730,51,964,243
33878,51,965,243
34028,51,965,243
34178,51,965,243
34330,51,964,243
34480,51,965,243
34628,51,964,243
34778,51,965,243
