time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
3229.116,180.0,47.0,979.0,0.09,0.0,991.0,-0.62,0
3229.268,180.0,47.0,979.0,0.09,0.0,991.0,-0.7,0
3229.421,180.0,47.0,979.0,0.09,0.0,991.0,-0.7,0
3229.573,180.0,47.0,979.0,0.09,0.0,991.0,-0.7,0
3229.726,180.0,47.0,978.0,0.09,0.0,991.0,-0.7,0
3229.879,180.0,47.0,978.0,0.18,0.0,991.0,-0.7,0
3230.031,180.0,47.0,979.0,0.09,0.0,991.0,-0.7,0
3230.184,180.0,47.0,978.0,0.09,0.0,991.0,-0.7,0
3230.336,180.0,47.0,979.0,0.09,0.0,991.0,-0.7,0
3230.489,180.0,47.0,979.0,0.18,0.0,991.0,-0.7,0
3230.641,180.0,47.0,979.0,0.18,0.0,991.0,-0.88,0
3230.794,180.0,47.0,979.0,0.18,0.0,991.0,-0.97,0
3230.946,180.0,47.0,978.0,0.18,0.0,991.0,-0.7,0
3231.099,180.0,47.0,979.0,0.18,0.0,990.0,-0.7,0
3231.251,180.0,47.0,979.0,0.18,0.0,991.0,-0.88,0
3231.404,180.0,47.0,979.0,0.18,0.0,991.0,-0.7,0
3231.556,180.0,47.0,979.0,0.18,0.0,991.0,-0.7,0
3233.709,180.0,139.0,978.0,0.09,0.0,990.0,-0.88,1
3233.861,180.0,139.0,926.0,0.35,0.0,990.0,-0.7,1
3234.014,180.0,139.0,706.0,2.81,0.0,991.0,-0.97,1
3234.166,180.0,139.0,497.0,5.98,0.0,991.0,-0.97,1
3234.318,180.0,139.0,354.0,8.79,0.0,991.0,-1.14,1
3234.471,180.0,139.0,258.0,10.72,0.0,991.0,-1.32,1
3234.623,180.0,139.0,230.0,10.99,0.0,990.0,-1.14,1
3234.776,180.0,139.0,226.0,11.07,0.0,990.0,-1.32,1
3234.928,180.0,139.0,222.0,10.99,0.0,992.0,-1.32,1
3235.081,180.0,139.0,228.0,10.99,0.0,990.0,-1.32,1
3235.233,180.0,139.0,222.0,10.99,0.0,991.0,-1.05,1
3235.386,180.0,139.0,223.0,10.99,0.0,991.0,-1.32,1
