time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2352455,180.00,47,978,256,0,990,247,0
2352607,180.00,47,978,257,0,990,247,0
2352760,180.00,47,979,256,0,991,247,0
2352912,180.00,47,978,257,0,991,247,0
2353064,180.00,47,978,257,0,990,251,0
2353217,180.00,47,979,256,0,990,248,0
2353369,180.00,47,978,256,0,990,248,0
2353522,180.00,47,979,256,0,990,248,0
2353674,180.00,47,979,257,0,991,248,0
2353827,180.00,47,979,256,0,991,250,0
2353979,180.00,47,979,256,0,990,251,0
2354132,180.00,47,979,256,0,991,248,0
2354284,180.00,47,979,257,0,990,248,0
2354437,180.00,47,979,257,0,991,248,0
2354589,180.00,47,979,257,0,990,250,0
2354741,180.00,47,979,257,0,990,251,0
2354894,180.00,47,978,257,0,990,249,0
2355046,180.00,47,979,256,0,991,248,0
2355199,180.00,47,979,257,0,991,248,0
2355351,180.00,47,979,257,0,990,248,0
2355504,180.00,47,978,257,0,990,248,0
2355656,180.00,47,978,257,0,990,248,0
2355809,180.00,47,979,257,0,990,248,0
2355961,180.00,47,979,256,0,990,248,0
2356113,180.00,47,979,257,0,990,248,0
2356266,180.00,47,978,257,0,990,249,0
2356418,180.00,47,979,256,0,990,248,0
2356571,180.00,47,979,256,0,990,248,0
2356723,180.00,47,978,257,0,990,248,0
2356876,180.00,47,979,256,0,990,248,0
2357028,180.00,47,979,257,0,990,248,0
2357181,180.00,47,979,257,0,990,248,0
2357333,180.00,47,979,257,0,991,249,0
2357485,180.00,47,979,257,0,990,248,0
2357638,180.00,47,979,257,0,990,248,0
2357790,180.00,47,979,256,0,991,248,0
2357943,180.00,47,979,257,0,991,250,0
2358095,180.00,47,979,257,0,990,249,0
2358248,180.00,47,979,257,0,991,248,0
2358400,180.00,47,980,256,0,990,249,0
2358553,180.00,47,979,256,0,990,248,0
2358705,180.00,47,978,257,0,991,248,0
2358857,180.00,47,978,257,0,991,251,0
2359010,180.00,47,979,256,0,991,251,0
2359162,180.00,47,979,256,0,990,250,0
2359315,180.00,47,978,257,0,989,251,0
2359467,180.00,47,979,257,0,990,251,0
2359620,180.00,47,979,256,0,990,248,0
2359772,180.00,47,978,257,0,991,251,0
2359925,180.00,47,979,257,0,990,251,0
2360077,180.00,47,979,257,0,991,251,0
2360230,180.00,47,978,257,0,990,249,0
2360382,180.00,47,979,256,0,991,250,0
2360535,180.00,47,978,256,0,991,248,0
2360687,180.00,47,979,257,0,989,251,0
