t1,t2,command,measured
544996063,544996063,48,273
545004679,545004680,48,273
545013298,545013299,48,273
545021913,545021914,48,273
545030532,545030533,48,273
545039147,545039148,48,273
545047766,545047767,48,273
545056380,545056381,48,273
545066168,545066169,48,273
545074788,545074788,48,272
545083401,545083401,48,272
545092017,545092018,48,272
545100632,545100633,48,272
545109250,545109251,48,272
545117865,545117866,48,272
545126477,545126477,48,273
545135092,545135093,48,273
545143710,545143711,48,273
545152326,545152327,48,273
545161682,545161682,48,273
545170329,545170330,48,273
545179323,545179324,48,273
545187937,545187937,48,273
545196552,545196552,48,273
545205166,545205167,48,273
545213786,545213787,48,273
545222398,545222399,48,273
545231016,545231016,48,273
545239630,545239630,48,272
545248243,545248243,48,272
545256856,545256856,48,272
545265470,545265470,48,272
545275337,545275338,48,272
545283951,545283952,48,273
545292566,545292566,48,273
545301177,545301177,48,272
545309795,545309796,48,272
545318406,545318406,48,272
545327016,545327017,48,272
545335633,545335634,48,272
545344245,545344245,48,272
545352861,545352861,48,272
545361471,545361472,48,272
545370839,545370839,48,272
545379480,545379480,48,273
545388480,545388480,48,273
545397093,545397094,48,272
545405707,545405707,48,272
545414325,545414326,48,273
545422939,545422940,48,273
545431555,545431555,48,272
545440170,545440171,48,272
545448791,545448791,48,272
545457403,545457404,48,272
545466016,545466017,48,272
545474635,545474635,48,272
545484415,545484416,48,272
545493030,545493031,48,272
545501643,545501643,48,272
545510260,545510260,48,272
545518872,545518872,48,272
545527485,545527485,48,272
545536096,545536096,48,272
545544710,545544711,48,272
545553326,545553327,48,272
545561937,545561937,48,272
545570553,545570553,48,272
545579920,545579920,48,272
545588566,545588567,48,272
545597557,545597558,48,272
545606172,545606173,48,272
545614790,545614790,48,272
545623405,545623405,48,272
545632024,545632024,48,272
545640641,545640641,48,272
545649262,545649263,48,272
545657876,545657877,48,272
545666492,545666493,48,272
545675110,545675110,48,272
545683727,545683728,48,272
545693514,545693515,48,272
545702127,545702128,48,272
545710745,545710746,48,272
545719360,545719360,48,272
545727975,545727975,48,272
545736590,545736590,48,272
545745203,545745204,48,272
545753820,545753821,48,272
545762432,545762432,48,272
545771049,545771050,48,272
545779665,545779666,48,272
545789527,545789527,48,272
545798142,545798142,48,272
545806760,545806760,48,272
545815378,545815379,48,272
545823994,545823995,48,272
545832614,545832614,48,272
545841228,545841229,48,272
545849847,545849847,48,272
545858461,545858461,48,272
545867076,545867077,48,272
545875695,545875696,48,272
545885123,545885123,48,272
545893773,545893774,48,272
545902758,545902759,48,272
545911375,545911376,48,272
545919988,545919989,48,272
545928607,545928607,48,272
545937220,545937220,48,272
545945832,545945832,48,272
545954450,545954451,48,272
545963064,545963064,48,272
545971682,545971683,48,272
545980297,545980298,48,272
545988914,545988915,48,272
545998699,545998700,48,272
546007315,546007315,48,273
546015928,546015929,48,273
546024544,546024545,48,272
546033163,546033164,48,272
546041777,546041778,48,272
546050398,546050398,48,272
546059014,546059015,48,272
546067633,546067633,48,272
546076246,546076247,48,272
546084862,546084863,48,272
546094231,546094231,48,272
546102873,546102873,48,272
546111904,546111905,48,272
546120520,546120520,48,272
546129137,546129137,48,272
546137752,546137752,48,272
546146364,546146365,48,272
546154981,546154982,48,272
546163598,546163600,49,272
546172217,546172218,49,272
546180832,546180833,49,272
546189452,546189452,49,272
546198068,546198068,49,272
546207853,546207853,49,272
546216466,546216467,49,272
546225082,546225083,49,272
546233704,546233704,49,272
546242317,546242318,49,272
546250935,546250935,49,272
546259551,546259552,49,272
546268166,546268167,49,272
546276780,546276781,49,272
546285395,546285396,49,272
546294015,546294016,49,272
546303827,546303828,49,272
546312443,546312444,49,272
546321058,546321059,49,272
546329676,546329677,49,272
546338289,546338289,49,272
546346903,546346903,49,272
546355519,546355520,49,272
546364134,546364134,49,272
546372752,546372753,49,272
546381366,546381366,49,272
546389983,546389984,49,272
546399430,546399430,49,272
546408076,546408077,49,272
546417070,546417070,49,272
546425688,546425689,49,272
546434307,546434307,49,272
546442922,546442923,49,272
546451540,546451541,49,272
546460156,546460157,49,272
546468776,546468777,49,272
546477391,546477391,49,272
546486005,546486006,49,272
546494627,546494628,49,272
546503240,546503240,49,272
546513026,546513027,49,272
546521642,546521643,49,272
546530260,546530261,49,272
546538874,546538875,49,272
546547488,546547489,49,272
546556102,546556103,49,272
546564717,546564718,49,272
546573335,546573335,49,272
546581947,546581947,49,272
546590566,546590566,49,272
546599181,546599182,49,272
546608550,546608550,49,272
546617194,546617195,49,272
546626226,546626226,49,272
546634843,546634843,49,270
546643456,546643456,49,270
546652075,546652076,49,271
546660693,546660694,49,271
546669314,546669314,49,271
546677929,546677929,49,271
546686542,546686543,49,271
546695159,546695159,49,271
546703773,546703774,49,270
546712390,546712390,49,271
546722174,546722174,49,271
546730791,546730791,49,271
546739405,546739405,49,271
546748021,546748022,49,271
546756636,546756636,49,271
546765251,546765252,49,271
546773870,546773870,49,271
546782484,546782484,49,271
546791102,546791102,49,271
546799718,546799718,49,271
546808335,546808336,49,271
546818197,546818198,49,271
546826811,546826812,49,271
546835430,546835431,49,271
546844046,546844047,49,271
546852668,546852669,49,271
546861282,546861282,49,271
546869900,546869900,49,271
546878515,546878516,49,271
546887131,546887131,49,271
546895748,546895748,49,271
546904359,546904360,49,271
546913798,546913798,49,272
546922442,546922442,49,272
546931444,546931445,49,272
546940058,546940059,49,272
546948679,546948680,49,272
546957292,546957292,49,272
546965906,546965907,49,272
546974524,546974524,49,272
546983138,546983138,49,272
546991756,546991757,49,273
547000373,547000374,49,273
547008992,547008992,49,273
547017607,547017608,49,271
547027348,547027348,49,271
547035961,547035961,49,271
547044577,547044578,49,271
547053197,547053197,49,271
547061811,547061812,49,271
547070431,547070432,49,271
547079048,547079049,49,271
547087668,547087669,49,271
547096284,547096284,49,271
547104900,547104900,49,271
547113519,547113519,49,271
547123302,547123302,49,271
547131920,547131920,49,271
547140534,547140535,49,271
547149151,547149152,49,271
547157766,547157766,49,271
547166378,547166378,49,271
547174993,547174994,49,271
547183610,547183610,49,271
547192227,547192227,49,271
547200839,547200840,49,271
547209458,547209459,49,271
547219275,547219276,49,271
547227892,547227892,49,271
547236505,547236505,49,271
547245120,547245120,49,271
547253741,547253741,49,271
547262356,547262357,49,271
547270975,547270976,49,271
547279595,547279595,49,271
547288215,547288216,49,271
547296832,547296832,49,271
547305448,547305449,49,271
547314887,547314888,49,271
547323531,547323532,49,271
547332529,547332529,49,271
547341144,547341145,49,271
547349765,547349765,49,271
547358381,547358381,49,271
547366994,547366995,49,271
547375614,547375615,49,271
547384229,547384229,49,271
547392847,547392847,49,271
547401462,547401462,49,271
547410083,547410083,49,271
547418704,547418704,49,271
547428494,547428495,49,271
547437111,547437112,49,271
547445728,547445729,49,271
547454351,547454351,49,271
547462966,547462967,49,271
547471588,547471588,49,271
547480205,547480206,49,271
547488827,547488828,49,271
547497443,547497443,49,271
547506058,547506059,49,271
547514677,547514678,49,271
547524031,547524032,49,271
547532680,547532680,49,271
547541670,547541670,49,271
547550291,547550291,49,271
547558908,547558908,49,271
547567524,547567524,49,271
547576138,547576139,49,271
547584753,547584754,49,271
547593372,547593373,49,271
547601986,547601986,49,271
547610607,547610607,49,271
547619224,547619224,49,271
547627841,547627842,49,271
547637630,547637630,49,271
547646245,547646246,49,271
547654866,547654866,49,271
547663482,547663483,49,271
547672104,547672104,49,271
547680721,547680722,49,272
547689344,547689344,49,272
547697962,547697962,49,272
547706578,547706578,49,272
547715196,547715197,49,272
547723813,547723813,49,272
547733184,547733185,49,272
547741829,547741830,49,272
547750843,547750844,49,272
547759458,547759459,49,272
547768076,547768076,49,272
547776692,547776692,49,272
547785306,547785307,49,272
547793926,547793926,49,272
547802540,547802540,49,272
547811161,547811162,49,272
547819779,547819780,49,272
547828397,547828397,49,272
547837014,547837015,49,272
547846799,547846799,49,272
547855417,547855417,49,272
547864035,547864035,49,272
547872657,547872658,49,272
547881273,547881273,49,272
547889893,547889894,49,272
547898511,547898511,49,272
547907126,547907128,50,272
547915743,547915743,50,272
547924359,547924360,50,272
547932978,547932979,50,272
547942406,547942407,50,272
547951054,547951055,50,272
547960084,547960084,50,272
547968705,547968706,50,272
547977318,547977318,50,272
547985933,547985934,50,272
547994554,547994555,50,272
548003167,548003168,50,272
548011789,548011789,50,272
548020407,548020408,50,272
548029031,548029031,50,272
548037648,548037649,50,272
548046263,548046263,50,272
548056135,548056136,50,272
548064753,548064754,50,272
548073372,548073373,50,272
548081987,548081988,50,272
548090610,548090610,50,272
548099227,548099227,50,272
548107844,548107844,50,272
548116460,548116460,50,272
548125075,548125076,50,272
548133698,548133698,50,272
548142311,548142312,50,272
548151682,548151683,50,272
548160328,548160329,50,272
548169345,548169345,50,272
548177959,548177959,50,272
548186575,548186575,50,272
548195193,548195193,50,272
548203809,548203810,50,272
548212427,548212427,50,272
548221044,548221045,50,272
548229668,548229669,50,272
548238284,548238284,50,272
548246900,548246901,50,272
548255519,548255519,50,272
548265307,548265307,50,272
548273929,548273930,50,272
548282548,548282548,50,272
548291167,548291167,50,272
548299785,548299785,50,272
548308404,548308405,50,272
548317020,548317020,50,272
548325639,548325639,50,272
548334259,548334259,50,272
548342872,548342873,50,272
548351491,548351492,50,272
548360852,548360853,50,272
548369501,548369502,50,272
548378529,548378529,50,272
548387141,548387142,50,272
548395758,548395758,50,272
548404374,548404375,50,272
548412994,548412995,50,272
548421613,548421614,50,272
548430235,548430236,50,272
548438853,548438854,50,272
548447471,548447472,50,272
548456087,548456088,50,272
548464707,548464707,50,272
548474560,548474561,50,272
548483178,548483178,50,272
548491799,548491799,50,272
548500416,548500416,50,272
548509037,548509038,50,272
548517655,548517656,50,272
548526269,548526269,50,272
548534885,548534886,50,272
548543501,548543501,50,272
548552121,548552122,50,272
548560736,548560737,50,272
548570107,548570108,50,272
548578752,548578752,50,272
548587786,548587786,50,272
548596400,548596401,50,272
548605016,548605016,50,272
548613638,548613638,50,272
548622253,548622253,50,272
548630874,548630875,50,272
548639493,548639494,50,272
548648112,548648113,50,272
548656731,548656731,50,272
548665348,548665348,50,272
548673971,548673971,50,272
548683756,548683757,50,272
548692377,548692377,50,272
548700994,548700995,50,272
548709618,548709619,50,272
548718233,548718233,50,272
548726847,548726847,50,272
548735464,548735464,50,272
548744081,548744081,50,272
548752701,548752701,50,272
548761315,548761316,50,272
548769936,548769937,50,272
548779383,548779384,50,272
548788030,548788030,50,272
548797033,548797033,50,272
548805650,548805650,50,272
548814270,548814270,50,272
548822886,548822886,50,272
548831506,548831506,50,272
548840123,548840124,50,272
548848745,548848745,50,272
548857361,548857361,50,272
548865978,548865979,50,272
548874602,548874603,50,272
548883218,548883219,50,272
548893006,548893006,50,272
548901623,548901623,50,272
548910242,548910243,50,272
548918858,548918858,50,272
548927475,548927475,50,272
548936091,548936091,50,272
548944709,548944709,50,272
548953327,548953328,50,272
548961941,548961941,50,272
548970562,548970562,50,272
548979176,548979177,50,272
548988549,548988549,50,272
548997193,548997193,50,272
549006230,549006231,50,272
549014848,549014849,50,272
549023462,549023463,50,272
549032082,549032082,50,272
549040700,549040700,50,272
549049320,549049321,50,272
549057937,549057937,50,272
549066556,549066557,50,272
549075175,549075176,50,272
549083794,549083794,50,272
549092413,549092413,50,272
549102198,549102199,50,272
549110820,549110820,50,272
549119435,549119436,50,272
549128053,549128054,50,272
549136670,549136671,50,272
549145285,549145286,50,272
549153904,549153905,50,272
549162521,549162522,50,272
549171140,549171140,50,272
549179755,549179755,50,272
549188370,549188370,50,272
549197737,549197738,50,272
549206382,549206383,50,272
549215386,549215387,50,272
549224004,549224004,50,272
549232627,549232628,50,272
549241243,549241243,50,272
549249866,549249867,50,272
549258482,549258482,50,272
549267099,549267099,50,272
549275719,549275719,50,272
549284336,549284336,50,272
549292956,549292957,50,272
549301574,549301575,50,272
549311433,549311434,50,272
549320050,549320051,50,272
549328671,549328672,50,272
549337284,549337285,50,272
549345897,549345897,50,272
549354516,549354518,50,272
549363130,549363131,50,272
549371747,549371748,50,272
549380362,549380362,50,272
549388979,549388979,50,272
549397594,549397595,50,272
549407028,549407028,50,272
549415682,549415682,50,272
549424677,549424677,50,272
549433294,549433295,50,272
549441909,549441910,50,272
549450531,549450531,50,272
549459147,549459147,50,272
549467765,549467766,50,272
549476379,549476380,50,272
549484994,549484995,50,272
549493615,549493615,50,272
549502230,549502230,50,272
549510847,549510848,50,272
549520628,549520628,50,272
549529243,549529244,50,272
549537855,549537856,50,272
549546468,549546469,50,272
549555086,549555086,50,272
549563701,549563701,50,272
549572316,549572316,50,272
549580927,549580927,50,272
549589546,549589547,50,272
549598159,549598159,50,272
549606771,549606771,50,272
549616135,549616135,50,272
549624779,549624779,50,273
549633782,549633783,50,273
549642397,549642398,50,272
549651015,549651017,51,272
549659635,549659636,51,272
549668251,549668252,51,272
549676865,549676866,51,272
549685484,549685485,51,272
549694103,549694104,51,272
549702719,549702719,51,272
549711338,549711339,51,272
549719954,549719954,51,272
549729313,549729313,51,272
549737955,549737955,51,272
549746988,549746988,51,272
549755605,549755605,51,272
549764218,549764219,51,272
549772836,549772836,51,272
549781449,549781450,51,272
549790068,549790069,51,272
549798685,549798686,51,272
549807298,549807299,51,272
549815911,549815912,51,272
549824527,549824528,51,272
549833146,549833146,51,272
549843006,549843006,51,272
549851626,549851626,51,272
549860241,549860242,51,272
549868861,549868861,51,272
549877475,549877475,51,272
549886090,549886091,51,272
549894711,549894712,51,272
549903325,549903325,51,272
549911944,549911944,51,272
549920562,549920563,51,272
549929180,549929180,51,272
549938560,549938561,51,272
549947203,549947204,51,272
549956224,549956224,51,272
549964838,549964838,51,272
549973455,549973456,51,272
549982068,549982069,51,272
549990688,549990689,51,272
549999303,549999303,51,272
550007917,550007918,51,272
550016531,550016532,51,272
550025148,550025149,51,272
550033768,550033769,51,272
550042381,550042382,51,272
550052170,550052170,51,272
550060783,550060784,51,272
550069404,550069405,51,272
550078018,550078018,51,272
550086636,550086637,51,272
550095253,550095253,51,272
550103870,550103871,51,272
550112487,550112488,51,272
550121101,550121101,51,272
550129720,550129721,51,272
550138334,550138335,51,272
550146948,550146949,51,272
550155564,550155565,51,270
550165346,550165347,51,270
550173965,550173965,51,269
550182578,550182579,51,269
550191196,550191197,51,270
550199810,550199811,51,270
550208424,550208424,51,271
550217036,550217037,51,271
550225654,550225654,51,271
550234274,550234275,51,271
550242888,550242889,51,271
550251509,550251509,51,271
550261367,550261367,51,271
550269985,550269986,51,271
550278603,550278603,51,271
550287217,550287218,51,271
550295834,550295834,51,271
550304450,550304450,51,271
550313069,550313070,51,271
550321685,550321686,51,271
550330304,550330305,51,271
550338918,550338918,51,271
550347534,550347535,51,271
550356901,550356901,51,271
550365552,550365553,51,271
550374569,550374570,51,271
550383182,550383183,51,271
550391797,550391798,51,271
550400411,550400412,51,271
550409031,550409032,51,271
550417646,550417646,51,271
550426259,550426260,51,271
550434877,550434877,51,271
550443491,550443492,51,271
550452109,550452110,51,271
550460723,550460724,51,271
550470514,550470514,51,271
550479130,550479130,51,271
550487746,550487747,51,271
550496360,550496361,51,271
550504977,550504978,51,271
550513597,550513598,51,271
550522212,550522213,51,271
550530832,550530833,51,271
550539446,550539446,51,271
550548061,550548062,51,271
550556676,550556677,51,271
550566041,550566042,51,271
550574688,550574688,51,271
550583690,550583691,51,271
550592308,550592308,51,271
550600922,550600922,51,271
550609542,550609543,51,271
550618155,550618156,51,271
550626770,550626771,51,271
550635387,550635387,51,271
550644002,550644002,51,271
550652621,550652622,51,271
550661237,550661237,51,271
550669857,550669858,51,271
550679645,550679646,51,271
550688263,550688263,51,271
550696879,550696879,51,271
550705496,550705496,51,271
550714115,550714115,51,271
550722730,550722730,51,271
550731346,550731346,51,271
550739958,550739959,51,271
550748578,550748579,51,271
550757190,550757191,51,271
550765804,550765805,51,271
550775253,550775253,51,271
550783897,550783898,51,271
550792901,550792902,51,271
550801515,550801516,51,270
550810132,550810133,51,270
550818746,550818747,51,271
550827361,550827362,51,271
550835976,550835977,51,271
550844594,550844594,51,271
550853211,550853211,51,271
550861824,550861825,51,271
550870443,550870444,51,270
550879060,550879061,51,269
550888851,550888852,51,269
550897465,550897465,51,270
550906079,550906080,51,270
550914698,550914698,51,271
550923313,550923314,51,271
550931932,550931932,51,271
550940549,550940549,51,271
550949166,550949166,51,270
550957780,550957781,51,270
550966393,550966394,51,271
550975009,550975009,51,271
550984372,550984373,51,271
550993027,550993028,51,271
551002020,551002021,51,271
551010639,551010639,51,271
551019252,551019252,51,271
551027869,551027869,51,270
551036484,551036485,51,270
551045102,551045102,51,269
551053721,551053722,51,269
551062335,551062335,51,269
551070951,551070952,51,269
551079569,551079570,51,270
551088187,551088187,51,269
551098052,551098052,51,269
551106667,551106667,51,270
551115285,551115285,51,270
551123901,551123901,51,271
551132517,551132518,51,271
551141130,551141131,51,271
551149749,551149749,51,271
551158361,551158362,51,271
551166973,551166973,51,271
551175591,551175592,51,271
551184204,551184205,51,271
551193574,551193575,51,271
551202218,551202218,51,271
551211218,551211219,51,271
551219833,551219834,51,271
551228449,551228449,51,271
551237063,551237063,51,271
551245682,551245683,51,271
551254301,551254302,51,271
551262917,551262918,51,271
551271539,551271540,51,271
551280156,551280157,51,271
551288775,551288775,51,271
551297388,551297389,51,271
551307126,551307127,51,271
551315741,551315741,51,271
551324357,551324358,51,271
551332974,551332974,51,271
551341588,551341588,51,271
551350206,551350207,51,271
551358820,551358820,51,271
551367432,551367432,51,271
551376047,551376047,51,271
551384663,551384664,51,271
551393281,551393282,52,271
551403068,551403069,52,271
551411689,551411690,52,271
551420306,551420307,52,271
551428925,551428926,52,271
551437542,551437543,52,271
551446158,551446158,52,271
551454778,551454779,52,271
551463394,551463395,52,271
551472015,551472015,52,271
551480634,551480635,52,271
551489254,551489255,52,271
551499114,551499115,52,271
551507732,551507732,52,271
551516347,551516347,52,271
551524964,551524965,52,271
551533586,551533587,52,271
551542202,551542203,52,271
551550821,551550821,52,271
551559436,551559437,52,271
551568054,551568054,52,271
551576671,551576672,52,271
551585287,551585287,52,271
551594729,551594730,52,271
551603373,551603374,52,271
551612392,551612393,52,271
551621006,551621006,52,271
551629630,551629630,52,271
551638244,551638245,52,271
551646860,551646860,52,271
551655479,551655480,52,271
551664097,551664098,52,271
551672718,551672718,52,271
551681333,551681333,52,271
551689955,551689956,52,271
551698574,551698575,52,271
551708364,551708364,52,271
551716980,551716980,52,271
551725600,551725600,52,271
551734221,551734222,52,271
551742835,551742836,52,271
551751453,551751453,52,271
551760068,551760069,52,271
551768687,551768688,52,271
551777302,551777303,52,271
551785917,551785918,52,271
551794538,551794538,52,271
551803991,551803992,52,271
551812648,551812649,52,271
551821644,551821644,52,271
551830263,551830264,52,272
551838882,551838883,52,272
551847501,551847502,52,272
551856120,551856120,52,272
551864739,551864739,52,273
551873358,551873358,52,273
551881973,551881974,52,272
551890596,551890597,52,272
551899213,551899214,52,272
551907831,551907832,52,272
551917620,551917620,52,272
551926234,551926234,52,273
551934852,551934852,52,273
551943466,551943467,52,272
551952084,551952085,52,272
551960701,551960702,52,272
551969321,551969321,52,272
551977936,551977937,52,272
551986552,551986552,52,272
551995170,551995171,52,273
552003786,552003787,52,273
552013156,552013157,52,272
552021800,552021800,52,272
552030819,552030819,52,272
552039436,552039437,52,272
552048056,552048057,52,272
552056674,552056675,52,272
552065291,552065292,52,272
552073912,552073913,52,272
552082530,552082530,52,272
552091149,552091149,52,272
552099765,552099766,52,272
552108383,552108384,52,272
552117000,552117001,52,272
552126863,552126863,52,272
552135483,552135484,52,272
552144099,552144100,52,272
552152718,552152719,52,272
552161333,552161333,52,272
552169954,552169954,52,272
552178572,552178573,52,272
552187188,552187189,52,272
552195801,552195802,52,272
552204417,552204418,52,272
552213035,552213036,52,272
552222401,552222401,52,272
552231048,552231049,52,272
552240064,552240064,52,272
552248685,552248686,52,272
552257302,552257302,52,272
552265918,552265919,52,272
552274541,552274541,52,272
552283159,552283159,52,272
552291781,552291782,52,272
552300399,552300399,52,272
552309022,552309022,52,272
552317641,552317642,52,272
552326258,552326259,52,272
552336118,552336119,52,272
552344735,552344735,52,272
552353354,552353355,52,272
552361968,552361969,52,272
552370591,552370591,52,272
552379205,552379206,52,272
552387822,552387823,52,272
552396436,552396437,52,272
552405052,552405053,52,272
552413672,552413673,52,272
552422288,552422289,52,272
552431733,552431733,52,272
552440379,552440380,52,273
552449386,552449386,52,273
552458001,552458001,52,272
552466619,552466620,52,272
552475241,552475241,52,272
552483856,552483857,52,272
552492478,552492479,52,272
552501093,552501094,52,272
552509715,552509716,52,272
552518331,552518332,52,272
552526947,552526948,52,272
552535568,552535569,52,272
552544926,552544926,52,273
552553575,552553576,52,272
552562628,552562629,52,272
552571246,552571246,52,272
552579862,552579863,52,272
552588480,552588480,52,272
552597095,552597096,52,272
552605711,552605712,52,272
552614331,552614332,52,272
552622946,552622946,52,272
552631568,552631569,52,272
552640184,552640185,52,272
552648806,552648807,52,272
552658669,552658670,52,272
552667286,552667286,52,272
552675902,552675903,52,272
552684521,552684521,52,272
552693140,552693140,52,272
552701757,552701758,52,272
552710378,552710379,52,272
552718995,552718996,52,272
552727616,552727616,52,272
552736230,552736231,52,272
552744845,552744845,52,272
552754214,552754215,52,272
552762857,552762858,52,272
552771909,552771909,52,272
552780524,552780525,52,272
552789144,552789145,52,272
552797759,552797760,52,270
552806373,552806374,52,270
552814989,552814990,52,269
552823607,552823608,52,269
552832225,552832226,52,270
552840841,552840842,52,270
552849463,552849464,52,271
552858080,552858080,52,271
552867944,552867944,52,271
552876561,552876561,52,271
552885178,552885178,52,271
552893797,552893798,52,271
552902414,552902414,52,271
552911035,552911035,52,271
552919655,552919656,52,271
552928275,552928275,52,272
552936890,552936891,52,272
552945510,552945510,52,272
552954129,552954130,52,272
552963498,552963498,52,272
552972146,552972146,52,272
552981199,552981200,52,272
552989819,552989819,52,272
552998434,552998435,52,272
553007048,553007049,52,272
553015666,553015666,52,272
553024281,553024282,52,272
553032899,553032899,52,272
553041513,553041514,52,270
553050135,553050135,52,270
553058752,553058753,52,271
553067367,553067368,52,271
553077232,553077232,52,271
553085849,553085849,52,270
553094471,553094472,52,270
553103090,553103090,52,271
553111710,553111711,52,271
553120327,553120328,52,271
553128948,553128948,52,271
553137564,553137565,53,271
553146179,553146180,53,271
553154797,553154798,53,271
553163411,553163411,53,271
553172791,553172792,53,271
553181434,553181434,53,271
553190453,553190454,53,271
553199069,553199069,53,271
553207686,553207687,53,271
553216301,553216302,53,271
553224919,553224919,53,271
553233540,553233540,53,271
553242157,553242158,53,271
553250779,553250779,53,271
553259397,553259397,53,271
553268017,553268018,53,271
553276635,553276635,53,271
553286422,553286423,53,271
553295042,553295043,53,271
553303660,553303660,53,271
553312281,553312282,53,271
553320899,553320899,53,271
553329520,553329521,53,271
553338136,553338136,53,271
553346752,553346752,53,272
553355368,553355369,53,272
553363985,553363985,53,272
553372605,553372606,53,272
553381969,553381969,53,273
553390620,553390621,53,272
553399654,553399654,53,272
553408271,553408272,53,273
553416886,553416887,53,273
553425503,553425503,53,272
553434122,553434122,53,272
553442737,553442737,53,272
553451356,553451357,53,272
553459973,553459973,53,273
553468595,553468596,53,273
553477209,553477210,53,273
553485825,553485825,53,273
553495612,553495613,53,273
553504228,553504229,53,272
553512847,553512847,53,272
553521463,553521464,53,272
553530083,553530083,53,272
553538698,553538698,53,272
553547311,553547311,53,272
553555924,553555925,53,273
553564540,553564541,53,273
553573157,553573157,53,273
553581772,553581772,53,273
553591141,553591142,53,272
553599784,553599784,53,273
553608793,553608793,53,273
553617406,553617407,53,273
553626018,553626019,53,273
553634637,553634638,53,273
553643252,553643253,53,273
553651871,553651872,53,272
553660488,553660489,53,272
553669109,553669110,53,272
553677724,553677724,53,272
553686338,553686339,53,273
553694956,553694956,53,273
553704821,553704822,53,273
553713438,553713439,53,273
553722055,553722056,53,273
553730674,553730675,53,273
553739290,553739290,53,273
553747908,553747908,53,273
553756522,553756523,53,273
553765136,553765136,53,273
553773755,553773755,53,273
553782367,553782367,53,273
553790984,553790984,53,273
553799599,553799600,53,273
553808213,553808214,53,273
553817991,553817991,53,273
553826605,553826606,53,273
553835221,553835222,53,273
553843834,553843835,53,272
553852456,553852456,53,272
553861071,553861072,53,273
553869693,553869693,53,273
553878306,553878306,53,273
553886919,553886920,53,273
553895537,553895538,53,273
553904153,553904154,53,273
553913515,553913515,53,272
553922160,553922160,53,272
553931197,553931198,53,272
553939813,553939814,53,272
553948427,553948427,53,272
553957040,553957041,53,273
553965655,553965655,53,273
553974274,553974274,53,273
553982886,553982886,53,273
553991505,553991506,53,272
554000119,554000119,53,272
554008738,554008739,53,273
554017352,554017353,53,273
554027214,554027214,53,273
554035827,554035828,53,273
554044446,554044446,53,273
554053063,554053063,53,273
554061678,554061678,53,273
554070296,554070297,53,273
554078912,554078912,53,273
554087531,554087531,53,273
554096144,554096145,53,273
554104760,554104761,53,273
554113378,554113379,53,273
554121993,554121994,53,272
554130614,554130614,53,273
554140446,554140447,53,273
554149066,554149067,53,272
554157680,554157681,53,272
554166290,554166291,53,272
554174908,554174909,53,272
554183521,554183522,53,272
554192137,554192138,53,272
