t1,t2,command,force,position
178132712,178132712,57,-1,922
178140717,178140717,57,-1,924
178148711,178148712,57,-1,923
178156713,178156713,57,-1,922
178164712,178164713,57,-1,922
178172712,178172713,57,-1,921
178180717,178180717,57,-1,923
178188711,178188711,57,-1,922
178196712,178196713,57,-1,924
178204712,178204713,57,-1,923
178212712,178212713,57,-1,920
178220717,178220717,57,-1,923
178228711,178228711,57,-1,922
178236712,178236713,57,-1,922
178244713,178244713,57,-1,923
178252712,178252713,57,-1,924
178260717,178260717,57,-1,923
178268711,178268712,57,-1,922
178276712,178276713,57,-1,924
178284712,178284713,57,-1,923
178292712,178292713,57,-1,923
178300717,178300717,57,-1,923
178308711,178308711,57,-1,922
178316713,178316713,57,-1,923
178324712,178324713,57,-1,922
178332712,178332713,57,-1,923
178340717,178340717,57,-1,921
178348711,178348711,57,-1,923
178356712,178356713,57,-1,919
178364713,178364713,57,-1,922
178372712,178372713,57,-1,922
178380717,178380717,57,-1,922
178388711,178388711,57,-1,922
178396712,178396713,57,-1,922
178404712,178404713,57,-1,923
178412712,178412713,57,-1,924
178420717,178420717,57,-1,923
178428711,178428711,57,-1,922
178436712,178436713,57,-1,923
178444712,178444713,57,-1,922
178452712,178452713,57,-1,922
178460717,178460717,57,-1,923
178468711,178468712,57,-1,922
178476713,178476713,57,-1,922
178484713,178484713,57,-1,922
178492713,178492713,57,-1,924
178500717,178500717,57,-1,922
178508711,178508713,58,-1,922
178516713,178516713,58,-1,923
178524712,178524713,58,-1,922
178532713,178532713,58,-1,923
178540717,178540717,58,-1,923
178548711,178548712,58,-1,922
178556713,178556713,58,-1,922
178564713,178564713,58,-1,922
178572712,178572713,58,-1,922
178580717,178580717,58,-1,922
178588711,178588712,58,-1,923
178596712,178596713,58,-1,923
178604712,178604713,58,-1,922
178612712,178612713,58,-1,923
178620717,178620718,58,-1,922
178628711,178628712,58,-1,921
178636712,178636713,58,-1,922
178644712,178644713,58,-1,925
178652712,178652713,58,-1,922
178660716,178660717,58,-1,922
178668711,178668712,58,-1,921
178676713,178676713,58,-1,921
178684712,178684713,58,-1,922
178692713,178692713,58,-1,923
178700717,178700717,58,-1,923
178708711,178708712,58,-1,923
178716712,178716713,58,-1,922
178724713,178724713,58,-1,921
178732712,178732713,58,-1,920
178740717,178740718,58,-1,918
178748711,178748712,58,-1,917
178756712,178756713,58,-1,915
178764713,178764713,58,-1,914
178772712,178772713,58,-1,910
178780717,178780717,58,-1,910
178788711,178788711,58,-1,910
178796712,178796713,58,-1,909
178804713,178804713,58,-1,906
178812712,178812713,58,-1,908
178820716,178820717,58,-1,909
178828711,178828712,58,-1,910
178836712,178836713,58,-1,908
178844713,178844713,58,-1,910
178852713,178852713,58,-1,908
178860716,178860717,58,-1,908
178868711,178868712,58,-1,909
178876713,178876713,58,-1,908
178884712,178884713,58,-1,908
178892713,178892713,58,-1,908
178900717,178900717,58,-1,907
178908711,178908712,58,-1,909
178916712,178916713,58,-1,908
178924713,178924713,58,-1,909
178932712,178932713,58,-1,909
178940717,178940717,58,-1,909
178948711,178948712,58,-1,907
178956712,178956713,58,-1,908
178964713,178964713,58,-1,906
178972712,178972713,58,-1,909
178980717,178980717,58,-1,910
178988711,178988712,58,-1,910
178996712,178996713,58,-1,909
179004712,179004713,58,-1,907
179012712,179012713,58,-1,909
179020717,179020717,58,-1,910
179028711,179028712,58,-1,909
179036712,179036713,58,-1,909
179044712,179044713,58,-1,909
179052713,179052713,58,-1,910
179060716,179060717,58,-1,909
179068711,179068712,58,-1,909
179076713,179076714,58,-1,909
179084712,179084713,58,-1,908
179092713,179092713,58,-1,906
179100717,179100717,58,-1,910
179108711,179108711,58,-1,911
179116713,179116713,58,-1,909
179124712,179124713,58,-1,908
179132713,179132713,58,-1,909
179140717,179140717,58,-1,908
179148711,179148711,58,-1,909
179156713,179156713,58,-1,908
179164712,179164713,58,-1,909
179172712,179172713,58,-1,908
179180717,179180717,58,-1,908
179188711,179188711,58,-1,910
179196712,179196713,58,-1,909
179204712,179204713,58,-1,909
179212712,179212713,58,-1,909
179220717,179220717,58,-1,909
179228711,179228711,58,-1,908
179236712,179236713,58,-1,908
179244712,179244713,58,-1,909
179252712,179252713,58,-1,909
179260716,179260717,58,-1,909
179268711,179268711,58,-1,909
179276712,179276713,58,-1,909
179284713,179284713,58,-1,908
179292713,179292713,58,-1,909
179300717,179300717,58,-1,909
179308711,179308712,58,-1,909
179316712,179316713,58,-1,909
179324713,179324713,58,-1,909
179332712,179332713,58,-1,909
179340716,179340717,58,-1,909
179348711,179348712,58,-1,909
179356712,179356713,58,-1,909
179364713,179364714,58,-1,909
179372712,179372713,58,-1,908
179380717,179380717,58,-1,908
179388711,179388712,58,-1,909
179396712,179396713,58,-1,909
179404713,179404713,58,-1,909
179412712,179412713,58,-1,909
179420717,179420717,58,-1,908
179428711,179428712,58,-1,908
179436712,179436713,58,-1,910
179444712,179444713,58,-1,908
179452713,179452713,58,-1,911
179460717,179460717,58,-1,909
179468711,179468712,58,-1,909
179476712,179476713,58,-1,909
179484712,179484713,58,-1,908
179492712,179492713,58,-1,909
179500716,179500717,58,-1,909
179508711,179508711,58,-1,909
179516712,179516713,58,-1,906
179524712,179524713,58,-1,909
179532712,179532713,58,-1,910
179540717,179540718,58,-1,909
179548711,179548712,58,-1,909
179556713,179556713,58,-1,907
179564712,179564713,58,-1,908
179572712,179572713,58,-1,909
179580717,179580717,58,-1,909
179588711,179588712,58,-1,908
179596712,179596713,58,-1,909
179604712,179604713,58,-1,908
179612713,179612713,58,-1,907
179620717,179620718,58,-1,909
179628710,179628711,58,-1,909
179636712,179636713,58,-1,908
179644713,179644713,58,-1,908
179652712,179652712,58,-1,908
179660717,179660717,58,-1,909
179668711,179668712,58,-1,909
179676712,179676713,58,-1,908
179684713,179684713,58,-1,909
179692712,179692713,58,-1,907
179700716,179700717,58,-1,909
179708711,179708712,58,-1,909
179716713,179716713,58,-1,907
179724712,179724713,58,-1,909
179732712,179732713,58,-1,909
179740717,179740717,58,-1,908
179748711,179748712,58,-1,909
179756712,179756713,58,-1,909
179764712,179764713,58,-1,908
179772712,179772713,58,-1,909
179780717,179780717,58,-1,909
179788711,179788711,58,-1,909
179796712,179796713,58,-1,908
179804713,179804713,58,-1,908
179812712,179812713,58,-1,907
179820717,179820718,58,-1,909
179828711,179828712,58,-1,909
179836712,179836713,58,-1,910
179844712,179844713,58,-1,909
179852712,179852713,58,-1,909
179860717,179860717,58,-1,909
179868711,179868711,58,-1,910
179876712,179876713,58,-1,908
179884713,179884713,58,-1,908
179892713,179892713,58,-1,909
179900716,179900717,58,-1,908
179908711,179908712,58,-1,909
179916712,179916713,58,-1,908
179924712,179924713,58,-1,910
179932713,179932713,58,-1,908
179940716,179940717,58,-1,908
179948711,179948712,58,-1,908
179956712,179956713,58,-1,909
179964713,179964713,58,-1,910
179972712,179972713,58,-1,910
179980716,179980717,58,-1,909
179988711,179988712,58,-1,908
179996713,179996713,58,-1,910
180004713,180004713,58,-1,908
180012713,180012713,58,-1,908
180020716,180020717,58,-1,909
180028711,180028711,58,-1,908
180036713,180036713,58,-1,909
180044712,180044713,58,-1,908
180052713,180052713,58,-1,908
180060717,180060717,58,-1,909
180068711,180068712,58,-1,908
180076712,180076713,58,-1,907
180084712,180084713,58,-1,908
180092713,180092713,58,-1,909
180100717,180100717,58,-1,909
180108711,180108712,58,-1,908
180116713,180116713,58,-1,910
180124712,180124713,58,-1,908
180132712,180132713,58,-1,908
180140717,180140717,58,-1,909
180148711,180148711,58,-1,909
180156713,180156713,58,-1,908
180164713,180164713,58,-1,907
180172712,180172713,58,-1,909
180180717,180180717,58,-1,908
180188711,180188712,58,-1,909
180196713,180196713,58,-1,908
180204713,180204713,58,-1,908
180212712,180212713,58,-1,908
180220717,180220717,58,-1,908
180228711,180228711,58,-1,911
180236712,180236713,58,-1,908
180244712,180244713,58,-1,907
180252712,180252713,58,-1,908
180260716,180260717,58,-1,909
180268711,180268711,58,-1,909
180276712,180276713,58,-1,909
180284713,180284713,58,-1,911
180292712,180292713,58,-1,908
180300716,180300717,58,-1,909
180308711,180308711,58,-1,909
180316712,180316713,58,-1,909
180324712,180324713,58,-1,908
180332712,180332713,58,-1,908
180340717,180340717,58,-1,909
180348711,180348712,58,-1,908
180356712,180356713,58,-1,909
180364713,180364713,58,-1,909
180372713,180372713,58,-1,909
180380717,180380717,58,-1,909
180388711,180388711,58,-1,909
180396713,180396713,58,-1,910
180404713,180404713,58,-1,908
180412713,180412713,58,-1,908
180420717,180420717,58,-1,908
180428711,180428712,58,-1,909
180436712,180436713,58,-1,909
180444712,180444713,58,-1,910
180452713,180452713,58,-1,908
180460717,180460717,58,-1,907
180468711,180468712,58,-1,909
180476712,180476713,58,-1,908
180484712,180484713,58,-1,910
180492712,180492713,58,-1,909
180500717,180500717,58,-1,908
180508711,180508712,58,-1,908
180516713,180516713,58,-1,908
180524712,180524713,58,-1,909
180532712,180532713,58,-1,909
180540716,180540717,58,-1,909
180548711,180548711,58,-1,909
180556712,180556713,58,-1,909
180564712,180564713,58,-1,910
180572712,180572713,58,-1,909
180580717,180580717,58,-1,908
180588711,180588712,58,-1,909
180596712,180596713,58,-1,908
180604712,180604713,58,-1,909
180612712,180612713,58,-1,909
180620717,180620718,58,-1,909
180628711,180628711,58,-1,907
180636712,180636713,58,-1,909
180644712,180644713,58,-1,909
180652712,180652713,58,-1,909
180660717,180660717,58,-1,908
180668711,180668712,58,-1,908
180676712,180676713,58,-1,909
180684712,180684713,58,-1,910
180692712,180692713,58,-1,909
180700717,180700717,58,-1,908
180708711,180708712,58,-1,910
180716713,180716713,58,-1,909
180724712,180724713,58,-1,909
180732712,180732713,58,-1,909
180740716,180740717,58,-1,909
180748711,180748712,58,-1,909
180756713,180756713,58,-1,909
180764712,180764713,58,-1,910
180772712,180772712,58,-1,909
180780717,180780717,58,-1,909
180788711,180788712,58,-1,908
180796712,180796713,58,-1,909
180804713,180804713,58,-1,908
180812712,180812713,58,-1,909
180820717,180820717,58,-1,908
180828711,180828711,58,-1,908
180836712,180836713,58,-1,909
180844712,180844713,58,-1,909
180852712,180852713,58,-1,909
180860716,180860717,58,-1,909
180868711,180868712,58,-1,909
180876712,180876713,58,-1,909
180884712,180884713,58,-1,910
180892713,180892713,58,-1,911
180900717,180900717,58,-1,909
180908711,180908712,58,-1,907
180916712,180916713,58,-1,909
180924712,180924713,58,-1,910
180932713,180932713,58,-1,909
180940716,180940717,58,-1,910
180948711,180948711,58,-1,908
180956712,180956713,58,-1,910
180964712,180964713,58,-1,910
180972712,180972713,58,-1,909
180980717,180980717,58,-1,908
180988711,180988711,58,-1,908
180996713,180996713,58,-1,909
181004712,181004713,58,-1,910
181012713,181012713,58,-1,909
181020717,181020717,58,-1,908
181028711,181028712,58,-1,909
181036712,181036713,58,-1,908
181044712,181044713,58,-1,909
181052713,181052713,58,-1,909
181060717,181060717,58,-1,908
181068711,181068711,58,-1,910
181076713,181076713,58,-1,910
181084712,181084713,58,-1,910
181092712,181092713,58,-1,908
181100717,181100717,58,-1,908
181108711,181108712,58,-1,908
181116713,181116713,58,-1,908
181124712,181124713,58,-1,908
181132712,181132713,58,-1,908
181140717,181140717,58,-1,908
181148711,181148711,58,-1,910
181156712,181156713,58,-1,911
181164713,181164713,58,-1,909
181172712,181172713,58,-1,908
181180717,181180717,58,-1,909
181188711,181188711,58,-1,908
181196712,181196713,58,-1,908
181204713,181204713,58,-1,908
181212712,181212713,58,-1,909
181220717,181220717,58,-1,908
181228711,181228711,58,-1,908
181236712,181236713,58,-1,908
181244713,181244713,58,-1,907
181252712,181252713,58,-1,908
181260716,181260717,58,-1,908
181268711,181268712,58,-1,909
181276712,181276713,58,-1,910
181284712,181284713,58,-1,907
181292712,181292713,58,-1,908
181300717,181300718,58,-1,908
181308711,181308712,58,-1,909
181316713,181316713,58,-1,910
181324712,181324713,58,-1,908
181332713,181332713,58,-1,909
181340716,181340717,58,-1,908
181348711,181348712,58,-1,909
181356712,181356713,58,-1,908
181364713,181364713,58,-1,908
181372712,181372713,58,-1,908
181380717,181380717,58,-1,908
181388711,181388711,58,-1,909
181396712,181396713,58,-1,910
181404713,181404713,58,-1,910
181412713,181412713,58,-1,909
181420716,181420717,58,-1,909
181428711,181428712,58,-1,909
181436713,181436713,58,-1,909
181444712,181444713,58,-1,906
181452712,181452713,58,-1,909
181460716,181460717,58,-1,909
181468711,181468712,58,-1,909
181476712,181476713,58,-1,908
181484712,181484713,58,-1,908
181492713,181492713,58,-1,908
181500717,181500717,58,-1,908
181508711,181508712,58,-1,909
181516713,181516713,58,-1,909
181524712,181524713,58,-1,908
181532713,181532713,58,-1,908
181540717,181540717,58,-1,908
181548711,181548711,58,-1,908
181556712,181556713,58,-1,907
181564712,181564712,58,-1,909
181572712,181572713,58,-1,908
181580717,181580717,58,-1,909
181588710,181588711,58,-1,908
181596712,181596713,58,-1,908
181604712,181604713,58,-1,908
181612712,181612713,58,-1,908
181620717,181620717,58,-1,909
181628711,181628712,58,-1,908
181636712,181636713,58,-1,909
181644712,181644713,58,-1,909
181652712,181652713,58,-1,909
181660717,181660717,58,-1,909
181668711,181668712,58,-1,909
181676713,181676713,58,-1,910
181684712,181684713,58,-1,908
181692712,181692713,58,-1,909
181700716,181700717,58,-1,909
181708711,181708713,59,-1,909
181716712,181716713,59,-1,909
181724713,181724713,59,-1,909
181732712,181732713,59,-1,909
181740717,181740717,59,-1,908
181748711,181748712,59,-1,909
181756712,181756713,59,-1,908
181764713,181764713,59,-1,908
181772712,181772713,59,-1,913
181780717,181780718,59,-1,909
181788711,181788712,59,-1,909
181796712,181796713,59,-1,908
181804712,181804713,59,-1,909
181812712,181812713,59,-1,908
181820717,181820717,59,-1,909
181828711,181828712,59,-1,908
181836713,181836713,59,-1,910
181844712,181844713,59,-1,908
181852712,181852713,59,-1,907
181860717,181860717,59,-1,909
181868711,181868712,59,-1,910
181876712,181876713,59,-1,909
181884713,181884713,59,-1,909
181892712,181892713,59,-1,908
181900717,181900717,59,-1,908
181908711,181908711,59,-1,909
181916712,181916713,59,-1,908
181924713,181924713,59,-1,909
181932712,181932713,59,-1,909
181940716,181940717,59,-1,908
181948711,181948712,59,-1,909
181956712,181956713,59,-1,907
181964712,181964713,59,-1,909
181972712,181972713,59,-1,909
181980717,181980717,59,-1,908
181988711,181988712,59,-1,908
181996712,181996713,59,-1,907
182004712,182004713,59,-1,905
182012712,182012713,59,-1,903
182020717,182020717,59,-1,902
182028711,182028711,59,-1,902
182036712,182036713,59,-1,901
182044712,182044713,59,-1,901
182052713,182052713,59,-1,901
182060717,182060717,59,-1,901
182068711,182068712,59,-1,901
182076712,182076713,59,-1,902
182084712,182084713,59,-1,901
182092712,182092713,59,-1,900
182100717,182100717,59,-1,901
182108711,182108712,59,-1,901
182116712,182116713,59,-1,901
182124713,182124713,59,-1,902
182132713,182132713,59,-1,902
182140717,182140717,59,-1,901
182148711,182148712,59,-1,901
182156712,182156713,59,-1,900
182164712,182164713,59,-1,901
182172712,182172713,59,-1,901
182180717,182180717,59,-1,901
182188711,182188712,59,-1,901
182196712,182196713,59,-1,901
182204713,182204713,59,-1,901
182212712,182212713,59,-1,900
182220717,182220717,59,-1,901
182228711,182228712,59,-1,901
182236712,182236713,59,-1,902
182244712,182244713,59,-1,902
182252712,182252713,59,-1,903
182260717,182260717,59,-1,901
182268711,182268712,59,-1,901
182276712,182276713,59,-1,900
182284713,182284713,59,-1,901
182292712,182292713,59,-1,901
182300717,182300717,59,-1,901
182308711,182308711,59,-1,901
182316712,182316713,59,-1,900
182324713,182324713,59,-1,901
182332712,182332713,59,-1,902
182340717,182340717,59,-1,901
182348711,182348712,59,-1,901
182356712,182356713,59,-1,902
182364713,182364713,59,-1,902
182372712,182372713,59,-1,901
182380716,182380717,59,-1,901
182388711,182388712,59,-1,901
182396712,182396713,59,-1,900
182404712,182404713,59,-1,901
182412712,182412713,59,-1,901
182420717,182420717,59,-1,901
182428711,182428712,59,-1,901
182436712,182436713,59,-1,901
182444712,182444713,59,-1,901
182452712,182452713,59,-1,899
182460717,182460717,59,-1,899
182468711,182468711,59,-1,901
182476712,182476713,59,-1,902
182484712,182484713,59,-1,902
182492712,182492713,59,-1,902
182500717,182500717,59,-1,902
182508711,182508712,59,-1,900
182516712,182516713,59,-1,900
182524712,182524713,59,-1,901
182532712,182532713,59,-1,902
182540717,182540717,59,-1,901
182548711,182548711,59,-1,902
182556713,182556713,59,-1,901
182564712,182564713,59,-1,901
182572712,182572713,59,-1,901
182580717,182580717,59,-1,902
182588711,182588712,59,-1,900
182596713,182596713,59,-1,902
182604713,182604713,59,-1,902
182612712,182612713,59,-1,900
182620717,182620717,59,-1,901
182628711,182628712,59,-1,902
182636713,182636713,59,-1,901
182644713,182644713,59,-1,901
182652713,182652713,59,-1,900
182660717,182660717,59,-1,897
182668711,182668711,59,-1,898
182676712,182676713,59,-1,902
182684712,182684713,59,-1,902
182692713,182692713,59,-1,902
182700717,182700717,59,-1,901
182708711,182708712,59,-1,903
182716712,182716713,59,-1,901
182724712,182724713,59,-1,900
182732712,182732713,59,-1,902
182740717,182740717,59,-1,902
182748711,182748712,59,-1,901
182756712,182756713,59,-1,901
182764713,182764713,59,-1,902
182772712,182772713,59,-1,901
182780717,182780717,59,-1,901
182788711,182788712,59,-1,901
182796712,182796713,59,-1,901
182804712,182804713,59,-1,900
182812712,182812713,59,-1,902
182820717,182820717,59,-1,902
182828711,182828712,59,-1,901
182836712,182836713,59,-1,901
182844713,182844713,59,-1,902
182852712,182852713,59,-1,901
182860716,182860717,59,-1,902
182868711,182868711,59,-1,900
182876712,182876713,59,-1,901
182884713,182884713,59,-1,900
182892712,182892713,59,-1,901
182900717,182900717,59,-1,902
182908711,182908711,59,-1,902
182916712,182916713,59,-1,901
182924712,182924713,59,-1,902
182932712,182932713,59,-1,901
182940716,182940717,59,-1,902
182948711,182948712,59,-1,902
182956712,182956713,59,-1,901
182964712,182964713,59,-1,902
182972712,182972713,59,-1,901
182980717,182980717,59,-1,900
182988711,182988712,59,-1,900
182996713,182996713,59,-1,902
183004712,183004713,59,-1,901
183012712,183012713,59,-1,901
183020717,183020717,59,-1,900
183028711,183028712,59,-1,902
183036712,183036713,59,-1,898
183044712,183044713,59,-1,901
183052713,183052713,59,-1,901
183060717,183060717,59,-1,901
183068711,183068711,59,-1,901
183076712,183076713,59,-1,903
183084712,183084713,59,-1,901
183092712,183092713,59,-1,901
183100717,183100717,59,-1,900
183108711,183108712,59,-1,900
183116713,183116713,59,-1,901
183124712,183124713,59,-1,901
183132712,183132713,59,-1,901
183140717,183140717,59,-1,901
183148711,183148712,59,-1,901
183156712,183156713,59,-1,901
183164712,183164713,59,-1,902
183172712,183172713,59,-1,901
183180717,183180717,59,-1,901
183188711,183188712,59,-1,901
183196712,183196713,59,-1,903
183204712,183204713,59,-1,902
183212712,183212713,59,-1,901
183220717,183220717,59,-1,902
183228711,183228711,59,-1,901
183236713,183236713,59,-1,902
183244712,183244713,59,-1,901
183252712,183252713,59,-1,901
183260717,183260717,59,-1,901
183268711,183268712,59,-1,901
183276712,183276713,59,-1,902
183284713,183284713,59,-1,901
183292712,183292713,59,-1,902
183300717,183300717,59,-1,901
183308711,183308712,59,-1,901
183316712,183316713,59,-1,901
183324713,183324713,59,-1,901
183332712,183332713,59,-1,900
183340717,183340717,59,-1,901
183348711,183348712,59,-1,901
183356712,183356713,59,-1,902
183364713,183364713,59,-1,900
183372712,183372713,59,-1,902
183380717,183380717,59,-1,901
183388711,183388712,59,-1,901
183396712,183396713,59,-1,901
183404712,183404713,59,-1,901
183412712,183412713,59,-1,899
183420717,183420717,59,-1,901
183428711,183428712,59,-1,901
183436712,183436713,59,-1,901
183444713,183444713,59,-1,903
183452712,183452713,59,-1,902
183460717,183460717,59,-1,901
183468711,183468711,59,-1,901
183476712,183476713,59,-1,901
183484712,183484713,59,-1,901
183492712,183492713,59,-1,902
183500717,183500717,59,-1,900
183508711,183508712,59,-1,901
183516712,183516713,59,-1,902
183524712,183524713,59,-1,901
183532713,183532713,59,-1,900
183540717,183540717,59,-1,902
183548711,183548712,59,-1,902
183556713,183556713,59,-1,901
183564713,183564713,59,-1,901
183572712,183572713,59,-1,901
183580717,183580717,59,-1,901
183588711,183588712,59,-1,905
183596712,183596713,59,-1,901
183604712,183604713,59,-1,901
183612712,183612713,59,-1,900
183620717,183620717,59,-1,901
183628711,183628711,59,-1,900
183636712,183636713,59,-1,902
183644712,183644713,59,-1,901
183652712,183652713,59,-1,902
183660717,183660717,59,-1,903
183668711,183668711,59,-1,901
183676713,183676713,59,-1,901
183684712,183684713,59,-1,900
183692712,183692713,59,-1,899
183700717,183700717,59,-1,902
183708711,183708712,59,-1,902
183716713,183716713,59,-1,902
183724712,183724713,59,-1,900
183732712,183732713,59,-1,900
183740717,183740717,59,-1,900
183748711,183748711,59,-1,901
183756713,183756713,59,-1,901
183764713,183764713,59,-1,899
183772712,183772713,59,-1,902
183780717,183780717,59,-1,901
183788711,183788711,59,-1,900
183796712,183796713,59,-1,901
183804712,183804713,59,-1,902
183812712,183812713,59,-1,902
183820717,183820717,59,-1,902
183828711,183828712,59,-1,901
183836712,183836713,59,-1,898
183844713,183844713,59,-1,902
183852712,183852713,59,-1,901
183860717,183860717,59,-1,900
183868711,183868712,59,-1,902
183876712,183876713,59,-1,901
183884712,183884713,59,-1,902
183892712,183892713,59,-1,901
183900716,183900717,59,-1,901
183908711,183908711,59,-1,902
183916712,183916712,59,-1,901
183924713,183924713,59,-1,901
183932712,183932713,59,-1,901
183940717,183940717,59,-1,901
183948711,183948712,59,-1,902
183956712,183956713,59,-1,901
183964712,183964713,59,-1,901
183972712,183972713,59,-1,901
183980717,183980717,59,-1,901
183988711,183988712,59,-1,902
183996712,183996713,59,-1,901
184004712,184004712,59,-1,902
184012712,184012713,59,-1,901
184020717,184020717,59,-1,901
184028711,184028712,59,-1,900
184036713,184036713,59,-1,899
184044713,184044713,59,-1,899
184052712,184052713,59,-1,901
184060717,184060717,59,-1,901
184068711,184068711,59,-1,902
184076713,184076713,59,-1,900
184084712,184084713,59,-1,899
184092712,184092713,59,-1,901
184100717,184100717,59,-1,900
184108711,184108712,59,-1,901
184116713,184116713,59,-1,902
184124712,184124713,59,-1,900
184132712,184132713,59,-1,901
184140717,184140717,59,-1,901
184148711,184148712,59,-1,901
184156712,184156713,59,-1,900
184164712,184164713,59,-1,902
184172712,184172713,59,-1,901
184180716,184180717,59,-1,901
184188711,184188711,59,-1,901
184196712,184196713,59,-1,902
184204712,184204712,59,-1,902
184212712,184212713,59,-1,900
184220717,184220717,59,-1,901
184228711,184228711,59,-1,901
184236713,184236713,59,-1,901
184244713,184244713,59,-1,902
184252712,184252713,59,-1,900
184260717,184260717,59,-1,901
184268711,184268711,59,-1,901
184276713,184276713,59,-1,901
184284712,184284713,59,-1,901
184292712,184292713,59,-1,900
184300717,184300717,59,-1,901
184308711,184308711,59,-1,901
184316712,184316713,59,-1,901
184324712,184324713,59,-1,901
184332712,184332713,59,-1,902
184340717,184340717,59,-1,901
184348711,184348712,59,-1,901
184356712,184356713,59,-1,901
184364713,184364713,59,-1,901
184372713,184372713,59,-1,902
184380717,184380717,59,-1,901
184388711,184388711,59,-1,901
184396712,184396713,59,-1,902
184404712,184404713,59,-1,901
184412712,184412713,59,-1,902
184420717,184420717,59,-1,902
184428711,184428711,59,-1,901
184436712,184436713,59,-1,901
184444713,184444714,59,-1,901
184452712,184452713,59,-1,902
184460716,184460717,59,-1,899
184468711,184468712,59,-1,902
184476712,184476713,59,-1,901
184484712,184484713,59,-1,901
184492712,184492713,59,-1,901
184500716,184500717,59,-1,900
184508711,184508712,59,-1,901
184516712,184516713,59,-1,901
184524713,184524713,59,-1,900
184532712,184532713,59,-1,901
184540717,184540719,59,-1,900
184548711,184548712,59,-1,901
184556713,184556714,59,-1,901
184564713,184564713,59,-1,900
184572712,184572713,59,-1,903
184580718,184580719,59,-1,899
184588711,184588712,59,-1,900
184596712,184596713,59,-1,901
184604712,184604713,59,-1,900
184612713,184612713,59,-1,901
184620719,184620719,59,-1,900
184628711,184628711,59,-1,903
184636712,184636713,59,-1,901
184644712,184644713,59,-1,901
184652712,184652713,59,-1,901
184660718,184660719,59,-1,902
184668711,184668711,59,-1,900
184676713,184676713,59,-1,901
184684712,184684713,59,-1,901
184692712,184692713,59,-1,901
184700718,184700719,59,-1,900
184708711,184708711,59,-1,902
184716712,184716713,59,-1,902
184724712,184724713,59,-1,901
184732712,184732713,59,-1,901
184740719,184740719,59,-1,900
184748711,184748712,59,-1,902
184756713,184756713,59,-1,900
184764712,184764713,59,-1,901
184772712,184772715,59,-1,901
184780719,184780719,59,-1,901
184788711,184788711,59,-1,900
184796712,184796715,59,-1,902
184804712,184804714,59,-1,900
184812712,184812714,59,-1,901
184820718,184820719,59,-1,902
184828711,184828712,59,-1,900
184836714,184836715,59,-1,902
184844714,184844715,59,-1,902
184852714,184852715,59,-1,901
184860719,184860719,59,-1,900
184868711,184868713,59,-1,900
184876714,184876715,59,-1,901
184884714,184884715,59,-1,901
184892714,184892715,59,-1,903
184900719,184900719,59,-1,901
184908713,184908714,60,-1,901
184916714,184916715,60,-1,901
184924714,184924715,60,-1,901
184932714,184932714,60,-1,900
184940719,184940719,60,-1,901
184948713,184948714,60,-1,901
184956714,184956714,60,-1,903
184964715,184964715,60,-1,901
184972714,184972715,60,-1,901
184980718,184980719,60,-1,901
184988713,184988713,60,-1,901
184996714,184996715,60,-1,901
185004714,185004715,60,-1,901
185012714,185012715,60,-1,899
185020718,185020719,60,-1,901
185028713,185028713,60,-1,901
185036714,185036715,60,-1,900
185044714,185044715,60,-1,902
185052714,185052715,60,-1,901
185060718,185060719,60,-1,900
185068713,185068713,60,-1,901
185076714,185076715,60,-1,902
185084714,185084714,60,-1,899
185092714,185092715,60,-1,898
185100718,185100718,60,-1,898
185108713,185108714,60,-1,897
185116714,185116715,60,-1,895
185124714,185124715,60,-1,893
185132714,185132715,60,-1,891
185140718,185140719,60,-1,890
185148713,185148713,60,-1,889
185156714,185156715,60,-1,888
185164714,185164714,60,-1,888
185172715,185172715,60,-1,888
185180718,185180719,60,-1,886
185188713,185188713,60,-1,889
185196714,185196715,60,-1,888
185204714,185204715,60,-1,886
185212714,185212715,60,-1,887
185220718,185220719,60,-1,887
185228713,185228713,60,-1,889
185236714,185236715,60,-1,888
185244714,185244715,60,-1,888
185252714,185252715,60,-1,887
185260718,185260719,60,-1,889
185268713,185268713,60,-1,887
185276715,185276715,60,-1,888
185284714,185284715,60,-1,886
185292715,185292715,60,-1,888
185300719,185300719,60,-1,888
185308713,185308713,60,-1,887
185316714,185316715,60,-1,888
185324714,185324714,60,-1,888
185332714,185332715,60,-1,889
185340719,185340719,60,-1,889
185348713,185348713,60,-1,888
185356714,185356715,60,-1,887
185364715,185364715,60,-1,888
185372714,185372715,60,-1,888
185380719,185380719,60,-1,888
185388713,185388713,60,-1,888
185396714,185396715,60,-1,888
185404714,185404715,60,-1,889
185412714,185412714,60,-1,889
185420718,185420719,60,-1,887
185428713,185428713,60,-1,889
185436715,185436715,60,-1,885
185444714,185444715,60,-1,888
185452714,185452715,60,-1,888
185460718,185460719,60,-1,889
185468713,185468714,60,-1,888
185476714,185476715,60,-1,890
185484714,185484715,60,-1,889
185492714,185492715,60,-1,888
185500718,185500719,60,-1,888
185508713,185508713,60,-1,888
185516714,185516715,60,-1,890
185524714,185524714,60,-1,888
185532714,185532714,60,-1,888
185540718,185540719,60,-1,888
185548713,185548713,60,-1,888
185556714,185556715,60,-1,890
185564714,185564715,60,-1,888
185572714,185572715,60,-1,887
185580718,185580719,60,-1,888
