t1,t2,command,measured,zero
146282805,146282806,50,261,0
146288962,146288963,50,261,0
146295124,146295125,50,261,0
146301281,146301281,50,261,0
146308107,146308108,50,261,0
146314273,146314274,50,261,0
146320430,146320431,50,261,0
146326754,146326755,50,261,0
146332922,146332923,50,261,0
146339087,146339087,50,261,0
146345244,146345244,50,261,0
146351401,146351402,50,261,0
146358694,146358695,50,261,0
146364854,146364855,50,261,0
146371014,146371015,50,259,0
146377175,146377175,50,259,0
146383330,146383331,50,259,0
146390199,146390199,50,258,0
146396360,146396361,50,258,0
146402518,146402518,50,259,0
146408856,146408856,50,259,0
146415022,146415023,50,259,0
146421182,146421182,50,260,0
146427339,146427340,50,260,0
146433501,146433501,50,262,0
146440679,146440680,50,262,0
146446839,146446840,50,262,0
146452996,146452997,50,261,0
146459157,146459158,50,261,0
146465317,146465318,50,261,0
146472271,146472271,50,261,0
146478426,146478426,50,261,0
146484585,146484585,50,261,0
146490993,146490994,50,261,0
146497173,146497174,50,261,0
146503329,146503330,50,261,0
146509488,146509489,50,261,0
146515646,146515646,50,261,0
146522756,146522756,50,261,0
146528922,146528923,50,261,0
146535085,146535085,50,259,0
146541247,146541248,50,259,0
146547406,146547406,50,260,0
146554633,146554633,50,260,0
146560796,146560796,50,260,0
146566954,146566954,50,260,0
146573114,146573114,50,260,0
146579274,146579274,50,260,0
146586247,146586247,50,259,0
146592408,146592409,50,259,0
146598568,146598569,50,260,0
146604898,146604898,50,260,0
146611057,146611058,50,260,0
146617217,146617217,50,260,0
146623375,146623375,50,260,0
146629536,146629537,50,260,0
146636744,146636744,50,260,0
146642901,146642901,50,260,0
146649060,146649060,50,260,0
146655220,146655221,50,260,0
146661381,146661381,50,260,0
146668361,146668361,50,262,0
146674525,146674525,50,262,0
146680681,146680682,50,261,0
146687059,146687059,50,261,0
146693221,146693222,50,261,0
146699382,146699382,50,262,0
146705544,146705545,50,262,0
146711700,146711701,50,263,0
146718906,146718907,50,263,0
146725070,146725070,50,263,0
146731233,146731233,50,262,0
146737392,146737393,50,262,0
146743550,146743551,50,262,0
146750541,146750542,50,263,0
146756701,146756702,50,263,0
146762861,146762861,50,262,0
146769144,146769144,50,262,0
146775313,146775313,50,262,0
146781477,146781478,50,263,0
146787633,146787633,50,263,0
146793793,146793794,50,262,0
146801006,146801007,50,262,0
146807163,146807164,50,262,0
146813319,146813320,50,261,0
146819477,146819478,50,261,0
146825634,146825635,50,261,0
146832466,146832466,50,262,0
146838623,146838623,50,262,0
146844781,146844781,50,264,0
146851191,146851191,50,264,0
146857348,146857348,50,264,0
146863508,146863508,50,264,0
146869663,146869663,50,264,0
146875822,146875823,50,262,0
146883136,146883137,50,262,0
146889294,146889294,50,262,0
146895450,146895450,50,263,0
146901605,146901605,50,263,0
146907758,146907758,50,263,0
