47,984,-0.26
48,977,-0.35
49,975,-0.35
50,976,-0.53
51,951,-0.53
52,944,-0.44
53,931,-0.35
54,926,-0.35
55,906,-0.44
56,922,-0.35
57,894,-0.44
58,897,-0.18
59,868,-0.26
60,869,-0.26
61,844,0.00
62,844,0.09
63,833,0.35
64,825,0.09
65,807,0.53
66,804,0.53
67,791,0.79
68,783,1.05
69,791,1.32
70,760,1.67
71,760,1.58
72,745,2.37
73,739,2.37
74,724,2.81
75,706,3.08
76,719,3.43
77,693,3.87
78,685,4.04
79,677,4.39
80,665,4.57
81,671,4.83
82,642,5.19
83,628,5.62
84,620,5.54
252
ZERO_FORCE = 252
262
USER_MIN_FORCE_DATA = 262
318
USER_MAX_FORCE_DATA = 318
64
USER_MIN_ACTUATOR_COMMAND = 64
82
USER_MAX_ACTUATOR_COMMAND = 82
64
USER_MIN_ACTUATOR_AVG = 64
82
USER_MAX_ACTUATOR_AVG = 82
47,976,-0.18
48,981,-0.18
49,975,-0.18
50,961,0.00
51,959,0.09
52,934,0.00
53,935,0.09
54,918,0.18
55,931,-0.09
56,899,0.18
57,908,0.00
58,881,0.18
59,879,-0.09
60,866,0.00
61,854,0.09
62,840,0.09
63,828,0.35
64,831,0.35
65,811,0.79
66,797,0.79
67,800,0.97
68,775,1.32
69,794,1.49
70,754,2.02
71,757,1.85
72,742,2.37
73,733,2.55
74,712,3.25
75,709,3.60
76,709,3.78
77,693,4.31
78,678,4.83
253
ZERO_FORCE = 253
259
USER_MIN_FORCE_DATA = 259
310
USER_MAX_FORCE_DATA = 310
62
USER_MIN_ACTUATOR_COMMAND = 62
76
USER_MAX_ACTUATOR_COMMAND = 76
63
USER_MIN_ACTUATOR_AVG = 63
79
USER_MAX_ACTUATOR_AVG = 79
47,976,0.00
48,982,0.00
49,976,-0.18
50,957,-0.18
51,956,-0.18
52,940,0.35
53,933,-0.09
54,919,-0.35
55,914,-0.35
56,901,0.09
57,892,0.09
58,876,0.09
59,879,0.09
60,862,0.18
61,846,0.09
62,842,0.18
63,834,0.18
64,814,0.26
65,816,0.44
66,801,0.62
67,791,0.70
68,782,0.97
69,779,1.41
70,764,1.41
71,747,1.58
72,743,2.11
73,725,2.20
74,718,2.90
75,717,2.64
255
ZERO_FORCE = 255
259
USER_MIN_FORCE_DATA = 259
285
USER_MAX_FORCE_DATA = 285
60
USER_MIN_ACTUATOR_COMMAND = 60
73
USER_MAX_ACTUATOR_COMMAND = 73
62
USER_MIN_ACTUATOR_AVG = 62
77
USER_MAX_ACTUATOR_AVG = 77
47,978,-0.09
48,978,0.18
49,973,0.18
50,958,0.00
51,970,0.09
52,941,0.09
53,934,0.00
54,918,-0.09
55,914,-0.26
56,900,-0.35
57,901,-0.53
58,881,-0.09
59,878,-0.09
60,853,-0.09
61,852,-0.18
62,844,0.18
63,855,0.09
254
ZERO_FORCE = 254
257
USER_MIN_FORCE_DATA = 257
256
USER_MAX_FORCE_DATA = 256
47
USER_MIN_ACTUATOR_COMMAND = 47
61
USER_MAX_ACTUATOR_COMMAND = 61
58
USER_MIN_ACTUATOR_AVG = 58
73
USER_MAX_ACTUATOR_AVG = 73
47,979,-0.44
48,977,-0.44
49,981,-0.26
50,952,-0.53
51,955,-0.26
52,938,-0.35
53,953,-0.53
54,921,-0.35
55,919,-0.62
56,901,-0.26
57,896,-0.26
58,881,-0.53
59,879,-0.53
60,863,-0.35
61,850,-0.09
62,837,0.00
63,831,0.18
64,825,0.26
65,805,0.53
66,800,0.53
67,786,0.97
68,789,1.14
69,765,1.58
70,763,1.32
71,745,1.93
72,747,1.85
73,734,2.37
250
ZERO_FORCE = 250
256
USER_MIN_FORCE_DATA = 256
282
USER_MAX_FORCE_DATA = 282
62
USER_MIN_ACTUATOR_COMMAND = 62
71
USER_MAX_ACTUATOR_COMMAND = 71
59
USER_MIN_ACTUATOR_AVG = 59
72
USER_MAX_ACTUATOR_AVG = 72
