68045,0.00,180.00,47,36,248,47,54,252
68068,0.00,180.00,47,39,247,47,57,251
68091,0.00,179.00,47,39,247,47,57,251
68114,0.00,179.00,47,40,247,47,58,254
68137,0.00,179.00,47,39,247,47,57,252
68160,0.00,179.00,47,39,247,47,57,254
68183,0.00,179.00,47,40,247,47,56,252
68206,0.00,179.00,47,38,247,47,58,252
68229,0.00,179.00,47,39,247,47,57,252
68252,0.00,179.00,47,40,247,47,58,255
68275,0.00,179.00,47,39,247,47,57,255
68298,0.00,179.00,47,39,247,47,57,254
68321,0.00,179.00,47,39,247,47,57,253
68344,0.00,179.00,47,40,247,47,56,253
68367,0.00,179.00,47,40,247,47,55,252
68390,0.00,179.00,47,40,248,47,58,252
68413,0.00,179.00,47,38,248,47,57,252
68436,0.00,179.00,47,40,249,47,55,252
68459,0.00,179.00,47,39,250,47,57,252
68482,0.00,179.00,47,39,250,47,57,252
68505,0.00,179.00,47,39,248,47,55,252
68528,0.00,179.00,47,38,249,47,57,252
68551,0.00,179.00,47,39,248,47,57,251
68574,0.00,179.00,47,39,249,47,57,251
68597,0.00,179.00,47,38,251,47,55,251
68620,0.00,179.00,47,39,248,47,58,254
68643,0.00,179.00,47,39,248,47,57,255
68666,0.00,179.00,47,39,251,47,56,255
68689,0.00,179.00,47,40,251,47,57,253
68712,0.00,179.00,47,40,249,47,56,254
68735,0.00,179.00,47,40,250,47,57,255
68758,0.00,179.00,47,41,251,47,56,252
68781,0.00,179.00,47,39,251,47,56,255
68804,0.00,179.00,47,39,248,47,56,253
68827,0.00,179.00,47,40,251,47,57,254
68850,0.00,179.00,47,38,251,47,57,252
68873,0.00,179.00,47,39,251,47,57,255
68896,0.00,179.00,47,38,248,47,57,253
68919,0.00,179.00,47,40,251,47,56,252
68942,0.00,179.00,47,38,251,47,57,252
68965,0.00,179.00,47,40,250,47,56,255
68988,0.00,179.00,47,39,251,47,58,255
69011,0.00,179.00,47,40,248,47,57,255
69034,0.00,179.00,47,38,248,47,57,252
69057,0.00,179.00,47,39,251,47,57,253
69080,0.00,179.00,47,39,251,47,56,250
69103,0.00,179.00,47,39,249,47,58,248
69126,0.00,179.00,47,39,248,47,57,251
69149,0.00,179.00,47,39,250,47,57,251
69172,0.00,179.00,47,40,251,47,57,251
69195,0.00,179.00,47,39,250,47,57,251
69218,0.00,179.00,47,40,251,47,56,252
69241,0.00,179.00,47,39,248,47,57,252
69264,0.00,179.00,47,39,248,47,57,252
69287,0.00,179.00,47,39,251,47,58,254
69310,0.00,179.00,47,39,248,47,56,252
69333,0.00,179.00,47,38,251,47,57,252
69356,0.00,179.00,47,38,248,47,58,252
69379,0.00,179.00,47,39,250,47,57,251
69402,0.00,179.00,47,39,248,47,57,251
69425,0.00,179.00,47,39,249,47,58,251
69448,0.00,179.00,47,38,248,47,57,251
69471,0.00,179.00,47,40,249,47,56,252
69494,0.00,179.00,47,41,248,47,56,255
69517,0.00,179.00,47,40,248,47,57,252
69540,0.00,179.00,47,40,249,47,56,252
69563,0.00,179.00,47,37,248,47,57,252
69586,0.00,179.00,47,39,248,47,55,250
69609,0.00,179.00,47,40,251,47,57,249
69632,0.00,179.00,47,40,251,47,57,250
69655,0.00,179.00,47,39,248,47,57,254
69678,0.00,179.00,47,41,248,47,56,253
69701,0.00,179.00,47,39,248,47,57,254
69724,0.00,179.00,47,39,250,47,57,255
69747,0.00,179.00,47,39,248,47,56,252
69770,0.00,179.00,47,40,251,47,56,254
69793,0.00,179.00,47,39,248,47,56,255
69816,0.00,179.00,47,40,251,47,57,255
69839,0.00,179.00,47,38,251,47,56,252
69862,0.00,179.00,47,39,248,47,57,255
69885,0.00,179.00,47,39,250,47,58,254
69908,0.00,179.00,47,39,251,47,58,253
69931,0.00,179.00,47,39,248,47,58,253
69954,0.00,179.00,47,39,251,47,57,252
69977,0.00,179.00,47,39,251,47,57,254
70000,0.00,179.00,47,39,249,47,56,255
70023,0.00,179.00,47,38,251,47,55,252
70046,0.00,179.00,47,39,248,47,58,252
70069,0.00,179.00,47,40,248,47,56,252
70092,0.00,179.00,47,40,249,47,57,252
70115,0.00,179.00,47,41,248,47,57,252
70138,0.00,179.00,47,40,248,47,57,254
70161,0.00,179.00,47,40,250,47,56,252
70184,0.00,179.00,47,40,251,47,57,254
70207,0.00,179.00,47,39,249,47,56,253
70230,0.00,179.00,47,40,248,47,57,254
70253,0.00,179.00,47,40,251,47,56,253
70276,0.00,179.00,47,40,250,47,56,254
70299,0.00,179.00,47,39,248,47,55,252
70322,0.00,179.00,47,39,248,47,57,253
70345,0.00,179.00,47,39,248,47,57,253
70368,1.00,179.00,47,38,248,47,57,255
70391,1.00,179.00,47,39,248,47,56,255
70414,1.00,179.00,47,39,248,47,56,255
70437,1.00,179.00,47,40,248,47,57,255
70460,2.00,179.00,47,39,250,48,58,257
70483,2.00,179.00,47,39,250,48,57,256
70506,3.00,179.00,47,38,251,49,57,255
70529,4.00,179.00,47,39,249,50,56,254
70552,5.00,179.00,47,39,250,50,58,255
70575,5.00,178.00,48,39,251,50,56,252
70598,6.00,178.00,48,39,251,51,57,252
70621,7.00,178.00,48,39,249,52,56,252
70644,7.00,178.00,48,40,250,52,55,254
70667,8.00,177.00,49,39,248,53,56,252
70690,9.00,177.00,49,40,248,54,57,252
70713,10.00,177.00,49,39,248,54,57,253
70736,11.00,175.00,51,39,249,55,57,252
70759,12.00,175.00,51,39,248,56,56,252
70782,14.00,175.00,51,40,248,58,57,252
70805,15.00,174.00,52,39,248,58,56,252
70828,16.00,174.00,52,39,248,59,56,252
70851,18.00,173.00,53,39,248,61,56,255
70874,18.00,173.00,53,39,248,61,56,252
70897,19.00,173.00,53,39,248,61,57,252
70920,20.00,172.00,53,41,248,62,57,255
70943,21.00,172.00,53,40,248,63,57,252
70966,21.00,172.00,53,39,248,63,57,252
70989,22.00,172.00,53,39,248,64,57,252
71012,23.00,172.00,53,40,248,65,57,252
71035,24.00,171.00,54,39,248,65,56,252
71058,24.00,171.00,54,38,248,65,56,252
71081,25.00,171.00,54,39,248,66,57,252
71104,26.00,170.00,55,40,247,67,56,252
71127,28.00,169.00,56,39,245,69,57,252
71150,29.00,169.00,56,37,244,69,57,251
71173,29.00,169.00,56,38,244,69,55,251
71196,31.00,168.00,57,38,244,71,56,252
71219,32.00,168.00,57,38,244,72,56,252
71242,32.00,168.00,57,40,244,72,57,252
71265,33.00,167.00,58,37,246,73,57,252
71288,35.00,167.00,58,38,244,74,57,252
71311,36.00,166.00,59,39,245,75,57,252
71334,37.00,166.00,59,40,246,76,56,252
71357,37.00,166.00,59,40,247,76,57,254
71380,38.00,166.00,59,41,245,76,57,255
71403,40.00,165.00,60,39,244,78,57,255
71426,40.00,165.00,60,40,244,78,58,255
71449,40.00,165.00,60,39,244,78,58,255
71472,41.00,165.00,60,40,244,79,57,252
71495,43.00,165.00,60,38,247,80,58,254
71518,44.00,165.00,60,40,245,81,59,255
71541,44.00,165.00,60,38,247,81,57,252
71564,45.00,165.00,60,38,244,82,57,254
71587,46.00,165.00,60,39,245,83,56,254
71610,47.00,165.00,60,39,244,84,55,255
71633,48.00,165.00,60,39,244,84,57,254
71656,49.00,165.00,60,40,244,85,58,255
71679,50.00,165.00,60,41,244,86,56,255
71702,51.00,164.00,60,39,244,87,57,255
71725,51.00,165.00,60,40,246,87,54,255
71748,52.00,165.00,60,39,245,88,58,255
71771,53.00,165.00,60,39,244,88,57,255
71794,54.00,164.00,60,39,244,89,58,255
71817,55.00,164.00,60,40,244,90,57,255
71840,55.00,164.00,60,39,245,90,57,257
71863,56.00,164.00,60,39,246,91,56,258
71886,57.00,164.00,60,38,247,91,55,260
71909,57.00,164.00,60,39,244,91,57,260
71932,57.00,164.00,60,39,247,91,58,259
71955,58.00,164.00,60,39,244,92,57,263
71978,59.00,164.00,60,40,244,93,58,265
72001,60.00,164.00,60,40,247,94,58,264
72024,60.00,164.00,60,38,247,94,56,262
72047,61.00,164.00,60,39,247,95,57,262
72070,62.00,164.00,60,38,247,95,55,261
72093,62.00,164.00,60,38,246,95,56,261
72116,63.00,164.00,60,40,247,96,56,261
72139,63.00,164.00,60,37,247,96,56,261
72162,64.00,164.00,60,39,245,97,56,261
72185,65.00,164.00,60,38,247,98,56,265
72208,65.00,164.00,60,39,246,98,56,267
72231,65.00,165.00,60,38,244,98,57,270
72254,66.00,165.00,60,39,244,99,57,276
72277,66.00,164.00,60,38,244,99,56,285
72300,66.00,164.00,60,38,242,99,56,292
72323,67.00,165.00,60,38,243,99,56,299
72346,68.00,165.00,60,39,241,100,55,308
72369,68.00,165.00,60,39,240,100,58,318
72392,69.00,165.00,60,39,243,101,56,325
72415,70.00,165.00,60,39,240,102,55,337
72438,70.00,165.00,60,38,240,102,56,347
72461,71.00,165.00,60,38,242,103,56,357
72484,71.00,165.00,60,37,240,103,56,365
72507,72.00,166.00,59,38,240,103,56,371
72530,72.00,166.00,59,39,240,103,56,381
