time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
62077,0.00,0.08,258.91,0,0,0
62133,0.00,0.08,258.89,0,0,0
62189,0.00,0.08,258.86,0,0,0
62245,0.00,0.07,258.83,0,1,0
62300,0.00,0.07,258.78,0,1,0
62356,0.00,0.06,258.74,0,1,0
62412,0.00,0.06,258.69,0,0,0
62468,0.00,0.06,258.64,0,0,0
62524,0.00,0.05,258.59,0,0,0
62580,0.00,0.05,258.53,0,0,0
62635,0.00,0.04,258.47,0,1,0
62691,0.00,0.04,258.40,0,0,0
62747,0.00,0.03,258.34,0,0,0
62803,0.00,0.02,258.26,0,0,0
62859,0.00,0.02,258.20,0,0,0
62914,0.00,0.01,258.13,0,1,0
62970,0.00,0.00,258.07,0,1,0
63026,0.00,0.00,258.01,0,0,0
63082,0.00,-0.00,257.96,0,1,0
63138,0.00,-0.00,257.91,0,0,0
63194,0.00,-0.01,257.87,0,1,0
63250,0.00,-0.01,257.84,0,0,0
63305,0.00,-0.02,257.82,0,0,0
63361,0.00,-0.02,257.81,0,0,0
63417,0.00,-0.02,257.80,0,0,0
63473,0.00,-0.02,257.81,0,0,0
63529,0.00,-0.02,257.82,0,0,0
63585,0.00,-0.01,257.84,0,1,0
63641,0.00,-0.01,257.86,0,0,0
63696,0.00,-0.01,257.89,0,1,0
63752,0.00,-0.00,257.91,0,0,0
63808,0.00,-0.00,257.93,0,0,0
63864,0.00,-0.00,257.94,0,1,0
63920,0.00,-0.00,257.93,0,0,0
63976,0.00,-0.00,257.92,0,1,0
64032,0.00,-0.00,257.90,0,0,0
64088,0.00,-0.01,257.87,0,1,0
64144,0.00,-0.01,257.84,0,0,0
64199,0.00,-0.02,257.82,0,0,0
64255,0.00,-0.02,257.79,0,0,0
64311,0.00,-0.02,257.77,0,0,0
64367,0.00,-0.02,257.75,0,1,0
64423,0.00,-0.02,257.74,0,0,0
64479,0.00,-0.02,257.73,0,0,0
64535,0.00,-0.02,257.72,0,1,0
64590,0.00,-0.02,257.73,0,0,0
64646,0.00,-0.02,257.74,0,1,0
64702,0.00,-0.02,257.75,0,1,0
64758,0.00,-0.02,257.78,0,0,0
64814,0.00,-0.02,257.81,0,0,0
64870,0.00,-0.01,257.86,0,0,0
64926,0.00,-0.00,257.90,0,1,0
64982,0.00,-0.00,257.95,0,0,0
65037,0.00,0.00,258.01,0,1,0
65093,0.00,0.00,258.06,0,1,0
65149,0.00,0.00,258.11,0,0,0
65205,0.00,0.01,258.15,0,0,0
65261,0.00,0.02,258.19,0,0,0
65317,0.00,0.02,258.23,0,0,0
65372,0.00,0.02,258.27,0,1,0
65428,0.00,0.03,258.30,0,0,0
65484,0.00,0.03,258.33,0,1,0
65540,0.00,0.03,258.35,0,1,0
65596,0.00,0.03,258.36,0,0,0
65651,0.00,0.03,258.35,0,1,0
65707,0.00,0.03,258.35,0,1,0
