time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
75304,0.00,0.05,251.52,0,0,0
75360,0.00,0.04,251.47,0,2,0
75416,0.00,0.04,251.42,0,3,0
75472,0.00,0.03,251.38,0,2,0
75528,0.00,0.03,251.32,0,3,0
75583,0.00,0.02,251.26,0,3,0
75639,0.00,0.02,251.20,0,3,0
75695,0.00,0.01,251.13,0,2,0
75751,0.00,0.00,251.06,0,3,0
75807,0.00,-0.00,250.99,0,2,0
75862,0.00,-0.00,250.92,0,2,0
75918,0.00,-0.01,250.85,0,2,0
75974,0.00,-0.02,250.77,1,2,0
76030,0.00,-0.03,250.69,1,3,0
76086,0.00,-0.03,250.61,1,2,0
76142,0.00,-0.04,250.54,1,2,0
76198,0.00,-0.05,250.48,1,2,0
76254,0.00,-0.05,250.43,2,2,0
76309,0.00,-0.05,250.38,2,3,0
76365,0.00,-0.06,250.36,2,3,0
76421,0.00,-0.06,250.34,2,3,0
76477,0.00,-0.06,250.34,2,2,0
76533,0.00,-0.06,250.35,2,2,0
76589,0.00,-0.06,250.37,2,2,0
76645,0.00,-0.05,250.41,1,2,0
76700,0.00,-0.05,250.46,1,2,0
76756,0.00,-0.04,250.51,1,2,0
76812,0.00,-0.04,250.57,1,2,0
76868,0.00,-0.03,250.62,2,2,0
76924,0.00,-0.03,250.66,2,2,0
76980,0.00,-0.03,250.70,2,3,0
77036,0.00,-0.02,250.72,2,3,0
77092,0.00,-0.02,250.74,2,2,0
77147,0.00,-0.02,250.76,2,2,0
77203,0.00,-0.02,250.77,3,3,0
77259,0.00,-0.02,250.79,3,2,0
77315,0.00,-0.02,250.80,3,2,0
77371,0.00,-0.02,250.80,3,2,0
77427,0.00,-0.02,250.80,3,2,0
77483,0.00,-0.02,250.79,3,2,0
77538,0.00,-0.02,250.78,4,2,0
77594,0.00,-0.02,250.76,4,2,0
77650,0.00,-0.02,250.74,4,2,0
77706,0.00,-0.02,250.72,4,3,0
77762,0.00,-0.03,250.70,4,2,0
77818,0.00,-0.03,250.68,4,3,0
77874,0.00,-0.03,250.67,4,3,0
77930,0.00,-0.03,250.68,4,2,0
77985,0.00,-0.02,250.72,4,3,0
78041,0.00,-0.02,250.78,3,3,0
78097,0.00,-0.01,250.86,3,3,0
78153,0.00,-0.00,250.97,2,2,0
78209,0.00,0.01,251.11,1,2,0
78265,0.00,0.02,251.28,0,3,0
78321,0.00,0.04,251.46,0,3,0
78376,0.00,0.06,251.66,0,2,0
78432,0.00,0.08,251.87,0,2,0
78488,0.00,0.10,252.08,0,2,0
78544,0.00,0.11,252.31,0,3,0
78600,0.00,0.13,252.53,0,3,0
78655,0.00,0.15,252.75,0,3,0
78711,0.00,0.17,252.97,0,3,0
78767,0.00,0.19,253.18,0,2,0
78823,0.00,0.21,253.38,0,3,0
78879,0.00,0.23,253.56,0,2,0
78935,0.00,0.24,253.74,0,3,0
78990,0.00,0.25,253.89,0,2,0
79046,0.00,0.27,254.03,0,3,0
79102,0.00,0.28,254.15,0,3,0
79158,0.00,0.29,254.25,0,3,0
