time,flex sensor,"actuator position, command","actuator position, measured",force,"""Trial Number""","""Target Angle"""
909.093,59.0,12.533333333333333,12.319148936170212,6.06,18,105
909.545,60.0,12.32,12.340425531914892,5.8,18,105
909.998,65.0,12.106666666666667,12.297872340425531,5.8,18,105
910.452,67.0,11.893333333333334,11.914893617021276,5.27,18,105
910.904,71.0,11.68,11.617021276595745,5.01,18,105
911.357,73.0,11.466666666666667,11.48936170212766,4.75,18,105
911.809,76.0,11.253333333333334,11.446808510638299,4.75,18,105
912.262,80.0,11.04,11.127659574468085,4.39,18,105
912.714,81.0,11.04,11.085106382978724,4.39,18,105
913.167,84.0,10.826666666666668,10.914893617021276,4.22,18,105
913.62,85.0,10.613333333333333,10.680851063829786,4.13,18,105
914.073,85.0,10.613333333333333,10.574468085106384,4.13,18,105
914.525,85.0,10.613333333333333,10.553191489361701,4.22,18,105
914.979,85.0,10.613333333333333,10.574468085106384,4.13,18,105
915.431,85.0,10.613333333333333,10.638297872340425,4.13,18,105
915.884,85.0,10.613333333333333,10.595744680851064,4.13,18,105
916.337,86.0,10.613333333333333,10.617021276595745,4.13,18,105
916.79,89.0,10.4,10.361702127659575,3.96,18,105
917.242,92.0,10.186666666666667,10.170212765957446,3.96,18,105
917.695,97.0,9.76,9.936170212765957,3.87,18,105
918.148,103.0,9.333333333333332,9.361702127659575,3.69,18,105
918.602,103.0,9.333333333333332,9.25531914893617,3.52,19,165
919.054,103.0,9.333333333333332,9.25531914893617,3.52,19,165
919.507,103.0,9.333333333333332,9.148936170212766,3.52,19,165
919.96,104.0,9.333333333333332,9.212765957446809,3.52,19,165
920.413,107.0,9.120000000000001,9.170212765957446,3.52,19,165
920.866,110.0,8.906666666666666,8.914893617021276,3.25,19,165
921.318,114.0,8.693333333333333,8.680851063829786,3.16,19,165
921.772,117.0,8.48,8.25531914893617,2.9,19,165
922.225,118.0,8.266666666666666,8.127659574468085,2.9,19,165
922.678,125.0,7.84,7.8936170212765955,2.72,19,165
923.13,130.0,7.413333333333334,7.340425531914894,2.46,19,165
923.583,131.0,7.413333333333334,7.382978723404255,2.37,19,165
924.037,140.0,6.773333333333333,6.957446808510639,2.02,19,165
924.489,147.0,6.346666666666667,6.617021276595745,1.67,19,165
924.942,151.0,6.133333333333333,6.212765957446809,1.32,19,165
925.395,154.0,5.92,5.936170212765957,1.14,19,165
925.848,160.0,5.493333333333333,5.531914893617021,0.7,19,165
926.3,163.0,5.28,5.127659574468085,0.62,19,165
926.753,164.0,5.066666666666666,5.1914893617021285,0.53,19,165
927.206,164.0,5.066666666666666,5.0,0.44,20,75
927.659,164.0,5.066666666666666,5.0212765957446805,0.53,20,75
928.111,164.0,5.066666666666666,5.0212765957446805,0.53,20,75
928.564,164.0,5.066666666666666,5.042553191489361,0.53,20,75
929.017,164.0,5.066666666666666,5.0,0.53,20,75
929.47,164.0,5.066666666666666,5.0,0.53,20,75
929.922,164.0,5.066666666666666,5.0,0.53,20,75
930.375,164.0,5.066666666666666,4.957446808510639,0.44,20,75
930.829,164.0,5.066666666666666,4.9787234042553195,0.35,20,75
931.581,164.0,5.066666666666666,3.7021276595744688,0.09,20,75
932.034,164.0,5.066666666666666,3.872340425531913,0.09,20,75
932.486,164.0,5.066666666666666,3.787234042553191,0.09,20,75
932.939,164.0,5.066666666666666,3.872340425531913,0.09,20,75
933.392,164.0,5.066666666666666,3.8510638297872326,0.26,20,75
933.845,164.0,5.066666666666666,3.8085106382978715,0.26,20,75
934.297,164.0,5.066666666666666,3.787234042553191,0.26,20,75
934.75,164.0,5.066666666666666,3.872340425531913,0.35,20,75
935.203,164.0,5.066666666666666,3.8510638297872326,0.35,20,75
935.656,164.0,5.066666666666666,3.872340425531913,0.26,20,75
936.109,164.0,5.066666666666666,3.8510638297872326,0.26,20,75
936.561,164.0,5.066666666666666,3.829787234042552,0.26,20,75
937.015,164.0,5.066666666666666,3.8936170212765973,0.26,20,75
937.467,164.0,5.066666666666666,3.872340425531913,0.09,20,75
937.92,164.0,5.066666666666666,3.872340425531913,0.09,20,75
938.373,164.0,5.066666666666666,3.8085106382978715,0.0,20,75
938.826,164.0,5.066666666666666,3.8936170212765973,0.0,20,75
939.278,164.0,5.066666666666666,3.872340425531913,0.0,20,75
939.731,164.0,5.066666666666666,3.914893617021278,0.09,20,75
940.184,164.0,5.066666666666666,3.9361702127659584,0.09,20,75
940.638,164.0,5.066666666666666,3.872340425531913,0.0,20,75
941.09,164.0,5.066666666666666,3.787234042553191,0.0,20,75
941.543,164.0,5.066666666666666,3.872340425531913,0.0,20,75
941.996,164.0,5.066666666666666,3.872340425531913,0.0,20,75
942.449,164.0,5.066666666666666,3.872340425531913,0.0,20,75
942.902,164.0,5.066666666666666,3.914893617021278,0.0,20,75
943.354,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
943.807,164.0,5.066666666666666,3.872340425531913,0.09,20,75
944.261,164.0,5.066666666666666,3.872340425531913,0.09,20,75
944.713,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
945.166,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
945.619,164.0,5.066666666666666,3.872340425531913,0.09,20,75
946.072,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
946.525,164.0,5.066666666666666,3.8085106382978715,0.18,20,75
946.977,164.0,5.066666666666666,3.8085106382978715,0.26,20,75
947.43,164.0,5.066666666666666,3.872340425531913,0.26,20,75
947.883,164.0,5.066666666666666,3.829787234042552,0.26,20,75
948.336,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
948.788,164.0,5.066666666666666,3.8085106382978715,0.26,20,75
949.241,164.0,5.066666666666666,3.872340425531913,0.09,20,75
