time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
65304,0.00,0.04,250.41,0,0,0
65360,0.00,0.04,250.40,0,0,0
65416,0.00,0.03,250.38,0,1,0
65472,0.00,0.03,250.34,0,0,0
65528,0.00,0.03,250.29,0,0,0
65583,0.00,0.02,250.23,0,0,0
65639,0.00,0.01,250.17,0,0,0
65695,0.00,0.01,250.11,0,0,0
65751,0.00,0.00,250.07,0,0,0
65807,0.00,0.00,250.03,0,0,0
65862,0.00,0.00,250.00,0,0,0
65918,0.00,-0.00,249.98,0,0,0
65974,0.00,-0.00,249.97,0,0,0
66030,0.00,-0.00,249.97,0,1,0
66086,0.00,-0.00,249.98,0,0,0
66142,0.00,-0.00,250.00,0,0,0
66198,0.00,0.00,250.03,0,0,0
66253,0.00,0.00,250.07,0,0,0
66309,0.00,0.01,250.12,0,0,0
66365,0.00,0.01,250.17,0,0,0
66421,0.00,0.02,250.21,0,0,0
66477,0.00,0.02,250.26,0,0,0
66533,0.00,0.03,250.30,0,0,0
66588,0.00,0.03,250.34,0,0,0
66644,0.00,0.03,250.38,0,0,0
66700,0.00,0.04,250.42,0,0,0
66756,0.00,0.04,250.44,0,0,0
66812,0.00,0.04,250.45,0,0,0
66868,0.00,0.04,250.45,0,0,0
66923,0.00,0.04,250.44,0,0,0
66979,0.00,0.04,250.42,0,1,0
67035,0.00,0.03,250.40,0,0,0
67091,0.00,0.03,250.36,0,0,0
67147,0.00,0.03,250.31,0,0,0
67202,0.00,0.02,250.27,0,0,0
67258,0.00,0.02,250.22,0,1,0
67314,0.00,0.02,250.18,0,1,0
67370,0.00,0.01,250.15,0,0,0
67426,0.00,0.01,250.11,0,0,0
67482,0.00,0.00,250.09,0,0,0
67537,0.00,0.00,250.08,0,0,0
67593,0.00,0.00,250.07,0,0,0
67649,0.00,0.00,250.07,0,0,0
67705,0.00,0.00,250.08,0,0,0
67761,0.00,0.00,250.08,0,0,0
67816,0.00,0.00,250.09,0,0,0
67872,0.00,0.00,250.10,0,0,0
67928,0.00,0.01,250.11,0,0,0
67984,0.00,0.01,250.12,0,0,0
68040,0.00,0.01,250.13,0,0,0
68096,0.00,0.01,250.13,0,0,0
68151,0.00,0.01,250.13,0,0,0
68207,0.00,0.01,250.13,0,0,0
68263,0.00,0.01,250.12,0,0,0
68319,0.00,0.00,250.10,0,0,0
68375,0.00,0.00,250.08,0,0,0
68430,0.00,0.00,250.06,0,0,0
68486,0.00,0.00,250.04,0,0,0
68542,0.00,0.00,250.01,0,0,0
68598,0.00,-0.00,249.99,0,0,0
68654,0.00,-0.00,249.97,0,0,0
68710,0.00,-0.00,249.95,0,0,0
68766,0.00,-0.00,249.92,0,0,0
68821,0.00,-0.01,249.89,0,0,0
68877,0.00,-0.01,249.86,0,0,0
68933,0.00,-0.02,249.82,0,0,0
68989,0.00,-0.02,249.77,0,0,0
69045,0.00,-0.02,249.73,0,0,0
69101,0.00,-0.03,249.69,0,0,0
69157,0.00,-0.03,249.65,0,0,0
69213,0.00,-0.03,249.61,0,0,0
69268,0.00,-0.04,249.58,0,0,0
69324,0.00,-0.04,249.55,0,0,0
69380,0.00,-0.04,249.53,0,0,0
69436,0.00,-0.04,249.51,0,0,0
69492,0.00,-0.04,249.50,0,0,0
69548,0.00,-0.04,249.50,0,0,0
69604,0.00,-0.04,249.51,0,0,0
69659,0.00,-0.04,249.52,0,0,0
69715,0.00,-0.04,249.52,0,0,0
69771,0.00,-0.04,249.51,0,0,0
69827,0.00,-0.04,249.49,0,0,0
69883,0.00,-0.05,249.47,0,0,0
69939,0.00,-0.05,249.44,0,0,0
69995,0.00,-0.05,249.41,1,0,0
70051,0.00,-0.06,249.37,1,0,0
70106,0.00,-0.06,249.34,1,0,0
70162,0.00,-0.06,249.30,2,0,0
70218,0.00,-0.06,249.27,2,0,0
70274,0.00,-0.07,249.24,2,0,0
70330,0.00,-0.07,249.21,2,0,0
70386,0.00,-0.07,249.18,3,0,0
70442,0.00,-0.07,249.16,3,0,0
70497,0.00,-0.08,249.14,3,0,0
70553,0.00,-0.08,249.13,4,0,0
70609,0.00,-0.08,249.13,4,0,0
70665,0.00,-0.08,249.14,4,0,0
70721,0.00,-0.07,249.16,4,0,0
70777,0.00,-0.07,249.20,4,0,0
70833,0.00,-0.07,249.25,4,0,0
70889,0.00,-0.06,249.31,4,0,0
70944,0.00,-0.05,249.38,4,0,0
71000,0.00,-0.05,249.46,3,0,0
71056,0.00,-0.04,249.55,3,0,0
71112,0.00,-0.03,249.65,3,0,0
71168,0.00,-0.02,249.75,3,0,0
71224,0.00,-0.01,249.85,3,0,0
71280,0.00,-0.00,249.95,3,0,0
71335,0.00,0.00,250.06,2,0,0
71391,0.00,0.01,250.16,2,0,0
71447,0.00,0.02,250.26,2,0,0
71503,0.00,0.03,250.36,2,0,0
71559,0.00,0.04,250.44,1,0,0
71615,0.00,0.05,250.52,1,0,0
71670,0.00,0.05,250.59,1,0,0
71726,0.00,0.06,250.66,1,1,0
71782,0.00,0.06,250.71,1,0,0
71838,0.00,0.07,250.76,0,0,0
71894,0.00,0.07,250.81,0,0,0
71950,0.00,0.08,250.86,0,0,0
72005,0.00,0.08,250.90,0,0,0
72061,0.00,0.08,250.94,0,0,0
72117,0.00,0.09,250.97,0,0,0
72173,0.00,0.09,251.00,0,0,0
72229,0.00,0.09,251.02,0,0,0
72284,0.00,0.09,251.03,0,0,0
72340,0.00,0.09,251.04,0,0,0
72396,0.00,0.09,251.04,0,0,0
72452,0.00,0.09,251.04,0,0,0
72508,0.00,0.09,251.04,0,0,0
72563,0.00,0.09,251.03,0,0,0
72619,0.00,0.09,251.02,0,1,0
72675,0.00,0.09,251.00,0,0,0
72731,0.00,0.09,250.97,0,0,0
72787,0.00,0.08,250.93,0,0,0
72843,0.00,0.08,250.88,0,1,0
72898,0.00,0.07,250.83,0,1,0
72954,0.00,0.07,250.77,0,0,0
73010,0.00,0.06,250.70,0,0,0
73066,0.00,0.06,250.64,0,0,0
73122,0.00,0.05,250.57,0,0,0
73178,0.00,0.04,250.50,0,0,0
73233,0.00,0.04,250.43,0,0,0
73289,0.00,0.03,250.35,0,0,0
73345,0.00,0.03,250.29,0,0,0
73401,0.00,0.02,250.22,0,0,0
73457,0.00,0.01,250.16,0,0,0
73512,0.00,0.01,250.11,0,0,0
73568,0.00,0.00,250.08,0,0,0
73624,0.00,0.00,250.05,0,1,0
73680,0.00,0.00,250.04,0,1,0
73736,0.00,0.00,250.04,0,0,0
73791,0.00,0.00,250.04,0,0,0
73847,0.00,0.00,250.04,0,0,0
73903,0.00,0.00,250.05,0,0,0
73959,0.00,0.00,250.06,0,0,0
74015,0.00,0.00,250.06,0,0,0
74071,0.00,0.00,250.05,0,0,0
74126,0.00,0.00,250.04,0,0,0
74182,0.00,0.00,250.01,0,0,0
74238,0.00,-0.00,249.97,0,1,0
74294,0.00,-0.00,249.93,0,0,0
74350,0.00,-0.00,249.90,0,0,0
74406,0.00,-0.01,249.87,0,1,0
74461,0.00,-0.01,249.84,0,0,0
74517,0.00,-0.02,249.82,0,0,0
74573,0.00,-0.02,249.80,0,1,0
74629,0.00,-0.02,249.78,0,0,0
74685,0.00,-0.02,249.77,0,0,0
74741,0.00,-0.02,249.75,0,0,0
74797,0.00,-0.02,249.73,0,0,0
74853,0.00,-0.02,249.72,0,0,0
74908,0.00,-0.03,249.70,0,0,0
74964,0.00,-0.03,249.70,0,0,0
75020,0.00,-0.03,249.70,0,1,0
75076,0.00,-0.03,249.71,0,0,0
75132,0.00,-0.02,249.72,0,0,0
75188,0.00,-0.02,249.75,0,0,0
75244,0.00,-0.02,249.79,0,0,0
75300,0.00,-0.01,249.83,0,0,0
75355,0.00,-0.01,249.89,0,0,0
75411,0.00,-0.00,249.95,0,1,0
75467,0.00,0.00,250.01,0,0,0
75523,0.00,0.00,250.08,0,0,0
75579,0.00,0.01,250.15,0,0,0
75635,0.00,0.02,250.23,0,0,0
75690,0.00,0.03,250.30,0,1,0
75746,0.00,0.03,250.36,0,0,0
