t1,t2,command,measured
146185889,146185889,78,297
146195384,146195385,78,297
146205426,146205427,78,297
146214921,146214921,78,296
146224418,146224419,78,296
146233917,146233917,78,296
146243408,146243409,78,296
146253522,146253523,78,296
146263014,146263014,78,296
146272508,146272508,78,296
146281998,146281999,78,297
146291495,146291496,78,296
146301537,146301538,78,296
146311028,146311029,78,296
146320520,146320520,78,296
146330015,146330015,78,296
146339506,146339507,78,296
146349618,146349618,78,296
146359110,146359111,78,296
146368602,146368603,78,296
146378091,146378091,78,296
146387579,146387579,78,296
146397595,146397595,78,296
146407085,146407086,78,296
146416578,146416578,78,296
146426071,146426071,78,296
146435562,146435563,78,296
146445666,146445666,78,296
146455157,146455157,78,296
146464649,146464650,78,296
146474145,146474145,78,296
146483635,146483636,78,296
146493790,146493791,78,296
146503281,146503281,78,296
146512774,146512775,78,296
146522267,146522268,78,296
146531761,146531762,78,296
146541940,146541941,78,296
146551434,146551435,78,296
146560924,146560924,78,296
146570418,146570419,78,296
146579908,146579909,78,296
146590038,146590038,78,296
146599529,146599530,78,296
146609025,146609025,78,296
146618520,146618520,78,296
146628013,146628014,78,296
146638132,146638132,78,296
146647624,146647624,78,296
146657114,146657115,78,296
146666606,146666606,78,296
146676107,146676107,78,296
146686145,146686146,78,296
146695639,146695640,78,296
146705131,146705131,78,296
146714628,146714628,78,296
146724127,146724127,78,296
146734180,146734180,78,296
146743668,146743668,78,296
146753160,146753160,78,296
146762647,146762647,78,296
146772148,146772149,78,296
146782189,146782189,78,296
146791682,146791682,78,296
146801176,146801176,78,296
146810671,146810671,78,296
146820171,146820171,78,296
146830219,146830219,78,296
146839709,146839709,78,296
146849203,146849204,78,296
146858694,146858695,78,296
146868216,146868216,78,296
146878259,146878259,78,296
146887753,146887754,78,296
146897244,146897244,78,296
146906740,146906740,78,296
146916233,146916233,78,296
146926358,146926359,78,296
146935852,146935852,78,296
146945345,146945345,78,296
146954840,146954840,78,296
146964330,146964331,78,296
146974441,146974441,78,296
146983931,146983932,78,296
146993425,146993425,78,296
147002914,147002914,78,297
147012408,147012408,78,296
147022530,147022531,78,296
147032024,147032025,78,297
147041517,147041518,78,297
147051012,147051013,78,296
147060534,147060534,78,296
147070580,147070581,78,296
147080070,147080070,78,296
147089565,147089566,78,296
147099055,147099056,78,296
147108553,147108554,78,296
147118660,147118660,78,296
147128155,147128155,78,296
147137646,147137646,78,296
147147136,147147137,78,296
147156629,147156629,78,296
147166735,147166736,78,296
147176226,147176227,78,296
147185721,147185721,78,296
147195216,147195217,78,296
147204708,147204709,78,296
147214831,147214832,78,296
147224324,147224325,78,296
147233821,147233822,78,296
147243314,147243314,78,296
147252846,147252847,78,296
147262889,147262889,78,296
147272388,147272388,78,297
147281881,147281882,78,297
147291384,147291384,78,296
147300879,147300879,78,297
147310984,147310984,78,297
147320482,147320483,78,297
147329980,147329980,78,297
147339471,147339471,78,296
147348968,147348968,78,296
147359071,147359071,78,296
147368566,147368567,78,297
147378057,147378058,78,297
147387554,147387554,78,296
147397045,147397046,78,296
147407155,147407156,78,296
147416649,147416650,78,296
147426143,147426144,78,296
147435636,147435637,78,296
147445130,147445130,78,296
147455243,147455244,78,296
147464737,147464738,78,296
147474230,147474230,78,296
147483721,147483721,78,296
147493214,147493215,78,296
147503311,147503311,78,296
147512806,147512808,79,296
147522294,147522294,79,296
147531789,147531790,79,296
147541282,147541282,79,296
147551394,147551395,79,296
147560883,147560884,79,296
147570383,147570383,79,296
147579876,147579877,79,296
147589374,147589374,79,296
147599475,147599475,79,296
147608968,147608969,79,296
147618461,147618461,79,296
147627955,147627955,79,296
147637467,147637468,79,296
147647512,147647512,79,296
147657002,147657002,79,296
147666496,147666496,79,296
147675991,147675992,79,296
147685485,147685486,79,296
147695587,147695588,79,296
147705085,147705085,79,296
147714584,147714584,79,296
147724078,147724079,79,296
147733574,147733574,79,296
147743677,147743677,79,296
147753172,147753172,79,296
147762663,147762663,79,296
147772157,147772157,79,296
147781650,147781650,79,296
147791761,147791761,79,296
147801253,147801254,79,296
147810755,147810755,79,296
147820248,147820248,79,297
147829742,147829742,79,297
147839947,147839947,79,297
147849443,147849444,79,297
147858934,147858935,79,297
147868426,147868426,79,297
147877916,147877916,79,297
147888065,147888066,79,297
147897559,147897560,79,297
147907052,147907053,79,297
147916546,147916546,79,297
147926038,147926039,79,297
147936151,147936152,79,297
147945645,147945645,79,297
147955140,147955141,79,297
147964634,147964635,79,296
147974131,147974131,79,297
147984228,147984229,79,297
147993722,147993722,79,297
148003207,148003207,79,297
148012698,148012698,79,297
148022188,148022189,79,297
148032288,148032289,79,297
148041781,148041782,79,297
148051275,148051276,79,297
148060767,148060768,79,296
148070268,148070268,79,297
148080361,148080361,79,297
148089860,148089861,79,297
148099353,148099354,79,297
148108847,148108847,79,297
148118341,148118344,79,297
148128499,148128500,79,297
148137991,148137992,79,297
148147486,148147487,79,297
148156979,148156980,79,297
148166471,148166471,79,297
148176569,148176570,79,297
148186059,148186060,79,297
148195553,148195554,79,297
148205046,148205047,79,297
148214542,148214543,79,297
148224702,148224702,79,297
148234198,148234199,79,297
148243691,148243692,79,297
148253184,148253185,79,296
148262675,148262675,79,297
148272885,148272885,79,297
148282381,148282381,79,297
148291877,148291877,79,297
148301369,148301369,79,297
148310906,148310907,79,297
148320940,148320941,79,297
148330435,148330436,79,297
148339925,148339926,79,297
148349421,148349422,79,296
148358913,148358913,79,296
148369095,148369096,79,296
148378585,148378586,79,296
148388076,148388077,79,296
148397564,148397564,79,297
148407049,148407049,79,296
148417253,148417254,79,296
148426743,148426743,79,296
148436233,148436234,79,296
148445723,148445723,79,297
148455217,148455217,79,296
148465338,148465339,79,296
148474832,148474832,79,297
148484328,148484328,79,297
148493824,148493825,79,296
148503321,148503321,79,297
148513556,148513557,79,297
148523044,148523045,79,297
148532539,148532540,79,297
148542032,148542032,79,297
148551527,148551527,79,296
148561686,148561687,79,296
148571181,148571182,79,297
148580670,148580670,79,297
148590165,148590165,79,297
148599654,148599655,79,297
148609865,148609866,79,297
148619358,148619358,79,297
148628853,148628854,79,297
148638344,148638344,79,297
148647837,148647837,79,297
148657953,148657954,79,297
148667445,148667445,79,297
148676935,148676936,79,297
148686430,148686431,79,296
148695923,148695924,79,297
148706037,148706037,79,297
148715528,148715529,79,297
148725023,148725023,79,297
148734525,148734525,79,297
148744018,148744019,79,297
148754189,148754189,79,297
148763677,148763677,79,297
148773172,148773173,79,297
148782661,148782661,79,297
148792155,148792155,79,297
148802310,148802310,79,297
148811803,148811804,79,297
148821292,148821293,79,297
148830788,148830788,79,297
148840279,148840279,79,297
148850430,148850430,79,297
148859922,148859923,79,296
148869424,148869425,79,296
148878916,148878917,79,297
148888412,148888413,79,297
148898575,148898576,79,297
148908066,148908066,79,297
148917560,148917561,79,297
148927052,148927052,79,297
148936543,148936544,79,297
148946666,148946667,79,297
148956158,148956159,79,297
148965652,148965652,79,297
148975147,148975147,79,297
148984639,148984640,79,297
148994871,148994871,79,297
149004362,149004363,79,297
149013858,149013859,79,297
149023345,149023345,79,297
149032834,149032834,79,297
149042964,149042964,79,297
149052461,149052462,79,297
149061948,149061949,79,297
149071438,149071439,79,297
149080961,149080962,79,297
149091011,149091012,79,297
149100508,149100509,79,297
149110007,149110008,79,297
149119501,149119502,79,297
149129030,149129030,79,297
149139063,149139064,79,297
149148558,149148558,79,297
149158049,149158050,79,297
149167541,149167542,79,297
149177061,149177062,79,297
149187097,149187098,79,297
149196587,149196587,79,297
149206076,149206076,79,297
149215571,149215571,79,297
149225066,149225067,79,297
149235167,149235168,79,297
149244659,149244660,79,297
149254156,149254156,79,297
149263642,149263642,79,297
149273167,149273167,79,297
149283201,149283201,79,297
149292696,149292697,79,297
149302187,149302188,79,297
149311684,149311684,79,297
149321173,149321174,79,297
149331294,149331295,79,297
149340785,149340786,79,297
149350280,149350281,79,297
149359774,149359774,79,297
149369296,149369296,79,297
149379330,149379330,79,297
149388824,149388824,79,297
149398311,149398312,79,297
149407803,149407803,79,297
149417293,149417294,79,297
149427412,149427413,79,297
149436902,149436903,80,297
149446392,149446393,80,297
149455884,149455884,80,296
149465376,149465376,80,297
149475543,149475544,80,297
149485035,149485036,80,297
149494529,149494530,80,297
149504022,149504022,80,297
149513519,149513520,80,297
149523632,149523633,80,297
149533125,149533125,80,297
149542612,149542612,80,297
149552105,149552106,80,297
149561623,149561623,80,297
149571847,149571848,80,297
149581336,149581337,80,297
149590824,149590824,80,297
149600312,149600312,80,297
149609804,149609805,80,297
149619974,149619975,80,297
149629467,149629467,80,297
149638954,149638954,80,297
149648442,149648442,80,297
149657926,149657926,80,297
149668029,149668030,80,297
149677518,149677518,80,297
149687008,149687009,80,297
149696500,149696500,80,297
149705990,149705991,80,297
149716118,149716118,80,297
149725609,149725609,80,296
149735104,149735104,80,296
149744596,149744597,80,297
149754091,149754092,80,297
149764293,149764294,80,297
149773784,149773785,80,297
149783268,149783268,80,297
149792758,149792759,80,297
149802251,149802252,80,297
149812490,149812490,80,297
149821978,149821978,80,297
149831470,149831471,80,297
149840957,149840958,80,297
149850451,149850451,80,297
149860657,149860658,80,297
149870148,149870149,80,297
149879639,149879640,80,297
149889133,149889133,80,297
149898619,149898620,80,299
149908808,149908809,80,299
149918297,149918298,80,298
149927786,149927787,80,298
149937274,149937275,80,298
149946764,149946764,80,298
149956956,149956956,80,298
149966446,149966447,80,299
149975938,149975938,80,299
149985432,149985433,80,298
149994922,149994923,80,298
150005126,150005127,80,298
150014617,150014618,80,298
150024105,150024106,80,298
150033595,150033596,80,299
150043084,150043085,80,298
150053316,150053316,80,298
150062802,150062803,80,298
150072294,150072295,80,298
150081782,150081783,80,298
150091273,150091273,80,298
150101403,150101404,80,298
150110900,150110900,80,298
150120390,150120391,80,298
150129885,150129886,80,298
150139378,150139378,80,298
150149583,150149583,80,298
150159074,150159075,80,298
150168566,150168566,80,298
150178055,150178056,80,298
150187544,150187544,80,298
150197791,150197792,80,298
150207281,150207281,80,298
150216769,150216769,80,298
150226255,150226255,80,298
150235746,150235747,80,298
150245975,150245976,80,298
150255467,150255468,80,298
150264961,150264962,80,298
150274462,150274462,80,298
150283951,150283952,80,298
150294077,150294078,80,298
150303568,150303569,80,298
150313059,150313059,80,298
150322546,150322546,80,298
150332038,150332039,80,298
150342263,150342264,80,298
150351752,150351752,80,298
150361243,150361244,80,298
150370737,150370738,80,298
150380228,150380228,80,298
150390530,150390531,80,298
150400018,150400018,80,298
150409511,150409512,80,298
150418999,150419000,80,298
150428490,150428491,80,297
150438720,150438721,80,297
150448212,150448213,80,297
150457700,150457701,80,297
150467190,150467191,80,297
150476678,150476679,80,296
150486803,150486803,80,296
150496295,150496296,80,297
150505784,150505784,80,297
150515275,150515275,80,297
150524770,150524770,80,297
150534982,150534983,80,297
150544474,150544475,80,297
150553970,150553971,80,297
150563462,150563463,80,297
150572954,150572954,80,297
150583161,150583162,80,297
150592655,150592655,80,297
150602144,150602144,80,297
150611636,150611637,80,297
150621126,150621127,80,297
150631220,150631221,80,297
150640710,150640710,80,297
150650205,150650206,80,297
150659695,150659695,80,297
150669189,150669189,80,297
150679349,150679350,80,297
150688845,150688846,80,299
150698339,150698340,80,299
150707835,150707835,80,300
150717327,150717327,80,299
150727483,150727483,80,299
150736972,150736972,80,298
150746460,150746461,80,298
150755952,150755953,80,298
150765444,150765444,80,298
150775609,150775610,80,298
150785099,150785099,80,299
150794594,150794595,80,299
150804089,150804090,80,300
150813593,150813593,80,299
150823631,150823631,80,299
150833124,150833124,80,298
150842611,150842612,80,298
150852106,150852107,80,298
150861591,150861591,80,298
150871719,150871720,80,298
150881204,150881205,80,298
150890701,150890702,80,298
150900192,150900192,80,298
150909684,150909685,80,298
150919803,150919804,80,298
150929299,150929300,80,298
150938789,150938789,80,298
150948278,150948279,80,299
150957768,150957768,80,298
150967967,150967968,80,298
150977458,150977459,80,298
150986949,150986949,80,298
150996439,150996440,80,298
151005927,151005927,80,298
151016057,151016057,80,298
151025545,151025546,80,298
151035039,151035040,80,298
151044532,151044532,80,298
151054024,151054025,80,298
151064196,151064197,80,298
151073689,151073690,80,298
151083181,151083182,80,298
151092673,151092674,80,298
151102162,151102163,80,298
151112304,151112305,80,298
151121792,151121793,80,298
151131284,151131284,80,298
151140772,151140772,80,298
151150262,151150262,80,298
151160472,151160473,80,298
151169967,151169967,80,298
151179458,151179458,80,298
151188954,151188954,80,298
151198446,151198447,80,298
151208576,151208577,80,298
151218065,151218066,80,298
151227557,151227558,80,298
151237049,151237050,80,298
151246535,151246536,80,298
151256649,151256650,80,298
151266142,151266142,80,298
151275632,151275633,80,298
151285122,151285123,80,298
151294619,151294619,80,298
151304733,151304734,80,298
151314231,151314231,80,298
151323722,151323723,80,298
151333216,151333217,80,298
151342705,151342705,80,298
151352909,151352910,80,298
151362402,151362403,81,298
151371896,151371897,81,298
151381387,151381388,81,298
151390885,151390885,81,298
151401066,151401066,81,298
151410561,151410561,81,298
151420049,151420050,81,298
151429543,151429543,81,298
151439030,151439031,81,298
151449266,151449266,81,298
151458754,151458754,81,298
151468242,151468243,81,298
151477733,151477733,81,298
151487224,151487225,81,298
151497397,151497398,81,298
151506886,151506886,81,298
151516378,151516379,81,298
151525871,151525871,81,298
151535366,151535367,81,298
151545503,151545504,81,298
151554997,151554998,81,298
151564489,151564489,81,298
151573981,151573982,81,298
151583468,151583468,81,298
151593672,151593673,81,298
151603160,151603160,81,298
151612649,151612649,81,298
151622136,151622136,81,298
151631623,151631623,81,298
151641869,151641870,81,298
151651365,151651365,81,298
151660855,151660855,81,298
151670351,151670352,81,298
151679839,151679840,81,298
151689980,151689980,81,298
151699475,151699475,81,298
151708965,151708966,81,298
151718456,151718456,81,299
151727947,151727948,81,300
151738122,151738123,81,300
151747617,151747618,81,300
151757108,151757109,81,300
151766599,151766600,81,300
151776092,151776092,81,300
151786244,151786244,81,300
151795736,151795736,81,299
151805228,151805229,81,299
151814722,151814723,81,300
151824211,151824212,81,299
151834314,151834315,81,299
151843805,151843805,81,300
151853299,151853300,81,300
151862789,151862790,81,300
151872289,151872289,81,299
151882391,151882391,81,299
151891881,151891882,81,298
151901373,151901374,81,298
151910869,151910870,81,299
151920369,151920369,81,298
151930604,151930605,81,298
151940097,151940098,81,299
151949592,151949593,81,299
151959082,151959082,81,298
151968572,151968573,81,298
151978786,151978787,81,298
151988280,151988281,81,299
151997770,151997771,81,299
152007259,152007260,81,300
152016750,152016751,81,300
152026974,152026975,81,300
152036467,152036468,81,300
152045955,152045956,81,300
152055451,152055451,81,300
152064941,152064942,81,300
152075040,152075040,81,300
152084532,152084532,81,300
152094027,152094027,81,300
152103516,152103516,81,300
152113011,152113012,81,299
152123109,152123109,81,299
152132602,152132603,81,300
152142091,152142092,81,300
152151582,152151583,81,300
152161072,152161073,81,300
152171277,152171277,81,300
152180768,152180769,81,300
152190267,152190268,81,300
152199762,152199762,81,300
152209258,152209259,81,300
152219402,152219403,81,300
152228897,152228898,81,300
152238388,152238389,81,300
152247879,152247880,81,299
152257369,152257369,81,300
152267501,152267502,81,300
152276988,152276989,81,299
152286475,152286475,81,299
152295970,152295971,81,300
152305468,152305469,81,300
152315605,152315606,81,300
152325099,152325099,81,300
152334592,152334592,81,300
152344081,152344082,81,300
152353576,152353576,81,300
152363708,152363709,81,300
152373200,152373201,81,300
152382691,152382691,81,300
152392184,152392185,81,300
152401670,152401671,81,300
152411811,152411811,81,300
152421300,152421300,81,300
152430797,152430797,81,300
152440290,152440290,81,300
152449819,152449819,81,300
152459858,152459858,81,300
152469353,152469353,81,300
152478842,152478843,81,300
152488338,152488338,81,300
152497830,152497831,81,299
152508036,152508037,81,299
152517528,152517528,81,300
152527017,152527017,81,300
152536506,152536507,81,300
152546002,152546003,81,300
152556118,152556118,81,300
152565609,152565610,81,300
152575105,152575105,81,300
152584598,152584598,81,300
152594094,152594094,81,300
152604252,152604253,81,300
152613741,152613742,81,300
152623232,152623232,81,300
152632724,152632725,81,299
152642211,152642212,81,300
152652390,152652391,81,300
152661884,152661885,81,300
152671383,152671383,81,300
152680874,152680874,81,299
152690371,152690371,81,300
152700468,152700468,81,300
152709964,152709965,81,300
152719457,152719457,81,300
152728953,152728954,81,300
152738445,152738446,81,300
152748557,152748557,81,300
152758047,152758047,81,300
152767533,152767533,81,300
152777026,152777026,81,300
152786516,152786516,81,300
152796615,152796616,81,300
152806105,152806105,81,300
152815595,152815596,81,300
152825085,152825085,81,300
152834579,152834580,81,300
152844680,152844681,81,300
152854177,152854178,81,300
152863669,152863669,81,300
152873162,152873162,81,300
152882654,152882654,81,300
152892777,152892777,81,300
152902271,152902272,81,300
152911761,152911762,81,300
152921250,152921250,81,300
152930744,152930745,81,300
152940903,152940904,81,300
152950400,152950400,81,300
152959892,152959892,81,300
152969388,152969388,81,299
152978883,152978883,81,298
152988939,152988939,81,298
152998429,152998430,81,299
153007920,153007921,81,299
153017411,153017411,81,298
153026901,153026902,81,298
153037158,153037158,81,298
153046641,153046642,81,298
153056130,153056130,81,298
153065619,153065620,81,298
153075111,153075111,81,298
153085290,153085291,81,298
153094782,153094782,81,299
153104275,153104276,81,299
153113768,153113768,81,298
153123257,153123259,81,298
153133385,153133385,81,298
153142872,153142872,81,298
153152368,153152368,81,298
153161861,153161861,81,298
153171353,153171354,81,298
153181477,153181477,81,298
153190972,153190972,81,298
153200464,153200464,81,298
153209956,153209957,81,298
153219448,153219448,81,298
153229477,153229478,81,298
153238964,153238965,81,298
153248459,153248460,81,298
153257953,153257953,81,298
153267443,153267443,81,298
153277566,153277567,81,298
153287054,153287056,82,299
153296545,153296546,82,299
153306034,153306035,82,298
153315528,153315529,82,298
153325650,153325651,82,298
153335142,153335142,82,298
153344632,153344633,82,298
153354129,153354129,82,298
153363626,153363626,82,298
153373681,153373681,82,298
153383171,153383172,82,298
153392663,153392664,82,298
153402151,153402152,82,298
153411643,153411643,82,298
153421780,153421781,82,298
153431276,153431276,82,298
153440762,153440763,82,298
153450255,153450255,82,298
153459740,153459741,82,298
153469856,153469856,82,298
153479345,153479346,82,298
153488834,153488834,82,298
153498321,153498322,82,298
153507811,153507812,82,298
153517929,153517929,82,298
153527419,153527419,82,298
153536908,153536909,82,298
153546397,153546398,82,298
153555886,153555887,82,299
153566052,153566052,82,299
153575540,153575541,82,298
153585031,153585031,82,298
153594522,153594522,82,298
153604014,153604015,82,298
153614182,153614183,82,298
153623666,153623666,82,299
153633157,153633158,82,299
153642644,153642645,82,300
153652135,153652135,82,300
153662434,153662435,82,300
153671925,153671926,82,300
153681411,153681412,82,300
153690903,153690904,82,300
153700395,153700396,82,300
153710575,153710576,82,300
153720065,153720066,82,300
153729560,153729561,82,300
153739056,153739057,82,300
153748551,153748552,82,300
153758670,153758671,82,300
153768160,153768161,82,300
153777648,153777649,82,300
153787137,153787138,82,300
153796630,153796631,82,300
153806803,153806804,82,300
153816292,153816293,82,300
153825779,153825780,82,300
153835273,153835274,82,300
153844763,153844764,82,300
153854935,153854936,82,300
153864428,153864429,82,300
153873919,153873919,82,300
153883407,153883408,82,300
153892900,153892900,82,300
153903040,153903040,82,300
153912537,153912537,82,300
153922025,153922026,82,300
153931521,153931521,82,300
153941013,153941013,82,300
153951126,153951127,82,300
153960619,153960619,82,300
153970111,153970112,82,300
153979598,153979599,82,300
153989094,153989095,82,300
153999192,153999192,82,300
154008681,154008682,82,300
154018169,154018170,82,300
154027660,154027660,82,300
154037148,154037148,82,300
154047312,154047313,82,300
154056804,154056805,82,300
154066295,154066295,82,300
154075784,154075785,82,300
154085277,154085277,82,300
154095370,154095371,82,300
154104863,154104863,82,300
154114358,154114358,82,300
154123848,154123849,82,300
154133345,154133345,82,299
154143444,154143445,82,299
154152935,154152935,82,300
154162428,154162429,82,300
154171921,154171922,82,300
154181413,154181414,82,300
154191713,154191713,82,300
154201201,154201202,82,299
154210693,154210694,82,299
154220182,154220182,82,298
154229680,154229680,82,298
154239796,154239796,82,298
154249290,154249290,82,298
154258778,154258778,82,298
154268269,154268269,82,298
154277759,154277760,82,299
154287984,154287985,82,299
154297474,154297475,82,298
154306966,154306966,82,298
154316455,154316455,82,298
154325942,154325942,82,298
154336111,154336112,82,298
154345600,154345600,82,299
154355090,154355091,82,299
154364581,154364582,82,300
154374073,154374073,82,300
154384233,154384234,82,300
154393727,154393727,82,299
154403216,154403217,82,299
154412711,154412711,82,300
154422204,154422205,82,300
154432310,154432311,82,300
154441797,154441798,82,299
154451288,154451289,82,299
154460779,154460779,82,298
154470273,154470274,82,298
154480387,154480387,82,298
154489883,154489883,82,299
154499372,154499373,82,299
154508865,154508866,82,298
154518355,154518356,82,299
154528478,154528478,82,299
154537969,154537970,82,300
154547456,154547456,82,300
154556947,154556948,82,300
154566437,154566437,82,300
154576610,154576611,82,300
154586103,154586103,82,300
154595593,154595593,82,300
154605086,154605086,82,300
154614576,154614577,82,300
154624729,154624730,82,300
154634221,154634222,82,299
154643709,154643709,82,299
154653202,154653202,82,300
154662689,154662690,82,300
154672853,154672853,82,300
154682343,154682344,82,300
154691835,154691836,82,300
154701323,154701323,82,300
154710818,154710819,82,299
154720977,154720978,82,299
154730475,154730475,82,300
154739966,154739966,82,300
154749458,154749459,82,300
154758977,154758977,82,300
154769018,154769019,82,300
154778505,154778505,82,300
154787993,154787994,82,300
154797484,154797484,82,300
154806974,154806975,82,300
154817074,154817074,82,300
154826562,154826563,82,299
154836049,154836049,82,299
154845536,154845536,82,300
154855027,154855028,82,300
154865185,154865185,82,300
154874676,154874677,82,300
154884165,154884165,82,300
154893660,154893661,82,300
154903174,154903175,82,300
154913226,154913226,82,300
154922716,154922716,82,300
154932210,154932211,82,300
154941700,154941701,82,300
154951231,154951231,82,300
154961263,154961263,82,300
154970760,154970761,82,300
154980255,154980255,82,300
154989751,154989752,82,300
154999246,154999247,82,300
155009349,155009350,82,300
155018837,155018838,82,300
155028330,155028330,82,300
155037817,155037817,82,300
155047308,155047308,82,300
155057556,155057557,82,300
155067045,155067046,82,300
155076534,155076535,82,300
155086025,155086025,82,300
155095516,155095516,82,300
155105560,155105561,82,300
155115053,155115053,82,300
155124544,155124544,82,300
155134034,155134034,82,300
155143527,155143527,82,300
