0,7.6,10.72,10.72,7.6,1,1,0,1
1,7.6,10.72,10.72,7.6,1,1,0,1
2,12.05,10.72,10.72,12.05,3,3,1,3
3,7.6,10.72,10.72,7.6,1,1,1,1
4,7.6,10.72,10.72,7.6,1,1,1,1
5,9.57,10.72,9.57,10.72,3,3,1,1
6,9.57,10.72,10.72,9.57,1,2,1,2
7,12.05,10.72,10.72,12.05,3,3,2,3
8,9.57,10.72,10.72,9.57,1,1,2,1
9,9.57,10.72,9.57,10.72,3,3,2,1
10,10.74,10.72,10.74,10.72,1,2,2,2
