47,976,-0.09
48,977,0.18
49,978,0.09
50,956,0.09
51,960,0.00
52,940,0.09
53,937,-0.09
54,921,-0.09
55,940,-0.18
56,903,0.00
57,897,-0.53
58,879,-0.18
59,876,0.00
60,861,0.00
61,856,-0.09
62,838,0.09
63,836,0.09
64,819,0.18
65,815,0.18
66,800,0.44
67,796,0.44
68,780,0.62
69,769,0.88
70,763,0.97
71,751,1.23
72,739,1.32
73,737,1.32
74,719,1.85
75,716,1.76
76,696,2.64
77,716,2.46
78,678,3.52
79,691,3.43
80,666,3.78
81,652,4.04
82,637,4.22
254
ZERO_FORCE = 254
264
USER_MIN_FORCE_DATA = 264
303
USER_MAX_FORCE_DATA = 303
68
USER_MIN_ACTUATOR_COMMAND = 68
80
USER_MAX_ACTUATOR_COMMAND = 80
68
USER_MIN_ACTUATOR_AVG = 68
80
USER_MAX_ACTUATOR_AVG = 80
47,978,0.09
48,977,0.09
49,977,-0.18
50,958,0.00
51,957,0.09
52,940,0.09
53,935,0.09
54,919,0.09
55,914,0.09
56,901,0.00
57,894,-0.26
58,881,0.00
59,872,-0.18
60,867,0.09
61,850,0.00
62,899,-0.09
63,833,0.00
64,821,0.35
65,811,0.18
66,800,0.26
67,791,0.35
68,778,0.62
69,770,0.70
70,760,0.79
71,760,1.05
72,741,1.32
73,733,1.32
74,718,1.67
75,710,2.29
76,698,2.37
77,698,2.55
78,688,2.99
79,677,3.52
80,662,4.13
81,653,4.22
82,656,4.48
83,630,4.57
84,620,4.66
255
ZERO_FORCE = 255
262
USER_MIN_FORCE_DATA = 262
309
USER_MAX_FORCE_DATA = 309
67
USER_MIN_ACTUATOR_COMMAND = 67
82
USER_MAX_ACTUATOR_COMMAND = 82
67
USER_MIN_ACTUATOR_AVG = 67
80
USER_MAX_ACTUATOR_AVG = 80
47,976,0.09
48,977,0.00
49,976,0.09
50,957,0.00
51,956,0.00
52,936,-0.26
53,936,-0.09
54,913,-0.09
55,915,-0.09
56,898,-0.18
57,905,0.00
58,882,0.00
59,876,-0.18
60,864,0.18
61,849,0.18
62,851,0.18
63,827,0.18
64,823,0.44
65,809,0.53
66,806,0.53
67,804,0.70
68,779,0.62
69,772,0.70
70,759,0.97
71,751,1.14
72,737,1.23
73,737,1.23
74,721,1.85
75,712,2.20
76,699,2.29
77,712,2.72
78,681,3.25
79,685,3.60
80,668,3.43
81,656,4.04
82,646,4.31
83,632,4.39
84,630,4.39
256
ZERO_FORCE = 256
262
USER_MIN_FORCE_DATA = 262
305
USER_MAX_FORCE_DATA = 305
68
USER_MIN_ACTUATOR_COMMAND = 68
82
USER_MAX_ACTUATOR_COMMAND = 82
67
USER_MIN_ACTUATOR_AVG = 67
81
USER_MAX_ACTUATOR_AVG = 81
