89809,0.00,179.00,47,957,254,104,935,259
89833,0.00,179.00,47,961,254,104,936,256
89856,0.00,179.00,47,960,255,104,937,255
89879,0.00,179.00,47,959,255,104,938,257
89902,0.00,179.00,47,955,255,104,936,256
89925,0.00,179.00,47,958,255,104,937,256
89948,0.00,179.00,47,957,255,104,934,256
89971,0.00,179.00,47,959,255,104,911,257
89994,0.00,179.00,47,957,255,104,876,260
90017,0.00,179.00,47,958,255,104,843,266
90040,0.00,179.00,47,955,255,104,807,272
90063,0.00,179.00,47,958,254,104,778,279
90086,0.00,179.00,47,958,253,104,747,288
90109,0.00,179.00,47,958,254,104,716,298
90132,0.00,179.00,47,959,252,104,688,308
90155,0.00,179.00,47,959,254,104,658,320
90178,0.00,179.00,47,958,255,104,632,331
90201,0.00,179.00,47,956,254,104,605,341
90224,0.00,179.00,47,959,255,104,580,352
90247,0.00,178.00,48,959,255,104,560,364
90270,0.00,178.00,48,959,255,104,552,367
90293,0.00,178.00,48,958,255,104,551,367
90316,0.00,178.00,48,961,255,104,549,365
90339,0.00,178.00,48,953,255,104,551,361
90362,0.00,178.00,48,960,255,104,548,361
90385,0.00,178.00,48,960,255,104,550,361
90408,0.00,178.00,48,959,255,104,550,361
90431,0.00,178.00,48,960,253,104,549,361
90454,0.00,178.00,48,958,255,104,552,361
90477,0.00,179.00,47,961,255,104,548,361
90500,0.00,179.00,47,959,255,104,551,361
90523,0.00,179.00,47,957,255,104,552,359
90546,0.00,179.00,47,959,254,104,548,359
90569,0.00,179.00,47,960,255,104,551,358
90592,0.00,179.00,47,960,255,104,551,358
90615,0.00,179.00,47,960,255,104,549,358
90638,0.00,179.00,47,955,258,104,551,358
90661,0.00,179.00,47,959,256,104,550,358
90684,0.00,178.00,48,959,256,104,551,360
90707,0.00,178.00,48,958,256,104,551,358
90730,0.00,178.00,48,960,256,104,549,356
90753,0.00,178.00,48,959,256,104,552,357
90776,0.00,178.00,48,959,255,104,550,357
90799,0.00,178.00,48,958,255,104,550,357
90822,0.00,178.00,48,960,255,104,549,357
90845,0.00,178.00,48,958,255,104,551,357
90868,0.00,178.00,48,958,255,104,552,357
90891,0.00,178.00,48,960,255,104,551,355
90914,0.00,179.00,47,960,255,104,552,355
90937,0.00,179.00,47,959,255,104,551,355
90960,0.00,179.00,47,960,255,104,551,357
90983,0.00,179.00,47,958,255,104,551,357
91006,0.00,179.00,47,960,257,104,552,357
91029,0.00,179.00,47,959,256,104,551,355
91052,0.00,179.00,47,960,256,104,552,355
91075,0.00,179.00,47,960,256,104,552,355
91098,0.00,179.00,47,959,258,104,553,355
91121,0.00,179.00,47,959,256,104,552,356
91144,0.00,179.00,47,960,256,104,551,357
91167,0.00,178.00,48,959,256,104,552,355
91190,0.00,179.00,47,958,256,104,551,355
91213,0.00,179.00,47,959,256,104,551,355
91236,0.00,178.00,48,959,253,104,551,354
91259,0.00,178.00,48,959,255,104,551,356
91282,0.00,178.00,48,959,255,104,552,355
91305,0.00,178.00,48,960,255,104,551,355
91328,0.00,178.00,48,960,255,104,552,355
91351,0.00,177.00,48,959,254,103,552,356
91374,-1.00,177.00,48,959,255,103,552,355
91397,-2.00,176.00,49,957,255,103,552,355
91420,-2.00,176.00,49,960,255,103,551,353
91443,-2.00,175.00,50,959,257,102,551,356
91466,-2.00,174.00,50,960,258,102,552,356
91489,-2.00,174.00,50,959,258,102,552,355
91512,-2.00,173.00,51,960,258,102,551,355
91535,-2.00,173.00,51,960,258,102,552,355
91558,-3.00,172.00,52,961,258,101,552,356
91581,-3.00,172.00,52,960,259,101,552,357
91604,-2.00,172.00,52,960,259,101,551,355
91627,-2.00,172.00,52,960,259,101,551,355
91650,-2.00,172.00,52,960,259,101,552,355
91673,-2.00,172.00,52,959,260,101,551,352
91696,-2.00,172.00,52,956,260,101,557,351
91719,-3.00,172.00,52,959,259,101,551,351
91742,-3.00,173.00,51,959,259,102,552,351
91765,-3.00,173.00,51,959,259,102,551,351
91788,-3.00,174.00,50,960,259,102,552,351
91811,-3.00,174.00,50,960,259,102,551,351
91834,-2.00,175.00,50,957,259,102,553,351
91857,-2.00,176.00,49,959,257,103,551,351
91880,-1.00,176.00,49,959,258,103,551,351
91903,-1.00,176.00,49,956,258,103,553,351
91926,-1.00,176.00,49,958,258,103,552,351
91949,-1.00,177.00,48,959,258,103,553,351
91972,-1.00,177.00,48,958,261,103,551,351
91995,-1.00,177.00,48,958,262,103,552,351
92018,-1.00,177.00,48,958,258,103,551,351
92041,-1.00,177.00,48,958,258,103,552,351
92064,-2.00,176.00,49,959,258,103,552,351
92087,-2.00,176.00,49,958,258,103,551,354
92110,-3.00,175.00,50,960,258,102,552,354
92133,-3.00,175.00,50,958,258,102,551,352
92156,-3.00,175.00,50,960,258,102,552,351
92179,-4.00,174.00,50,959,260,102,552,351
92202,-4.00,174.00,50,960,259,102,551,351
92225,-4.00,174.00,50,960,259,102,553,351
92248,-5.00,173.00,51,959,259,102,551,351
92271,-5.00,173.00,51,959,259,102,551,351
92294,-4.00,174.00,50,958,260,102,551,351
92317,-4.00,174.00,50,959,261,102,551,351
92340,-4.00,174.00,50,958,259,102,551,349
92363,-4.00,174.00,50,959,259,102,552,350
92386,-4.00,174.00,50,960,258,102,551,350
92409,-4.00,174.00,50,959,261,102,553,350
92432,-3.00,175.00,50,959,260,102,553,350
92455,-3.00,175.00,50,959,259,102,552,348
92478,-4.00,175.00,50,958,259,102,551,350
92501,-4.00,174.00,50,960,259,102,552,349
92524,-4.00,174.00,50,959,259,102,551,348
92547,-5.00,173.00,51,960,262,102,552,350
92570,-4.00,174.00,50,960,260,102,551,350
92593,-4.00,174.00,50,958,262,102,552,350
92616,-4.00,174.00,50,959,262,102,552,349
92639,-3.00,174.00,50,960,262,102,552,349
92662,-2.00,174.00,50,958,261,102,551,349
92685,-2.00,173.00,51,960,259,102,550,348
92708,-1.00,173.00,51,959,260,102,551,348
92731,0.00,172.00,52,959,257,101,552,350
92754,1.00,171.00,52,959,257,101,552,350
92777,2.00,170.00,53,958,256,100,551,348
92800,3.00,169.00,54,959,256,100,551,349
92823,3.00,167.00,55,961,256,99,552,350
92846,4.00,165.00,56,960,256,98,552,350
92869,5.00,163.00,58,959,256,98,552,350
92892,6.00,161.00,59,954,256,97,551,350
92915,6.00,160.00,60,957,256,96,553,350
92938,7.00,158.00,61,959,256,96,552,350
92961,8.00,156.00,62,960,256,95,552,350
92984,9.00,155.00,63,957,255,94,553,350
93007,9.00,153.00,64,957,255,94,551,350
93030,10.00,152.00,65,952,255,93,551,350
93053,11.00,150.00,66,947,258,92,539,350
93076,12.00,149.00,67,946,256,92,551,349
93099,13.00,147.00,68,937,257,91,552,350
93122,13.00,146.00,69,933,258,91,551,350
93145,14.00,144.00,70,928,258,90,552,350
93168,15.00,143.00,71,920,258,89,552,350
93191,15.00,142.00,71,911,258,89,550,350
93214,16.00,141.00,72,905,261,89,551,350
93237,17.00,139.00,73,898,262,88,551,350
93260,18.00,138.00,74,893,262,87,551,350
93283,18.00,137.00,75,885,262,87,552,349
93306,18.00,136.00,75,878,265,87,549,348
93329,19.00,135.00,76,874,265,86,550,348
93352,20.00,134.00,77,860,265,86,551,348
