252,0.06
252,0.39
254,1.33
252,3.19
252,6.15
253,10.35
254,15.83
253,22.59
253,30.57
255,39.69
255,49.84
255,60.87
252,72.64
252,84.98
252,97.73
252,110.72
252,123.80
252,136.83
255,149.65
255,162.16
252,174.24
252,185.80
253,196.76
251,207.05
251,216.62
255,225.42
252,233.44
252,240.66
252,247.08
253,252.72
254,257.60
252,261.73
250,265.17
252,267.93
255,270.08
254,271.65
252,272.70
254,273.29
253,273.45
255,273.26
251,272.75
249,271.98
251,270.98
253,269.80
255,268.49
253,267.07
252,265.58
255,264.07
252,262.56
252,261.07
252,259.62
252,258.24
256,256.93
255,255.71
252,254.59
248,253.57
255,252.66
255,251.86
253,251.17
252,250.59
248,250.11
248,249.72
251,249.41
252,249.18
252,249.01
255,248.91
251,248.86
251,248.86
251,248.92
255,249.01
252,249.13
253,249.29
252,249.47
252,249.67
252,249.88
252,250.11
252,250.34
251,250.57
248,250.79
249,251.00
250,251.19
251,251.36
252,251.51
252,251.63
252,251.73
251,251.81
251,251.87
251,251.92
253,251.95
252,251.97
253,251.98
252,251.98
254,251.98
251,251.98
250,251.97
252,251.97
248,251.96
249,251.94
248,251.91
252,251.87
251,251.82
251,251.76
251,251.69
251,251.61
252,251.54
252,251.46
248,251.39
250,251.31
251,251.24
251,251.17
248,251.10
251,251.03
251,250.96
252,250.89
251,250.83
253,250.77
252,250.72
248,250.68
251,250.65
251,250.63
248,250.61
248,250.59
248,250.57
249,250.55
251,250.52
248,250.48
249,250.44
251,250.39
247,250.33
248,250.28
247,250.21
248,250.14
245,250.05
251,249.96
251,249.86
251,249.75
248,249.65
248,249.55
251,249.45
252,249.36
251,249.29
248,249.22
250,249.17
251,249.13
251,249.11
249,249.10
248,249.10
32667,2.00,0.00,249.11,17,0
32722,2.00,0.01,249.12,22,2
32778,2.00,0.01,249.14,26,9
32834,2.00,0.01,249.15,31,18
32890,2.00,0.01,249.17,35,20
32946,2.00,0.02,249.19,40,32
33002,2.00,0.02,249.20,44,32
33058,2.00,0.02,249.21,49,34
33114,2.00,0.02,249.22,53,42
33170,2.00,0.02,249.22,58,42
33226,2.00,0.02,249.23,62,51
33281,2.00,0.02,249.25,67,51
33337,2.00,0.02,249.27,71,59
33393,2.00,0.03,249.29,76,64
33449,2.00,0.03,249.33,80,67
33505,2.00,0.03,249.37,85,73
33561,2.00,0.04,249.42,89,74
33617,2.00,0.04,249.48,94,81
33673,2.00,0.05,249.55,98,88
33729,2.00,0.05,249.62,102,88
33785,2.00,0.06,249.69,107,96
33841,2.00,0.07,249.77,111,94
33896,2.00,0.07,249.85,115,104
33952,2.00,0.08,249.93,120,108
34009,2.00,0.09,250.00,124,108
34065,2.00,0.10,250.08,128,116
34121,2.00,0.10,250.16,133,118
34177,2.00,0.11,250.23,137,124
34233,2.00,0.11,250.30,141,129
34289,2.00,0.12,250.35,145,132
34345,2.00,0.12,250.39,150,138
34401,2.00,0.12,250.42,154,136
34457,2.00,0.13,250.43,158,142
34513,2.00,0.13,250.44,162,152
34569,2.00,0.13,250.43,167,152
34625,2.00,0.12,250.41,171,153
34681,2.00,0.12,250.38,175,167
34737,2.00,0.12,250.35,180,168
34793,2.00,0.12,250.31,184,168
34849,2.00,0.11,250.27,188,172
34905,2.00,0.11,250.23,193,184
34961,2.00,0.11,250.20,197,184
35017,2.00,0.10,250.17,201,188
35073,2.00,0.10,250.14,206,191
35129,2.00,0.10,250.11,210,198
35185,2.00,0.10,250.09,214,199
35241,2.00,0.09,250.07,219,211
35297,2.00,0.09,250.06,223,211
35353,2.00,0.09,250.05,227,216
35409,2.00,0.09,250.04,232,222
35465,2.00,0.09,250.04,236,223
35521,2.00,0.09,250.04,240,230
35577,2.00,0.09,250.04,245,230
35633,2.00,0.09,250.05,249,238
35689,2.00,0.09,250.05,253,243
35745,2.00,0.09,250.05,258,243
35801,2.00,0.09,250.06,262,251
35857,2.00,0.09,250.06,266,256
35913,2.00,0.09,250.06,271,257
35969,2.00,0.09,250.06,275,264
36025,2.00,0.09,250.06,279,264
36081,2.00,0.09,250.06,284,273
36137,2.00,0.09,250.06,288,273
36193,2.00,0.09,250.06,293,282
36249,2.00,0.09,250.05,297,283
36305,2.00,0.09,250.04,301,290
36361,2.00,0.09,250.03,306,290
36417,2.00,0.09,250.03,310,296
36473,2.00,0.09,250.04,314,302
36529,2.00,0.09,250.06,319,300
36585,2.00,0.10,250.09,323,312
36641,2.00,0.10,250.12,327,313
36697,2.00,0.10,250.15,332,316
36753,2.00,0.10,250.17,336,324
36809,2.00,0.10,250.19,340,327
36865,2.00,0.11,250.20,344,336
36921,2.00,0.11,250.21,349,336
36977,2.00,0.11,250.22,353,338
37033,2.00,0.11,250.22,357,349
37089,2.00,0.11,250.22,362,349
37145,2.00,0.11,250.21,366,354
37201,2.00,0.11,250.20,370,358
37257,2.00,0.10,250.17,375,363
37313,2.00,0.10,250.14,379,367
37369,2.00,0.10,250.08,383,373
37425,2.00,0.09,250.01,388,373
37481,2.00,0.08,249.92,392,379
37537,2.00,0.07,249.82,397,386
37593,2.00,0.06,249.71,401,389
37649,2.00,0.05,249.59,406,394
37705,2.00,0.04,249.47,410,397
37761,2.00,0.03,249.35,415,404
37817,2.00,0.02,249.23,419,401
37873,2.00,0.01,249.12,424,413
37929,2.00,0.00,249.01,429,413
37985,2.00,-0.00,248.91,433,422
38042,2.00,-0.02,248.81,438,422
38098,2.00,-0.02,248.72,442,431
38154,2.00,-0.03,248.64,447,431
38210,2.00,-0.04,248.56,452,438
38266,2.00,-0.05,248.48,457,444
38322,2.00,-0.05,248.40,461,449
38378,2.00,-0.06,248.33,466,454
38434,2.00,-0.07,248.25,471,458
38490,2.00,-0.07,248.18,476,462
38546,2.00,-0.08,248.10,480,467
38602,2.00,-0.09,248.02,485,470
38658,2.00,-0.09,247.93,490,480
38714,2.00,-0.10,247.85,495,480
38770,2.00,-0.11,247.76,500,484
38826,2.00,-0.12,247.66,504,493
38883,2.00,-0.13,247.55,509,493
38939,2.00,-0.14,247.45,514,497
