247,0.06
255,0.39
252,1.32
252,3.16
254,6.11
255,10.29
255,15.76
258,22.51
255,30.50
259,39.64
257,49.82
255,60.90
253,72.74
255,85.15
252,97.99
256,111.07
254,124.25
257,137.38
256,150.32
256,162.94
256,175.14
258,186.83
256,197.91
255,208.33
252,218.04
255,226.98
255,235.14
255,242.49
255,249.04
255,254.79
255,259.77
255,264.01
252,267.53
255,270.37
257,272.58
253,274.20
257,275.30
253,275.91
255,276.10
255,275.91
251,275.39
252,274.59
253,273.56
252,272.34
255,270.96
255,269.48
254,267.92
254,266.33
255,264.72
253,263.14
255,261.61
256,260.13
256,258.74
251,257.44
255,256.24
252,255.16
254,254.18
255,253.32
252,252.56
252,251.92
254,251.38
255,250.93
248,250.58
254,250.32
252,250.13
253,250.01
252,249.95
255,249.94
255,249.98
255,250.07
254,250.20
252,250.36
255,250.55
256,250.77
253,251.00
252,251.25
255,251.51
255,251.77
253,252.03
253,252.29
250,252.54
250,252.77
252,252.98
252,253.16
252,253.31
250,253.44
251,253.53
250,253.59
252,253.62
254,253.62
255,253.60
254,253.56
255,253.51
252,253.45
252,253.39
251,253.33
251,253.27
251,253.20
252,253.12
252,253.04
252,252.96
254,252.87
250,252.78
255,252.70
252,252.62
255,252.54
252,252.48
251,252.42
251,252.37
252,252.33
252,252.29
252,252.25
251,252.22
251,252.19
253,252.16
254,252.13
254,252.10
253,252.08
252,252.07
251,252.07
252,252.07
252,252.08
251,252.09
251,252.09
252,252.10
252,252.10
251,252.10
251,252.10
255,252.09
250,252.09
254,252.08
253,252.07
250,252.06
251,252.06
250,252.05
251,252.04
249,252.02
248,252.00
248,251.96
252,251.91
252,251.85
251,251.78
255,251.70
252,251.62
255,251.55
255,251.49
253,251.44
26803,2.00,0.04,251.42,774,0
26913,2.00,0.04,251.43,59,113
27023,2.00,0.05,251.61,76,52
27133,2.00,0.09,252.01,91,77
27244,2.00,0.14,252.64,106,90
27354,2.00,0.22,253.49,120,102
27464,2.00,0.31,254.52,134,118
27575,2.00,0.41,255.72,146,132
27685,2.00,0.53,257.05,158,137
27796,2.00,0.66,258.48,168,160
27906,2.00,0.79,259.99,178,160
28016,2.00,0.93,261.56,187,178
28127,2.00,1.07,263.16,194,180
28237,2.00,1.21,264.75,201,192
28347,2.00,1.35,266.31,207,194
28458,2.00,1.48,267.80,212,201
