time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
519517,180.00,65,0,-1,0,8,-1,0
519668,180.00,65,0,-1,0,7,-1,0
519818,180.00,65,0,-1,0,7,-1,0
519969,180.00,65,0,-1,0,7,-1,0
520119,180.00,65,1,-1,0,7,-1,0
520270,180.00,65,0,-1,0,7,-1,0
520421,180.00,65,1,-1,0,7,-1,0
520571,180.00,65,0,-1,0,7,-1,0
520722,180.00,65,0,-1,0,7,-1,0
520872,180.00,65,0,-1,0,7,-1,0
521023,180.00,65,0,-1,0,7,-1,0
521173,180.00,65,0,-1,0,7,-1,0
521324,180.00,65,0,-1,0,7,-1,0
521474,180.00,65,0,-1,0,7,-1,0
521625,180.00,65,0,-1,0,8,-1,0
521776,180.00,65,0,-1,0,7,-1,0
521926,180.00,65,0,-1,0,7,-1,0
522077,180.00,65,0,-1,0,7,-1,0
522227,180.00,65,0,-1,0,7,-1,0
522378,180.00,65,0,-1,0,7,-1,0
522528,180.00,65,0,-1,0,7,-1,0
522679,180.00,65,0,-1,0,7,-1,0
522829,180.00,65,0,-1,0,7,-1,0
522980,180.00,65,0,-1,0,7,-1,0
523130,180.00,65,0,-1,0,7,-1,0
523281,180.00,65,0,-1,0,7,-1,0
523432,180.00,65,0,-1,0,7,-1,0
523582,180.00,65,0,-1,0,7,-1,0
523733,180.00,65,0,-1,0,7,-1,0
523883,180.00,65,0,-1,0,8,-1,0
524034,180.00,65,0,-1,0,7,-1,0
524184,180.00,65,1,-1,0,7,-1,0
524335,180.00,65,0,-1,0,8,-1,0
524485,180.00,65,0,-1,0,7,-1,0
524636,180.00,65,1,-1,0,8,-1,0
524786,180.00,65,0,-1,0,7,-1,0
524937,180.00,65,0,-1,0,7,-1,0
525088,180.00,65,0,-1,0,7,-1,0
525238,180.00,65,0,-1,0,7,-1,0
525389,180.00,65,0,-1,0,7,-1,0
525539,180.00,65,0,-1,0,7,-1,0
525690,180.00,65,0,-1,0,7,-1,0
525840,180.00,65,0,-1,0,7,-1,0
525991,180.00,65,0,-1,0,7,-1,0
526141,180.00,65,0,-1,0,7,-1,0
526292,180.00,65,0,-1,0,7,-1,0
526443,180.00,65,0,-1,0,7,-1,0
526593,180.00,65,0,-1,0,8,-1,0
526744,180.00,65,0,-1,0,7,-1,0
526894,180.00,65,0,-1,0,7,-1,0
527045,180.00,65,0,-1,0,7,-1,0
527195,180.00,65,0,-1,0,7,-1,0
527346,180.00,65,0,-1,0,7,-1,0
527496,180.00,65,0,-1,0,7,-1,0
527647,180.00,65,0,-1,0,7,-1,0
527797,180.00,65,0,-1,0,7,-1,0
527948,180.00,65,0,-1,0,7,-1,0
528099,180.00,65,1,-1,0,7,-1,0
528249,180.00,65,0,-1,0,7,-1,0
530400,180.00,95,0,-1,0,6,-1,0
530550,180.00,95,0,-1,0,7,-1,0
530701,180.00,95,0,-1,0,7,-1,0
530851,180.00,95,0,-1,0,7,-1,0
531002,180.00,95,0,-1,0,7,-1,0
531152,180.00,95,0,-1,0,7,-1,0
531303,180.00,95,0,-1,0,7,-1,0
531453,180.00,95,0,-1,0,7,-1,0
531604,180.00,95,0,-1,0,7,-1,0
531755,180.00,95,0,-1,0,7,-1,0
531905,180.00,95,0,-1,0,7,-1,0
532056,180.00,95,0,-1,0,8,-1,0
532206,180.00,95,0,-1,0,7,-1,0
532357,180.00,95,0,-1,0,7,-1,0
532507,180.00,95,0,-1,0,7,-1,0
532658,180.00,95,0,-1,0,7,-1,0
532808,180.00,95,0,-1,0,8,-1,0
532959,180.00,95,0,-1,0,7,-1,0
533110,180.00,95,0,-1,0,7,-1,0
533260,180.00,95,0,-1,0,7,-1,0
533411,180.00,95,0,-1,0,7,-1,0
533561,180.00,95,0,-1,0,7,-1,0
533712,180.00,95,1,-1,0,7,-1,0
533862,180.00,95,0,-1,0,8,-1,0
534013,180.00,95,0,-1,0,6,-1,0
534163,180.00,95,0,-1,0,7,-1,0
534314,180.00,95,0,-1,0,7,-1,0
534464,180.00,65,0,-1,0,7,-1,0
536615,180.00,65,0,-1,0,7,-1,0
536766,180.00,65,0,-1,0,7,-1,0
536916,180.00,65,0,-1,0,7,-1,0
537067,180.00,65,0,-1,0,8,-1,0
537217,180.00,65,0,-1,0,7,-1,0
537368,180.00,65,0,-1,0,7,-1,0
537518,180.00,65,0,-1,0,7,-1,0
539669,180.00,120,0,-1,0,7,-1,0
539819,180.00,120,0,-1,0,7,-1,0
539970,180.00,120,1,-1,0,7,-1,0
540120,180.00,120,0,-1,0,7,-1,0
540271,180.00,120,0,-1,0,7,-1,0
540422,180.00,120,0,-1,0,7,-1,0
540572,180.00,120,0,-1,0,7,-1,0
540723,180.00,120,0,-1,0,7,-1,0
540873,180.00,120,0,-1,0,7,-1,0
541024,180.00,120,0,-1,0,8,-1,0
541174,180.00,120,0,-1,0,7,-1,0
541325,180.00,120,0,-1,0,7,-1,0
541475,180.00,120,0,-1,0,8,-1,0
541626,180.00,120,0,-1,0,7,-1,0
541776,180.00,120,0,-1,0,7,-1,0
541927,180.00,120,0,-1,0,7,-1,0
542078,180.00,120,0,-1,0,7,-1,0
542228,180.00,120,0,-1,0,7,-1,0
542379,180.00,120,0,-1,0,7,-1,0
542529,180.00,120,1,-1,0,7,-1,0
542680,180.00,120,0,-1,0,7,-1,0
542830,180.00,120,0,-1,0,7,-1,0
542981,180.00,120,0,-1,0,7,-1,0
543131,180.00,120,0,-1,0,7,-1,0
543282,180.00,120,0,-1,0,7,-1,0
543433,180.00,120,0,-1,0,7,-1,0
543583,180.00,120,0,-1,0,7,-1,0
543734,180.00,65,0,-1,0,7,-1,1
545884,180.00,65,0,-1,0,7,-1,1
546035,180.00,65,0,-1,0,8,-1,1
546185,180.00,65,0,-1,0,8,-1,1
546336,180.00,65,0,-1,0,7,-1,1
546486,180.00,65,0,-1,0,7,-1,1
546637,180.00,65,0,-1,0,7,-1,1
546787,180.00,65,0,-1,0,7,-1,1
546938,180.00,65,0,-1,0,7,-1,1
547089,180.00,65,0,-1,0,7,-1,1
547239,180.00,65,0,-1,0,7,-1,1
547390,180.00,65,0,-1,0,7,-1,1
547540,180.00,65,0,-1,0,7,-1,1
547691,180.00,65,0,-1,0,7,-1,1
547841,180.00,65,0,-1,0,7,-1,1
547992,180.00,65,0,-1,0,7,-1,1
548142,180.00,65,0,-1,0,7,-1,1
548293,180.00,65,0,-1,0,7,-1,1
548443,180.00,65,0,-1,0,7,-1,1
548594,180.00,65,0,-1,0,7,-1,1
548745,180.00,65,0,-1,0,7,-1,1
548895,180.00,65,0,-1,0,7,-1,1
549046,180.00,65,0,-1,0,7,-1,1
549196,180.00,65,0,-1,0,7,-1,1
549347,180.00,65,0,-1,0,7,-1,1
549497,180.00,65,0,-1,0,7,-1,1
549648,180.00,65,0,-1,0,7,-1,1
549798,180.00,65,0,-1,0,7,-1,1
549949,180.00,65,0,-1,0,7,-1,1
550100,180.00,65,0,-1,0,7,-1,1
550250,180.00,65,0,-1,0,7,-1,1
550401,180.00,65,0,-1,0,7,-1,1
550551,180.00,65,0,-1,0,8,-1,1
550702,180.00,65,0,-1,0,7,-1,1
550852,180.00,65,0,-1,0,7,-1,1
551003,180.00,65,0,-1,0,7,-1,1
551153,180.00,65,0,-1,0,7,-1,1
551304,180.00,65,0,-1,0,6,-1,1
551454,180.00,65,0,-1,0,7,-1,1
551605,180.00,65,0,-1,0,7,-1,1
551756,180.00,65,0,-1,0,7,-1,1
551906,180.00,65,0,-1,0,7,-1,1
552057,180.00,65,0,-1,0,8,-1,1
552207,180.00,65,0,-1,0,7,-1,1
552358,180.00,65,0,-1,0,7,-1,1
552508,180.00,65,0,-1,0,7,-1,1
552659,180.00,65,0,-1,0,7,-1,1
552809,180.00,65,0,-1,0,7,-1,1
552960,180.00,65,0,-1,0,7,-1,1
555110,180.00,95,0,-1,0,7,-1,1
555261,180.00,95,0,-1,0,7,-1,1
555412,180.00,95,0,-1,0,7,-1,1
555562,180.00,95,0,-1,0,7,-1,1
555713,180.00,95,0,-1,0,7,-1,1
555863,180.00,95,0,-1,0,8,-1,1
556014,180.00,95,0,-1,0,8,-1,1
556164,180.00,95,0,-1,0,8,-1,1
556315,180.00,95,0,-1,0,7,-1,1
556465,180.00,95,0,-1,0,7,-1,1
556616,180.00,95,0,-1,0,7,-1,1
556767,180.00,95,0,-1,0,7,-1,1
556917,180.00,95,0,-1,0,7,-1,1
557068,180.00,95,0,-1,0,7,-1,1
557218,180.00,95,0,-1,0,8,-1,1
557369,180.00,95,0,-1,0,7,-1,1
557519,180.00,95,0,-1,0,7,-1,1
557670,180.00,95,0,-1,0,7,-1,1
557820,180.00,95,0,-1,0,7,-1,1
557971,180.00,95,0,-1,0,7,-1,1
558121,180.00,95,0,-1,0,7,-1,1
558272,180.00,95,0,-1,0,7,-1,1
558423,180.00,95,0,-1,0,7,-1,1
558573,180.00,95,0,-1,0,7,-1,1
558724,180.00,95,0,-1,0,7,-1,1
558874,180.00,95,0,-1,0,7,-1,1
559025,180.00,95,0,-1,0,7,-1,1
559175,180.00,65,0,-1,0,7,-1,1
561326,180.00,65,0,-1,0,7,-1,1
561476,180.00,65,0,-1,0,7,-1,1
561627,180.00,65,0,-1,0,7,-1,1
561777,180.00,65,0,-1,0,7,-1,1
561928,180.00,65,0,-1,0,7,-1,1
562079,180.00,65,0,-1,0,7,-1,1
562229,180.00,65,0,-1,0,8,-1,1
564380,180.00,117,1,-1,0,7,-1,1
564530,180.00,117,0,-1,0,7,-1,1
564681,180.00,117,0,-1,0,7,-1,1
564831,180.00,117,0,-1,0,8,-1,1
564982,180.00,117,0,-1,0,7,-1,1
565132,180.00,117,0,-1,0,7,-1,1
565283,180.00,117,0,-1,0,7,-1,1
565433,180.00,117,0,-1,0,7,-1,1
565584,180.00,117,0,-1,0,8,-1,1
565735,180.00,117,0,-1,0,7,-1,1
565885,180.00,117,0,-1,0,7,-1,1
566036,180.00,117,0,-1,0,7,-1,1
566186,180.00,117,0,-1,0,7,-1,1
566337,180.00,117,0,-1,0,8,-1,1
566487,180.00,117,0,-1,0,7,-1,1
566638,180.00,117,1,-1,0,7,-1,1
566788,180.00,117,0,-1,0,8,-1,1
566939,180.00,117,0,-1,0,7,-1,1
567090,180.00,117,0,-1,0,7,-1,1
567240,180.00,117,0,-1,0,7,-1,1
567391,180.00,117,0,-1,0,7,-1,1
567541,180.00,117,0,-1,0,7,-1,1
567692,180.00,117,0,-1,0,7,-1,1
567842,180.00,117,0,-1,0,7,-1,1
567993,180.00,117,1,-1,0,7,-1,1
568143,180.00,117,0,-1,0,7,-1,1
568294,180.00,117,0,-1,0,7,-1,1
568444,180.00,65,0,-1,0,8,-1,2
570595,180.00,65,0,-1,0,7,-1,2
570746,180.00,65,0,-1,0,7,-1,2
570896,180.00,65,1,-1,0,7,-1,2
571047,180.00,65,0,-1,0,7,-1,2
571197,180.00,65,0,-1,0,7,-1,2
571348,180.00,65,0,-1,0,7,-1,2
571498,180.00,65,0,-1,0,7,-1,2
571649,180.00,65,0,-1,0,7,-1,2
571799,180.00,65,0,-1,0,7,-1,2
571950,180.00,65,0,-1,0,7,-1,2
572100,180.00,65,0,-1,0,8,-1,2
572251,180.00,65,0,-1,0,7,-1,2
572402,180.00,65,0,-1,0,7,-1,2
572552,180.00,65,0,-1,0,7,-1,2
572703,180.00,65,0,-1,0,7,-1,2
572853,180.00,65,0,-1,0,7,-1,2
573004,180.00,65,0,-1,0,7,-1,2
573154,180.00,65,0,-1,0,7,-1,2
575305,180.00,114,0,-1,0,7,-1,2
575455,180.00,114,0,-1,0,7,-1,2
575606,180.00,114,0,-1,0,7,-1,2
575757,180.00,114,0,-1,0,7,-1,2
575907,180.00,114,0,-1,0,5,-1,2
576058,180.00,114,0,-1,0,7,-1,2
576208,180.00,114,0,-1,0,7,-1,2
576359,180.00,114,0,-1,0,7,-1,2
576509,180.00,114,0,-1,0,7,-1,2
576660,180.00,114,0,-1,0,7,-1,2
576810,180.00,114,0,-1,0,7,-1,2
576961,180.00,114,1,-1,0,7,-1,2
577111,180.00,114,0,-1,0,7,-1,2
577262,180.00,114,0,-1,0,8,-1,2
577413,180.00,114,0,-1,0,7,-1,2
577563,180.00,114,0,-1,0,7,-1,2
577714,180.00,114,0,-1,0,8,-1,2
577864,180.00,114,0,-1,0,7,-1,2
578015,180.00,114,0,-1,0,7,-1,2
578165,180.00,114,0,-1,0,7,-1,2
578316,180.00,114,0,-1,0,8,-1,2
578466,180.00,114,0,-1,0,7,-1,2
578617,180.00,114,0,-1,0,7,-1,2
578767,180.00,114,0,-1,0,7,-1,2
578918,180.00,114,0,-1,0,7,-1,2
579069,180.00,114,0,-1,0,7,-1,2
579219,180.00,114,0,-1,0,7,-1,2
579370,180.00,65,0,-1,0,7,-1,2
581520,180.00,65,0,-1,0,7,-1,2
581671,180.00,65,0,-1,0,7,-1,2
581821,180.00,65,0,-1,0,7,-1,2
581972,180.00,65,0,-1,0,7,-1,2
582122,180.00,65,0,-1,0,9,-1,2
582273,180.00,65,0,-1,0,8,-1,2
582424,180.00,65,0,-1,0,7,-1,2
584574,180.00,95,0,-1,0,7,-1,2
584725,180.00,95,0,-1,0,7,-1,2
584875,180.00,95,0,-1,0,6,-1,2
585026,180.00,95,0,-1,0,7,-1,2
585176,180.00,95,0,-1,0,7,-1,2
585327,180.00,95,0,-1,0,7,-1,2
585477,180.00,95,0,-1,0,7,-1,2
585628,180.00,95,0,-1,0,8,-1,2
585778,180.00,95,0,-1,0,7,-1,2
585929,180.00,95,0,-1,0,7,-1,2
586080,180.00,95,0,-1,0,7,-1,2
586230,180.00,95,0,-1,0,7,-1,2
586381,180.00,95,0,-1,0,7,-1,2
586531,180.00,95,0,-1,0,7,-1,2
586682,180.00,95,0,-1,0,7,-1,2
586832,180.00,95,1,-1,0,7,-1,2
586983,180.00,95,0,-1,0,7,-1,2
587133,180.00,95,0,-1,0,7,-1,2
587284,180.00,95,0,-1,0,7,-1,2
587434,180.00,95,0,-1,0,7,-1,2
587585,180.00,95,0,-1,0,7,-1,2
587736,180.00,95,0,-1,0,6,-1,2
587886,180.00,95,0,-1,0,7,-1,2
588037,180.00,95,0,-1,0,7,-1,2
588187,180.00,95,0,-1,0,7,-1,2
588338,180.00,95,0,-1,0,7,-1,2
588488,180.00,95,0,-1,0,7,-1,2
588639,180.00,65,0,-1,0,7,-1,3
590789,180.00,65,0,-1,0,7,-1,3
590940,180.00,65,0,-1,0,8,-1,3
591090,180.00,65,0,-1,0,7,-1,3
591241,180.00,65,0,-1,0,7,-1,3
591392,180.00,65,0,-1,0,7,-1,3
591542,180.00,65,0,-1,0,8,-1,3
591693,180.00,65,0,-1,0,7,-1,3
591843,180.00,65,0,-1,0,7,-1,3
591994,180.00,65,0,-1,0,7,-1,3
592144,180.00,65,0,-1,0,7,-1,3
592295,180.00,65,0,-1,0,7,-1,3
592445,180.00,65,0,-1,0,7,-1,3
592596,180.00,65,0,-1,0,9,-1,3
592747,180.00,65,0,-1,0,7,-1,3
592897,180.00,65,0,-1,0,7,-1,3
593048,180.00,65,0,-1,0,7,-1,3
593198,180.00,65,0,-1,0,7,-1,3
593349,180.00,65,0,-1,0,8,-1,3
593499,180.00,65,0,-1,0,7,-1,3
593650,180.00,65,0,-1,0,8,-1,3
593800,180.00,65,0,-1,0,7,-1,3
593951,180.00,65,0,-1,0,7,-1,3
594101,180.00,65,0,-1,0,7,-1,3
594252,180.00,65,0,-1,0,7,-1,3
594403,180.00,65,0,-1,0,7,-1,3
