t1,t2,command,measured,zero
310989546,310989547,65,251,0
310995709,310995710,65,251,0
311001865,311001865,65,251,0
311008024,311008025,65,251,0
311014921,311014922,65,251,0
311021075,311021076,65,251,0
311027229,311027230,65,249,0
311034475,311034476,65,249,0
311040635,311040636,65,248,0
311046792,311046793,65,248,0
311052950,311052951,65,248,0
311059787,311059787,65,250,0
311065939,311065940,65,251,0
311072095,311072095,65,251,0
311079305,311079305,65,251,0
311085463,311085463,65,249,0
311091619,311091620,65,250,0
311097779,311097779,65,250,0
311104754,311104755,65,251,0
311110910,311110910,65,251,0
311117062,311117062,65,253,0
311124341,311124342,65,253,0
311130497,311130497,65,254,0
311136654,311136655,65,256,0
311142815,311142815,65,256,0
311149673,311149674,65,257,0
311155834,311155834,65,257,0
311161992,311161992,65,257,0
311169193,311169194,65,257,0
311175352,311175353,65,259,0
311181511,311181511,65,260,0
311187663,311187663,65,260,0
311194544,311194545,65,262,0
311200700,311200701,65,263,0
311206859,311206860,65,263,0
311214029,311214030,65,263,0
311220188,311220189,65,265,0
311226345,311226346,65,266,0
311232504,311232505,65,266,0
311239332,311239333,65,267,0
311245488,311245489,65,268,0
311251646,311251647,65,270,0
311258837,311258838,65,270,0
311264995,311264995,65,272,0
311271153,311271153,65,273,0
311277310,311277310,65,273,0
311284290,311284291,65,275,0
311290447,311290448,65,276,0
311296600,311296601,65,278,0
311303764,311303764,65,278,0
311309918,311309919,65,279,0
311316072,311316073,65,280,0
311322230,311322231,65,280,0
311329054,311329055,65,281,0
311335213,311335213,65,282,0
311341366,311341367,65,285,0
311348532,311348533,65,285,0
311354691,311354692,65,288,0
311360846,311360846,65,290,0
311366998,311366999,65,290,0
311373821,311373821,65,292,0
311379976,311379977,65,294,0
311386134,311386134,65,297,0
311393432,311393433,65,297,0
311399590,311399590,65,300,0
311405747,311405747,65,303,0
311411903,311411904,65,303,0
311418845,311418845,65,308,0
311425003,311425004,65,311,0
311431161,311431161,65,314,0
311438367,311438368,65,314,0
311444522,311444523,65,318,0
311450677,311450678,65,321,0
311456835,311456836,65,321,0
311463781,311463782,65,324,0
311469938,311469939,65,326,0
311476097,311476097,65,330,0
311483382,311483382,65,330,0
311489541,311489541,65,333,0
311495699,311495700,65,334,0
311501853,311501854,65,334,0
311508803,311508803,65,336,0
311514959,311514960,65,337,0
311521114,311521114,65,341,0
311528413,311528413,65,341,0
311534569,311534569,65,344,0
311540724,311540725,65,345,0
311546879,311546880,65,345,0
311553702,311553702,65,347,0
311559858,311559859,65,350,0
311566011,311566011,65,353,0
311573185,311573185,65,353,0
311579343,311579343,65,356,0
311585501,311585502,65,358,0
311591660,311591660,65,358,0
311598524,311598525,65,361,0
311604680,311604680,65,364,0
311610835,311610836,65,367,0
311618013,311618014,65,367,0
311624168,311624169,65,370,0
311630324,311630325,65,371,0
311636485,311636486,65,371,0
311643469,311643470,65,373,0
311649628,311649628,65,374,0
311655785,311655786,65,376,0
311663115,311663116,65,376,0
311669268,311669269,65,375,0
311675429,311675429,65,376,0
311681581,311681581,65,376,0
311688454,311688455,65,377,0
311694612,311694612,65,377,0
311700766,311700767,65,377,0
311708032,311708032,65,377,0
311714186,311714187,65,377,0
311720341,311720342,65,377,0
311726495,311726496,65,377,0
311733374,311733374,65,377,0
311739530,311739531,65,376,0
311745684,311745685,65,375,0
311752894,311752894,65,375,0
311759046,311759047,65,375,0
311765199,311765200,65,374,0
311771354,311771355,65,374,0
311778267,311778267,65,372,0
311784424,311784424,65,369,0
311790579,311790579,65,366,0
311797769,311797770,65,366,0
311803928,311803929,65,363,0
311810080,311810081,65,361,0
311816239,311816239,65,361,0
311823086,311823086,65,358,0
311829244,311829245,65,352,0
311835403,311835404,65,348,0
311842600,311842600,65,348,0
311848752,311848753,65,345,0
311854911,311854912,65,342,0
311861066,311861067,65,342,0
311867968,311867968,65,340,0
311874123,311874124,65,337,0
311880275,311880275,65,334,0
311887540,311887541,65,334,0
311893693,311893694,65,329,0
311899849,311899849,65,327,0
311906004,311906004,65,327,0
311912965,311912965,65,324,0
311919120,311919120,65,322,0
311925279,311925279,65,321,0
311932449,311932450,65,321,0
311938604,311938605,65,320,0
311944759,311944759,65,318,0
311950915,311950916,65,318,0
311957742,311957742,65,316,0
311963895,311963896,65,315,0
311970048,311970049,65,313,0
311977224,311977224,65,313,0
311983377,311983378,65,312,0
311989534,311989534,65,310,0
311995694,311995694,65,310,0
312002664,312002664,65,309,0
312008814,312008815,65,308,0
312014971,312014971,65,308,0
312022238,312022238,65,308,0
312028387,312028388,65,307,0
312034548,312034548,65,306,0
312040701,312040702,65,306,0
312047652,312047653,65,306,0
312053810,312053811,65,306,0
312059963,312059963,65,306,0
312067130,312067131,65,306,0
312073285,312073286,65,304,0
312079441,312079442,65,305,0
312085594,312085595,65,305,0
312092423,312092423,65,305,0
312098575,312098576,65,305,0
312104732,312104733,65,305,0
312111929,312111930,65,305,0
312118078,312118079,65,305,0
312124231,312124232,65,306,0
312130385,312130385,65,306,0
312137357,312137358,65,307,0
312143512,312143513,65,309,0
312149667,312149668,65,310,0
312156836,312156836,65,310,0
312162990,312162990,65,310,0
312169142,312169142,65,309,0
312175300,312175301,65,309,0
312182241,312182242,65,308,0
312188396,312188396,65,307,0
312194556,312194557,65,305,0
312201800,312201800,65,305,0
312207954,312207955,65,304,0
312214112,312214113,65,302,0
312220266,312220267,65,302,0
312227212,312227213,65,301,0
312233368,312233368,65,299,0
312239522,312239523,65,298,0
312246790,312246791,65,298,0
312252943,312252944,65,296,0
312259098,312259099,65,295,0
312265272,312265273,65,295,0
312272150,312272150,65,293,0
312278304,312278304,65,292,0
312284458,312284459,65,290,0
312291677,312291677,65,290,0
312297834,312297835,65,288,0
312303987,312303987,65,287,0
312310141,312310141,65,287,0
312317073,312317074,65,286,0
312323224,312323224,65,286,0
312329376,312329377,65,284,0
312336656,312336657,65,284,0
312342808,312342808,65,283,0
312348959,312348960,65,283,0
312355118,312355119,65,283,0
312362059,312362059,65,282,0
312368211,312368212,65,281,0
312374370,312374371,65,279,0
312381537,312381538,65,279,0
312387693,312387694,65,277,0
312393851,312393852,65,276,0
312400008,312400008,65,276,0
312406870,312406870,65,275,0
312413024,312413024,65,273,0
312419180,312419181,65,272,0
312426471,312426472,65,272,0
312432632,312432632,65,270,0
312438786,312438786,65,269,0
312444937,312444937,65,269,0
312451897,312451897,65,269,0
312458050,312458050,65,268,0
312464203,312464205,65,267,0
312471406,312471407,65,267,0
312477564,312477565,65,265,0
312483715,312483716,65,266,0
312489869,312489869,65,266,0
312496721,312496722,65,266,0
312502871,312502872,65,265,0
312509028,312509028,65,264,0
312516217,312516218,65,264,0
312522373,312522373,65,264,0
312528530,312528530,65,264,0
312534689,312534690,65,264,0
312541512,312541513,65,262,0
312547667,312547668,65,263,0
312553824,312553825,65,263,0
312561158,312561159,65,263,0
312567311,312567311,65,263,0
312573466,312573466,65,262,0
312579628,312579629,65,262,0
312586557,312586557,65,261,0
312592715,312592716,65,261,0
312598868,312598869,65,261,0
312606037,312606038,65,261,0
312612196,312612197,65,261,0
312618351,312618351,65,261,0
312624509,312624509,65,261,0
312631503,312631504,65,261,0
312637662,312637662,65,261,0
312643817,312643818,65,261,0
312650984,312650984,65,261,0
312657145,312657146,65,261,0
312663303,312663303,65,261,0
312669457,312669457,65,261,0
312676374,312676374,65,261,0
312682531,312682532,65,261,0
312688686,312688687,65,259,0
312695857,312695857,65,259,0
312702010,312702011,65,260,0
312708164,312708165,65,260,0
312714326,312714326,65,260,0
312721149,312721150,65,260,0
312727307,312727308,65,259,0
312733464,312733464,65,258,0
312740631,312740631,65,258,0
312746788,312746789,65,258,0
312752944,312752945,65,258,0
312759099,312759100,65,258,0
312765966,312765966,65,258,0
312772121,312772122,65,258,0
312778278,312778278,65,259,0
312785612,312785613,65,259,0
312791771,312791771,65,258,0
312797929,312797929,65,258,0
312804085,312804086,65,258,0
312810905,312810905,65,258,0
312817059,312817060,65,258,0
312823214,312823214,65,257,0
312830544,312830544,65,257,0
312836702,312836702,65,257,0
312842857,312842857,65,257,0
312849011,312849011,65,257,0
312855836,312855836,65,257,0
312861993,312861993,65,256,0
312868148,312868148,65,256,0
312875441,312875442,65,256,0
312881599,312881600,65,256,0
312887755,312887756,65,256,0
312893914,312893915,65,256,0
312900858,312900858,65,256,0
312907012,312907012,65,256,0
312913168,312913169,65,256,0
312920485,312920486,65,256,0
312926643,312926643,65,256,0
312932802,312932803,65,256,0
312938955,312938955,65,256,0
312945773,312945774,65,256,0
312951927,312951927,65,256,0
312958080,312958081,65,256,0
312965391,312965392,65,256,0
312971546,312971546,65,256,0
312977705,312977706,65,256,0
312983863,312983863,65,256,0
312990699,312990700,65,254,0
312996858,312996858,65,255,0
313003013,313003013,65,253,0
313010193,313010194,65,253,0
313016350,313016351,65,254,0
313022505,313022506,65,256,0
313028664,313028665,65,256,0
313035493,313035493,65,256,0
313041648,313041648,65,256,0
313047807,313047807,65,257,0
313055030,313055030,65,257,0
313061189,313061190,65,256,0
313067345,313067345,65,256,0
313073503,313073504,65,256,0
313080452,313080453,65,256,0
313086610,313086611,65,256,0
313092767,313092767,65,256,0
313100093,313100094,65,256,0
313106249,313106249,65,256,0
313112406,313112407,65,256,0
313118560,313118560,65,256,0
313125417,313125417,65,256,0
313131573,313131573,65,256,0
313137729,313137730,65,256,0
313144891,313144891,65,256,0
313151045,313151045,65,256,0
313157202,313157203,65,252,0
313163356,313163357,65,252,0
313170196,313170196,65,246,0
313176351,313176352,65,251,0
313182509,313182509,65,253,0
313189679,313189679,65,253,0
313195842,313195842,65,254,0
313202001,313202002,65,255,0
313208156,313208157,65,255,0
313215100,313215100,65,256,0
313221257,313221258,65,257,0
313227417,313227418,65,257,0
313234586,313234587,65,257,0
313240741,313240742,65,257,0
313246897,313246897,65,257,0
313253051,313253052,65,257,0
313259875,313259876,65,256,0
313266029,313266030,65,256,0
313272186,313272186,65,257,0
313279470,313279470,65,257,0
313285628,313285629,65,257,0
313291784,313291784,65,256,0
313297941,313297941,65,256,0
313304833,313304833,65,256,0
313310989,313310989,65,256,0
313317144,313317144,65,256,0
313324317,313324317,65,256,0
313330471,313330472,65,257,0
313336634,313336634,65,257,0
313342792,313342794,66,257,0
313349781,313349781,66,257,0
313355938,313355938,66,257,0
313362097,313362098,66,256,0
313369431,313369431,66,256,0
313375591,313375591,66,256,0
313381745,313381746,66,256,0
313387902,313387903,66,256,0
313394731,313394731,66,256,0
313400892,313400892,66,256,0
313407048,313407049,66,256,0
313414335,313414336,66,256,0
313420493,313420494,66,256,0
313426650,313426651,66,256,0
313432809,313432810,66,256,0
313439635,313439636,66,256,0
313445797,313445797,66,257,0
313451953,313451953,66,256,0
313459131,313459132,66,256,0
313465289,313465290,66,256,0
313471446,313471447,66,256,0
313477606,313477607,66,256,0
313484438,313484439,66,254,0
313490594,313490595,66,253,0
313496753,313496754,66,252,0
313504093,313504094,66,252,0
313510248,313510249,66,252,0
313516405,313516406,66,252,0
313522560,313522561,66,252,0
313529391,313529392,66,252,0
313535552,313535552,66,250,0
313541705,313541706,66,249,0
313548877,313548878,66,249,0
313555037,313555038,66,248,0
313561189,313561190,66,248,0
313567345,313567346,66,248,0
313574268,313574269,66,248,0
313580425,313580425,66,248,0
313586581,313586582,66,248,0
313593759,313593760,66,248,0
313599914,313599915,66,248,0
313606069,313606070,66,248,0
313612226,313612226,66,248,0
313619087,313619088,66,248,0
313625245,313625246,66,250,0
313631401,313631401,66,251,0
313638660,313638661,66,251,0
313644817,313644817,66,251,0
313650969,313650969,66,251,0
313657131,313657132,66,251,0
313664078,313664078,66,251,0
313670233,313670234,66,251,0
313676391,313676392,66,251,0
313683570,313683570,66,251,0
313689727,313689728,66,251,0
313695890,313695891,66,251,0
313702043,313702044,66,251,0
313708880,313708880,66,251,0
313715036,313715036,66,249,0
313721190,313721190,66,250,0
313728406,313728406,66,250,0
313734564,313734565,66,251,0
313740721,313740722,66,251,0
313746875,313746876,66,251,0
313753753,313753753,66,251,0
313759904,313759905,66,251,0
313766059,313766060,66,251,0
313773249,313773250,66,251,0
313779402,313779403,66,249,0
313785559,313785560,66,248,0
313791716,313791717,66,248,0
313798564,313798564,66,248,0
313804720,313804721,66,250,0
313810875,313810876,66,251,0
313818122,313818122,66,251,0
313824278,313824279,66,251,0
313830434,313830434,66,251,0
313836593,313836594,66,251,0
313843521,313843522,66,251,0
313849677,313849678,66,251,0
313855839,313855840,66,253,0
313863005,313863005,66,253,0
313869160,313869161,66,252,0
313875316,313875317,66,252,0
313881472,313881472,66,252,0
313888375,313888375,66,252,0
313894531,313894532,66,252,0
313900688,313900688,66,252,0
313907861,313907862,66,252,0
313914019,313914019,66,252,0
313920168,313920169,66,252,0
313926324,313926325,66,252,0
313933262,313933262,66,252,0
313939414,313939415,66,250,0
313945566,313945566,66,249,0
313952739,313952739,66,249,0
313958891,313958891,66,250,0
313965041,313965041,66,251,0
313971197,313971197,66,251,0
313978117,313978118,66,251,0
313984269,313984269,66,251,0
313990423,313990423,66,251,0
313997605,313997605,66,251,0
314003758,314003758,66,253,0
314009911,314009911,66,254,0
314016068,314016069,66,254,0
314022903,314022904,66,255,0
314029053,314029054,66,255,0
314035215,314035216,66,255,0
314042510,314042510,66,255,0
314048666,314048666,66,255,0
314054825,314054825,66,255,0
314060980,314060980,66,255,0
314067801,314067801,66,255,0
314073953,314073954,66,255,0
314080112,314080112,66,255,0
314087352,314087353,66,255,0
314093509,314093510,66,255,0
314099665,314099666,66,255,0
314105821,314105821,66,255,0
314112687,314112688,66,255,0
314118838,314118839,66,255,0
314124992,314124992,66,255,0
314132154,314132155,66,255,0
314138304,314138304,66,255,0
314144460,314144461,66,255,0
314150614,314150614,66,255,0
314157433,314157434,66,255,0
314163587,314163588,66,255,0
314169743,314169744,66,255,0
314177084,314177084,66,255,0
314183236,314183237,66,256,0
314189391,314189392,66,256,0
314195554,314195555,66,256,0
314202376,314202376,66,256,0
314208534,314208534,66,256,0
314214694,314214695,66,257,0
314221857,314221858,66,257,0
314228011,314228011,66,257,0
314234170,314234170,66,257,0
314240328,314240329,66,257,0
314247283,314247283,66,257,0
314253439,314253440,66,259,0
314259596,314259596,66,260,0
314266762,314266762,66,260,0
314272918,314272918,66,260,0
314279070,314279070,66,260,0
314285228,314285229,66,260,0
314292055,314292055,66,260,0
314298210,314298211,66,260,0
314304367,314304367,66,260,0
314311684,314311685,66,260,0
314317843,314317844,66,260,0
314323995,314323996,66,260,0
314330146,314330147,66,260,0
314337001,314337002,66,259,0
314343159,314343160,66,260,0
314349316,314349316,66,260,0
314356630,314356631,66,260,0
314362786,314362787,66,260,0
314368935,314368935,66,260,0
314375094,314375094,66,260,0
314381921,314381922,66,260,0
314388074,314388074,66,260,0
314394232,314394232,66,260,0
314401407,314401408,66,260,0
314407563,314407564,66,262,0
314413720,314413721,66,263,0
314419878,314419879,66,263,0
314426771,314426771,66,263,0
314432926,314432927,66,263,0
314439080,314439081,66,263,0
314446265,314446265,66,263,0
314452420,314452421,66,262,0
314458573,314458573,66,263,0
314464735,314464735,66,263,0
314471670,314471671,66,263,0
314477826,314477827,66,263,0
314483978,314483979,66,263,0
314491292,314491293,66,263,0
314497447,314497448,66,263,0
314503602,314503603,66,265,0
314509757,314509758,66,265,0
314516709,314516710,66,266,0
314522862,314522863,66,267,0
314529010,314529011,66,268,0
314536188,314536188,66,268,0
314542341,314542342,66,268,0
314548493,314548494,66,268,0
314554650,314554651,66,268,0
314561582,314561582,66,268,0
314567739,314567739,66,270,0
314573890,314573891,66,271,0
314581061,314581061,66,271,0
314587212,314587213,66,273,0
314593372,314593373,66,272,0
314599531,314599532,66,272,0
314606357,314606358,66,272,0
314612516,314612517,66,272,0
314618670,314618671,66,272,0
314625839,314625840,66,272,0
314631994,314631994,66,272,0
314638147,314638147,66,272,0
314644301,314644302,66,272,0
314651147,314651148,66,273,0
314657307,314657308,66,274,0
314663465,314663466,66,274,0
314670737,314670737,66,274,0
314676891,314676891,66,274,0
314683046,314683046,66,274,0
314689204,314689205,66,274,0
314696072,314696073,66,274,0
314702228,314702228,66,274,0
314708380,314708380,66,274,0
314715564,314715565,66,274,0
314721720,314721720,66,276,0
314727873,314727874,66,277,0
314734027,314734027,66,277,0
314740934,314740935,66,277,0
314747089,314747090,66,277,0
314753244,314753245,66,277,0
314760426,314760427,66,277,0
314766582,314766582,66,277,0
314772737,314772738,66,277,0
314778888,314778889,66,277,0
314785821,314785822,66,277,0
314791974,314791975,66,277,0
314798131,314798132,66,277,0
314805464,314805464,66,277,0
314811622,314811623,66,276,0
314817781,314817782,66,277,0
314823937,314823937,66,277,0
314830761,314830762,66,277,0
314836917,314836917,66,277,0
314843073,314843073,66,279,0
314850242,314850243,66,279,0
314856400,314856400,66,278,0
314862555,314862555,66,279,0
314868709,314868709,66,279,0
314875538,314875538,66,278,0
314881693,314881694,66,278,0
314887847,314887848,66,278,0
314895138,314895138,66,278,0
314901290,314901291,66,278,0
314907448,314907449,66,278,0
314913603,314913603,66,278,0
314920545,314920545,66,278,0
314926701,314926702,66,278,0
314932857,314932857,66,278,0
314940181,314940182,66,278,0
314946338,314946339,66,278,0
314952496,314952497,66,279,0
314958652,314958653,66,279,0
314965509,314965509,66,280,0
314971667,314971668,66,280,0
314977826,314977826,66,279,0
314984996,314984996,66,279,0
314991152,314991153,66,280,0
314997317,314997317,66,279,0
315003476,315003477,66,279,0
315010305,315010305,66,278,0
315016468,315016469,66,278,0
315022626,315022627,66,279,0
315029923,315029924,66,279,0
315036088,315036088,66,278,0
315042249,315042249,66,278,0
315048408,315048409,66,278,0
315055306,315055307,66,278,0
315061468,315061468,66,278,0
315067627,315067627,66,278,0
315074798,315074799,66,278,0
315080959,315080959,66,278,0
315087118,315087118,66,278,0
315093277,315093277,66,278,0
315100135,315100136,66,278,0
315106293,315106293,66,276,0
315112447,315112448,66,277,0
315119630,315119631,66,277,0
315125787,315125788,66,277,0
315131941,315131942,66,277,0
315138094,315138094,66,277,0
315145047,315145048,66,277,0
315151201,315151202,66,277,0
315157359,315157359,66,277,0
315164570,315164571,66,277,0
315170730,315170731,66,277,0
315176888,315176888,66,277,0
315183040,315183041,66,277,0
315189902,315189902,66,277,0
315196063,315196064,66,277,0
315202219,315202220,66,277,0
315209390,315209390,66,277,0
315215550,315215551,66,277,0
315221710,315221710,66,277,0
315227867,315227868,66,277,0
315234779,315234779,66,277,0
315240937,315240937,66,277,0
315247098,315247098,66,276,0
315254372,315254373,66,276,0
315260529,315260530,66,275,0
315266686,315266686,66,276,0
315272846,315272847,66,276,0
315279805,315279806,66,277,0
315285962,315285962,66,277,0
315292121,315292122,66,277,0
315299287,315299287,66,277,0
315305444,315305445,66,277,0
315311600,315311600,66,276,0
315317756,315317756,66,276,0
315324638,315324638,66,277,0
315330795,315330795,66,277,0
315336948,315336949,66,276,0
315344118,315344119,66,276,0
315350277,315350277,66,275,0
315356435,315356435,66,275,0
315362589,315362589,66,275,0
315369451,315369452,66,275,0
315375616,315375617,66,275,0
315381775,315381776,66,275,0
315388954,315388955,66,275,0
315395115,315395116,66,275,0
315401275,315401275,66,275,0
315407438,315407438,66,275,0
315414292,315414293,66,275,0
315420454,315420454,66,275,0
315426611,315426612,66,275,0
315433796,315433796,66,275,0
315439950,315439951,66,275,0
315446110,315446111,66,275,0
315452267,315452267,66,275,0
315459207,315459207,66,275,0
315465363,315465363,66,275,0
315471523,315471524,66,275,0
315478821,315478822,66,275,0
315484978,315484979,66,275,0
315491142,315491142,66,275,0
315497298,315497299,66,275,0
315504134,315504135,66,275,0
315510292,315510293,66,275,0
315516450,315516450,66,273,0
315523627,315523627,66,273,0
315529787,315529788,66,272,0
315535945,315535946,66,272,0
315542102,315542102,66,272,0
315549058,315549058,66,273,0
315555218,315555219,66,272,0
315561376,315561376,66,272,0
315568542,315568543,66,272,0
315574704,315574704,66,272,0
315580860,315580861,66,272,0
315587014,315587015,66,272,0
315593841,315593842,66,272,0
315600000,315600001,66,273,0
315606161,315606161,66,274,0
315613346,315613347,66,274,0
315619505,315619505,66,274,0
315625660,315625661,66,274,0
315631819,315631819,66,274,0
315638796,315638796,66,274,0
315644952,315644952,66,274,0
315651113,315651113,66,274,0
315658447,315658447,66,274,0
315664605,315664605,66,274,0
315670764,315670765,66,274,0
315676923,315676923,66,274,0
315683749,315683749,66,274,0
315689904,315689904,66,274,0
