time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
1053.42,180.0,4.3478260869565215,9.278794402583424,0.0,0,0,1
1053.872,180.0,4.3478260869565215,0.04305705059203291,-0.09,0,0,1
1054.325,180.0,4.3478260869565215,0.0,-0.35,0,0,1
1054.777,180.0,4.3478260869565215,0.10764262648008582,-0.18,0,0,1
1055.229,180.0,4.3478260869565215,6.7168998923573735,-0.18,0,0,1
1055.682,180.0,4.3478260869565215,6.501614639397202,-0.18,0,0,1
1056.135,180.0,4.3478260869565215,8.568353067814854,-0.18,0,0,1
1056.587,180.0,4.3478260869565215,8.460710441334768,0.0,0,0,1
1057.04,180.0,4.3478260869565215,3.1646932185145324,0.09,0,0,1
1057.492,180.0,4.3478260869565215,9.38643702906351,0.09,0,0,1
1057.944,180.0,4.3478260869565215,8.417653390742734,0.09,0,0,1
1058.397,180.0,4.3478260869565215,9.278794402583424,-0.18,0,0,1
1058.849,180.0,4.3478260869565215,8.180839612486544,-0.26,0,0,1
1059.301,180.0,4.3478260869565215,6.1141011840688915,0.0,0,0,1
1059.754,180.0,4.3478260869565215,6.781485468245425,-0.18,0,0,1
1060.206,180.0,4.3478260869565215,6.73842841765339,-0.18,0,0,1
1060.659,180.0,4.3478260869565215,6.5446716899892365,-0.09,0,0,1
1061.111,180.0,4.3478260869565215,6.501614639397202,-0.18,0,0,1
1061.564,180.0,4.3478260869565215,7.664155005382131,-0.26,0,0,1
1062.016,180.0,4.3478260869565215,7.384284176533907,-0.18,0,0,1
1062.469,180.0,4.3478260869565215,6.97524219590958,-0.26,0,0,1
1062.921,180.0,4.3478260869565215,7.857911733046286,-0.26,0,0,1
1063.373,180.0,4.3478260869565215,6.157158234660926,-0.18,0,0,1
1063.826,180.0,4.3478260869565215,6.027987082884822,0.0,0,0,1
1064.278,180.0,4.3478260869565215,7.59956942949408,-0.44,0,0,1
1064.73,180.0,4.3478260869565215,6.329386437029063,-0.44,0,0,1
1065.183,180.0,4.3478260869565215,5.468245425188375,-0.53,0,0,1
1065.636,180.0,4.3478260869565215,7.255113024757804,-0.35,0,0,1
1066.088,180.0,4.3478260869565215,5.554359526372444,-0.35,0,0,1
1066.541,180.0,4.3478260869565215,6.393972012917116,-0.44,0,0,1
1066.993,180.0,4.3478260869565215,5.984930032292787,-0.62,0,0,1
1067.445,180.0,4.3478260869565215,4.456404736275566,-0.44,0,0,1
1067.898,180.0,4.3478260869565215,6.092572658772873,-0.44,0,0,1
1068.35,180.0,4.3478260869565215,6.1141011840688915,-0.26,0,0,1
1068.803,180.0,4.3478260869565215,-0.1937567276641552,-0.35,0,0,1
1069.256,180.0,4.3478260869565215,-0.06458557588805292,-0.35,0,0,1
1069.708,180.0,4.3478260869565215,4.8439181916038745,-0.44,0,0,1
