17127,180.00,64,810,251,0,180,1.5
17580,180.00,64,809,254,0,180,1.5
18032,180.00,64,810,254,0,180,1.5
18484,180.00,64,811,252,0,180,1.5
18936,180.00,64,809,254,0,180,1.5
19388,180.00,64,806,251,0,180,1.5
19841,180.00,64,806,251,0,180,1.5
20293,180.00,64,810,248,0,180,1.5
20745,180.00,64,810,249,0,180,1.5
21198,180.00,64,813,251,0,180,1.5
21650,180.00,64,810,250,0,180,1.5
22102,180.00,64,808,249,0,180,1.5
22554,180.00,64,807,250,0,180,1.5
23007,180.00,64,807,250,0,180,1.5
23459,180.00,64,813,249,0,180,1.5
23911,180.00,64,809,248,0,180,1.5
24364,180.00,64,810,248,0,180,1.5
24816,180.00,64,808,250,0,180,1.5
25268,180.00,64,807,253,0,180,1.5
25720,180.00,64,807,251,0,180,1.5
26173,180.00,64,808,251,0,180,1.5
26625,180.00,64,807,252,0,180,1.5
27077,180.00,64,807,251,0,180,1.5
27530,180.00,64,809,247,0,180,1.5
27982,180.00,64,807,248,0,180,1.5
28434,180.00,64,806,249,0,180,1.5
28886,180.00,64,810,247,0,180,1.5
29339,180.00,64,810,248,0,180,1.5
29791,180.00,64,813,248,0,180,1.5
30243,180.00,64,808,251,0,180,1.5
30695,180.00,64,808,251,0,180,1.5
31148,180.00,64,811,248,0,180,1.5
31600,180.00,64,807,245,0,180,1.5
32052,180.00,64,807,250,0,180,1.5
32504,180.00,64,812,250,0,180,1.5
32957,180.00,64,807,248,0,180,1.5
33409,180.00,64,811,248,0,180,1.5
33861,180.00,64,813,248,0,180,1.5
34313,180.00,64,810,250,0,180,1.5
34766,180.00,64,815,247,0,180,1.5
35218,180.00,64,810,247,0,180,1.5
35670,180.00,64,811,250,0,180,1.5
36122,180.00,64,808,250,0,180,1.5
36575,180.00,64,811,248,0,180,1.5
37027,180.00,64,806,248,0,180,1.5
37479,180.00,64,809,251,0,180,1.5
37931,180.00,64,812,248,0,180,1.5
38384,180.00,64,813,249,0,180,1.5
38836,180.00,64,810,247,0,180,1.5
39288,180.00,64,807,251,0,180,1.5
39740,180.00,64,812,252,0,180,1.5
40193,180.00,64,810,251,0,180,1.5
40645,180.00,64,812,251,0,180,1.5
41097,180.00,64,812,251,0,180,1.5
41549,180.00,64,814,253,0,180,1.5
42002,180.00,64,807,253,0,180,1.5
42454,180.00,64,807,254,0,180,1.5
42906,180.00,64,809,249,0,180,1.5
43358,180.00,64,810,250,0,180,1.5
43810,180.00,64,810,251,0,180,1.5
44263,180.00,64,805,249,0,180,1.5
44715,180.00,64,812,249,0,180,1.5
45167,180.00,64,809,251,0,180,1.5
45619,180.00,64,811,250,0,180,1.5
46072,180.00,64,805,249,1,165,1.5
46524,180.00,64,811,249,1,165,1.5
46976,165.00,69,809,249,1,165,1.5
47429,165.00,69,751,259,1,165,1.5
47881,165.00,69,754,260,1,165,1.5
48333,165.00,69,756,258,1,165,1.5
48785,165.00,69,761,259,1,165,1.5
49237,165.00,69,756,258,1,165,1.5
49691,165.00,69,754,260,1,165,1.5
50143,165.00,69,754,257,1,165,1.5
50595,165.00,69,756,258,1,165,1.5
51047,165.00,69,755,259,1,165,1.5
51500,165.00,69,752,260,1,165,1.5
51953,165.00,69,755,258,1,165,1.5
52405,165.00,69,757,258,1,165,1.5
52858,165.00,69,755,259,1,165,1.5
53310,165.00,69,755,258,1,165,1.5
53762,165.00,69,746,260,1,165,1.5
54214,165.00,69,752,259,1,165,1.5
54666,165.00,69,756,258,1,165,1.5
55120,165.00,69,752,257,1,165,1.5
55572,165.00,69,751,260,1,165,1.5
56024,165.00,69,756,258,1,165,1.5
56477,165.00,69,753,259,1,165,1.5
56929,165.00,69,758,259,1,165,1.5
57382,165.00,69,752,261,2,150,1.5
57834,165.00,69,752,259,2,150,1.5
58287,165.00,69,754,260,2,150,1.5
58739,150.00,73,711,272,2,150,1.5
59191,150.00,73,715,271,2,150,1.5
59644,150.00,73,712,270,2,150,1.5
60096,150.00,73,716,270,2,150,1.5
60549,150.00,73,717,271,2,150,1.5
61002,150.00,73,713,270,2,150,1.5
61454,150.00,73,714,271,2,150,1.5
61906,150.00,73,712,267,2,150,1.5
62358,150.00,73,713,270,2,150,1.5
62810,150.00,73,715,271,2,150,1.5
63262,150.00,73,712,270,2,150,1.5
63716,150.00,73,714,270,2,150,1.5
64168,150.00,73,711,269,2,150,1.5
64620,150.00,73,713,270,2,150,1.5
65072,150.00,73,715,269,2,150,1.5
65525,150.00,73,712,270,2,150,1.5
65977,150.00,73,710,268,2,150,1.5
66429,150.00,73,713,270,2,150,1.5
66882,150.00,73,713,270,2,150,1.5
67334,150.00,73,711,272,2,150,1.5
67787,150.00,73,712,269,2,150,1.5
68240,150.00,73,711,272,2,150,1.5
68692,150.00,73,713,270,3,135,1.5
69144,150.00,73,716,271,3,135,1.5
69596,135.00,78,706,274,3,135,1.5
70049,135.00,78,673,283,3,135,1.5
70501,135.00,78,667,282,3,135,1.5
70955,135.00,78,671,284,3,135,1.5
71407,135.00,78,668,285,3,135,1.5
71859,135.00,78,669,286,3,135,1.5
72311,135.00,78,670,286,3,135,1.5
72763,135.00,78,670,285,3,135,1.5
73216,135.00,78,670,285,3,135,1.5
73668,135.00,78,669,286,3,135,1.5
74120,135.00,78,662,285,3,135,1.5
74572,135.00,78,664,287,3,135,1.5
75025,135.00,78,667,285,3,135,1.5
75477,135.00,78,664,282,3,135,1.5
75931,135.00,78,663,283,3,135,1.5
76383,135.00,78,669,282,3,135,1.5
76835,135.00,78,668,284,3,135,1.5
77287,135.00,78,666,284,3,135,1.5
77740,135.00,78,663,283,3,135,1.5
78192,135.00,78,670,283,3,135,1.5
78644,135.00,78,664,282,3,135,1.5
79097,135.00,78,664,283,3,135,1.5
79549,135.00,78,668,284,4,120,1.5
80002,135.00,78,663,279,4,120,1.5
80455,135.00,78,668,284,4,120,1.5
80907,120.00,82,630,294,4,120,1.5
81359,120.00,82,634,293,4,120,1.5
81811,120.00,82,628,294,4,120,1.5
82263,120.00,82,629,295,4,120,1.5
82716,120.00,82,628,295,4,120,1.5
83169,120.00,82,627,295,4,120,1.5
83621,120.00,82,624,296,4,120,1.5
84074,120.00,82,627,295,4,120,1.5
84526,120.00,82,629,294,4,120,1.5
84979,120.00,82,623,297,4,120,1.5
85431,120.00,82,623,297,4,120,1.5
85883,120.00,82,625,298,4,120,1.5
86335,120.00,82,630,295,4,120,1.5
86787,120.00,82,624,295,4,120,1.5
87240,120.00,82,624,297,4,120,1.5
87693,120.00,82,626,297,4,120,1.5
88146,120.00,82,627,297,4,120,1.5
88598,120.00,82,626,297,4,120,1.5
89050,120.00,82,628,298,4,120,1.5
89503,120.00,82,626,297,4,120,1.5
89955,120.00,82,627,297,4,120,1.5
90407,120.00,82,627,297,4,120,1.5
90859,120.00,82,629,295,5,105,1.5
91312,120.00,82,629,296,5,105,1.5
91764,105.00,87,635,297,5,105,1.5
92218,105.00,87,594,305,5,105,1.5
92670,105.00,87,582,304,5,105,1.5
93122,105.00,87,576,303,5,105,1.5
93574,105.00,87,579,304,5,105,1.5
94026,105.00,87,576,304,5,105,1.5
94479,105.00,87,575,302,5,105,1.5
94931,105.00,87,575,303,5,105,1.5
95384,105.00,87,574,304,5,105,1.5
95836,105.00,87,580,303,5,105,1.5
96289,105.00,87,573,302,5,105,1.5
96741,105.00,87,576,302,5,105,1.5
97194,105.00,87,578,305,5,105,1.5
97646,105.00,87,577,304,5,105,1.5
98098,105.00,87,577,303,5,105,1.5
98550,105.00,87,575,304,5,105,1.5
99002,105.00,87,575,304,5,105,1.5
99455,105.00,87,573,304,5,105,1.5
