"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"0.00,4.00"
"27016,2.00,0.06,253.64,766,0"
"27126,2.00,0.06,253.71,58,120"
"27236,2.00,0.07,253.81,77,53"
"27346,2.00,0.09,253.99,95,77"
"27457,2.00,0.12,254.31,112,93"
"27567,2.00,0.16,254.76,128,106"
"27677,2.00,0.21,255.36,143,123"
"27788,2.00,0.27,256.13,158,133"
"27898,2.00,0.36,257.09,170,159"
"28008,2.00,0.46,258.22,182,160"
"28119,2.00,0.57,259.50,193,182"
"28229,2.00,0.69,260.88,204,181"
"28339,2.00,0.82,262.32,214,204"
"28450,2.00,0.95,263.80,222,204"
"28560,2.00,1.08,265.33,230,218"
"28671,2.00,1.22,266.88,236,228"
"28781,2.00,1.36,268.44,241,229"
"28891,2.00,1.49,269.99,244,237"
"29002,2.00,1.63,271.52,247,237"
"29112,2.00,1.76,273.00,249,244"
"29222,2.00,1.88,274.39,250,244"
"29333,2.00,1.99,275.66,251,244"
"29443,2.00,2.09,276.76,252,246"
"29554,2.00,2.17,277.68,252,244"
"29664,2.00,2.23,278.41,252,250"
"29774,2.00,2.28,278.98,251,250"
"29885,2.00,2.32,279.40,249,250"
"29995,2.00,2.35,279.71,247,250"
"30105,2.00,2.37,279.93,244,250"
"30216,2.00,2.38,280.08,241,250"
"30326,2.00,2.39,280.19,238,241"
"30437,2.00,2.39,280.24,235,242"
"30547,2.00,2.39,280.21,232,238"
"30657,2.00,2.38,280.07,230,238"
"30768,2.00,2.36,279.83,228,232"
"30878,2.00,2.33,279.52,226,232"
"30988,2.00,2.30,279.14,225,232"
"31099,2.00,2.26,278.73,223,229"
"31209,2.00,2.22,278.30,221,228"
"31319,2.00,2.19,277.88,220,223"
"31430,2.00,2.15,277.48,218,223"
"31540,2.00,2.12,277.12,217,223"
"31651,2.00,2.09,276.81,215,223"
"31761,2.00,2.07,276.54,214,218"
"31871,2.00,2.05,276.30,213,218"
"31982,2.00,2.03,276.08,213,219"
"32092,2.00,2.01,275.87,213,218"
"32202,2.00,1.99,275.67,213,218"
"32313,2.00,1.98,275.48,213,218"
"32423,2.00,1.96,275.30,214,218"
"32534,2.00,1.95,275.14,214,218"
"32644,2.00,1.93,274.99,215,218"
"32754,2.00,1.92,274.86,216,219"
"32865,2.00,1.91,274.76,216,218"
"32975,2.00,1.91,274.70,217,218"
"33085,2.00,1.90,274.65,217,219"
"33196,2.00,1.90,274.63,218,218"
"33306,2.00,1.90,274.61,219,218"
"33416,2.00,1.90,274.60,220,218"
"33527,2.00,1.90,274.62,220,218"
"33637,2.00,1.90,274.66,221,218"
"33748,2.00,1.91,274.72,222,219"
"33858,2.00,1.91,274.77,223,218"
"33968,2.00,1.92,274.81,224,218"
"34079,2.00,1.92,274.81,225,218"
"34189,2.00,1.91,274.77,227,218"
"34299,2.00,1.91,274.70,228,224"
"34410,2.00,1.90,274.63,229,223"
"34520,2.00,1.90,274.57,230,223"
"34631,2.00,1.89,274.52,231,228"
"34741,2.00,1.89,274.48,232,228"
"34851,2.00,1.88,274.45,233,228"
"34962,2.00,1.88,274.44,234,228"
"35072,2.00,1.89,274.45,235,228"
"35182,2.00,1.89,274.49,236,229"
"35293,2.00,1.89,274.55,236,233"
"35403,2.00,1.90,274.65,237,233"
"35514,2.00,1.91,274.76,237,233"
"35624,2.00,1.92,274.87,238,233"
"35734,2.00,1.93,274.97,239,233"
"35845,2.00,1.94,275.09,239,233"
"35955,2.00,1.95,275.22,239,233"
"36065,2.00,1.96,275.35,239,233"
"36176,2.00,1.98,275.49,239,233"
"36286,2.00,1.99,275.65,239,233"
"36396,2.00,2.01,275.83,238,233"
"36507,2.00,2.02,276.02,238,233"
"36617,2.00,2.04,276.22,237,233"
"36728,2.00,2.06,276.42,236,233"
"36838,2.00,2.08,276.62,235,233"
"36948,2.00,2.09,276.80,234,233"
"37059,2.00,2.11,276.95,234,233"
"37169,2.00,2.11,277.06,233,233"
"37280,2.00,2.12,277.12,232,233"
"37390,2.00,2.12,277.15,232,233"
