213822,180.00,61,979,255,0,0,1
214274,180.00,61,976,254,0,0,1
214726,180.00,61,978,255,0,0,1
215179,180.00,61,980,253,0,0,1
215631,180.00,61,976,255,0,0,1
216083,180.00,61,978,255,0,0,1
216536,180.00,61,978,256,0,0,1
216988,180.00,61,976,254,0,0,1
217440,180.00,61,980,255,0,0,1
217892,180.00,61,977,255,0,0,1
218344,180.00,61,978,254,0,0,1
218797,180.00,61,977,255,0,0,1
219249,180.00,61,977,256,0,0,1
219701,180.00,61,978,256,0,0,1
220153,180.00,61,980,254,0,0,1
220606,180.00,61,978,256,0,0,1
221058,180.00,61,976,256,0,0,1
221510,180.00,61,975,257,0,0,1
221962,180.00,61,976,255,0,0,1
222415,180.00,61,978,256,0,0,1
222867,180.00,61,974,254,0,0,1
223319,180.00,61,978,253,0,0,1
223771,180.00,61,978,252,0,0,1
224223,180.00,61,974,255,0,0,1
224676,180.00,61,978,253,0,0,1
225128,180.00,61,982,257,0,0,1
225580,180.00,61,979,257,0,0,1
226033,180.00,61,979,257,0,0,1
226485,180.00,61,977,259,0,0,1
226937,180.00,61,976,259,0,0,1
227389,180.00,61,975,259,0,0,1
227842,180.00,61,980,258,0,0,1
228294,180.00,61,976,259,0,0,1
228747,180.00,61,976,257,0,0,1
229200,180.00,61,975,257,0,0,1
229652,180.00,61,973,257,0,0,1
230104,180.00,61,977,259,0,0,1
230556,180.00,61,977,256,0,0,1
231009,180.00,61,974,256,0,0,1
231462,180.00,61,978,256,0,0,1
231914,180.00,61,975,257,0,0,1
232367,180.00,61,978,258,0,0,1
232819,180.00,61,978,258,0,0,1
233271,180.00,61,977,258,0,0,1
233724,180.00,61,979,259,0,0,1
234177,180.00,61,977,260,0,0,1
234629,180.00,61,977,259,0,0,1
235081,180.00,61,973,260,0,0,1
235534,180.00,61,977,258,0,0,1
235986,180.00,61,976,258,0,0,1
236439,180.00,61,976,258,0,0,1
236891,180.00,61,976,257,0,0,1
237344,180.00,61,976,257,0,0,1
237796,180.00,61,974,257,0,0,1
238248,180.00,61,978,256,0,0,1
238702,180.00,61,980,254,0,0,1
239154,180.00,61,974,256,0,0,1
239606,180.00,61,977,257,0,0,1
240058,180.00,61,976,255,0,0,1
240510,180.00,61,977,257,0,0,1
240963,180.00,61,980,257,0,0,1
241415,180.00,61,978,257,0,0,1
241868,180.00,61,978,257,0,0,1
242320,180.00,61,975,257,0,0,1
242772,180.00,61,978,257,0,0,1
243225,180.00,61,976,257,0,0,1
243678,180.00,61,980,256,0,0,1
244130,180.00,61,983,257,0,0,1
244582,180.00,61,977,255,0,0,1
245035,180.00,61,976,256,0,0,1
245487,180.00,61,974,256,0,0,1
245939,180.00,61,979,256,0,0,1
246393,180.00,61,978,254,0,0,1
246845,180.00,61,974,255,0,0,1
247297,180.00,61,980,257,0,0,1
247750,180.00,61,978,256,0,0,1
248202,180.00,61,979,257,0,0,1
248654,180.00,61,977,259,0,0,1
249106,180.00,61,976,258,0,0,1
249559,180.00,61,978,258,0,0,1
250011,180.00,61,977,259,0,0,1
250463,180.00,61,975,259,0,0,1
250917,180.00,61,980,259,0,0,1
251369,180.00,61,978,260,0,0,1
251821,180.00,61,978,259,0,0,1
252273,180.00,61,979,259,0,0,1
252726,180.00,61,980,257,0,0,1
253179,180.00,61,976,258,0,0,1
253631,180.00,61,977,259,0,0,1
254084,180.00,61,975,257,0,0,1
254536,180.00,61,983,257,0,0,1
254989,180.00,61,979,258,0,0,1
255441,180.00,61,979,258,0,0,1
255894,180.00,61,974,260,0,0,1
256346,180.00,61,976,257,0,0,1
256798,180.00,61,978,256,0,0,1
257251,180.00,61,978,257,0,0,1
257704,180.00,61,972,257,0,0,1
258156,180.00,61,977,257,0,0,1
258608,180.00,61,978,256,0,0,1
259061,180.00,61,975,257,0,0,1
259513,180.00,61,972,259,0,0,1
259965,180.00,61,980,257,0,0,1
260419,180.00,61,978,257,0,0,1
260871,180.00,61,978,258,0,0,1
261323,180.00,61,977,257,0,0,1
261775,180.00,61,980,259,0,0,1
262228,180.00,61,977,257,0,0,1
262680,180.00,61,979,256,0,0,1
263133,180.00,61,976,257,0,0,1
263586,180.00,61,979,256,0,0,1
264038,180.00,61,978,258,0,0,1
264490,180.00,61,980,256,0,0,1
264943,180.00,61,979,256,0,0,1
265396,180.00,61,978,256,0,0,1
265848,180.00,61,977,256,0,0,1
266300,180.00,61,978,257,0,0,1
266753,180.00,61,978,256,0,0,1
267205,180.00,61,977,256,0,0,1
267658,180.00,61,975,257,0,0,1
268110,180.00,61,979,257,0,0,1
268563,180.00,61,979,257,0,0,1
269015,180.00,61,981,256,0,0,1
269467,180.00,61,974,256,0,0,1
269920,180.00,61,977,257,0,0,1
270373,180.00,61,973,257,0,0,1
270825,180.00,61,976,257,0,0,1
271277,180.00,61,976,256,0,0,1
271730,180.00,61,978,257,0,0,1
272182,180.00,61,977,257,0,0,1
272634,180.00,61,978,258,0,0,1
273088,180.00,61,979,260,0,0,1
