138631,180.00,89,976,260,0,0,1
139084,180.00,89,978,260,0,0,1
139537,180.00,89,974,260,0,0,1
139989,180.00,89,978,260,0,0,1
140442,180.00,89,980,260,0,0,1
140895,180.00,89,980,258,0,0,1
141348,180.00,89,976,260,0,0,1
141802,180.00,89,975,260,0,0,1
142254,180.00,89,980,260,0,0,1
142707,180.00,89,975,-22617,0,0,1
143159,180.00,89,973,260,0,0,1
143612,180.00,89,977,260,0,0,1
144066,180.00,89,975,260,0,0,1
144519,180.00,89,973,258,0,0,1
144971,179.00,89,980,-21332,0,0,1
145424,176.00,90,980,258,0,0,1
145876,172.00,91,980,260,0,0,1
146330,171.00,91,977,260,0,0,1
146783,171.00,91,979,260,0,0,1
147236,175.00,90,973,260,0,0,1
147689,177.00,90,978,260,0,0,1
148141,180.00,89,976,260,0,0,1
148594,180.00,89,981,260,0,0,1
149047,180.00,89,974,260,0,0,1
149501,180.00,89,979,258,0,0,1
149954,180.00,89,976,260,0,0,1
150406,180.00,89,980,260,0,0,1
150859,180.00,89,977,258,0,0,1
151311,180.00,89,977,260,0,0,1
152064,180.00,89,907,259,0,0,1
152517,180.00,89,634,298,0,0,1
152970,180.00,89,557,308,0,0,1
153423,180.00,89,557,310,0,0,1
153876,180.00,89,556,312,0,0,1
154328,180.00,89,556,313,0,0,1
154781,180.00,89,556,311,0,0,1
155234,180.00,89,555,311,0,0,1
155687,180.00,89,556,311,0,0,1
156139,179.00,89,558,311,0,0,1
156592,178.00,89,556,311,0,0,1
157045,174.00,90,563,311,0,0,1
157498,167.00,92,539,316,0,0,1
157950,163.00,93,535,319,0,0,1
158403,158.00,94,517,322,0,0,1
158856,154.00,94,498,326,0,0,1
159309,149.00,95,499,326,0,0,1
159762,145.00,96,496,331,0,0,1
160214,143.00,97,483,331,0,0,1
160668,138.00,98,474,335,0,0,1
161120,132.00,99,483,333,0,0,1
161573,123.00,101,453,341,0,0,1
162025,117.00,102,455,343,0,0,1
162479,115.00,102,439,347,0,0,1
162932,110.00,104,425,350,0,0,1
163384,106.00,104,399,352,0,0,1
163837,103.00,105,391,355,0,0,1
164289,99.00,106,389,350,0,0,1
164743,95.00,107,397,349,0,0,1
165195,89.00,108,374,352,0,0,1
165648,89.00,108,385,354,0,0,1
166101,89.00,108,366,-4884,0,0,1
166553,89.00,108,359,356,0,0,1
167007,89.00,108,365,357,0,0,1
167459,89.00,108,363,357,0,0,1
167912,89.00,108,363,357,0,0,1
168364,89.00,108,360,356,0,0,1
168818,89.00,108,364,355,0,0,1
169270,89.00,108,358,355,0,0,1
169723,89.00,108,362,355,0,0,1
