8.872109375,7.822109375,5.8021093750000015,3.952109374999999,3.872109375000001,2.9021093749999984,1.6721093750000016,1.0521093750000006,0.2621093750000014,0.2621093750000014
5.102109375000001,4.662109375,3.432109375,3.432109375,2.9021093749999984,1.322109375,0.8821093749999989,0.532109375000001,0.17210937500000156,-0.6178906250000011
7.38,6.06,5.01,4.13,3.52,2.99,2.2,1.41,0.44,0.18
7.03,5.71,5.54,4.22,3.25,1.23,1.32,-0.18,-0.62,-1.14
7.03,5.8,5.27,3.96,3.78,3.08,2.2,0.79,0.53,0.09
3.78,3.52,3.25,2.11,2.2,1.49,1.23,0.7,0.79,0.7
6.42,6.15,5.62,4.92,4.13,3.69,2.64,0.88,0.62,0.0
3.87,3.34,3.25,2.81,1.49,0.88,0.53,-0.09,-0.44,-0.62
5.89,5.45,5.01,4.57,3.43,2.72,2.81,1.76,0.97,0.7
3.34,2.72,2.37,2.02,1.49,0.97,0.97,0.7,0.62,0.09
3.34,3.43,2.99,2.46,2.02,1.14,1.32,0.88,0.79,0.7
4.39,0.79,3.34,2.9,2.2,1.58,1.41,1.14,0.88,0.53
3.87,3.16,2.72,2.11,1.76,1.32,1.23,0.88,0.44,0.62
0.09,0.26,0.18,0.26,0.0,0.09,0.09,0.0,0.0,0.35
