1, 1, 0, 12.5
1, 1, 1, 0.5
1, 0, 0, 31.2
1, 0, 1, 0.7
2, 1, 0, 20.1
2, 1, 1, 0.7
2, 0, 0, 33.6
2, 0, 1, 0.0
3, 1, 0, 12.6
3, 1, 1, 0.7
3, 0, 0, 21.9
3, 0, 1, 0.5
4, 1, 0, 23.6
4, 1, 1, 0.3
4, 0, 0, 31.1
4, 0, 1, 0.6
5, 1, 0, 15.2
5, 1, 1, 0.6
5, 0, 0, 26.2
5, 0, 1, 1.1
6, 1, 0, 21.8
6, 1, 1, 0.8
6, 0, 0, 19.2
6, 0, 1, 0.7
7, 1, 0, 14.8
7, 1, 1, 0.7
7, 0, 0, 19.2
7, 0, 1, 0.6
8, 1, 0, 23.0
8, 1, 1, 0.8
8, 0, 0, 14.2
8, 0, 1, 0.8
9, 1, 0, 10.5
9, 1, 1, 0.2
9, 0, 0, 34.5
9, 0, 1, 0.2
10, 1, 0, 21.6
10, 1, 1, 0.0
10, 0, 0, 15.5
10, 0, 1, 0.0
11, 1, 0, 8.7
11, 1, 1, 0.7
11, 0, 0, 27.3
11, 0, 1, 0.5
12, 1, 0, 17.2
12, 1, 1, 1.8
12, 0, 0, 20.1
12, 0, 1, 0.8
13, 1, 0, 21.2
13, 1, 1, 0.4
13, 0, 0, 10.1
13, 0, 1, 0.3
14, 1, 0, 10.1
14, 1, 1, 0.7
14, 0, 0, 14.6
14, 0, 1, 0.6
15, 1, 0, 21.5
15, 1, 1, 0.1
15, 0, 0, 31.1
15, 0, 1, 0.9
16, 1, 0, 9.5
16, 1, 1, 0.1
16, 0, 0, 14.0
16, 0, 1, 0.0
