0.002109374999999858,-0.087890625,-0.17789062499999986,-0.2678906249999997,0.002109374999999858,-0.17789062499999986,-0.3478906250000016,-0.17789062499999986,-0.17789062499999986,-0.17789062499999986
-0.7878906249999993,-0.7878906249999993,-1.1378906250000007,-0.7878906249999993,-0.6178906250000011,-0.7878906249999993,-0.8778906249999991,-0.5278906250000013,-0.8778906249999991,-0.6178906250000011
-0.18,-0.26,0.09,0.09,-0.35,0.0,0.0,0.09,0.0,0.09
-2.72,-3.16,-3.43,-3.34,-3.16,-3.34,-2.81,-2.29,-2.9,-2.55
-0.62,-0.62,-0.44,-0.88,-0.97,-0.44,-0.53,-0.79,-0.97,-1.14
0.35,0.18,0.35,0.18,0.44,0.26,0.26,0.35,0.44,0.18
-0.62,-0.79,-1.14,-1.14,-0.7,-1.14,-0.62,-1.14,-1.14,-0.7
-1.93,-1.49,-1.85,-1.58,-1.76,-1.67,-2.2,-1.85,-1.93,-1.76
-0.26,0.18,-0.09,-0.18,-0.09,0.18,-0.09,0.0,-0.09,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.35,-0.09,0.09
0.0,0.18,0.09,0.09,0.18,0.18,0.0,0.18,0.26,0.09
0.53,0.26,0.44,0.35,0.35,0.35,0.35,0.35,0.44,0.26
0.26,0.0,0.09,0.09,0.18,0.09,0.0,0.0,0.26,0.35
1.76,1.32,1.23,0.62,0.88,0.44,2.11,3.87,3.16,2.72
