time,flex sensor,"actuator position, command","actuator position, measured",force
1355.049,155.12307692307692,0.0,23.286052009456263,-22.195655577299412
1355.11,153.57230769230767,0.0,23.286052009456263,-22.195655577299412
1355.171,152.47384615384615,0.0,23.286052009456263,-22.195655577299412
1355.232,154.36923076923077,0.0,23.286052009456263,-22.195655577299412
1355.293,151.5476923076923,0.0,23.286052009456263,-22.195655577299412
1355.354,152.14,0.0,23.286052009456263,-22.195655577299412
1355.415,151.21384615384613,0.0,23.286052009456263,-22.195655577299412
1355.476,152.05384615384617,0.0,23.286052009456263,-22.195655577299412
1355.537,151.96769230769232,0.0,23.286052009456263,-22.195655577299412
1355.599,151.96769230769232,0.0,23.286052009456263,-22.195655577299412
1355.66,151.92461538461538,0.0,23.286052009456263,-22.195655577299412
1355.721,154.79999999999998,0.0,23.286052009456263,-22.195655577299412
1355.782,152.1292307692308,0.0,23.286052009456263,-22.195655577299412
1355.843,152.81846153846155,0.0,23.286052009456263,-22.195655577299412
1355.904,151.88153846153847,0.0,23.286052009456263,-22.195655577299412
1355.965,154.8969230769231,0.0,23.238770685579198,-22.195655577299412
1356.026,152.39846153846153,0.0,23.286052009456263,-22.195655577299412
1356.087,152.99076923076922,0.0,23.286052009456263,-22.195655577299412
1356.149,152.82923076923078,0.0,23.286052009456263,-22.195655577299412
1356.21,152.79692307692306,0.0,23.286052009456263,-22.195655577299412
1356.271,152.86153846153846,0.0,23.286052009456263,-22.195655577299412
1356.332,153.3353846153846,0.0,23.286052009456263,-22.195655577299412
1356.393,152.99076923076922,0.0,23.286052009456263,-22.195655577299412
1356.454,154.94,0.0,23.286052009456263,-22.195655577299412
1356.515,152.84,0.0,23.286052009456263,-22.195655577299412
1356.576,152.86153846153846,0.0,23.286052009456263,-22.195655577299412
1356.637,153.32461538461538,0.0,23.286052009456263,-22.195655577299412
1356.698,152.78615384615387,0.0,23.286052009456263,-22.195655577299412
1356.76,153.12,0.0,23.286052009456263,-22.195655577299412
1356.821,152.99076923076922,0.0,23.286052009456263,-22.195655577299412
1356.882,153.04461538461538,0.0,23.286052009456263,-22.195655577299412
1356.943,152.7753846153846,0.0,23.286052009456263,-22.195655577299412
1357.004,152.75384615384615,0.0,23.286052009456263,-22.195655577299412
1357.065,153.41076923076923,0.0,23.286052009456263,-22.195655577299412
1357.126,152.84,0.0,23.286052009456263,-22.195655577299412
1357.187,155.5,0.0,23.286052009456263,-22.195655577299412
1357.248,155.1769230769231,0.0,23.286052009456263,-22.195655577299412
1357.31,152.14,0.0,23.286052009456263,-22.195655577299412
1357.371,153.4323076923077,0.0,23.286052009456263,-22.195655577299412
1357.432,152.76461538461538,0.0,23.286052009456263,-22.195655577299412
1357.493,152.68923076923076,0.0,23.286052009456263,-22.195655577299412
1357.554,153.3676923076923,0.0,23.286052009456263,-22.195655577299412
1357.615,153.04461538461538,0.0,23.286052009456263,-22.195655577299412
1357.676,152.84,0.0,23.286052009456263,-22.195655577299412
1357.737,155.8876923076923,0.0,23.286052009456263,-22.195655577299412
1357.798,153.01230769230767,0.0,23.286052009456263,-22.195655577299412
1357.86,153.21692307692308,0.0,23.286052009456263,-22.195655577299412
1357.921,153.01230769230767,0.0,23.286052009456263,-22.195655577299412
1357.982,155.22,0.0,23.286052009456263,-22.195655577299412
1358.043,152.58153846153846,0.0,23.286052009456263,-22.195655577299412
1358.104,152.63538461538462,0.0,23.286052009456263,-22.195655577299412
1358.165,152.07538461538462,0.0,23.286052009456263,-22.195655577299412
1358.226,153.17384615384617,0.0,23.286052009456263,-22.195655577299412
1358.287,153.37846153846155,0.0,23.286052009456263,-22.195655577299412
1358.348,153.95999999999998,0.0,23.286052009456263,-22.195655577299412
1358.41,154.12153846153845,0.0,23.286052009456263,-22.195655577299412
1358.471,158.13846153846154,0.0,23.286052009456263,-22.195655577299412
1358.532,156.52307692307693,0.0,23.286052009456263,-22.195655577299412
1358.593,157.09384615384616,0.0,23.286052009456263,-22.195655577299412
1358.654,158.02,0.0,23.286052009456263,-22.195655577299412
1358.715,160.65846153846155,0.0,23.286052009456263,-22.195655577299412
1358.776,158.27846153846153,0.0,23.286052009456263,-22.195655577299412
1358.837,157.62153846153845,0.0,23.286052009456263,-22.195655577299412
1358.898,158.28923076923078,0.0,23.286052009456263,-22.195655577299412
1358.959,158.0523076923077,0.0,23.286052009456263,-22.195655577299412
1359.021,158.0523076923077,0.0,23.286052009456263,-22.195655577299412
1359.082,157.6323076923077,0.0,23.286052009456263,-22.195655577299412
1359.143,157.98769230769233,0.0,23.286052009456263,-22.195655577299412
1359.204,160.32461538461538,0.0,23.286052009456263,-22.195655577299412
1359.265,156.36153846153846,0.0,23.286052009456263,-22.195655577299412
1359.326,157.5353846153846,0.0,23.286052009456263,-22.195655577299412
