time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
204.433,172.984375,0.7142857142857143,0.40189125295508177,-1.5806262230919765,0,40
204.639,173.203125,0.7142857142857143,0.3546099290780127,-1.6686888454011741,0,40
204.844,173.0625,0.7142857142857143,0.40189125295508177,-2.0209393346379647,0,40
205.049,173.46875,0.7142857142857143,0.40189125295508177,-1.2283757338551857,0,40
205.255,173.125,0.7142857142857143,0.378250591016549,-1.4925636007827787,0,40
205.461,172.921875,0.7142857142857143,0.4255319148936181,-1.2283757338551857,0,40
205.667,173.125,0.7142857142857143,0.40189125295508177,-1.8448140900195695,0,40
205.873,172.84375,0.7142857142857143,0.3546099290780127,-1.5806262230919765,0,40
206.078,174.578125,0.7142857142857143,0.40189125295508177,-1.8448140900195695,0,40
206.283,172.15625,0.9523809523809523,0.4255319148936181,-1.7567514677103717,0,40
206.489,172.5,0.9523809523809523,0.40189125295508177,-1.7567514677103717,0,40
206.694,172.578125,0.9523809523809523,0.40189125295508177,-1.6686888454011741,0,40
206.9,172.015625,0.9523809523809523,0.40189125295508177,-1.6686888454011741,0,40
207.106,171.53125,0.9523809523809523,0.40189125295508177,-1.5806262230919765,0,40
207.31,172.4375,0.9523809523809523,0.4255319148936181,-1.5806262230919765,0,40
207.516,171.8125,0.9523809523809523,0.44917257683215084,-1.2283757338551857,0,40
207.721,164.734375,1.6666666666666667,0.40189125295508177,-1.4925636007827787,0,40
207.926,151.53125,3.0952380952380953,0.40189125295508177,-1.5806262230919765,0,40
208.132,137.3125,4.761904761904762,2.293144208037827,0.1806262230919765,0,40
208.339,122.875,6.428571428571429,3.8061465721040193,1.4135029354207436,0,40
208.546,113.421875,7.380952380952381,5.177304964539006,3.0866927592954987,0,40
208.752,97.59375,9.285714285714286,6.264775413711584,4.407632093933463,0,40
208.958,82.046875,10.952380952380953,6.9739952718676115,5.200195694716243,0,40
209.163,71.5,12.142857142857142,7.423167848699764,5.640508806262231,0,40
209.37,66.21875,12.857142857142858,7.3522458628841605,5.200195694716243,0,40
209.575,61.5,13.333333333333334,8.368794326241135,6.433072407045009,0,40
209.781,62.6875,13.095238095238095,8.534278959810875,6.521135029354207,0,40
209.988,59.421875,13.571428571428571,8.486997635933806,6.345009784735812,0,40
210.193,55.953125,13.80952380952381,8.959810874704491,7.049510763209393,0,40
210.396,53.875,14.047619047619047,9.243498817966904,7.754011741682974,0,40
210.6,51.78125,14.285714285714286,9.21985815602837,7.754011741682974,0,40
210.807,50.125,14.523809523809524,9.243498817966904,7.665949119373777,0,40
211.013,50.265625,14.523809523809524,9.1725768321513,7.665949119373777,0,40
211.219,49.84375,14.523809523809524,10.212765957446809,9.07495107632094,0,40
211.424,52.0625,14.285714285714286,10.44917257683215,9.955577299412916,0,40
211.63,51.921875,14.285714285714286,10.49645390070922,9.867514677103719,0,40
211.835,52.0625,14.285714285714286,10.425531914893616,9.691389432485323,0,40
212.041,52.75,14.285714285714286,10.685579196217494,9.691389432485323,0,40
212.248,52.75,14.285714285714286,10.898345153664303,10.660078277886498,0,40
212.454,53.734375,14.285714285714286,10.94562647754137,10.395890410958906,0,40
212.661,58.234375,13.571428571428571,10.94562647754137,10.483953033268103,0,40
212.867,54.421875,14.047619047619047,10.921985815602836,10.307827788649707,0,40
213.072,53.03125,14.285714285714286,10.921985815602836,10.5720156555773,0,40
213.276,51.859375,14.285714285714286,10.94562647754137,10.483953033268103,0,40
213.484,51.4375,14.523809523809524,10.898345153664303,10.395890410958906,0,40
213.69,49.765625,14.523809523809524,10.898345153664303,10.21976516634051,0,40
213.896,49.765625,14.523809523809524,10.921985815602836,10.307827788649707,0,40
214.102,49.21875,14.761904761904763,10.94562647754137,10.21976516634051,0,40
214.308,49.640625,14.523809523809524,10.921985815602836,10.21976516634051,0,40
214.514,49.703125,14.523809523809524,10.94562647754137,10.21976516634051,0,40
214.72,49.765625,14.523809523809524,10.99290780141844,9.955577299412916,0,40
214.926,49.21875,14.761904761904763,10.94562647754137,9.955577299412916,0,40
215.132,49.84375,14.523809523809524,10.921985815602836,10.131702544031311,0,40
215.338,49.015625,14.761904761904763,10.94562647754137,10.21976516634051,0,40
215.544,49.359375,14.761904761904763,9.574468085106384,7.665949119373777,0,40
215.751,49.640625,14.523809523809524,7.446808510638299,3.967318982387475,0,40
215.957,49.5,14.761904761904763,6.40661938534279,2.822504892367906,0,40
216.161,49.28125,14.761904761904763,6.382978723404255,2.7344422700587083,0,40
216.368,49.90625,14.523809523809524,6.40661938534279,2.7344422700587083,1,55
216.572,49.984375,14.523809523809524,6.453900709219859,2.910567514677104,1,55
216.778,48.734375,14.761904761904763,6.40661938534279,2.9986301369863018,1,55
216.983,48.390625,14.761904761904763,6.40661938534279,2.822504892367906,1,55
217.19,47.828125,14.761904761904763,6.40661938534279,2.9986301369863018,1,55
217.395,48.59375,14.761904761904763,6.40661938534279,2.9986301369863018,1,55
217.6,48.796875,14.761904761904763,6.359338061465721,2.9986301369863018,1,55
217.806,49.5,14.761904761904763,6.382978723404255,2.9986301369863018,1,55
218.012,49.421875,14.761904761904763,6.40661938534279,2.9986301369863018,1,55
218.217,49.28125,14.761904761904763,6.382978723404255,2.910567514677104,1,55
218.423,49.359375,14.761904761904763,6.382978723404255,3.0866927592954987,1,55
218.629,50.1875,14.523809523809524,6.40661938534279,3.1747553816046965,1,55
218.835,50.75,14.523809523809524,6.382978723404255,3.1747553816046965,1,55
219.04,55.328125,14.047619047619047,6.359338061465721,3.0866927592954987,1,55
