255,0.06
252,0.40
254,1.35
253,3.21
254,6.19
255,10.40
256,15.91
257,22.70
256,30.73
257,39.92
258,50.13
259,61.24
261,73.11
260,85.56
258,98.45
257,111.61
256,124.89
259,138.12
260,151.18
256,163.93
256,176.26
256,188.07
256,199.28
258,209.81
257,219.60
258,228.63
259,236.86
257,244.29
256,250.91
256,256.73
256,261.78
258,266.06
261,269.63
261,272.51
261,274.78
261,276.46
261,277.63
261,278.33
259,278.62
259,278.55
258,278.17
259,277.51
261,276.63
262,275.58
262,274.38
260,273.09
259,271.74
255,270.36
258,268.97
261,267.59
261,266.23
261,264.93
261,263.70
261,262.55
261,261.49
261,260.53
261,259.68
261,258.94
261,258.30
260,257.78
261,257.35
261,257.02
260,256.78
261,256.62
261,256.55
261,256.54
261,256.59
261,256.70
261,256.86
259,257.06
261,257.29
262,257.54
262,257.81
262,258.09
261,258.38
261,258.68
261,258.98
262,259.27
262,259.56
261,259.84
261,260.10
261,260.35
261,260.58
260,260.80
261,260.99
261,261.16
261,261.30
261,261.43
261,261.53
263,261.62
262,261.68
260,261.73
259,261.77
261,261.79
261,261.80
260,261.79
259,261.77
262,261.73
264,261.69
263,261.64
264,261.59
264,261.54
262,261.51
263,261.48
262,261.47
262,261.47
259,261.47
261,261.49
262,261.50
262,261.51
264,261.53
264,261.55
262,261.58
262,261.61
262,261.64
260,261.68
261,261.72
260,261.76
264,261.79
268,261.82
262,261.85
259,261.89
261,261.93
261,261.96
259,261.99
260,262.02
261,262.03
261,262.03
261,262.01
261,261.99
261,261.96
261,261.92
261,261.87
261,261.82
261,261.76
261,261.70
261,261.64
263,261.58
264,261.52
264,261.47
265,261.42
267,261.40
265,261.39
268,261.41
265,261.46
265,261.54
263,261.64
41273,2.00,0.07,261.77,17,0
41383,2.00,0.09,262.06,25,2
41493,2.00,0.12,262.38,34,18
41603,2.00,0.15,262.70,42,31
41713,2.00,0.17,262.98,50,40
41824,2.00,0.19,263.21,58,42
41934,2.00,0.21,263.39,66,51
42044,2.00,0.22,263.54,74,67
42155,2.00,0.24,263.68,82,67
42265,2.00,0.25,263.86,90,79
42375,2.00,0.27,264.11,98,85
42485,2.00,0.30,264.44,105,96
42596,2.00,0.34,264.82,113,98
42706,2.00,0.37,265.21,120,106
42816,2.00,0.40,265.59,127,117
42927,2.00,0.44,265.96,134,117
43037,2.00,0.46,266.28,141,128
43147,2.00,0.49,266.55,148,139
43258,2.00,0.51,266.75,154,139
43368,2.00,0.51,266.85,161,147
43478,2.00,0.51,266.85,168,159
43589,2.00,0.50,266.67,175,162
43699,2.00,0.47,266.30,182,170
43810,2.00,0.41,265.68,190,180
43920,2.00,0.33,264.75,198,180
44030,2.00,0.22,263.48,206,192
44141,2.00,0.09,261.97,216,204
44251,2.00,-0.06,260.33,226,206
44362,2.00,-0.21,258.63,237,219
44472,2.00,-0.36,256.89,248,233
44582,2.00,-0.51,255.15,261,245
44693,2.00,-0.66,253.46,274,261
44803,2.00,-0.80,251.92,287,261
44914,2.00,-0.92,250.58,301,277
45024,2.00,-1.01,249.50,315,291
45134,2.00,-1.08,248.68,330,307
45245,2.00,-1.13,248.12,344,325
45355,2.00,-1.16,247.81,359,342
45466,2.00,-1.16,247.77,373,355
45576,2.00,-1.14,247.98,387,364
45687,2.00,-1.11,248.39,401,387
45797,2.00,-1.06,248.96,415,398
45907,2.00,-1.00,249.63,428,408
46018,2.00,-0.93,250.37,441,420
46128,2.00,-0.86,251.17,454,438
46239,2.00,-0.79,252.01,466,450
46349,2.00,-0.71,252.87,478,458
46460,2.00,-0.64,253.75,490,478
46570,2.00,-0.56,254.64,501,474
46680,2.00,-0.48,255.54,512,493
46791,2.00,-0.40,256.42,523,506
46901,2.00,-0.33,257.26,533,513
47012,2.00,-0.26,258.07,543,530
47122,2.00,-0.19,258.81,552,537
47232,2.00,-0.13,259.49,562,544
47343,2.00,-0.08,260.11,571,560
47453,2.00,-0.03,260.68,580,559
47564,2.00,0.02,261.22,589,578
47674,2.00,0.06,261.74,597,576
47784,2.00,0.11,262.23,606,587
47895,2.00,0.15,262.68,614,604
48005,2.00,0.18,263.10,622,603
48116,2.00,0.22,263.51,630,619
48226,2.00,0.26,263.94,638,619
48336,2.00,0.30,264.44,645,634
48447,2.00,0.35,265.03,652,634
48557,2.00,0.41,265.72,659,645
48667,2.00,0.48,266.48,666,655
48778,2.00,0.55,267.27,672,655
48888,2.00,0.62,268.06,678,666
48998,2.00,0.69,268.86,683,667
49109,2.00,0.76,269.65,689,677
49219,2.00,0.83,270.43,694,679
49330,2.00,0.90,271.19,698,687
49440,2.00,0.96,271.89,703,687
49550,2.00,1.01,272.52,707,695
49661,2.00,1.06,273.06,711,701
49771,2.00,1.10,273.51,715,702
49881,2.00,1.13,273.87,719,705
49992,2.00,1.16,274.21,722,711
50102,2.00,1.20,274.63,726,717
50212,2.00,1.25,275.21,729,718
50323,2.00,1.32,276.01,732,723
50433,2.00,1.41,277.01,734,725
50543,2.00,1.51,278.18,735,725
50654,2.00,1.62,279.44,737,731
50764,2.00,1.74,280.74,737,728
50875,2.00,1.85,282.04,737,730
s09.0
50985,2.00,1.96,283.28,737,731
NEW SETPOINT=9.00
s09.0
53596,9.00,2.06,284.45,61,728
s09.0
53707,9.00,2.15,285.50,92,598
s09.0
53817,9.00,2.22,286.31,122,90
s09.0
53928,9.00,2.25,286.62,153,117
s09.0
54039,9.00,2.22,286.25,184,144
s09.0
54150,9.00,2.12,285.16,216,172
s09.0
54260,9.00,1.97,283.39,249,213
