time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2954.178,180.0,47.0,979.0,0.09,0.0,990.0,-0.97,0
2954.33,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2954.483,180.0,47.0,980.0,0.09,0.0,990.0,-0.88,0
2954.635,180.0,47.0,980.0,0.09,0.0,991.0,-0.79,0
2954.788,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2954.94,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2955.092,180.0,47.0,980.0,0.18,0.0,990.0,-0.79,0
2955.245,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2955.397,180.0,47.0,980.0,0.18,0.0,990.0,-0.97,0
2955.55,180.0,47.0,979.0,0.18,0.0,990.0,-0.97,0
2955.702,180.0,47.0,980.0,0.18,0.0,990.0,-0.97,0
2955.855,180.0,47.0,980.0,0.09,0.0,991.0,-0.97,0
2956.007,180.0,47.0,980.0,0.18,0.0,990.0,-0.97,0
2956.16,180.0,47.0,979.0,0.09,0.0,990.0,-0.97,0
2956.312,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2956.465,180.0,47.0,980.0,0.09,0.0,990.0,-0.97,0
2956.617,180.0,47.0,980.0,0.18,0.0,990.0,-0.97,0
2956.77,180.0,110.0,980.0,0.09,0.0,990.0,-0.97,1
2958.922,180.0,110.0,899.0,0.79,0.0,990.0,-0.97,1
2959.074,180.0,110.0,688.0,3.6,0.0,990.0,-0.97,1
2959.227,180.0,110.0,485.0,5.8,0.0,990.0,-0.97,1
2959.379,180.0,110.0,483.0,5.98,0.0,992.0,-0.97,1
2959.532,180.0,110.0,485.0,5.8,0.0,989.0,-0.97,1
2959.684,180.0,110.0,480.0,5.89,0.0,990.0,-0.97,1
2959.837,180.0,110.0,479.0,5.8,0.0,990.0,-0.97,1
2959.989,180.0,110.0,480.0,5.8,0.0,990.0,-0.97,1
2960.142,180.0,110.0,480.0,5.8,0.0,990.0,-0.97,1
2960.294,180.0,110.0,480.0,5.8,0.0,991.0,-0.97,1
2960.446,180.0,110.0,479.0,5.8,0.0,990.0,-0.97,1
2960.599,180.0,110.0,480.0,5.54,0.0,990.0,-0.97,1
2960.751,180.0,110.0,479.0,5.54,0.0,991.0,-1.05,1
2960.904,180.0,110.0,480.0,5.71,0.0,990.0,-1.05,1
2961.056,180.0,110.0,480.0,5.54,0.0,991.0,-1.23,1
2961.209,180.0,110.0,480.0,5.54,0.0,990.0,-1.05,1
2961.361,180.0,110.0,479.0,5.54,0.0,990.0,-1.05,1
