time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2954178,180.00,47,979,256,0,990,244,0
2954330,180.00,47,980,256,0,990,244,0
2954483,180.00,47,980,256,0,990,245,0
2954635,180.00,47,980,256,0,991,246,0
2954788,180.00,47,980,256,0,990,244,0
2954940,180.00,47,980,256,0,990,244,0
2955092,180.00,47,980,257,0,990,246,0
2955245,180.00,47,980,256,0,990,244,0
2955397,180.00,47,980,257,0,990,244,0
2955550,180.00,47,979,257,0,990,244,0
2955702,180.00,47,980,257,0,990,244,0
2955855,180.00,47,980,256,0,991,244,0
2956007,180.00,47,980,257,0,990,244,0
2956160,180.00,47,979,256,0,990,244,0
2956312,180.00,47,980,256,0,990,244,0
2956465,180.00,47,980,256,0,990,244,0
2956617,180.00,47,980,257,0,990,244,0
2956770,180.00,110,980,256,0,990,244,1
2958922,180.00,110,899,264,0,990,244,1
2959074,180.00,110,688,296,0,990,244,1
2959227,180.00,110,485,321,0,990,244,1
2959379,180.00,110,483,323,0,992,244,1
2959532,180.00,110,485,321,0,989,244,1
2959684,180.00,110,480,322,0,990,244,1
2959837,180.00,110,479,321,0,990,244,1
2959989,180.00,110,480,321,0,990,244,1
2960142,180.00,110,480,321,0,990,244,1
2960294,180.00,110,480,321,0,991,244,1
2960446,180.00,110,479,321,0,990,244,1
2960599,180.00,110,480,318,0,990,244,1
2960751,180.00,110,479,318,0,991,243,1
2960904,180.00,110,480,320,0,990,243,1
2961056,180.00,110,480,318,0,991,241,1
2961209,180.00,110,480,318,0,990,243,1
2961361,180.00,110,479,318,0,990,243,1
2961514,180.00,110,479,320,0,990,243,1
2961666,180.00,110,480,318,0,990,243,1
2963818,180.00,47,479,318,0,991,243,1
2963971,180.00,47,577,304,0,990,243,1
2964123,180.00,47,821,270,0,991,244,1
2964276,180.00,47,980,257,0,990,244,1
2964428,180.00,47,979,257,0,990,244,1
2964581,180.00,47,980,256,0,990,244,1
2964733,180.00,47,981,257,0,990,244,1
2964886,180.00,47,979,256,0,991,244,1
2965038,180.00,47,979,257,0,990,244,1
2965190,180.00,47,978,256,0,990,244,1
2965343,180.00,47,979,256,0,990,244,1
2965495,180.00,47,980,256,0,991,244,1
2965648,180.00,47,980,256,0,990,243,1
2965800,180.00,47,979,256,0,990,243,1
2965953,180.00,47,979,255,0,991,243,1
2966105,180.00,47,979,256,0,990,243,1
2966257,180.00,47,979,256,0,990,243,1
2966410,180.00,47,979,256,0,990,243,1
2966562,180.00,47,979,256,0,990,243,1
2966715,180.00,47,979,256,0,990,243,1
2968867,180.00,130,980,256,0,990,244,1
2969020,180.00,130,881,262,0,990,244,1
2969172,180.00,130,670,294,0,990,242,1
2969325,180.00,130,465,323,0,990,243,1
2969477,180.00,130,327,353,0,990,243,1
2969630,180.00,130,312,356,0,990,242,1
2969782,180.00,130,306,356,0,991,240,1
2969934,180.00,130,310,356,0,991,243,1
2970087,180.00,130,308,356,0,990,240,1
2970239,180.00,130,318,353,0,991,239,1
2970392,180.00,130,317,350,0,990,239,1
2970544,180.00,130,318,350,0,991,239,1
2970697,180.00,130,318,350,0,990,240,1
2970849,180.00,130,318,350,0,991,240,1
2971002,180.00,130,317,350,0,990,243,1
2971154,180.00,130,318,350,0,991,241,1
2971306,180.00,130,318,350,0,990,243,1
2971459,180.00,130,317,352,0,991,243,1
2971611,180.00,130,318,352,0,990,242,1
2971764,180.00,130,317,352,0,990,242,1
2973916,180.00,47,317,346,0,990,242,1
2974069,180.00,47,562,307,0,990,243,1
2974221,180.00,47,813,278,0,990,247,1
2974374,180.00,47,980,261,0,990,247,1
2974526,180.00,47,979,258,0,990,244,1
2974678,180.00,47,978,258,0,990,247,1
2974831,180.00,47,979,259,0,990,244,1
2974983,180.00,47,977,258,0,990,244,1
2975136,180.00,47,977,257,0,990,246,1
2975288,180.00,47,977,257,0,990,244,1
2975441,180.00,47,977,257,0,990,244,1
2975593,180.00,47,977,257,0,989,244,1
2975745,180.00,47,977,257,0,990,244,1
2975898,180.00,47,978,257,0,990,244,1
2976050,180.00,47,978,256,0,990,244,1
2976203,180.00,47,978,256,0,990,244,1
2976355,180.00,47,978,257,0,990,244,1
2976508,180.00,47,977,257,0,990,242,1
2976660,180.00,47,978,257,0,990,243,1
2976812,180.00,47,978,257,0,990,243,1
2976965,180.00,47,978,257,0,990,243,1
2977117,180.00,47,978,257,0,990,243,1
2977270,180.00,47,977,257,0,991,243,1
2977422,180.00,47,978,257,0,990,243,1
2977575,180.00,47,977,257,0,990,243,1
2977727,180.00,47,977,257,0,990,244,1
2977880,180.00,47,977,257,0,990,244,1
2978032,180.00,47,977,256,0,990,244,1
2978185,180.00,47,977,256,0,990,244,1
2978338,180.00,47,977,257,0,990,244,1
2978490,180.00,47,977,257,0,990,244,1
2978642,180.00,47,978,257,0,990,244,1
2978795,180.00,47,977,256,0,990,244,1
2978947,180.00,47,978,256,0,990,243,1
2979100,180.00,47,977,256,0,991,243,1
2979252,180.00,47,978,256,0,990,243,1
2979405,180.00,47,977,256,0,990,244,1
2979557,180.00,47,977,257,0,990,244,1
2979710,180.00,47,977,256,0,990,244,1
2979863,180.00,47,978,256,0,991,244,1
2980015,180.00,47,977,256,0,990,243,1
2980167,180.00,47,977,257,0,990,243,1
2980320,180.00,47,977,257,0,990,243,1
2980472,180.00,47,977,257,0,990,243,1
2980625,180.00,47,977,256,0,990,243,1
2980777,180.00,47,977,257,0,991,243,1
2980930,180.00,47,977,256,0,990,243,1
2981082,180.00,47,977,256,0,990,243,1
2981235,180.00,47,977,257,0,990,243,1
2981387,180.00,47,977,257,0,990,243,1
2981540,180.00,47,977,257,0,990,243,1
2981692,180.00,47,978,256,0,990,243,1
2981845,180.00,47,978,257,0,990,243,1
2981997,180.00,47,977,257,0,990,243,1
2982149,180.00,47,977,256,0,990,243,1
2982302,180.00,47,977,256,0,989,243,1
2982454,180.00,47,977,256,0,990,243,1
2982607,180.00,47,977,257,0,991,243,1
2982759,180.00,47,978,257,0,991,243,1
2982912,180.00,47,977,257,0,991,243,1
2983064,180.00,47,977,257,0,990,243,1
2983217,180.00,47,978,256,0,990,243,1
2983369,180.00,47,978,256,0,990,243,1
2983522,180.00,47,977,256,0,990,243,1
