t1,t2,command,measured
81759620,81759620,50,255
81769107,81769108,50,255
81778595,81778595,50,255
81788083,81788084,50,255
81798019,81798020,50,255
81807510,81807510,50,255
81816995,81816996,50,255
81826484,81826485,50,255
81835963,81835963,50,255
81845920,81845921,50,255
81855407,81855407,50,255
81864887,81864888,50,255
81874368,81874369,50,255
81883855,81883856,50,255
81893867,81893868,50,255
81903349,81903350,50,255
81912829,81912829,50,255
81922310,81922310,50,255
81931797,81931797,50,255
81941694,81941694,50,255
81951180,81951181,50,253
81960659,81960660,50,253
81970145,81970145,50,254
81979628,81979629,50,255
81989712,81989713,50,255
81999194,81999194,50,253
82008682,82008683,50,253
82018163,82018163,50,252
82027650,82027651,50,252
82037760,82037761,50,252
82047247,82047248,50,252
82056729,82056730,50,252
82066215,82066215,50,252
82075729,82075730,50,252
82085758,82085758,50,252
82095239,82095239,50,254
82104719,82104720,50,254
82114200,82114200,50,253
82123679,82123680,50,254
82133763,82133763,50,254
82143245,82143245,50,255
82152728,82152728,50,255
82162215,82162215,50,255
82171701,82171701,50,255
82181765,82181765,50,255
82191247,82191247,50,255
82200730,82200730,50,255
82210216,82210216,50,255
82219695,82219696,50,255
82229774,82229775,50,255
82239253,82239254,50,255
82248738,82248738,50,255
82258221,82258221,50,255
82267706,82267706,50,255
82277770,82277770,50,255
82287255,82287256,50,255
82296736,82296737,50,255
82306220,82306221,50,255
82315703,82315703,50,253
82325790,82325791,50,253
82335269,82335270,50,252
82344748,82344749,50,252
82354230,82354230,50,254
82363710,82363711,50,253
82373850,82373850,50,253
82383332,82383333,50,252
82392817,82392818,50,252
82402300,82402301,50,254
82411787,82411788,50,255
82421918,82421919,50,255
82431405,82431405,50,255
82440885,82440886,50,255
82450374,82450374,50,255
82459855,82459856,50,255
82469934,82469935,50,255
82479419,82479419,50,255
82488905,82488905,50,255
82498390,82498390,50,253
82507876,82507877,50,254
82517960,82517960,50,254
82527450,82527450,50,253
82536930,82536931,50,253
82546411,82546412,50,254
82555893,82555893,50,255
82565969,82565969,50,255
82575454,82575454,50,255
82584938,82584938,50,255
82594423,82594423,50,253
82603903,82603904,50,254
82613888,82613889,50,254
82623370,82623371,50,253
82632855,82632855,50,253
82642337,82642337,50,254
82651825,82651826,50,255
82661816,82661816,50,255
82671299,82671300,50,255
82680782,82680782,50,255
82690267,82690267,50,253
82699751,82699752,50,252
82709682,82709682,50,252
82719162,82719162,50,252
82728651,82728651,50,252
82738132,82738133,50,252
82747620,82747620,50,252
82757618,82757619,50,252
82767105,82767106,50,254
82776593,82776594,50,254
82786075,82786075,50,253
82795569,82795569,50,254
82805583,82805584,50,254
82815066,82815066,50,253
82824548,82824548,50,253
82834034,82834035,50,254
82843521,82843522,50,255
82853544,82853544,50,255
82863026,82863027,50,253
82872515,82872515,50,253
82881996,82881997,50,252
82891483,82891484,50,254
82901418,82901418,50,254
82910904,82910904,50,255
82920386,82920386,50,255
82929867,82929868,50,255
82939349,82939350,50,255
82949317,82949318,50,255
82958799,82958800,50,255
82968287,82968288,50,255
82977772,82977773,50,255
82987257,82987258,50,255
82997174,82997174,50,255
83006662,83006663,50,253
83016147,83016147,50,253
83025634,83025634,50,252
83035116,83035116,50,254
83045194,83045195,50,254
83054673,83054674,50,253
83064153,83064154,50,253
83073638,83073638,50,252
83083121,83083121,50,254
83093249,83093250,50,254
83102731,83102732,50,255
83112216,83112217,50,255
83121699,83121699,50,253
83131214,83131214,50,254
83141225,83141226,50,254
83150710,83150711,50,255
83160192,83160193,50,255
83169679,83169679,50,253
83179162,83179163,50,252
83189155,83189156,50,252
83198638,83198639,50,252
83208129,83208130,50,252
83217615,83217616,50,254
83227104,83227105,50,255
83237206,83237207,50,255
83246695,83246696,50,255
83256179,83256179,50,255
83265664,83265665,50,255
83275147,83275148,50,255
83285128,83285129,50,255
83294611,83294612,50,255
83304090,83304091,50,255
83313573,83313574,50,255
83323057,83323057,50,255
83333136,83333137,50,255
83342622,83342622,50,255
83352109,83352110,50,255
83361589,83361590,51,255
83371074,83371075,51,255
83381040,83381041,51,255
83390530,83390531,51,255
83400012,83400013,51,255
83409500,83409501,51,255
83418983,83418984,51,255
83428972,83428972,51,255
83438457,83438457,51,255
83447942,83447942,51,255
83457427,83457427,51,255
83466912,83466912,51,255
83476818,83476819,51,255
83486301,83486302,51,255
83495786,83495786,51,255
83505268,83505269,51,255
83514751,83514752,51,255
83524723,83524723,51,255
83534203,83534203,51,253
83543683,83543684,51,253
83553166,83553166,51,254
83562648,83562648,51,255
83572636,83572637,51,255
83582119,83582119,51,255
83591609,83591610,51,255
83601094,83601095,51,255
83610585,83610586,51,253
83620492,83620493,51,253
83629981,83629982,51,254
83639468,83639468,51,254
83648957,83648958,51,253
83658454,83658455,51,252
83668481,83668482,51,252
83677964,83677964,51,254
83687450,83687450,51,254
83696935,83696936,51,255
83706425,83706425,51,255
83716428,83716428,51,255
83725912,83725913,51,255
83735400,83735400,51,255
83744885,83744885,51,255
83754370,83754371,51,253
83764354,83764355,51,253
83773840,83773841,51,254
83783327,83783327,51,254
83792812,83792813,51,255
83802300,83802301,51,253
83812268,83812269,51,253
83821752,83821752,51,254
83831237,83831238,51,254
83840722,83840723,51,255
83850222,83850222,51,253
83860243,83860243,51,253
83869727,83869728,51,254
83879211,83879211,51,254
83888696,83888697,51,253
83898180,83898180,51,252
83908184,83908185,51,252
83917667,83917668,51,252
83927154,83927154,51,252
83936637,83936638,51,254
83946121,83946121,51,253
83956123,83956124,51,253
83965607,83965608,51,252
83975094,83975094,51,252
83984580,83984580,51,252
83994065,83994065,51,252
84004068,84004069,51,252
84013559,84013560,51,254
84023043,84023043,51,254
84032533,84032533,51,255
84042019,84042020,51,255
84052100,84052100,51,255
84061586,84061587,51,253
84071072,84071072,51,253
84080555,84080556,51,254
84090057,84090057,51,255
84100082,84100082,51,255
84109569,84109569,51,255
84119051,84119052,51,255
84128541,84128542,51,255
84138027,84138027,51,255
84147905,84147905,51,255
84157391,84157392,51,253
84166882,84166882,51,253
84176366,84176367,51,254
84185853,84185854,51,255
84195784,84195784,51,255
84205269,84205269,51,255
84214755,84214755,51,255
84224241,84224242,51,255
84233727,84233728,51,255
84243645,84243646,51,255
84253132,84253133,51,255
84262619,84262619,51,255
84272109,84272109,51,253
84281592,84281593,51,252
84291596,84291597,51,252
84301080,84301080,51,252
84310566,84310567,51,252
84320049,84320049,51,254
84329538,84329539,51,253
84339522,84339523,51,253
84349011,84349012,51,252
84358499,84358500,51,252
84367988,84367989,51,252
84377475,84377475,51,254
84387374,84387374,51,254
84396859,84396860,51,255
84406343,84406344,51,255
84415826,84415827,51,255
84425322,84425323,51,255
84435336,84435337,51,255
84444821,84444822,51,253
84454306,84454307,51,253
84463789,84463789,51,254
84473310,84473310,51,255
84483318,84483319,51,255
84492806,84492807,51,255
84502288,84502288,51,255
84511772,84511773,51,255
84521256,84521257,51,255
84531182,84531182,51,255
84540665,84540666,51,255
84550152,84550152,51,255
84559633,84559634,51,255
84569120,84569120,51,255
84579103,84579104,51,255
84588596,84588597,51,255
84598082,84598083,51,255
84607570,84607570,51,255
84617056,84617056,51,253
84627060,84627061,51,253
84636547,84636548,51,254
84646033,84646034,51,254
84655521,84655522,51,255
84665005,84665005,51,253
84674968,84674969,51,253
84684454,84684455,51,254
84693936,84693936,51,254
84703421,84703421,51,255
84712906,84712906,51,253
84722890,84722891,51,253
84732378,84732379,51,254
84741865,84741865,51,254
84751352,84751353,51,253
84760835,84760835,51,252
84770821,84770822,51,252
84780305,84780305,51,252
84789794,84789795,51,252
84799279,84799280,51,252
84808766,84808766,51,252
84818895,84818896,51,252
84828385,84828386,51,252
84837867,84837867,51,252
84847356,84847356,51,254
84856840,84856841,51,255
84866919,84866919,51,255
84876405,84876406,51,255
84885888,84885888,51,255
84895371,84895372,51,255
84904850,84904851,51,255
84914756,84914757,51,255
84924237,84924237,51,255
84933722,84933723,51,255
84943205,84943206,51,255
84952692,84952692,51,255
84962754,84962754,51,255
84972243,84972244,51,255
84981729,84981729,51,255
84991219,84991219,51,255
85000705,85000705,51,253
85010691,85010692,51,253
85020176,85020177,51,254
85029662,85029662,51,254
85039144,85039145,51,255
85048631,85048632,51,253
85058715,85058716,51,253
85068206,85068207,51,252
85077688,85077688,51,252
85087175,85087175,51,252
85096696,85096697,51,254
85106717,85106717,51,254
85116198,85116198,51,253
85125684,85125685,51,253
85135166,85135167,51,252
85144673,85144673,51,252
85154702,85154702,51,252
85164182,85164183,51,252
85173670,85173671,51,252
85183156,85183156,51,252
85192644,85192644,51,252
85202732,85202732,51,252
85212219,85212219,51,252
85221702,85221702,51,252
85231189,85231189,51,252
85240673,85240674,51,252
85250795,85250796,51,252
85260281,85260282,51,252
85269767,85269768,51,252
85279249,85279251,52,254
85288734,85288735,52,253
85298740,85298740,52,253
85308225,85308226,52,254
85317709,85317710,52,254
85327199,85327199,52,253
85336680,85336680,52,252
85346770,85346771,52,252
85356251,85356252,52,252
85365737,85365737,52,252
85375217,85375218,52,252
85384701,85384702,52,254
85394807,85394807,52,254
85404291,85404291,52,255
85413775,85413776,52,255
85423261,85423261,52,255
85432748,85432749,52,253
85442830,85442830,52,253
85452319,85452320,52,252
85461803,85461804,52,252
85471292,85471292,52,252
85480773,85480774,52,252
85490875,85490876,52,252
85500359,85500360,52,252
85509844,85509844,52,252
85519322,85519322,52,254
85528805,85528805,52,253
85538890,85538891,52,253
85548378,85548379,52,254
85557858,85557859,52,254
85567345,85567346,52,255
85576861,85576862,52,255
85586880,85586881,52,255
85596365,85596366,52,255
85605846,85605847,52,255
85615331,85615331,52,255
85624817,85624817,52,255
85634893,85634894,52,255
85644378,85644379,52,255
85653860,85653860,52,255
85663347,85663348,52,255
85672833,85672833,52,255
85682905,85682906,52,255
85692395,85692396,52,256
85701879,85701880,52,256
85711368,85711369,52,256
85720849,85720850,52,257
85730857,85730858,52,257
85740343,85740344,52,257
85749832,85749832,52,257
85759316,85759316,52,257
85768802,85768803,52,256
85778708,85778708,52,256
85788198,85788198,52,257
85797680,85797680,52,257
85807174,85807175,52,256
85816690,85816690,52,256
85826510,85826510,52,256
85835992,85835993,52,256
85845478,85845479,52,256
85854960,85854961,52,256
85864444,85864445,52,256
85874510,85874510,52,256
85883995,85883996,52,256
85893483,85893484,52,256
85902971,85902971,52,256
85912459,85912459,52,256
85922350,85922351,52,256
85931838,85931839,52,256
85941322,85941324,52,256
85950809,85950809,52,256
85960295,85960296,52,256
85970192,85970192,52,256
85979673,85979673,52,256
85989161,85989162,52,256
85998646,85998646,52,256
86008136,86008137,52,256
86018106,86018106,52,256
86027599,86027600,52,256
86037084,86037085,52,256
86046572,86046573,52,256
86056058,86056058,52,256
86066012,86066012,52,256
86075501,86075501,52,257
86084981,86084981,52,257
86094465,86094465,52,256
86103972,86103972,52,256
86113980,86113981,52,256
86123465,86123465,52,256
86132949,86132949,52,256
86142433,86142434,52,256
86151933,86151934,52,257
86161945,86161946,52,257
86171432,86171433,52,256
86180913,86180914,52,256
86190402,86190402,52,257
86199884,86199884,52,257
86209872,86209873,52,257
86219356,86219357,52,257
86228844,86228845,52,257
86238329,86238329,52,256
86247813,86247814,52,256
86257762,86257763,52,256
86267248,86267248,52,256
86276733,86276733,52,256
86286216,86286216,52,256
86295699,86295700,52,256
86305690,86305690,52,256
86315169,86315170,52,257
86324651,86324651,52,257
86334133,86334134,52,256
86343614,86343614,52,257
86353606,86353607,52,257
86363090,86363091,52,257
86372575,86372576,52,257
86382056,86382057,52,256
86391541,86391541,52,256
86401454,86401454,52,256
86410940,86410940,52,256
86420422,86420423,52,256
86429907,86429908,52,256
86439418,86439419,52,257
86449431,86449431,52,257
86458910,86458911,52,256
86468399,86468399,52,256
86477880,86477881,52,256
86487367,86487368,52,256
86497467,86497468,52,256
86506949,86506949,52,257
86516434,86516434,52,257
86525918,86525919,52,257
86535404,86535405,52,257
86545506,86545506,52,257
86554988,86554989,52,256
86564474,86564474,52,256
86573955,86573955,52,257
86583466,86583467,52,256
86593476,86593476,52,256
86602958,86602959,52,256
86612447,86612448,52,256
86621932,86621933,52,257
86631421,86631422,52,256
86641434,86641435,52,256
86650922,86650922,52,257
86660405,86660406,52,257
86669891,86669891,52,256
86679378,86679378,52,256
86689390,86689390,52,256
86698871,86698871,52,256
86708360,86708360,52,256
86717844,86717844,52,257
86727358,86727358,52,257
86737368,86737368,52,257
86746856,86746856,52,257
86756337,86756337,52,257
86765819,86765820,52,257
86775302,86775302,52,257
86785284,86785285,52,257
86794769,86794769,52,257
86804252,86804253,52,257
86813741,86813742,52,257
86823226,86823226,52,257
86833180,86833181,52,257
86842666,86842667,52,257
86852158,86852159,52,257
86861642,86861643,52,257
86871149,86871150,52,257
86881162,86881163,52,257
86890649,86890650,52,257
86900131,86900131,52,257
86909616,86909616,52,257
86919099,86919099,52,257
86929098,86929099,52,257
86938585,86938586,52,257
86948072,86948072,52,257
86957552,86957553,52,256
86967039,86967039,52,256
86976998,86976998,52,256
86986485,86986485,52,256
86995963,86995963,52,256
87005447,87005447,52,256
87014927,87014928,52,256
87024842,87024843,52,256
87034328,87034329,52,257
87043811,87043812,52,257
87053297,87053297,52,256
87062780,87062781,52,257
87072795,87072796,52,257
87082279,87082279,52,257
87091764,87091764,52,257
87101248,87101249,52,257
87110733,87110733,52,257
87120813,87120814,52,257
87130297,87130298,52,257
87139779,87139780,52,257
87149263,87149263,52,257
87158742,87158743,52,257
87168710,87168711,52,257
87178195,87178195,52,257
87187684,87187685,52,257
87197170,87197172,53,256
87206656,87206657,53,257
87216652,87216653,53,257
87226137,87226137,53,256
87235620,87235620,53,256
87245104,87245105,53,257
87254594,87254594,53,257
87264600,87264600,53,257
87274084,87274084,53,256
87283569,87283569,53,256
87293055,87293056,53,256
87302538,87302538,53,256
87312507,87312508,53,256
87321990,87321991,53,256
87331479,87331479,53,256
87340962,87340963,53,257
87350457,87350458,53,257
87360480,87360481,53,257
87369966,87369966,53,256
87379452,87379452,53,256
87388935,87388935,53,256
87398421,87398422,53,256
87408379,87408379,53,256
87417862,87417863,53,256
87427354,87427355,53,256
87436838,87436838,53,256
87446364,87446365,53,257
87456177,87456177,53,257
87465663,87465664,53,256
87475146,87475147,53,256
87484628,87484629,53,257
87494109,87494110,53,257
87504114,87504114,53,257
87513598,87513599,53,257
87523079,87523079,53,257
87532562,87532563,53,259
87542048,87542049,53,258
87551972,87551973,53,258
87561454,87561455,53,258
87570938,87570938,53,258
87580418,87580419,53,258
87589903,87589903,53,258
87599887,87599887,53,258
87609378,87609378,53,258
87618858,87618859,53,258
87628348,87628349,53,258
87637833,87637833,53,258
87647854,87647854,53,258
87657341,87657342,53,258
87666828,87666828,53,258
87676312,87676312,53,258
87685796,87685796,53,258
87695766,87695767,53,258
87705249,87705249,53,258
87714729,87714730,53,258
87724210,87724210,53,259
87733700,87733701,53,258
87743698,87743699,53,258
87753181,87753182,53,258
87762665,87762666,53,258
87772154,87772154,53,258
87781672,87781672,53,258
87791702,87791702,53,258
87801188,87801188,53,258
87810676,87810677,53,258
87820161,87820161,53,258
87829649,87829650,53,258
87839561,87839561,53,258
87849045,87849046,53,258
87858533,87858533,53,258
87868024,87868025,53,258
87877511,87877512,53,258
87887613,87887613,53,258
87897097,87897098,53,258
87906583,87906584,53,258
87916063,87916063,53,258
87925545,87925546,53,258
87935624,87935625,53,258
87945109,87945109,53,259
87954590,87954590,53,259
87964076,87964076,53,260
87973560,87973560,53,259
87983513,87983514,53,259
87992999,87993000,53,260
88002488,88002488,53,260
88011978,88011978,53,260
88021464,88021465,53,260
88031545,88031546,53,260
88041029,88041029,53,259
88050516,88050517,53,259
88060001,88060002,53,258
88069492,88069493,53,258
88079634,88079635,53,258
88089123,88089123,53,258
88098608,88098608,53,258
88108094,88108094,53,258
88117576,88117576,53,259
88127723,88127723,53,259
88137206,88137207,53,258
88146695,88146696,53,258
88156178,88156178,53,258
88165658,88165658,53,258
88175785,88175786,53,258
88185268,88185268,53,259
88194751,88194752,53,259
88204233,88204233,53,258
88213752,88213753,53,259
88223775,88223776,53,259
88233262,88233262,53,258
88242748,88242749,53,258
88252238,88252239,53,258
88261723,88261723,53,258
88271810,88271810,53,258
88281296,88281297,53,258
88290783,88290783,53,258
88300266,88300267,53,259
88309753,88309754,53,260
88319847,88319848,53,260
88329336,88329337,53,259
88338818,88338818,53,259
88348310,88348310,53,258
88357794,88357795,53,258
88367937,88367938,53,258
88377423,88377424,53,258
88386911,88386911,53,258
88396396,88396396,53,259
88405882,88405883,53,258
88415961,88415962,53,258
88425449,88425450,53,259
88434934,88434935,53,259
88444416,88444417,53,258
88453897,88453898,53,259
88464024,88464025,53,259
88473510,88473511,53,258
88482992,88482992,53,258
88492479,88492480,53,258
88501962,88501963,53,259
88512138,88512139,53,259
88521618,88521619,53,258
88531105,88531105,53,258
88540588,88540588,53,258
88550076,88550077,53,259
88560221,88560222,53,259
88569709,88569710,53,258
88579190,88579190,53,258
88588676,88588677,53,258
88598163,88598164,53,258
88608248,88608249,53,258
88617731,88617732,53,258
88627220,88627221,53,258
88636705,88636705,53,258
88646190,88646190,53,258
88656395,88656396,53,258
88665880,88665881,53,258
88675364,88675364,53,258
88684847,88684847,53,258
88694331,88694331,53,258
88704503,88704504,53,258
88713984,88713985,53,259
88723470,88723470,53,259
88732955,88732956,53,258
88742466,88742466,53,258
88752488,88752489,53,258
88761967,88761968,53,259
88771455,88771456,53,259
88780938,88780939,53,258
88790429,88790429,53,259
88800500,88800500,53,259
88809986,88809987,53,260
88819470,88819471,53,260
88828959,88828960,53,260
88838447,88838447,53,260
88848604,88848605,53,260
88858089,88858089,53,259
88867578,88867579,53,259
88877063,88877063,53,258
88886553,88886554,53,259
88896675,88896675,53,259
88906161,88906161,53,258
88915644,88915645,53,258
88925129,88925129,53,259
88934614,88934614,53,258
88944701,88944701,53,258
88954185,88954186,53,258
88963665,88963666,53,258
88973149,88973149,53,258
88982635,88982636,53,258
88992763,88992764,53,258
89002245,89002246,53,258
89011731,89011731,53,258
89021213,89021214,53,258
89030699,89030700,53,258
89040874,89040875,53,258
89050363,89050363,53,258
89059843,89059844,53,258
89069330,89069331,53,258
89078813,89078814,53,259
89088953,89088953,53,259
89098439,89098440,53,258
89107925,89107926,53,258
89117410,89117411,54,258
89126897,89126897,54,258
89137017,89137017,54,258
89146499,89146500,54,258
89155981,89155982,54,258
89165462,89165463,54,258
89174948,89174948,54,258
89185138,89185138,54,258
89194619,89194620,54,258
89204104,89204105,54,258
89213590,89213590,54,259
89223103,89223104,54,258
89233306,89233307,54,258
89242789,89242790,54,258
89252280,89252280,54,258
89261761,89261762,54,258
89271247,89271247,54,258
89281381,89281382,54,258
89290866,89290867,54,258
89300350,89300350,54,258
89309836,89309836,54,259
89319318,89319319,54,260
89329445,89329446,54,260
89338926,89338927,54,260
89348416,89348417,54,260
89357898,89357898,54,260
89367388,89367388,54,260
89377504,89377505,54,260
89386989,89386990,54,260
89396470,89396471,54,260
89405957,89405957,54,260
89415473,89415474,54,260
89425491,89425491,54,260
89434973,89434974,54,260
89444457,89444457,54,260
89453940,89453940,54,260
89463426,89463426,54,260
89473508,89473508,54,260
89482994,89482994,54,260
89492481,89492481,54,260
89501969,89501970,54,260
89511459,89511459,54,260
89521535,89521536,54,260
89531020,89531021,54,260
89540503,89540503,54,260
89549986,89549987,54,260
89559465,89559465,54,262
89569584,89569584,54,262
89579065,89579066,54,261
89588553,89588553,54,261
89598034,89598035,54,261
89607520,89607521,54,262
89617649,89617649,54,262
89627139,89627140,54,261
89636626,89636627,54,261
89646110,89646111,54,261
89655593,89655593,54,261
89665728,89665728,54,261
89675211,89675211,54,261
89684695,89684696,54,261
89694180,89694180,54,261
89703666,89703667,54,262
89713851,89713852,54,262
89723337,89723338,54,261
89732821,89732822,54,261
89742305,89742306,54,261
89751813,89751814,54,261
89762025,89762025,54,261
89771511,89771512,54,261
89780991,89780992,54,261
89790477,89790477,54,261
89799957,89799957,54,261
89810083,89810083,54,261
89819567,89819567,54,261
89829054,89829054,54,261
89838538,89838539,54,261
89848026,89848027,54,261
89858110,89858111,54,261
89867597,89867598,54,261
89877084,89877084,54,261
89886571,89886572,54,261
89896059,89896059,54,261
89906079,89906080,54,261
89915562,89915562,54,261
89925042,89925043,54,261
89934524,89934525,54,261
89944007,89944008,54,261
89954127,89954128,54,261
89963610,89963611,54,261
89973095,89973095,54,261
89982577,89982577,54,261
89992065,89992065,54,261
90002142,90002142,54,261
90011631,90011632,54,261
90021112,90021113,54,261
90030599,90030599,54,261
90040078,90040079,54,261
90050208,90050208,54,261
90059693,90059693,54,261
90069178,90069179,54,261
90078662,90078663,54,261
90088152,90088152,54,261
90098233,90098234,54,261
90107721,90107722,54,261
90117205,90117206,54,261
90126694,90126695,54,261
90136173,90136174,54,261
90146182,90146182,54,261
90155663,90155663,54,261
90165145,90165145,54,261
90174629,90174630,54,261
90184113,90184114,54,261
90194239,90194239,54,261
90203721,90203721,54,261
90213204,90213205,54,261
90222687,90222688,54,261
90232176,90232177,54,261
90242296,90242297,54,261
90251783,90251783,54,261
90261269,90261270,54,261
90270754,90270754,54,261
90280234,90280234,54,261
90290351,90290352,54,261
90299833,90299834,54,261
90309319,90309320,54,261
90318803,90318803,54,261
90328291,90328292,54,261
90338368,90338369,54,261
90347853,90347854,54,261
90357336,90357337,54,261
90366823,90366823,54,261
90376304,90376305,54,261
90386393,90386394,54,261
90395874,90395875,54,261
90405358,90405359,54,261
90414839,90414840,54,261
90424333,90424334,54,261
90434344,90434344,54,261
90443825,90443826,54,261
90453315,90453315,54,261
90462799,90462800,54,261
90472287,90472287,54,261
90482418,90482419,54,261
90491906,90491906,54,261
90501391,90501392,54,261
90510876,90510877,54,261
90520358,90520359,54,261
90530441,90530442,54,261
90539922,90539923,54,261
90549410,90549410,54,261
90558891,90558892,54,261
90568375,90568376,54,261
90578498,90578499,54,261
90587985,90587986,54,261
90597469,90597469,54,261
90606955,90606956,54,261
90616440,90616440,54,261
90626576,90626577,54,261
90636059,90636059,54,261
90645541,90645542,54,261
90655024,90655024,54,261
90664506,90664507,54,261
90674592,90674592,54,261
90684074,90684075,54,261
90693562,90693562,54,261
90703049,90703050,54,261
90712533,90712534,54,261
90722647,90722648,54,261
90732133,90732134,54,261
90741614,90741615,54,261
90751100,90751100,54,261
90760581,90760581,54,261
90770717,90770718,54,261
90780200,90780200,54,261
90789684,90789684,54,261
90799166,90799166,54,261
90808652,90808653,54,261
90818765,90818765,54,261
90828258,90828259,54,261
90837741,90837742,54,261
90847230,90847230,54,261
90856713,90856714,54,261
90866802,90866802,54,261
90876285,90876285,54,261
90885771,90885771,54,261
90895258,90895259,54,261
90904773,90904774,54,261
90914787,90914787,54,261
90924271,90924271,54,261
90933757,90933757,54,261
90943242,90943242,54,261
90952727,90952728,54,261
90962697,90962697,54,261
90972183,90972184,54,261
90981665,90981666,54,261
90991149,90991149,54,261
91000631,91000631,54,261
91010718,91010719,54,261
91020203,91020204,54,261
91029690,91029691,54,261
91039170,91039172,55,261
91048656,91048657,55,261
91058644,91058645,55,261
91068135,91068135,55,261
91077619,91077619,55,261
91087107,91087108,55,261
91096591,91096592,55,261
91106690,91106691,55,261
91116170,91116170,55,261
91125650,91125650,55,261
91135132,91135132,55,261
91144617,91144618,55,261
91154714,91154715,55,261
91164195,91164196,55,261
91173682,91173682,55,261
91183166,91183167,55,261
91192652,91192653,55,261
91202747,91202747,55,261
91212235,91212236,55,261
91221719,91221720,55,261
91231208,91231208,55,262
91240703,91240704,55,261
91250733,91250734,55,261
91260214,91260215,55,261
91269698,91269699,55,261
91279182,91279183,55,261
91288670,91288671,55,261
91298806,91298807,55,261
91308294,91308295,55,262
91317778,91317779,55,262
91327267,91327267,55,263
91336748,91336748,55,263
91346885,91346886,55,263
91356374,91356375,55,263
91365856,91365857,55,263
91375336,91375337,55,263
91384818,91384818,55,263
91394918,91394918,55,263
91404400,91404400,55,263
91413884,91413885,55,263
91423373,91423373,55,263
91432858,91432859,55,263
91442848,91442849,55,263
91452339,91452339,55,263
91461826,91461827,55,263
91471313,91471313,55,263
91480795,91480796,55,263
91490772,91490772,55,263
91500258,91500258,55,263
91509744,91509745,55,263
91519231,91519232,55,263
91528730,91528730,55,263
91538724,91538725,55,263
91548212,91548212,55,263
91557695,91557696,55,263
91567182,91567182,55,263
91576661,91576662,55,263
91586681,91586682,55,263
91596161,91596162,55,263
91605645,91605646,55,263
91615128,91615128,55,263
91624608,91624609,55,263
91634587,91634588,55,263
91644073,91644074,55,263
91653562,91653563,55,263
91663046,91663047,55,263
91672572,91672573,55,263
91682581,91682582,55,263
91692067,91692068,55,263
91701550,91701551,55,263
91711035,91711036,55,263
91720557,91720558,55,263
