47,972,0.00
48,976,0.00
49,971,0.00
50,958,0.00
51,967,0.00
52,939,0.00
53,948,0.00
54,916,0.00
55,917,0.00
56,898,0.00
57,894,0.00
58,880,0.00
59,877,0.00
60,857,0.00
61,852,0.00
62,836,0.00
63,842,0.00
64,815,0.00
65,828,0.00
66,792,0.00
67,792,0.00
68,774,0.00
69,769,0.00
70,757,0.00
71,745,0.00
72,740,0.00
73,730,0.00
74,721,0.00
75,714,0.00
76,694,0.00
77,693,0.00
78,676,0.00
79,671,0.00
80,655,0.00
81,651,0.00
82,634,0.00
83,628,0.00
84,611,0.00
min detected!
85,607,0.00
86,597,0.00
87,589,0.00
88,573,0.00
89,573,0.00
90,554,0.00
91,547,0.00
92,534,0.00
93,532,0.00
94,512,0.00
95,507,0.00
96,494,0.00
97,490,0.00
98,474,0.00
99,461,0.00
100,456,0.00
101,444,0.00
102,432,0.00
103,425,0.00
104,411,0.00
105,407,0.00
106,390,0.00
107,386,0.00
108,368,0.00
109,365,0.00
255
ZERO_FORCE = 255
255
USER_MIN_FORCE_DATA = 255
255
USER_MAX_FORCE_DATA = 255
84
USER_MIN_ACTUATOR_COMMAND = 84
107
USER_MAX_ACTUATOR_COMMAND = 107
84
USER_MIN_ACTUATOR_AVG = 84
107
USER_MAX_ACTUATOR_AVG = 107
