time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
257.31,180.0,4.0,7.549228944246737,0.09,0,180
257.762,180.0,4.0,7.4163701067615655,0.09,0,180
258.215,180.0,4.0,7.492289442467378,0.09,0,180
258.668,180.0,4.0,7.473309608540925,0.09,0,180
259.12,180.0,4.0,7.473309608540925,0.09,0,180
259.572,180.0,4.0,7.511269276393831,0.09,0,180
260.024,180.0,4.0,7.511269276393831,0.09,0,180
260.477,180.0,4.0,7.4163701067615655,0.09,0,180
260.929,180.0,4.0,7.473309608540925,0.09,0,180
261.381,180.0,4.0,7.644128113879004,0.09,0,180
261.833,169.0,5.28,8.270462633451958,0.09,0,180
262.285,167.0,5.493333333333333,8.65005931198102,0.09,0,180
262.739,159.0,6.5600000000000005,9.086595492289442,0.09,0,180
263.191,148.0,7.84,11.117437722419929,0.09,0,180
263.643,137.0,9.333333333333332,12.52194543297746,0.09,0,180
264.095,122.0,11.04,13.926453143534994,0.09,0,180
264.548,104.0,13.386666666666667,15.217081850533809,0.09,0,180
265.001,72.0,17.226666666666667,18.06405693950178,0.09,0,180
265.453,52.0,19.573333333333334,21.100830367734282,0.09,0,180
265.905,64.0,18.293333333333333,20.892052194543297,0.09,0,180
266.357,76.0,16.8,20.36061684460261,0.09,0,180
266.809,86.0,15.52,18.48161328588375,0.09,0,180
267.262,102.0,13.6,16.526690391459073,0.09,0,180
267.714,133.0,9.76,13.812574139976276,0.09,0,180
268.166,161.0,6.346666666666667,10.927639383155398,0.09,0,180
268.618,177.0,4.426666666666667,8.95373665480427,0.09,0,180
269.072,180.0,4.0,7.4163701067615655,0.09,0,180
269.524,180.0,4.0,7.340450771055753,0.09,0,180
269.976,174.0,4.64,7.397390272835112,0.09,0,180
270.428,169.0,5.28,7.9288256227758005,0.09,0,180
270.881,142.0,8.693333333333333,9.959667852906287,0.09,0,180
271.334,102.0,13.6,14.325029655990509,0.09,0,180
271.786,84.0,15.733333333333333,17.741399762752074,0.09,0,180
272.238,54.0,19.36,19.772241992882563,0.09,0,180
272.69,40.0,20.0,21.803084223013048,0.09,0,180
273.142,38.0,20.0,21.822064056939503,0.09,0,180
273.595,51.0,19.78666666666667,21.803084223013048,0.09,0,180
274.047,63.0,18.293333333333333,21.651245551601424,0.09,0,180
274.499,78.0,16.373333333333335,18.25385527876631,0.09,0,180
274.951,97.0,14.24,17.969157769869515,0.09,0,180
275.405,118.0,11.68,15.425860023724791,0.09,0,180
275.857,133.0,9.76,13.05338078291815,0.09,0,180
276.309,140.0,8.906666666666666,12.199288256227758,0.09,0,180
276.761,162.0,6.133333333333333,9.807829181494663,0.09,0,180
277.213,172.0,5.066666666666666,8.270462633451958,0.09,0,180
277.667,180.0,4.0,8.517200474495848,0.09,0,180
278.119,180.0,4.0,7.473309608540925,0.09,0,180
