time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
66808,0.00,0.03,251.35,0,0,0
66864,0.00,0.03,251.30,0,1,0
66920,0.00,0.02,251.26,0,1,0
66975,0.00,0.02,251.23,0,1,0
67031,0.00,0.02,251.21,0,0,0
67087,0.00,0.02,251.21,0,1,0
67143,0.00,0.02,251.23,0,1,0
67199,0.00,0.02,251.26,0,0,0
67255,0.00,0.03,251.31,0,0,0
67310,0.00,0.03,251.38,0,0,0
67366,0.00,0.04,251.47,0,1,0
67422,0.00,0.05,251.58,0,1,0
67478,0.00,0.06,251.70,0,1,0
67534,0.00,0.07,251.84,0,0,0
67589,0.00,0.09,251.99,0,0,0
67645,0.00,0.10,252.15,0,1,0
67701,0.00,0.12,252.31,0,0,0
67757,0.00,0.13,252.48,0,0,0
67813,0.00,0.14,252.64,0,0,0
67869,0.00,0.16,252.79,0,1,0
67924,0.00,0.17,252.94,0,1,0
67980,0.00,0.18,253.08,0,0,0
68036,0.00,0.19,253.20,0,0,0
68092,0.00,0.20,253.33,0,1,0
68148,0.00,0.21,253.44,0,1,0
68203,0.00,0.22,253.55,0,0,0
68259,0.00,0.23,253.66,0,1,0
68315,0.00,0.24,253.76,0,1,0
68371,0.00,0.25,253.85,0,1,0
68427,0.00,0.26,253.93,0,1,0
68483,0.00,0.26,254.01,0,1,0
68538,0.00,0.27,254.08,0,1,0
68594,0.00,0.28,254.14,0,0,0
68650,0.00,0.28,254.19,0,1,0
68706,0.00,0.28,254.23,0,1,0
68762,0.00,0.29,254.26,0,1,0
68817,0.00,0.29,254.27,0,1,0
68873,0.00,0.29,254.27,0,1,0
68929,0.00,0.29,254.26,0,1,0
68985,0.00,0.28,254.23,0,1,0
69041,0.00,0.28,254.20,0,1,0
69097,0.00,0.28,254.15,0,0,0
69152,0.00,0.27,254.11,0,1,0
69208,0.00,0.27,254.05,0,0,0
69264,0.00,0.26,254.00,0,1,0
69320,0.00,0.26,253.96,0,1,0
69376,0.00,0.26,253.91,0,1,0
69431,0.00,0.25,253.88,0,1,0
69487,0.00,0.25,253.85,0,0,0
69543,0.00,0.25,253.82,0,1,0
69599,0.00,0.25,253.80,0,1,0
69655,0.00,0.25,253.79,0,1,0
69711,0.00,0.25,253.79,0,1,0
69766,0.00,0.25,253.79,0,1,0
69822,0.00,0.25,253.80,0,1,0
69878,0.00,0.25,253.81,0,1,0
69934,0.00,0.25,253.83,0,1,0
69990,0.00,0.25,253.85,0,1,0
70046,0.00,0.25,253.87,0,1,0
70101,0.00,0.25,253.89,0,0,0
70157,0.00,0.26,253.92,0,0,0
70213,0.00,0.26,253.94,0,0,0
70269,0.00,0.26,253.97,0,1,0
70325,0.00,0.26,254.01,0,0,0
70380,0.00,0.27,254.04,0,1,0
70436,0.00,0.27,254.08,0,0,0
70492,0.00,0.27,254.12,0,1,0
70548,0.00,0.28,254.17,0,0,0
70604,0.00,0.28,254.22,0,1,0
70659,0.00,0.29,254.26,0,1,0
70715,0.00,0.29,254.31,0,1,0
70771,0.00,0.29,254.35,0,1,0
70827,0.00,0.30,254.38,0,0,0
70883,0.00,0.30,254.40,0,1,0
70939,0.00,0.30,254.43,0,1,0
70994,0.00,0.30,254.44,0,0,0
71050,0.00,0.30,254.45,0,1,0
71106,0.00,0.30,254.45,0,1,0
71162,0.00,0.30,254.46,0,1,0
71218,0.00,0.30,254.46,0,1,0
71274,0.00,0.30,254.47,0,1,0
71329,0.00,0.31,254.47,0,1,0
71385,0.00,0.31,254.48,0,0,0
71441,0.00,0.31,254.50,0,0,0
71497,0.00,0.31,254.51,0,0,0
71553,0.00,0.31,254.53,0,1,0
71608,0.00,0.31,254.55,0,1,0
71664,0.00,0.31,254.57,0,0,0
71720,0.00,0.32,254.59,0,1,0
71776,0.00,0.32,254.60,0,1,0
71832,0.00,0.32,254.61,0,0,0
71888,0.00,0.32,254.61,0,0,0
71943,0.00,0.32,254.61,0,0,0
71999,0.00,0.32,254.60,0,0,0
72055,0.00,0.32,254.59,0,0,0
72111,0.00,0.31,254.58,0,0,0
72167,0.00,0.31,254.57,0,0,0
72222,0.00,0.31,254.56,0,1,0
72278,0.00,0.31,254.55,0,0,0
72334,0.00,0.31,254.55,0,0,0
72390,0.00,0.31,254.54,0,1,0
72446,0.00,0.31,254.52,0,1,0
72502,0.00,0.31,254.50,0,0,0
72557,0.00,0.30,254.47,0,1,0
72613,0.00,0.30,254.43,0,1,0
72669,0.00,0.30,254.38,0,1,0
72725,0.00,0.29,254.33,0,0,0
72781,0.00,0.29,254.26,0,1,0
72836,0.00,0.28,254.18,0,0,0
72892,0.00,0.27,254.09,0,1,0
72948,0.00,0.26,253.99,0,0,0
73004,0.00,0.25,253.87,0,1,0
73060,0.00,0.24,253.74,0,1,0
73116,0.00,0.23,253.60,0,0,0
73171,0.00,0.22,253.46,0,0,0
73227,0.00,0.20,253.31,0,1,0
73283,0.00,0.19,253.17,0,1,0
73339,0.00,0.18,253.03,0,0,0
73395,0.00,0.17,252.90,0,1,0
73450,0.00,0.16,252.79,0,1,0
73506,0.00,0.15,252.68,0,0,0
73562,0.00,0.14,252.58,0,0,0
73618,0.00,0.13,252.50,0,0,0
73674,0.00,0.13,252.42,0,1,0
73730,0.00,0.12,252.36,0,1,0
73785,0.00,0.11,252.31,0,0,0
73841,0.00,0.11,252.26,0,0,0
73897,0.00,0.11,252.22,0,0,0
73953,0.00,0.11,252.20,0,1,0
74009,0.00,0.10,252.18,0,0,0
74065,0.00,0.10,252.17,0,0,0
74120,0.00,0.10,252.16,0,1,0
74176,0.00,0.10,252.15,0,1,0
74232,0.00,0.10,252.15,0,0,0
74288,0.00,0.10,252.15,0,0,0
74344,0.00,0.10,252.16,0,0,0
74399,0.00,0.10,252.17,0,0,0
74455,0.00,0.11,252.20,0,0,0
74511,0.00,0.11,252.24,0,1,0
74567,0.00,0.11,252.29,0,1,0
74623,0.00,0.12,252.36,0,0,0
