t1,t2,command,measured,zero
16192639,16192640,50,263,0
16198785,16198786,50,263,0
16204922,16204922,50,263,0
16211062,16211062,50,263,0
16217982,16217983,50,263,0
16224124,16224125,50,263,0
16230262,16230262,50,263,0
16237450,16237451,50,263,0
16243589,16243589,50,263,0
16249727,16249727,50,262,0
16255868,16255868,50,262,0
16262730,16262730,50,261,0
16268871,16268871,50,261,0
16275009,16275010,50,261,0
16282223,16282224,50,261,0
16288363,16288364,50,261,0
16294503,16294503,50,261,0
16300647,16300647,50,261,0
16307465,16307466,50,262,0
16313606,16313606,50,263,0
16319749,16319749,50,262,0
16326965,16326966,50,262,0
16333109,16333109,50,261,0
16339250,16339250,50,262,0
16345392,16345392,50,262,0
16352365,16352365,50,263,0
16358510,16358511,50,263,0
16364650,16364650,50,263,0
16371841,16371841,50,263,0
16377983,16377983,50,263,0
16384127,16384128,50,263,0
16390265,16390266,50,263,0
16397176,16397176,50,263,0
16403318,16403319,50,263,0
16409458,16409458,50,262,0
16416657,16416658,50,262,0
16422799,16422799,50,263,0
16428938,16428939,50,263,0
16435077,16435077,50,263,0
16442009,16442009,50,263,0
16448149,16448150,50,263,0
16454286,16454286,50,263,0
16461506,16461506,50,263,0
16467647,16467647,50,262,0
16473789,16473789,50,263,0
16479933,16479933,50,263,0
16486783,16486784,50,262,0
16492926,16492927,50,263,0
16499070,16499071,50,263,0
16506225,16506226,50,263,0
16512366,16512366,50,263,0
16518512,16518512,50,265,0
16524650,16524651,50,265,0
16531512,16531512,50,266,0
16537652,16537652,50,266,0
16543793,16543793,50,266,0
16551016,16551016,50,266,0
16557155,16557155,50,266,0
16563297,16563297,50,266,0
16569435,16569435,50,266,0
16576357,16576358,50,266,0
16582500,16582500,50,266,0
16588640,16588641,50,266,0
16595786,16595787,50,266,0
16601928,16601928,50,267,0
16608069,16608069,50,268,0
16614210,16614211,50,268,0
16621063,16621064,50,268,0
16627204,16627204,50,268,0
16633342,16633342,50,271,0
16640652,16640652,50,271,0
16646791,16646791,50,271,0
16652932,16652933,50,273,0
16659075,16659076,50,273,0
16665884,16665884,50,274,0
16672024,16672025,50,274,0
16678167,16678167,50,276,0
16685360,16685361,50,276,0
16691502,16691503,50,277,0
16697646,16697646,50,279,0
16703789,16703789,50,279,0
16710644,16710644,50,281,0
16716786,16716787,50,281,0
16722930,16722930,50,282,0
16730139,16730140,50,282,0
16736279,16736280,50,284,0
16742422,16742423,50,285,0
16748564,16748564,50,285,0
16755375,16755375,50,287,0
16761522,16761523,50,288,0
16767664,16767664,50,290,0
16774858,16774858,50,290,0
16781003,16781004,50,291,0
16787143,16787144,50,291,0
16793283,16793284,50,291,0
16800097,16800097,50,291,0
16806236,16806237,50,291,0
16812373,16812373,50,293,0
16819586,16819587,50,293,0
16825729,16825730,50,294,0
16831869,16831869,50,294,0
16838010,16838011,50,294,0
16844823,16844824,50,294,0
16850965,16850966,50,294,0
16857109,16857109,50,294,0
16864323,16864324,50,294,0
16870466,16870467,50,294,0
16876608,16876609,50,295,0
16882751,16882752,50,295,0
16889691,16889692,50,296,0
16895833,16895834,50,296,0
16901977,16901977,50,296,0
16909254,16909255,50,296,0
16915398,16915399,50,296,0
16921544,16921544,50,296,0
16927685,16927685,50,296,0
16934612,16934612,50,296,0
16940755,16940756,50,295,0
16946899,16946899,50,296,0
16954158,16954158,50,296,0
16960299,16960299,50,295,0
16966439,16966439,50,295,0
16972581,16972582,50,295,0
16979509,16979510,50,295,0
16985650,16985650,50,295,0
16991790,16991791,50,295,0
16998988,16998989,50,295,0
17005126,17005127,50,296,0
17011264,17011265,50,295,0
17017403,17017403,50,295,0
17024210,17024210,50,296,0
17030349,17030349,50,295,0
17036491,17036492,50,296,0
17043737,17043737,50,296,0
17049873,17049874,50,296,0
17056013,17056013,50,296,0
17062156,17062156,50,296,0
17069117,17069117,50,296,0
17075252,17075252,50,295,0
17081397,17081397,50,296,0
17088698,17088699,50,296,0
17094836,17094836,50,296,0
17100980,17100980,50,296,0
17107125,17107125,50,296,0
17113984,17113984,50,296,0
17120125,17120125,50,295,0
17126263,17126263,50,295,0
17133504,17133504,50,295,0
17139645,17139645,50,296,0
17145785,17145786,50,295,0
17151927,17151928,50,295,0
17158823,17158823,50,295,0
17164963,17164964,50,295,0
17171105,17171105,50,296,0
17178365,17178365,50,296,0
17184504,17184504,50,295,0
17190642,17190642,50,296,0
17196784,17196784,50,296,0
17203599,17203599,50,295,0
17209738,17209738,50,295,0
17215878,17215879,50,295,0
17223119,17223120,50,295,0
17229258,17229258,50,295,0
17235397,17235397,50,296,0
17241541,17241542,50,296,0
17248396,17248397,50,295,0
17254536,17254536,50,296,0
17260678,17260679,50,296,0
17267872,17267872,50,296,0
17274013,17274014,50,296,0
17280153,17280154,50,296,0
17286292,17286292,50,296,0
17293118,17293118,50,296,0
17299256,17299256,50,296,0
17305398,17305399,50,298,0
17312653,17312653,50,298,0
17318795,17318795,50,299,0
17324933,17324934,50,299,0
17331078,17331078,50,299,0
17337899,17337900,50,298,0
17344041,17344041,50,297,0
17350179,17350179,50,298,0
17357444,17357444,50,298,0
17363583,17363584,50,299,0
17369722,17369723,50,299,0
17375891,17375892,50,299,0
17382764,17382765,50,298,0
17388902,17388902,50,299,0
17395039,17395039,50,299,0
17402278,17402278,50,299,0
17408418,17408419,50,298,0
17414553,17414554,50,299,0
17420697,17420697,50,299,0
17427549,17427550,50,299,0
17433689,17433690,50,299,0
17439828,17439829,50,299,0
17447017,17447018,50,299,0
17453156,17453156,50,299,0
17459292,17459293,50,299,0
17465431,17465432,50,299,0
17472286,17472287,50,299,0
17478425,17478426,50,299,0
17484566,17484566,50,299,0
17491788,17491789,50,299,0
17497929,17497930,50,299,0
17504070,17504071,50,299,0
17510206,17510207,50,299,0
17517083,17517084,50,299,0
17523226,17523227,50,299,0
17529362,17529363,50,298,0
17536587,17536588,50,298,0
17542729,17542730,50,299,0
17548870,17548870,50,299,0
17555009,17555009,50,299,0
17561822,17561823,50,299,0
17567961,17567962,50,299,0
17574104,17574105,50,299,0
17581331,17581331,50,299,0
17587470,17587471,50,299,0
17593610,17593610,50,299,0
17599750,17599750,50,299,0
17606569,17606569,50,299,0
17612708,17612709,50,299,0
17618851,17618851,50,299,0
17626132,17626133,50,299,0
17632270,17632271,50,299,0
17638411,17638411,50,299,0
17644549,17644549,50,299,0
17651399,17651400,50,299,0
17657537,17657538,50,299,0
17663677,17663678,50,299,0
17670898,17670899,50,299,0
17677038,17677039,50,299,0
17683181,17683181,50,301,0
17689317,17689318,50,301,0
17696251,17696251,50,300,0
17702392,17702393,50,300,0
17708531,17708532,50,300,0
17715775,17715775,50,300,0
17721918,17721919,50,300,0
17728061,17728061,50,300,0
17734204,17734204,50,300,0
17741029,17741030,50,300,0
17747168,17747168,50,300,0
17753308,17753308,50,300,0
17760580,17760581,50,300,0
17766719,17766719,50,301,0
17772859,17772860,50,302,0
17779001,17779002,50,302,0
17785815,17785816,50,302,0
17791957,17791958,50,302,0
17798098,17798098,50,301,0
17805360,17805360,50,301,0
17811502,17811503,50,300,0
17817643,17817644,50,300,0
17823785,17823785,50,300,0
17830606,17830607,50,300,0
17836745,17836745,50,301,0
17842884,17842885,50,302,0
17850115,17850115,50,302,0
17856251,17856252,50,302,0
17862392,17862392,50,301,0
17868529,17868530,50,301,0
17875457,17875458,50,302,0
17881601,17881602,50,302,0
17887743,17887744,50,302,0
17894946,17894947,50,302,0
17901089,17901089,50,302,0
17907227,17907228,50,302,0
17913367,17913367,50,302,0
17920227,17920227,50,302,0
17926366,17926367,50,301,0
17932503,17932504,50,302,0
17939770,17939770,50,302,0
17945909,17945910,50,302,0
17952048,17952048,50,301,0
17958238,17958239,50,301,0
17965102,17965102,50,302,0
17971241,17971241,50,301,0
17977380,17977380,50,300,0
17984612,17984612,50,300,0
17990750,17990750,50,301,0
17996888,17996889,50,302,0
18003030,18003031,50,302,0
18009839,18009839,50,302,0
18015976,18015976,50,302,0
18022118,18022118,50,302,0
18029381,18029382,50,302,0
18035520,18035520,50,302,0
18041664,18041664,50,302,0
18047802,18047803,50,302,0
18054773,18054774,50,302,0
18060917,18060918,50,302,0
18067057,18067057,50,302,0
18074292,18074292,50,302,0
18080433,18080434,50,302,0
18086573,18086573,50,302,0
18092711,18092711,50,302,0
18099668,18099668,50,302,0
18105808,18105808,50,302,0
18111949,18111949,50,304,0
18119199,18119200,50,304,0
18125338,18125338,50,303,0
18131480,18131480,50,303,0
18137617,18137618,50,303,0
18144424,18144425,50,303,0
18150561,18150561,50,303,0
18156703,18156703,50,303,0
18163898,18163899,50,303,0
18170036,18170037,50,303,0
18176176,18176177,50,303,0
18182313,18182314,50,303,0
18189127,18189127,50,303,0
18195263,18195265,51,303,0
18201405,18201406,51,303,0
18208566,18208567,51,303,0
18214703,18214704,51,303,0
18220844,18220844,51,301,0
18226981,18226982,51,301,0
18233788,18233789,51,302,0
18239926,18239927,51,301,0
18246064,18246064,51,300,0
18253280,18253281,51,300,0
18259421,18259421,51,300,0
18265558,18265558,51,300,0
18271699,18271699,51,300,0
18278507,18278508,51,301,0
18284646,18284646,51,300,0
18290785,18290785,51,300,0
18297977,18297977,51,300,0
18304120,18304121,51,300,0
18310256,18310256,51,300,0
18316423,18316424,51,300,0
18323279,18323280,51,301,0
18329416,18329417,51,300,0
18335556,18335556,51,301,0
18342879,18342880,51,301,0
18349021,18349022,51,302,0
18355159,18355159,51,302,0
18361300,18361301,51,302,0
18368173,18368173,51,302,0
18374312,18374312,51,302,0
18380457,18380458,51,302,0
18387653,18387654,51,302,0
18393792,18393792,51,301,0
18399931,18399932,51,302,0
18406071,18406071,51,302,0
18412897,18412898,51,302,0
18419041,18419042,51,302,0
18425179,18425179,51,302,0
18432448,18432449,51,302,0
18438591,18438591,51,301,0
18444728,18444729,51,300,0
18450868,18450868,51,300,0
18457773,18457774,51,301,0
18463911,18463911,51,302,0
18470050,18470051,51,302,0
18477307,18477308,51,302,0
18483446,18483447,51,302,0
18489584,18489584,51,301,0
18495721,18495721,51,301,0
18502580,18502580,51,300,0
18508720,18508720,51,300,0
18514856,18514857,51,300,0
