time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
483.868,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
484.321,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
484.774,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
485.226,175.0,9.347826086956522,9.35897435897436,0.0,0,0,1
485.679,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
486.132,175.0,9.347826086956522,9.294871794871796,0.0,0,0,1
486.585,175.0,9.347826086956522,9.401709401709402,0.0,0,0,1
487.037,175.0,9.347826086956522,9.273504273504274,0.0,0,0,1
487.49,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
487.943,175.0,9.347826086956522,9.38034188034188,0.0,0,0,1
488.395,175.0,9.347826086956522,9.35897435897436,0.0,0,0,1
488.848,175.0,9.347826086956522,9.38034188034188,0.0,0,0,1
489.3,175.0,9.347826086956522,9.38034188034188,0.0,0,0,1
489.753,175.0,9.347826086956522,9.316239316239317,0.0,0,0,1
490.205,175.0,9.347826086956522,9.316239316239317,0.0,0,0,1
490.658,175.0,9.347826086956522,9.337606837606838,0.0,0,0,1
491.11,179.0,9.130434782608695,9.273504273504274,0.0,0,0,1
491.563,179.0,9.130434782608695,9.316239316239317,0.0,0,0,1
492.016,174.0,9.347826086956522,9.35897435897436,0.0,0,0,1
492.468,170.0,9.565217391304348,9.594017094017094,0.0,0,0,1
492.921,163.0,10.0,9.7008547008547,0.0,0,0,1
493.374,159.0,10.0,10.0,0.0,0,0,1
493.827,152.0,10.434782608695652,10.235042735042734,0.0,0,0,1
494.28,146.0,10.652173913043478,10.491452991452991,0.0,0,0,1
494.732,137.0,11.08695652173913,10.833333333333334,0.0,0,0,1
495.185,131.0,11.304347826086957,11.303418803418804,0.0,0,0,1
495.637,126.0,11.521739130434783,11.538461538461538,0.0,0,0,1
496.09,121.0,11.73913043478261,11.666666666666666,0.0,0,0,1
496.542,119.0,11.956521739130435,11.709401709401709,0.0,0,0,1
496.995,113.0,12.173913043478262,12.008547008547009,0.0,0,0,1
497.447,106.0,12.391304347826088,12.435897435897436,0.0,0,0,1
497.901,102.0,12.608695652173912,12.64957264957265,0.0,0,0,1
498.353,93.0,13.043478260869565,12.905982905982906,0.0,0,0,1
498.806,87.0,13.26086956521739,13.354700854700855,0.0,0,0,1
499.258,80.0,13.695652173913043,13.739316239316238,0.0,0,0,1
499.712,76.0,13.91304347826087,13.696581196581196,0.0,0,0,1
500.164,72.0,13.91304347826087,13.91025641025641,0.0,0,0,1
500.617,65.0,14.347826086956522,14.252136752136753,0.0,0,0,1
501.07,65.0,14.347826086956522,14.358974358974358,0.0,0,0,1
501.522,70.0,14.130434782608695,14.358974358974358,0.0,0,0,1
501.975,72.0,13.91304347826087,14.23076923076923,0.0,0,0,1
502.427,77.0,13.695652173913043,14.188034188034187,0.0,0,0,1
502.88,81.0,13.695652173913043,13.803418803418804,0.0,0,0,1
503.332,86.0,13.26086956521739,13.504273504273504,0.0,0,0,1
503.785,90.0,13.26086956521739,13.397435897435898,0.0,0,0,1
504.237,95.0,13.043478260869565,13.205128205128204,0.0,0,0,1
504.69,97.0,12.826086956521738,13.034188034188034,0.0,0,0,1
505.142,104.0,12.608695652173912,12.84188034188034,0.0,0,0,1
505.596,108.0,12.391304347826088,12.628205128205128,0.0,0,0,1
506.048,112.0,12.173913043478262,12.564102564102564,0.0,0,0,1
506.501,119.0,11.956521739130435,12.222222222222221,0.0,0,0,1
506.953,123.0,11.73913043478261,11.773504273504274,0.0,0,0,1
507.407,130.0,11.304347826086957,11.709401709401709,0.0,0,0,1
507.859,134.0,11.304347826086957,11.431623931623932,0.0,0,0,1
508.312,140.0,10.869565217391305,11.239316239316238,0.0,0,0,1
508.764,147.0,10.652173913043478,10.76923076923077,0.0,0,0,1
509.217,151.0,10.434782608695652,10.833333333333334,0.0,0,0,1
509.669,158.0,10.217391304347826,10.405982905982906,0.0,0,0,1
510.122,160.0,10.0,10.021367521367521,0.0,0,0,1
510.574,164.0,9.782608695652174,10.085470085470085,0.0,0,0,1
511.027,164.0,9.782608695652174,9.957264957264957,0.0,0,0,1
511.479,162.0,10.0,9.957264957264957,0.0,0,0,1
511.932,158.0,10.217391304347826,10.042735042735043,0.0,0,0,1
512.385,149.0,10.434782608695652,10.47008547008547,0.0,0,0,1
512.837,145.0,10.652173913043478,10.64102564102564,0.0,0,0,1
513.29,141.0,10.869565217391305,10.598290598290598,0.0,0,0,1
513.743,136.0,11.08695652173913,11.08974358974359,0.0,0,0,1
514.195,132.0,11.304347826086957,11.346153846153847,0.0,0,0,1
514.648,125.0,11.521739130434783,11.538461538461538,0.0,0,0,1
515.102,121.0,11.73913043478261,11.816239316239317,0.0,0,0,1
515.554,117.0,11.956521739130435,11.923076923076923,0.0,0,0,1
516.007,110.0,12.391304347826088,12.32905982905983,0.0,0,0,1
516.459,108.0,12.391304347826088,12.393162393162394,0.0,0,0,1
516.912,101.0,12.608695652173912,12.628205128205128,0.0,0,0,1
517.364,97.0,12.826086956521738,12.735042735042736,0.0,0,0,1
517.817,88.0,13.26086956521739,13.034188034188034,0.0,0,0,1
518.27,84.0,13.478260869565217,13.482905982905983,0.0,0,0,1
518.722,82.0,13.478260869565217,13.482905982905983,0.0,0,0,1
519.175,77.0,13.695652173913043,13.717948717948719,0.0,0,0,1
519.627,71.0,14.130434782608695,13.995726495726496,0.0,0,0,1
520.08,66.0,14.347826086956522,14.102564102564102,0.0,0,0,1
520.532,62.0,14.347826086956522,14.487179487179487,0.0,0,0,1
520.985,57.0,14.565217391304348,14.52991452991453,0.0,0,0,1
521.438,53.0,14.782608695652174,14.82905982905983,0.0,0,0,1
521.89,49.0,15.0,15.021367521367521,0.0,0,0,1
522.343,44.0,15.217391304347826,15.235042735042736,0.0,0,0,1
522.797,44.0,15.217391304347826,15.277777777777779,0.0,0,0,1
523.249,48.0,15.0,15.213675213675213,0.0,0,0,1
523.702,55.0,14.782608695652174,15.128205128205128,0.0,0,0,1
524.154,59.0,14.565217391304348,14.743589743589745,0.0,0,0,1
524.607,68.0,14.130434782608695,14.52991452991453,0.0,0,0,1
525.059,74.0,13.91304347826087,14.145299145299145,0.0,0,0,1
525.512,79.0,13.695652173913043,13.88888888888889,0.0,0,0,1
525.964,81.0,13.695652173913043,13.91025641025641,0.0,0,0,1
526.417,88.0,13.26086956521739,13.653846153846153,0.0,0,0,1
526.869,90.0,13.26086956521739,13.333333333333332,0.0,0,0,1
527.322,94.0,13.043478260869565,13.162393162393162,0.0,0,0,1
527.774,99.0,12.826086956521738,12.97008547008547,0.0,0,0,1
528.227,105.0,12.608695652173912,12.67094017094017,0.0,0,0,1
528.68,110.0,12.391304347826088,12.713675213675213,0.0,0,0,1
529.133,114.0,12.173913043478262,12.478632478632479,0.0,0,0,1
529.585,118.0,11.956521739130435,12.008547008547009,0.0,0,0,1
530.038,125.0,11.521739130434783,11.965811965811966,0.0,0,0,1
530.491,129.0,11.521739130434783,11.623931623931623,0.0,0,0,1
530.944,134.0,11.304347826086957,11.517094017094017,0.0,0,0,1
531.397,136.0,11.08695652173913,11.41025641025641,0.0,0,0,1
531.849,135.0,11.08695652173913,11.282051282051283,0.0,0,0,1
532.302,128.0,11.521739130434783,11.282051282051283,0.0,0,0,1
532.754,124.0,11.73913043478261,11.41025641025641,0.0,0,0,1
533.207,117.0,11.956521739130435,11.794871794871796,0.0,0,0,1
533.659,111.0,12.173913043478262,12.179487179487179,0.0,0,0,1
534.112,104.0,12.608695652173912,12.435897435897436,0.0,0,0,1
534.564,100.0,12.826086956521738,12.64957264957265,0.0,0,0,1
535.017,95.0,13.043478260869565,12.84188034188034,0.0,0,0,1
535.469,89.0,13.26086956521739,13.076923076923077,0.0,0,0,1
535.922,86.0,13.26086956521739,13.333333333333332,0.0,0,0,1
536.375,85.0,13.478260869565217,13.376068376068377,0.0,0,0,1
536.828,78.0,13.695652173913043,11.55982905982906,0.0,0,0,1
537.28,75.0,13.91304347826087,14.465811965811966,0.0,0,0,1
537.733,75.0,13.91304347826087,13.974358974358974,0.0,0,0,1
538.186,72.0,13.91304347826087,13.974358974358974,0.0,0,0,1
538.639,69.0,14.130434782608695,14.145299145299145,0.0,0,0,1
539.091,72.0,13.91304347826087,14.102564102564102,0.0,0,0,1
539.544,79.0,13.695652173913043,13.675213675213676,0.0,0,0,1
539.997,84.0,13.478260869565217,13.653846153846153,0.0,0,0,1
540.449,86.0,13.26086956521739,13.653846153846153,0.0,0,0,1
540.902,90.0,13.26086956521739,13.354700854700855,0.0,0,0,1
541.354,95.0,13.043478260869565,13.29059829059829,0.0,0,0,1
541.807,99.0,12.826086956521738,12.927350427350428,0.0,0,0,1
542.259,106.0,12.391304347826088,12.863247863247864,0.0,0,0,1
542.712,110.0,12.391304347826088,12.606837606837606,0.0,0,0,1
543.164,114.0,12.173913043478262,12.264957264957264,0.0,0,0,1
543.617,119.0,11.956521739130435,12.094017094017094,0.0,0,0,1
544.07,121.0,11.73913043478261,11.85897435897436,0.0,0,0,1
544.523,128.0,11.521739130434783,11.901709401709402,0.0,0,0,1
544.975,134.0,11.304347826086957,11.431623931623932,0.0,0,0,1
545.428,136.0,11.08695652173913,11.239316239316238,0.0,0,0,1
545.881,141.0,10.869565217391305,11.196581196581196,0.0,0,0,1
546.334,143.0,10.869565217391305,11.047008547008547,0.0,0,0,1
546.786,148.0,10.652173913043478,10.811965811965813,0.0,0,0,1
547.239,152.0,10.434782608695652,10.534188034188034,0.0,0,0,1
547.692,159.0,10.0,10.320512820512821,0.0,0,0,1
548.144,165.0,9.782608695652174,10.021367521367521,0.0,0,0,1
548.597,169.0,9.565217391304348,10.085470085470085,0.0,0,0,1
549.049,174.0,9.347826086956522,9.636752136752136,0.0,0,0,1
549.502,176.0,9.347826086956522,9.551282051282051,0.0,0,0,1
549.955,173.0,9.347826086956522,9.52991452991453,0.0,0,0,1
550.407,169.0,9.565217391304348,9.594017094017094,0.0,0,0,1
550.86,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
551.312,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
551.766,180.0,9.130434782608695,9.252136752136753,0.0,0,180,2.0
552.219,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
552.671,180.0,9.130434782608695,9.209401709401709,0.0,0,180,2.0
553.124,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
553.576,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
554.029,180.0,9.130434782608695,9.252136752136753,0.0,0,180,2.0
554.481,180.0,9.130434782608695,9.188034188034187,0.0,0,180,2.0
554.934,180.0,9.130434782608695,9.209401709401709,0.0,0,180,2.0
555.386,180.0,9.130434782608695,9.166666666666666,0.0,0,180,2.0
